,ns,entrophy,ndev,la,lt,age,rexp,nuc,fix
0,0.2483405261408648,1.313694746159536,0.3809614350613477,2.0347321916081786,4.944554434688649,8.904555262818752,8.517605704629284,1.9262468187860398,1.3309764135198723
1,0.2172815307287401,0.24488310132655303,1.002981821981328,0.44874030774705803,0.7019696046036963,0.6048690103475682,0.645360752158095,0.4536847621366531,0.7909646015322546
2,0.5190086085062279,0.48694889283048026,0.07627574577185546,0.8650126488466556,0.41490597441178556,0.893087494625694,0.5583548860754438,0.22565060209557547,0.3162171448378167
3,0.7455626171457085,0.5745704491142952,1.0560185500075248,1.7412056296746743,1.9699141075559636,1.7383664796660911,0.7995426506339416,1.0519665779955143,0.5706833675831688
4,0.29650913470529394,0.8207831992695148,1.3407912109829632,1.9500477399270708,2.1326681789358766,0.15001394424074846,0.6284228060892333,1.503426719353698,0.35562722261535334
5,0.07214622587817134,0.23070993010738175,0.09380937545441988,0.5991542971334726,0.37176944732806266,0.040708454560435044,0.16854743944165632,0.16839651039466322,0.12935796506607014
6,0.14497622812924552,0.6987654397271164,0.39300788953278926,0.5468127628564506,0.785491742262314,0.2219887548374577,0.5223299393537697,0.3137879302681162,0.28992789604563074
7,0.043916300602148434,0.7562897839246363,0.3499534622713244,1.0610730343310553,1.5290252273465317,0.6047534683178475,0.32152220588110486,0.5714577319942221,0.3315788051033618
8,0.47430705070983437,0.3281959256921151,0.34996295306916897,1.3896687510555186,1.2497663771438774,1.1273853917119567,1.7621082399973111,0.8442065317793449,0.2854172528457538
9,0.017609892615613847,0.2095676980913281,0.24037298260308496,0.3180291175405592,0.4198900360635992,0.35609197043436375,0.1302194334688401,0.09461273684428571,0.01901480274288539
10,0.01431753903564125,0.2409517543311601,1.1997764451616144,1.6184310275475045,2.2792331876456213,0.2647537971464145,1.64861275224395,0.6466998758416017,0.17925984867945438
11,0.23659629198541246,0.06255421199372124,1.1601377498416776,0.8447929073507979,0.6641666011439171,0.01616059377083023,1.492325653452177,0.39052387269486516,0.1610341178798279
12,1.2411968645452953,0.6383478701193761,0.7509734636445903,1.321824857150542,1.381349656464058,0.2969435282411023,3.633359692236242,1.2151857485980286,0.6044868080366319
13,0.09188405981048467,0.6084765009816641,0.26861577358094535,0.31319834540206226,0.06134422594565894,0.0,0.7453756595117416,0.0,0.1286279845670151
14,0.24043381120032034,0.653696587122386,0.6681553788644544,0.7945273224427356,0.4762656170659843,0.04195867369354121,0.3149318343752262,0.1608496878375197,0.0
15,0.1191155627223186,0.5838943709926888,0.25330959679938336,0.18933115263190534,0.1396858039195093,0.3336613991724376,0.20396123956833845,0.08436412997323249,0.13390826176090603
16,0.336147490260492,0.2710375464916159,0.16449153209428255,0.13824170379246573,0.2564725613670841,0.5477828015553585,0.3636330362672844,0.15470711737134976,0.0019543014190997665
17,0.17372497458203756,0.36586888278130536,0.12103256419107809,0.07830279168989582,0.094162164952035,0.1560136644985958,0.13297500420347763,0.06658278021202867,0.0
