,age,ndev,sexp,entrophy,rexp,ld,fix
0,0.02293157929925301,0.25948760203969984,0.11066894720035463,0.04431763375544892,0.013947382444468312,0.08496739439766214,0.0
1,0.0,0.0,0.0,0.0,0.0,0.2496023500561267,0.0
2,0.08512137089852718,0.0,0.043539693109008654,0.040444094182506427,0.058032018162844666,0.19981778082941468,0.0
3,0.040376323510994065,0.011153578302031444,0.07829480394265732,0.04244129659718877,0.0037123352764791514,0.24160199788104458,0.0
4,0.0,0.0,0.0,0.05860951318729869,0.0,0.2495032460038327,0.0
5,0.014135667218072029,0.17435485929286446,0.06964550040699118,0.12143929569068548,0.021114111895904127,0.0601526983177596,0.0
6,0.009625668039040598,0.05978364089198694,0.03443272158271607,0.08667869922567578,0.0,0.2175220135418372,0.0
7,0.0,0.0,0.0,0.0,0.0,0.27634870223094066,0.0
8,0.0,0.1645087253594298,0.014119510081683679,0.08458760819560032,0.04020343998740853,0.1084796210465007,0.0
9,0.04397310202650865,0.0,0.0,0.133749702917469,0.019395176617962303,0.22730124058856543,0.0
10,0.09191606642407651,0.013800226962882543,0.049130341704274466,0.21907602609240562,0.0,0.08365874071150527,0.0
11,0.04651880171986558,0.18131479413366866,0.042286817490477115,0.051436774316675316,0.027765629617069708,0.1427970814689823,0.0
12,0.07551371128674413,0.0,0.0,0.0,0.0,0.22362001649722626,0.0
13,0.015812437292696994,0.059099198846261664,0.08512691556485827,0.03502657378018234,0.0,0.24715759871285797,0.0
14,0.004769761931879814,0.017498415896582267,0.13347582478223458,0.13447458139657462,0.0,0.18077894410048495,0.0
15,0.0,0.05865461257642438,0.0,0.06393698927791773,0.0,0.242977874842532,0.0
16,0.017812136067400494,0.06676883415502986,0.026677044488818052,0.09628900387403073,0.031241472191620843,0.19963547094811734,0.0
17,0.0,0.18922734736537022,0.0,0.03247945303844204,0.0,0.1264371794743146,0.0
18,0.020839004227832178,0.12267299261554113,0.027829289576275236,0.047455021321103165,0.016386625412959262,0.21399135911577474,0.0
19,0.0,0.06692666201915368,0.02537313745660288,0.05139081904666683,0.018623108247292477,0.23466650775625503,0.0
20,0.0,0.1771840927742087,0.0,0.0,0.0,0.1396805875139062,0.0
21,0.0,0.205220922664346,0.0,0.0,0.0,0.13621219984213057,0.0
22,0.07428937810905578,0.03229232924926509,0.025927837330839518,0.06406427348887322,0.012692846106632127,0.20871635138550368,0.0
23,0.0,0.0,0.0,0.0,0.0,0.22584679762386461,0.0
24,0.0,0.0,0.0,0.0,0.0,0.21856184332501605,0.0
25,0.20005275181043491,0.10077832400228223,0.026529997841643123,0.05421646202931166,0.006193818928720642,0.09686038227400379,0.0
26,0.0,0.0,0.0,0.0,0.0,0.28733734397808464,0.0
27,0.0223716530645657,0.0768510914061728,0.03077230083402732,0.06205440099323369,0.008980041840944666,0.25661491445413875,0.0
28,0.011381462843683025,0.0,0.2059568930020695,0.0,0.0,0.10922948125067306,0.0
29,0.0,0.0,0.0,0.0,0.0,0.23585239468016397,0.0
30,0.0,0.05411264106056515,0.0,0.0,0.0,0.2573862381737326,0.0
