,age,fix,rexp,lt,entrophy,ld
0,0.04411199186991872,0.016223983739837446,0.12265142276422795,0.16489390243902521,0.0820762195121946,0.15369410569105801
1,0.04348867024448395,0.016887000596302788,0.09611449016100108,0.27532334525939156,0.09105366726297018,0.15646228384019156
2,0.035337986901068125,0.02385108583247142,0.0902793864184762,0.07859203722854138,0.06247707687004508,0.2509369183040344
3,0.0465904482716507,0.025352082569927815,0.08542817882007935,0.14636710638817674,0.030060339562722024,0.20577861243434534
4,0.0452428060030293,0.01681268071045035,0.07957882417733755,0.13502457662123074,0.03875657441828384,0.2924205562439789
5,0.0489570281124503,0.029754819277108234,0.07273052208835365,0.1325664658634533,0.08236746987951803,0.2115736947791162
6,0.0514684152488967,0.02565390674228077,0.07145061436672931,0.15762192816635182,0.10857766225582687,0.1761233459357293
7,0.03482448890822141,0.025490575612585505,0.07247230680005845,0.1471280991735532,0.12772466289691126,0.18947353921994772
8,0.044569183548189555,0.031298035604665576,0.0719128913443818,0.23402480049110164,0.12559367710251676,0.11364499693063318
9,0.04587290026246746,0.025718372703412002,0.06747539370078671,0.1992982283464544,0.0643612860892383,0.14958261154855862
10,0.05646481217308584,0.020616737993343025,0.0718163338088446,0.22421184022824348,0.060192225392296635,0.1294645744174995
11,0.043322709618459826,0.013401416495316383,0.009134681288553853,0.4388271647246944,0.02174331734064445,0.048354809230066
12,0.0339489748905784,0.01203927666436307,0.0112330108269985,0.42054330799355294,0.025830108269983734,0.032750172771251175
13,0.043830573625074434,0.013593928641829086,0.011760398186477432,0.41960802286615756,0.023808397397989494,0.028338162822787148
14,0.03880537472875955,0.016583541979635935,0.015868218995159285,0.42713945918877594,0.02921457185778693,0.04475254548489371
15,0.039812675660483215,0.022544547498594882,0.007784569983136586,0.29595615514334067,0.1529110455311961,0.0580497470489039
16,0.03286036036036022,0.011447297297297378,0.013982882882883022,0.39828063063062963,0.02439039039039046,0.05072192192192205
17,0.02624720698760922,0.012478874669916637,0.007552000812512668,0.435948303879745,0.030699979687182487,0.04357637619337824
18,0.02908440116179746,0.007873996241243702,0.007303604988894687,0.43276422347514865,0.02870519391764927,0.037855287886553624
19,0.02070336008024081,0.009146188565697148,0.004924272818455288,0.43815981277165233,0.01441808759612192,0.036223002340354894
20,0.05925922787194015,0.023818926553672626,0.014532674199623381,0.2875586629001863,0.2073144067796588,0.04494943502824944
21,0.06297422024188398,0.009457139826012968,0.01008625079567147,0.3044556545724613,0.21187704222363407,0.03178389560789277
22,0.0601327207759063,0.01276901480347124,0.007210694231750947,0.31126059213884744,0.19457133741705013,0.028356559469116888
23,0.0216964224286205,0.00940092879256972,0.007455452356381197,0.2602292741658065,0.20323839009287797,0.0294112487100102
