,exp,age,ld,lt,nuc,ndev,fix,ns,la,entrophy,sexp,nd
0,0.008589858156028474,0.12352113475177293,0.020848723404255233,0.11317191489361705,0.0687922695035461,0.03458829787234041,0.03446099290780149,0.10666964539007107,0.020780567375886405,0.06094617021276597,0.04925553191489344,0.06137758865248236
1,0.019874267782426753,0.08536202928870312,0.014800418410041866,0.06859184100418411,0.06878441422594121,0.0149539748953975,0.06981548117154807,0.09873943514644355,0.02048211297071127,0.026230125523012536,0.03167238493723843,0.05575941422594127
2,0.019354817947774914,0.08473344979771988,0.010695476278043499,0.06003815741081275,0.09651848105921304,0.019440051489518148,0.06647195660169182,0.0599984369253404,0.01423381757999267,0.049984461198970216,0.040998253034203784,0.07426581463773455
3,0.032827577975811595,0.08451654996817312,0.011938812858052216,0.05820544239338001,0.10142791215786134,0.03748504137492046,0.088300445576066,0.06876901654996821,0.02734969764481213,0.06571140992998079,0.06518014003819213,0.06638757161043937
4,0.0514198113207548,0.05828989446754059,0.025026622961304607,0.06285976974736182,0.09709034218100399,0.03925735529261275,0.03722289734569888,0.06899160537256155,0.02401638951071308,0.09971378317876567,0.05826447073872729,0.05710849056603771
5,0.03187111679119137,0.017233090837593414,0.0320194651985843,0.1152771333071178,0.10782402674007088,0.05986197404640199,0.010265827762485339,0.04678548957923708,0.03294946913094754,0.0934403263861583,0.03806124655918201,0.04145566260322453
6,0.038184064022268635,0.015540535838552598,0.005857341684064038,0.04185299234516346,0.06130045233124566,0.05400208768267215,0.002487821851078627,0.06611099512874052,0.013087682672233867,0.052818371607515624,0.005322025052192069,0.07856541405706317
7,0.018324894514767973,0.03998643761301991,0.018000301386377388,0.022283001808318288,0.048556962025316494,0.01997754671488854,0.00768670886075954,0.06052893309222425,0.0070610307414104906,0.02784327908378535,0.004968203737191093,0.09867420132610015
8,0.03170723295230578,0.0755254237288134,0.008954769412692232,0.06599231375640514,0.06375128104059903,0.01408878596767846,0.008053705163579086,0.04680853370122198,0.013710780449349636,0.035497339377217135,0.01639712258573121,0.07662721718565242
9,0.035295675265553876,0.022541805766312577,0.019131259484066722,0.18139188163884673,0.1734692716236722,0.06713717754172992,0.048740667678300494,0.02665318664643382,0.031787253414263826,0.0499085735963581,0.022919195751137985,0.0388621396054627
10,0.011203264094955492,0.02673361208524418,0.048206164014027435,0.2569225789047748,0.03521074993255995,0.030414148907472297,0.039868289722147454,0.0048538575667656046,0.09210298084704631,0.030485567844618228,0.011509171837064982,0.019243188562179547
11,0.03341618836420555,0.08118601617531929,0.01942212366292712,0.09417010174797781,0.06081496217062334,0.02359287764153403,0.04770714844769123,0.06549491260109574,0.01695564831724489,0.04926343595095222,0.01540118705974425,0.08047651969736506
12,0.06284123857548062,0.09606287425149714,0.020307831705010996,0.06854333438386391,0.05684194768358018,0.032054364954301875,0.01370225338796095,0.0540390009454774,0.01818216199180581,0.05605775291522214,0.010115505830444446,0.07295674440592508
13,0.027087719298245525,0.09085261117911066,0.009649224806201603,0.057822929416564556,0.04011719706242341,0.026631374949000395,0.0015278457772337794,0.04890616075071415,0.015768461852305158,0.051193900448796376,0.024153508771929753,0.0749014687882497
14,0.037301903807615236,0.09673136272545102,0.019451102204408786,0.11937535070140269,0.05046583166332656,0.03777194388777546,0.02617975951903803,0.03794659318637265,0.03253857715430851,0.1181230460921845,0.012120040080160382,0.04103236472945878
15,0.05991795694864051,0.0339105929003021,0.03166805135951662,0.18228342145015133,0.048200717522658636,0.04810253021148039,0.062035120845921624,0.01774612915407853,0.06088850075528703,0.06138434667673708,0.01131722054380672,0.022971015861027157
16,0.034416455924855434,0.056974891618497205,0.020312951589595275,0.16091699783237,0.07097832369942217,0.05848347182080919,0.05070122832369938,0.03812066473988422,0.030602962427745642,0.12764017341040443,0.012959176300578091,0.04902239884393063
17,0.010543821839080578,0.0835074533045977,0.016157147988505698,0.109966684626437,0.054136943247126416,0.04488864942528726,0.0033782327586207046,0.05434815014367811,0.019293372844827492,0.13173760775862098,0.015429238505747121,0.06738335129310354
18,0.019110477860587435,0.08412878123629998,0.030288689171416014,0.17274035510740898,0.07322621657167899,0.07919793950021932,0.022144673388864545,0.02724660236738266,0.046892919772029765,0.10883680403331873,0.022982463831652734,0.04105129329241566
19,0.01049706394084394,0.0776555023923447,0.03832557633753798,0.13442692474989082,0.07169856459330151,0.06980143540669852,0.0054847759895607145,0.029107764245324075,0.04952957807742485,0.1297682688125275,0.009083188342757759,0.03548151370160934
20,0.016100736404833838,0.12344165407854993,0.01642305513595167,0.07838311933534724,0.058045506042296004,0.055508685800604154,0.0018783987915407957,0.046563255287008866,0.025023225075528652,0.1352800226586101,0.021744240936555918,0.05234733761329301
21,0.03454886530014634,0.10655215959004397,0.010591874084919517,0.08950009150805263,0.06729840775988274,0.03330710102489017,0.00794582723279657,0.08815172035139093,0.01331497071742315,0.06721943631039537,0.02879987188872607,0.07592853221083469
22,0.005413862991487696,0.06586648763680586,0.00420759019051485,0.06575537089582477,0.05503906566680179,0.021010741791649645,0.002930989055533088,0.07052067288204299,0.006173946088366482,0.0455809181191732,0.0053203790028375445,0.08418119173084695
