,entrophy,age,la,fix,nd,nuc,ld,ndev,ns,lt,exp
10,0.01658780029067281,0.0525260750619817,0.007479909378473121,0.011348208942463894,0.047269599042489535,0.01663182867401897,0.0027457895186799902,0.005614046336667527,0.01563285457809697,0.01781204582371547,0.0033651791057535945
11,0.01944514523984726,0.07657030729878425,0.004735975332001816,0.006618837380426802,0.027811415957111323,0.01408038123269913,0.0015256315918567456,0.0020230211289813884,0.019080381232699575,0.017423525701671428,0.00113458775710431
12,0.00785219725872546,0.04718595450049458,0.004143563656916762,0.004898544581037171,0.02470792708774914,0.006633036597428309,0.03155305920587822,0.0012146389713155238,0.026515896566341735,0.017385756676557878,0.0013976261127596366
13,0.0013195586848281395,0.005880327257572767,0.002560922111820303,0.002150972779715292,0.01825513807549726,0.0022654690618762467,0.03971386896536616,0.00123226075321883,0.03472681011603207,0.009208835077098593,0.002090544186352559
14,0.011250881623552464,0.012594930948968271,0.04156667349213924,0.00738152117034107,0.03915671285236503,0.008422178235842858,0.03523070097604266,0.005837030464359687,0.05537858621709548,0.010417036379769344,0.004406866425499964
15,0.006747320140177274,0.025907029478458136,0.01543496186353332,0.006022211915069061,0.049231988249845364,0.004520202020202023,0.049597634508348705,0.0011491187384044458,0.029620696763554784,0.004812409812409809,0.0017858431251288251
16,0.008674561343464102,0.025815707212449017,0.0067375134049786865,0.013127295959111985,0.049905081342551304,0.006105939261186065,0.044341501813950315,0.002242339197298468,0.05576904647819832,0.00946003605083627,0.0007919775480867897
17,0.03699979057043382,0.05663643027304371,0.0037004895416110355,0.04691313908741068,0.07092711851095572,0.009507447838948704,0.0041107097044425075,0.00863726799130871,0.05218382680174871,0.017514332835938166,0.0017058038168538355
18,0.015904880655504106,0.07214147171753156,0.0035526263705814797,0.02833135415429681,0.09605905870245031,0.010011083402604629,0.006767208961722673,0.012331274987135349,0.04350433440209013,0.019052369077306765,0.0037606380873213643
19,0.01066996567696359,0.042177013562597905,0.04198990302909135,0.017493252024392683,0.08452897464094102,0.005663134393015426,0.017133693225365742,0.008204372021726846,0.08071561864773913,0.023796361091672526,0.007902962444599993
20,0.014545768423378663,0.048833968622251686,0.061198210142525584,0.0114313335543034,0.07010827532869293,0.008370069605568459,0.013217462158877508,0.006854905535299989,0.060983869185725625,0.027784222737819067,0.008369793392995277
21,0.006976555528514661,0.016436007679619277,0.06001919904815978,0.004479732835780539,0.04690205781347166,0.007695438197993597,0.05307036045536904,0.00144195668045752,0.053984208106865696,0.01998472188421086,0.0032787106892728374
22,0.012984254414259468,0.01058143980120903,0.07187166989224184,0.009189424891883527,0.04745968030965521,0.014520106085585287,0.06068836164671585,0.002376532148233092,0.0744964518672497,0.022764317970038,0.0024971925548944933
23,0.03596005769186039,0.022364901016586416,0.0063928629585689066,0.02406727615325567,0.0893364272919719,0.027996254681647986,0.03739642217414559,0.023240049317235494,0.04256682252774094,0.028599343987717282,0.005701840091190386
24,0.017465427266797135,0.01204674929332465,0.0029917373342030575,0.008514677103718192,0.1088295281582954,0.021563165905631673,0.027893455098934376,0.013515546858012652,0.03800706675364236,0.024171776473146372,0.007671667753859609
25,0.010351809182454413,0.00506176395289302,0.0025675243215565525,0.007929147465437797,0.08059929168800152,0.013664127837514979,0.0006899641577060897,0.0044895673323092754,0.08869495647721466,0.020951634237924694,0.010881763099505098
26,0.018772525014135743,0.012887749834058609,0.006359613540821612,0.028020994665290008,0.09495759274282765,0.007898075079283143,0.007528947562504652,0.001152494038400073,0.08708373282198774,0.02475797133515259,0.021145487621997677
27,0.014775975138256724,0.05081228894435471,0.010160035237116487,0.026379630989086297,0.08447817256398958,0.0012340331816179603,0.005003670532961429,0.004709049087260816,0.08931838202907073,0.03120760534429604,0.01673763030392012
28,0.018641260098954147,0.03327456629297927,0.015993924970251247,0.042758188764326445,0.06685872946285028,0.01039393749608568,0.03717897329909609,0.00820129016095701,0.07831224817853491,0.02891286194442712,0.01336120331517091
29,0.03740315444359567,0.03696420613700032,0.00841434300993131,0.06416125541125539,0.04969537815126046,0.01566494779730077,0.03921138910109492,0.004222052457346607,0.06424751718869372,0.02686998663101613,0.010952460529666436
30,0.013415344644333384,0.018334645514309408,0.008979451245915957,0.01745646839612119,0.026461835216313127,0.00661831279770111,0.03815887887257409,0.004547428781377575,0.07994849689669187,0.019866682412838416,0.002852615832775678
31,0.020765526173500873,0.020016912495127465,0.006379154249500235,0.030064066291951266,0.03837017616658483,0.013628641844908071,0.05169143812793172,0.011617626717970068,0.08865743709683495,0.02350553899933366,0.010679517648094466
32,0.05850645254316719,0.025858206265094965,0.006556901337370697,0.07938664792184878,0.07463456616560336,0.038463826105764015,0.05919054828593068,0.030837208464006345,0.004610954904293303,0.050099852204318444,0.044487761796618654
33,0.04674107142857138,0.06610191052227338,0.010776209677419372,0.040749567972350215,0.0779793106758833,0.030602918586789585,0.040609158986175134,0.011780433947772673,0.03293346774193548,0.03330309139784945,0.0036297523041474576
34,0.027695360195360216,0.09714163614163619,0.005882478632478631,0.021128205128205107,0.04441971916971914,0.020339743589743574,0.053580280830280956,0.004816544566544558,0.04409340659340663,0.01328021978021981,0.003249999999999997
35,0.03359157199258722,0.07797055031826614,0.008363749899282888,0.01886592538876802,0.054833413907018035,0.02765329143501736,0.036191684795745784,0.005004028684231729,0.05353174603174611,0.022287084038353104,0.006663040850858107
36,0.014085369674185465,0.028959743107769484,0.011293233082706794,0.008060776942355928,0.036081923558897215,0.012798715538847141,0.028151785714285688,0.0012551691729323234,0.0684970238095239,0.018412124060150387,0.0038571428571428303
37,0.009248278750752667,0.013795518207282934,0.07372195607214861,0.0070778030838503855,0.018405848320636672,0.010142281211550065,0.053588837404120446,0.0011737218251786606,0.04013783083326783,0.01865834184140949,0.012644833634388362
38,0.01145566098518133,0.026132929186434783,0.06824664675218199,0.006954840976981217,0.06457623147660058,0.008930621449071646,0.02280574591460199,0.004850202073449323,0.06610598605986061,0.013027733848767098,0.012612165407368354
39,0.018685036032217026,0.062157835240921236,0.005347887522961721,0.025915500918468316,0.1029776741557158,0.013220432386604503,0.047074042673449217,0.007085629504027145,0.048218171541613716,0.029560406952098363,0.0027676981771937196
40,0.019330140219353018,0.07798752834467111,0.004124438891202765,0.03275938266463042,0.13182435559257732,0.018177495487991156,0.07248218334953023,0.005377157665787409,0.07678687121106956,0.02856645379240134,0.0034685779073534407
41,0.018492103799366395,0.0842453263682314,0.009454279426346477,0.0583725120317298,0.17910215482841163,0.014639773634187045,0.01949406273428628,0.0025293235628431037,0.0614898788362475,0.028737938039614105,0.006157343587511207
42,0.03651879699248113,0.11054350161117076,0.006386203604248749,0.048338465210645686,0.09060353264112685,0.015143931256713228,0.009043322592194843,0.005454469507101119,0.03624286907745565,0.034262919202768874,0.00822580260174248
43,0.022324320416425677,0.04871553884711788,0.007962092731829592,0.028826513398881835,0.11951633892423365,0.010135675727781034,0.016932595912859106,0.005434138230190881,0.08429499228841307,0.026794269327164028,0.009323067283593639
44,0.0073575840768703065,0.03305618197862535,0.011908847272608464,0.015040690263751358,0.0362365591397849,0.005548746609144683,0.006617805667222254,0.0032411674347158142,0.03589534921724327,0.015134326894793633,0.0037676896427754174
45,0.010384898710865566,0.0258279400157853,0.03862088923967378,0.018842146803472775,0.03350039463299134,0.010746645619573805,0.003438568797684803,0.007355432780847165,0.027994212049460745,0.014024730334122623,0.010047619047619066
46,0.03251691466238399,0.04854156588817296,0.07022076671203041,0.029885171640555635,0.07714846848938682,0.04696722844630208,0.0050664224333464465,0.004864661201516137,0.018436928250012363,0.030607379888160067,0.008875107765802604
47,0.0251874410401542,0.09311307985726579,0.024596407038267536,0.02660452811615605,0.07728805217177312,0.02903531438415159,0.0037094458799885165,0.0009888847873344,0.03493663098314269,0.03119888437717896,0.008060579959804774
48,0.014542407972769084,0.09717338667228109,0.015059304488191764,0.03387514475207923,0.048152612555707616,0.018031020809208,0.015872197073376136,0.008755132119170457,0.04483243850229854,0.031247675193880053,0.03803575814998074
49,0.02014210214096966,0.03014439411098526,0.019529472037965828,0.02302850132125324,0.02282168473278332,0.02015504503046972,0.03515005662514157,0.003065577306800407,0.06351830879577193,0.03795151809308102,0.10986086393787406
50,0.011476802471294551,0.03619790755959672,0.006214373142157724,0.0161429737133532,0.07013420178352861,0.011312000932564006,0.004925103456315189,0.009453867226205068,0.0746960424316607,0.01643673136329196,0.00887524042664804
51,0.012019317160826624,0.03158672903123513,0.009474525659320374,0.02872337614290998,0.08067081549600962,0.01799799164949003,0.005059589873685338,0.010137545584271457,0.0887871941229324,0.02440066592674803,0.007311320754716981
52,0.016281003900787513,0.02993136821962173,0.010019779936704257,0.025468094502097603,0.1273888643556343,0.018767939942592217,0.041717726503275085,0.010089883712372166,0.11982014057555007,0.028012622359608517,0.004622985206447374
53,0.030317170346399448,0.044876124362788566,0.010454181672669186,0.019662038728534954,0.11597778241731471,0.030640343093759285,0.0038712006541747382,0.010213128729752788,0.04971101484071868,0.031060598152304508,0.00632044121996627
54,0.022855350288919815,0.05417320426842126,0.02138059386730775,0.016868699649921957,0.06632639503985831,0.02384041925007385,0.02555421991648751,0.004374710025728643,0.08243588932472917,0.03352693070142151,0.002293854654350655
55,0.030119615413733022,0.06925391778332951,0.010945567416155638,0.02507286698463172,0.08137444166855926,0.026811454311454295,0.0033689151336210033,0.008457301839654796,0.06301063668710721,0.03587402528578997,0.0074907260201378025
56,0.02648076551324183,0.05198176428893613,0.00992299761582578,0.02483375217475352,0.0933446098331079,0.02900347960564469,0.014187447644822484,0.006776531993040782,0.04355177524325022,0.037174109156517844,0.010673045943681953
57,0.019298131247283776,0.03241199478487613,0.009000124169615709,0.013616440057118042,0.06355063016079969,0.019168063574843245,0.0449891351586267,0.0023651207549512604,0.03564319860930029,0.02206866579747937,0.006823741230520892
58,0.08528818953323908,0.03510018859028759,0.01208834276284772,0.11833628005657708,0.08934582743988687,0.07994519094766615,0.020886374351720857,0.019722713342762863,0.012807932578972208,0.07368193069306933,0.03065711928335696
59,0.08856381358513582,0.0454589298405929,0.05440577723626767,0.136343029749213,0.05645141638745048,0.030415778251599204,0.020753883643009487,0.023605949842623628,0.03536475784343596,0.09710935120316781,0.02244974109046604
60,0.008806460834762733,0.002113656783468093,0.009359429878297817,0.04428060932777914,0.05182246998284735,0.01113636363636364,0.004135628522420956,0.01449685534591195,0.05953136486155344,0.024377195131912152,0.003388466879032906
61,0.018322213985668374,0.0361823573017049,0.0502670408415405,0.050176321084401086,0.10091602245049242,0.004074799675244445,0.03067969218821703,0.0053688799463447335,0.06407938861237605,0.030087189805499702,0.019075858660736366
62,0.009780650721827213,0.13880542986425348,0.00422473604826545,0.031058823529411802,0.12019931049342819,0.007790993320405085,0.06418853695324282,0.004873949579831923,0.019992889463477728,0.03141801335918983,0.009140486964016386
63,0.022024043869516313,0.07512256280464936,0.0073868110236220575,0.05084903449568806,0.11690569928758905,0.00882381889763781,0.00730572740907384,0.005617969628796406,0.12837973378327702,0.03266380764904389,0.014227596550431189
64,0.06286022433132017,0.06237314597970334,0.011471712067052876,0.0984290644644397,0.06821130695591439,0.025325814536340873,0.010953613542051882,0.01599223468507332,0.06271703849788406,0.05244566333867456,0.028982702658285033
65,0.012859858127142538,0.043446695855819145,0.002070563079116168,0.02828598581271425,0.037714251773410694,0.0035700709364287373,0.003087940807113993,0.002025761124121768,0.07466720972066689,0.023501680073312357,0.00933713471133289
66,0.019848722216782577,0.051762949182414544,0.006390711185090897,0.029678187930415535,0.06322203727275712,0.0051476875877150136,0.0067210091713176354,0.00513740657332158,0.09146659486275663,0.022620026763275614,0.013174875159110951
67,0.03190627156659765,0.06011710662525882,0.006173007246376806,0.03862620772946864,0.06400836783988953,0.01552751897860597,0.009212172187715683,0.009648033126294009,0.06424409075224297,0.028323412698412733,0.046942503450655704
68,0.02238531443111595,0.030917484551072363,0.003869138495092689,0.041378407851690314,0.037658306070519815,0.012403126135950567,0.0026972010178117037,0.00880479825517993,0.039352962559069414,0.02113849509269359,0.08956633951290442
69,0.038597113502935425,0.08685828440965429,0.04178245270711021,0.06703237116764521,0.04177511415525116,0.020017938682322236,0.018170254403131105,0.01222072733202871,0.019003180039138947,0.02850660469667316,0.11086391063274623
70,0.04953659724759471,0.10532426013883821,0.04445225916453537,0.06786475459749114,0.03218243819266839,0.009560041407867497,0.013266350018268196,0.009459566435269766,0.017900682011935207,0.029333820484715636,0.07083363780294721
71,0.06312739707429657,0.12103900089377649,0.07680636165133667,0.08681357408727333,0.01820384889522453,0.015618558304766427,0.02947517507834685,0.032541634139994835,0.0012093416601613326,0.05073303804772092,0.04361649922501666
72,0.06539366344147228,0.0502077404667046,0.033779801429203844,0.20272434073230883,0.016115221653070288,0.07101846581926265,0.028560994118763047,0.03789034338835138,0.014458989439069122,0.1468152785682666,0.0605675709858977
73,0.01766117486915915,0.08542807857494894,0.023117533854350086,0.010889835480767045,0.03549743012039717,0.0040022061066910496,0.020505174963036124,0.0017079724940740084,0.013147574456100918,0.04638562275575596,0.0032448543734891248
74,0.026768632397771455,0.08191934720908232,0.04720001576789652,0.01752404604225799,0.025336907389887517,0.003296804372963299,0.04378758015347425,0.002782508146746554,0.016609113844213163,0.03499960580258597,0.002568458950909268
