,ld,lt,rexp,fix,entrophy,age
0,0.30662520325203146,0.08767276422764228,0.017243699186991767,0.08542439024390293,0.04823394308943076,0.012499186991870009
1,0.15035778175313086,0.28811463923673164,0.1353916219439477,0.00817531305903399,0.14134853905784156,0.035637745974955316
2,0.1865884177869696,0.08519183040330947,0.09023086866597646,0.018949931058256042,0.15390934160634342,0.03779731127197518
3,0.09280365213142942,0.29440142909490563,0.11090405520947876,0.06649352632221753,0.09068810309026376,0.018448943446927858
4,0.35295883243838805,0.01610209279911888,0.03492854192482472,0.053476937904446194,0.0707181605397222,0.0032569874707420766
5,0.27667931726907413,0.126683835341366,0.07184728915662707,0.028088554216867626,0.07246024096385575,0.07565622489959865
6,0.09975118147447949,0.03958994959042176,0.040473850031505894,0.049783238815374754,0.3313369565217411,0.02501551669817294
7,0.11333993040452212,0.14144693344932494,0.03637378570392907,0.01052791068580539,0.218234304770188,0.0323968392054517
8,0.10654487415592234,0.1377138735420508,0.027068017188459303,0.02447090239410695,0.21434444444444728,0.0393920810313076
9,0.12749409448818763,0.19023930446194448,0.08132322834645578,0.018168438320210045,0.13553792650918664,0.04956522309711309
10,0.11192427484545871,0.12056680932001954,0.03904980979552992,0.036754992867332366,0.21386982881597774,0.025890870185449468
11,0.015650788211103245,0.4117314370573471,0.011346127484578482,0.01798926205163355,0.06281414210646544,0.03249817226410795
12,0.09880626583736496,0.13335026491591945,0.003365929509329682,0.051682907164248046,0.08274533517622623,0.09915848882745916
13,0.029745909718115724,0.28664458900059003,0.02582022471910109,0.008884092253104547,0.09748659570274029,0.06668292923319578
14,0.07523977633116319,0.2155267067267611,0.03394358203972663,0.01829101986312801,0.08049741278584635,0.0951556501418791
15,0.0822639123102861,0.34480466554244166,0.01728681843732439,0.006699690837549152,0.09673833614390062,0.04667790893760573
16,0.08525285285285215,0.16911366366366384,0.02153258258258248,0.017523423423423425,0.09149789789789746,0.0871537537537535
17,0.12818159658744568,0.3149612025187917,0.010460491570180882,0.01194353036766195,0.08254590696729668,0.024983241925655215
18,0.15443960362207282,0.27733803177856975,0.015008969759098156,0.037576029386638975,0.023682555954211537,0.02374841961387311
19,0.1134984119023751,0.10974322968906716,0.03247283517218358,0.06700568371781901,0.10976061517887166,0.10674774322968984
