,rexp,nuc,ld,entrophy,fix,exp,lt,ns,la,ndev
0,0.04122768223094315,0.034009032432340026,0.01430271960112062,0.11010244439429968,0.025158006333462383,0.0728277961137146,0.009095466981975683,0.0012969225688672815,0.11030722564399567,0.004809013080589904
1,0.043268807550306154,0.03139193216733025,0.01461081386980404,0.10866882258407747,0.012892477902073443,0.029749596954008858,0.025064348568901378,0.0008527351468545334,0.08795670702476115,0.07675899851702175
2,0.06884683085176731,0.03487178525947577,0.01907445302461114,0.07443250914436934,0.023174497589414176,0.046752238915604795,0.02509792075008394,0.0007612351954200243,0.155233180735997,0.011434663779773816
3,0.02868089090792374,0.02157378627743401,0.058885421710320233,0.04899107431678683,0.00473337555801848,0.045148824863052744,0.009437760407483132,0.008097213721129499,0.14152512187088503,0.024373101809851312
4,0.023236491141970135,0.04123038289919372,0.04103375183424721,0.02063893792131127,0.0034913378920449632,0.023076954187915538,0.021333334453391885,0.008507967013706314,0.1271177470555525,0.06779148195740478
5,0.0017375224894480496,0.03806980260743785,0.01791109815476677,0.008005021890233333,0.0,0.001990390795307918,0.020754807174680402,0.0007695083348950165,0.03653011579642042,0.0005168004800345576
6,0.03771938756284509,0.07171569628754651,0.023195585668847236,0.01928117645534351,0.0027110385845131755,0.02952149952621337,0.11856407128252265,0.004069172935042697,0.08001469350666782,0.029057223020171715
7,0.0410440885068617,0.05450298527794991,0.0514406544414062,0.07613074815235353,0.0073169180244826645,0.02804800635408936,0.10045712235842283,0.0029565194721266792,0.03706943061112819,0.01454727790311862
8,0.012493997709929325,0.025196685661013067,0.018853331663720357,0.025612358336328234,0.0022584716541786043,0.007888322150656645,0.048481519622462305,0.01253285784098595,0.07019306761219692,0.011676445130359625
9,0.019942546679840047,0.03109257775762227,0.06040669990811001,0.04532960537188077,0.012406296725676441,0.04186646158754508,0.08044186365601536,0.01363946950356861,0.06950010653416604,0.01036275242094417
10,0.02905323656366792,0.02107757754254031,0.11312999516407972,0.030621124567885547,0.007200380031257948,0.029581871977489634,0.04082315951035143,0.008296220021966288,0.0813264567188848,0.023302287373738646
11,0.005345593913389311,0.029012494817643356,0.08699806196253135,0.020359660124742662,0.0025276413740341636,0.005239729804309965,0.03532229244530092,0.002128553307986165,0.08932596630388705,0.000658271072903323
12,0.022086040825705453,0.029761531813621893,0.04875777618001022,0.04767417598006883,0.006004166240541304,0.04266759503179701,0.10356236408756307,0.015449747926157411,0.10424260872867211,0.005471608883914331
13,0.0462131958602617,0.04818942943555525,0.040300012700036636,0.06625334178093764,0.005457310956005301,0.058958431942399005,0.029823552485607193,0.013576693115009718,0.04568356205231488,0.008403439235189353
14,0.01066254952261776,0.004176628493471604,0.009227580254291769,0.006520202967295941,0.0018140430101182094,0.012090518999066924,0.006100323715014063,0.0007610459621173319,0.042846271444106944,0.002478844395368231
15,0.012679555124244155,0.022221483876612047,0.021970117194646477,0.016312800190742653,0.017297829219962493,0.07005319347007734,0.03813976945389973,0.0026202082324311153,0.07297765747207448,0.0013116181473403397
16,0.019129009553413096,0.04996257241630514,0.023569900598480735,0.007367723269305303,0.04079015451774322,0.04680687744332545,0.06035067383596766,0.018338249833853057,0.06374907782307103,0.0037721828091153444
17,0.03484438701114195,0.019199628365248786,0.027989592971955503,0.15235644092643924,0.004258482341848324,0.005202306958154777,0.06979593945674079,0.049175349718522915,0.07231521141673374,0.0013277216374481674
