,la,lt,fix,entrophy,sexp,nuc,ndev,age,ns
0,0.08508284300310139,0.15102972769567588,0.05561818098887075,0.03080143906221495,0.018570242656449548,0.027520137748586034,0.009514994982667389,0.05648259897828863,0.03270400018244851
1,0.09773409247757016,0.06995514147688056,0.0037003450655625223,0.0013378191856452846,0.00186190476190476,0.002383367839889575,0.0031708074534161487,0.0024148378191856438,0.002750241545893711
2,0.02358881466255567,0.028100119904076737,0.009083390430512735,0.0251298675345438,0.03367160557268475,0.025364822427772087,0.03261428000456778,0.14206980130181557,0.0
3,0.10362049252418461,0.06343686392762862,0.002616220630732538,0.001147003392385982,0.0065354944088453415,0.0007651715039577862,0.0012039200904636258,0.0034599824098504807,0.0
4,0.03713686868686863,0.06133582972582974,0.005580317460317462,0.1812482539682539,0.036534963924963915,0.06600652236652237,0.06363405483405483,0.15645297258297253,0.0008648773448773416
5,0.03121006506253862,0.0022088731841381983,0.00017743563856638107,0.004532264849402652,0.0006694851085310451,0.0020991642829098654,0.001714425935273991,0.007677183240787472,0.006927155196589806
6,0.052926757926757925,0.09845594945594927,0.05077144027144029,0.1640244530244531,0.03144383994383993,0.09082479232479232,0.10522815022815012,0.03397238797238796,0.0
7,0.035451162790697675,0.06301112956810631,0.0032397563676633415,0.10656212624584707,0.012461074197120706,0.07056262458471757,0.09599047619047622,0.11738920265780722,0.0
8,0.0013297771672771718,0.02466103479853351,0.00010181623931632251,0.001028144078144127,0.000877731990232015,0.0002106379731379784,0.002062896825396829,0.0018218711843711844,0.13397464896214822
9,0.06410068874293012,0.05965033752964789,0.0013339719029374164,0.161531426746944,0.02033351578179166,0.030353744754606803,0.05412173873380766,0.09180119959861338,0.009552704798394429
10,0.000723508375682292,9.655561829474879e-05,3.764351590440754e-07,0.0002268021833239226,5.128929041972525e-05,0.0003518727649162432,0.00023630717108977974,0.0005654056088838696,0.02378703180877111
11,0.16691549953314663,0.03384553821528605,0.008784930638922231,0.07021960450847003,0.020999949979991973,0.04821495264772577,0.020392740429505125,0.1446355708950246,0.012003651460584224
12,0.1903307808885698,0.05454351120682775,0.0153040201005025,0.06699308048177394,0.05128362048336928,0.022702221424583238,0.021443786392278872,0.10453298237217834,0.007025085746191259
13,0.12457967389290342,0.032351120993144314,0.06297248471372992,0.05828367611636097,0.010807763572355017,0.0620453955901426,0.036088197146562896,0.04519779507133592,0.0
14,0.024670584689571992,0.0020603526220614775,0.002164933694996987,0.006680907172995778,0.002101617440225037,0.003557941531042796,0.0022062236286919837,0.011558820574643358,0.01604196805304402
15,0.138734829329962,0.10092130214917816,0.029106300042140727,0.15224852507374634,0.027522861356932164,0.04730604719764014,0.08522513695743786,0.07271080910240196,0.0
