,entrophy,rexp,fix,ld,ndev,sexp,age
0,0.021421661793372168,0.09197124756335208,0.0,0.2242990984405458,0.10760672514619915,0.0867106481481472,0.029716983430799256
1,0.02010440528634355,0.10459662261380341,0.0,0.296677239353892,0.0368330396475772,0.07219133627019102,0.03609955947136576
2,0.06014828303850187,0.06806486298994124,0.0,0.33847641345820223,0.08561168921262559,0.09412643080124897,0.03724141519250789
3,0.06959725848563932,0.08137445604873837,0.0,0.3519114447345526,0.042999564838990284,0.05770778938207146,0.034959530026109485
4,0.08022611184500193,0.055250330250990784,0.0,0.29278291501541265,0.05105372082782917,0.07802708058124205,0.052516292382210346
5,0.0632175219602402,0.12358714748035159,0.0,0.22328756356911797,0.07063384188626927,0.1681608876560342,0.05281807674526114
6,0.031343125960061516,0.09653187403993861,0.0,0.24874692780338084,0.07174443164362569,0.16304166666666678,0.03594834869431647
7,0.06487023370233698,0.12352137146371438,0.0,0.29368404059040537,0.08638084255842525,0.09072017220172154,0.057148677736777426
8,0.010350329517863356,0.08117308359347856,0.0,0.233579084287202,0.033797780090183846,0.1994947970863684,0.05408498092265017
9,0.025506264424661886,0.06060319815364361,0.0,0.2509833498186627,0.03789927464556566,0.1677878338278922,0.054613748763600194
10,0.0553371666666669,0.061926333333333576,0.0,0.27261166666666586,0.08630949999999953,0.08581816666666656,0.06313050000000048
11,0.052000896057347305,0.08430107526881751,0.0,0.2505049923195083,0.04821505376344059,0.10618612391192997,0.04652124935995914
12,0.021001665625650513,0.08674744951072196,0.0,0.19140599625234356,0.188772017489071,0.10147543202165248,0.0557048719550283
13,0.033593052680009027,0.04775833908442621,0.0,0.18288106740280585,0.051830457786979485,0.25135173682999873,0.054698987807683556
14,0.033188542521192056,0.034458025704129244,0.0,0.2502474706043191,0.06394339622641478,0.2004301339896098,0.04340401968826926
15,0.0858323373173974,0.0871625166002657,0.0,0.24096845949535184,0.041465305444887246,0.08228784860557779,0.056264608233731896
16,0.056305669119651215,0.04511610793131639,0.0,0.22585854456255228,0.07175933496865612,0.12497669664758711,0.060211501771599917
17,0.013892249757045557,0.06530332847424716,0.0,0.19308442662779332,0.0570148202138001,0.20389127793974782,0.055643100097182055
18,0.027845184064548795,0.03196243066061534,0.0,0.25196268280383194,0.03502395360564825,0.1916321230458884,0.053031013615733674
19,0.017335815047022085,0.049622387669801864,0.0,0.2480655694879825,0.09117554858934104,0.1356357105538139,0.05383712121212113
20,0.016343258426966233,0.05768014981273402,0.0,0.23775917602996138,0.07790262172284619,0.1887683520599245,0.06689662921348333
21,0.02920427728613568,0.04882540560471989,0.0,0.22521847345132837,0.0869103982300883,0.19617791297935006,0.08229000737463125
22,0.021059123847167283,0.06299670619235823,0.0,0.20387796442687722,0.053354578392622164,0.1485587944664031,0.054959815546771804
23,0.043282687851704846,0.1173262164846083,0.0,0.2128336643495539,0.07803657729228736,0.15185964912280717,0.12439142667990782
24,0.01772898689677208,0.05284451901565991,0.0,0.2306629913710467,0.0796975071907958,0.2086145733461183,0.04304330457015036
25,0.02701742424242432,0.06178143939393962,0.0,0.1924234848484845,0.06525852272727284,0.23735928030302963,0.06610416666666695
26,0.02573913043478268,0.05861387163561093,0.0,0.2276863354037262,0.13004803312629443,0.09544554865424439,0.06381076604554833
27,0.025382987382987526,0.04313756613756614,0.0,0.28077106227106174,0.03732580382580375,0.12261253561253607,0.040863247863247826
28,0.023411685823754805,0.05586340996168572,0.0,0.1549729885057466,0.07683026819923323,0.2071229885057482,0.08281206896551738
29,0.01638082191780813,0.06038417047184181,0.0,0.12566834094368304,0.06693348554033485,0.31335464231354837,0.05528828006088302
30,0.028207824726134353,0.06097730829421014,0.0,0.1348841940532091,0.20414115805946767,0.09770156494522723,0.07107636932707356
31,0.012551178992497278,0.04627465166130765,0.0,0.20685530546623737,0.1603687031082526,0.12749999999999959,0.0653837084673096
32,0.015329004329004352,0.05458405483405478,0.0,0.211454184704185,0.05713059163059177,0.12282251082251053,0.13297835497835542
33,0.012005730659025802,0.06519770773638954,0.0,0.15030420248328552,0.15146370582616991,0.1275085959885387,0.09470343839541555
34,0.033486263736263705,0.025023809523809504,0.0,0.18290842490842482,0.08178937728937727,0.2435998168498165,0.09994322344322333
35,0.018855946398659982,0.022794807370184272,0.0,0.20210971524288127,0.04620854271356788,0.20124371859296472,0.0881407035175878
36,0.02463413547237075,0.04572727272727267,0.0,0.16889884135472338,0.05159937611408197,0.18722103386809222,0.0736243315508019
37,0.02541029723991504,0.03641135881104026,0.0,0.12212367303609366,0.21215764331210152,0.11710934182590221,0.08392993630573241
38,0.004447089947089912,0.020053791887125222,0.0,0.12449294532627864,0.18212786596119923,0.1255705467372134,0.09690388007054672
39,0.01759109109109112,0.026244244244244274,0.0,0.11324824824824814,0.04689239239239231,0.25885085085085036,0.11014814814814851
40,0.05206610169491516,0.04604971751412423,0.0,0.10696892655367239,0.07673615819209048,0.17812146892655364,0.0907785310734463
41,0.025209401709401724,0.040020299145299074,0.0,0.18951068376068403,0.19869551282051306,0.08793376068376055,0.11417307692307692
42,0.011300254452926256,0.008721374045801518,0.0,0.08042239185750627,0.2840737913486003,0.23172900763358772,0.06694656488549625
43,0.0203920621503039,0.010244334420158598,0.0,0.10869057682244491,0.27049873203719366,0.11528398341585155,0.09155496518133878
44,0.03520462046204616,0.051359735973597366,0.0,0.26599669966996714,0.06782013201320132,0.07553300330033008,0.12465346534653464
45,0.0666130952380952,0.05893809523809523,0.0,0.15185476190476188,0.1189083333333334,0.10429642857142854,0.1871059523809524
46,0.01630578512396692,0.030341597796143257,0.0,0.14078374655647372,0.14932920110192838,0.11497658402203867,0.10543112947658409
47,0.024833333333333363,0.050361111111111106,0.0,0.14945370370370376,0.055425925925925906,0.16241666666666665,0.09601851851851852
48,0.005990644333786035,0.031024596348272197,0.0,0.14724611438056437,0.28996529349630307,0.06567074090840498,0.21220763543081325
49,0.020096026490066272,0.03258940397350995,0.0,0.0870033112582781,0.026400662251655653,0.25628587196467995,0.1871810154525386
50,0.003547803617571087,0.014089147286821709,0.0,0.07431912144702846,0.10886692506459937,0.2353475452196381,0.03793281653746775
51,0.017340833333333337,0.019689999999999992,0.0,0.20898416666666644,0.05607416666666675,0.2051599999999999,0.11228749999999989
52,0.004030580151933037,0.04825083466395703,0.0,0.12303188658247449,0.13696714569119853,0.10945468621473846,0.09471621425460879
53,0.006307670126874287,0.020126874279123397,0.0,0.15080738177623987,0.09426903114186855,0.21629181084198393,0.13859573241061132
54,0.009807102938525315,0.04844059852172345,0.0,0.20951865873445105,0.052298539751216865,0.058301784748512706,0.02291328646115017
55,0.001996527777777785,0.09215856481481484,0.0,0.23878761574074062,0.05157696759259256,0.08574942129629631,0.03667534722222223
56,0.0006243961352657253,0.04083695652173918,0.0,0.1017270531400965,0.09251570048309185,0.23982487922705303,0.03170772946859903
57,0.003678240740740737,0.06981134259259256,0.0,0.05520254629629628,0.13790567129629627,0.23885995370370347,0.08892534722222234
58,0.001959627329192557,0.03250931677018635,0.0,0.07653312629399585,0.08922256728778467,0.339916149068323,0.017447204968944106
59,0.030000000000000002,0.02518614718614718,0.0,0.07728896103896102,0.20355735930735916,0.16720129870129866,0.057735930735930786
60,0.013892241379310348,0.022972701149425297,0.0,0.05797557471264366,0.26142528735632176,0.11667097701149423,0.08779885057471266
