,sexp,lt,fix,age,ndev,entrophy,la,nuc,ns
0,0.1263792875387703,0.10255483716475089,0.04144397692027001,0.03122321428571427,0.013510832877212178,0.025283114395183364,0.004810447454844004,0.28390684865900384,1.7298394453566828e-05
1,0.1878981021394066,0.09690203588681857,0.08008567977915801,0.016587060041407874,0.016561249137336087,0.013494168391994481,0.004774844720496896,0.185545928226363,1.3112491373360788e-06
2,0.1336891344067603,0.12658995660614364,0.0485439362795478,0.007347636176772874,0.017388746145940364,0.013358541738038144,0.0032749514673975112,0.23675388260819916,0.0
3,0.12118425681618285,0.11349579092850864,0.08144101017715792,0.04130682246513383,0.025852619675838667,0.027100452318130408,0.006661452443774341,0.20309473551953766,0.0
4,0.08010978354978351,0.12144792207792199,0.06600805194805193,0.03378826839826835,0.030801082251082263,0.02016415584415583,0.009942034632034627,0.24685883116883112,5.324675324675365e-06
5,0.1302593527399181,0.14265439733019242,0.04888043356329575,0.021935316058107567,0.04706880643894778,0.0331952857703741,0.006940574345167991,0.22067416848953936,1.4022098827752672e-06
6,0.10574458874458881,0.07586387036387034,0.060690300690300646,0.013207207207207224,0.02246601146601147,0.04289692289692288,0.014998654498654496,0.16823932373932365,0.0
7,0.09670620155038757,0.08715182724252489,0.05150609080841645,0.007289700996677735,0.03932934662236986,0.028636323366555957,0.012191140642303418,0.136333665559247,0.0
8,0.09914723748473744,0.08683217338217337,0.06363565323565323,0.014639682539682543,0.044502548840048846,0.029991269841269836,0.019189484126984152,0.1468942155067155,8.71489621489621e-05
9,0.1373239828498449,0.10707674238277677,0.043819490056559,0.01879821200510855,0.04267225415070242,0.051508187374566666,0.03110192027002371,0.12172774128808604,1.254333150884897e-06
10,0.11540367965367972,0.10974664345316523,0.06251795909404606,0.024121870882740443,0.03748367212497647,0.04026130873956959,0.02021768931551541,0.14557828282828275,9.473618169270367e-06
11,0.13624318060557558,0.1100067360277444,0.05465724623182607,0.028366446578631462,0.053995548219287696,0.04375845338135255,0.03332839802587701,0.1660854841936776,0.00020499866613311987
12,0.2829477347052723,0.07656594480338193,0.056610393236021364,0.012891640743399536,0.029728184573661963,0.009925081757996331,0.010170874212331496,0.14137995533221664,8.931562574778658e-05
13,0.18402015008337955,0.07684885121363721,0.01944760978321288,0.006488929034648883,0.03830262182694091,0.010971511951083932,0.01537117843246248,0.20288387066888994,0.0
14,0.1438792947558771,0.1041145268233876,0.06262869198312236,0.0171894213381555,0.07389195298372513,0.026714737793851716,0.030059071729957806,0.16944424352019297,0.0
15,0.09565539401601353,0.1157995153813737,0.05434523809523806,0.012005162241887905,0.045351769911504414,0.015980088495575206,0.0634021281078803,0.17639833544037076,0.0
16,0.0675610026619343,0.16567102928127767,0.0437489648033126,0.04181048506359067,0.05458969239869862,0.011996228926353155,0.0074426944690919854,0.2152596125406684,0.0
17,0.0344081736353077,0.16269112950058068,0.040754718350754976,0.01798657084785134,0.08318024099883858,0.02764089721254356,0.02608674506387921,0.19456003193960497,0.0
18,0.06504411764705877,0.14376628151260504,0.052114320728291294,0.03825385154061623,0.08269310224089636,0.017841211484593843,0.02193382352941177,0.1970024509803921,0.0
19,0.14697586580086572,0.10595140692640685,0.022521103896103904,0.005202056277056285,0.043057034632034634,0.011830627705627702,0.007739502164502163,0.21594231601731603,0.0
20,0.039631924198250464,0.2731110301263362,0.06610179786200193,0.003003522837706506,0.05165512633624878,0.019658041788143826,0.0007926384839650157,0.1407495140913508,0.0
21,0.11861673449511279,0.10530322793836307,0.02837489999652162,0.0052727920971164235,0.025267835402970534,0.007184162927406171,0.0053393161501269605,0.22676875717416242,1.086994330237574e-05
22,0.13130501780151327,0.09393374499332433,0.04390053404539389,0.0052868825100133455,0.0419692367601246,0.018930295950155752,0.007817033822874951,0.1339605585224745,1.168224299065414e-06
23,0.11021208445642396,0.11025314465408792,0.025176415094339613,0.011262848158131172,0.02843607367475292,0.017110646900269533,0.006808221024258759,0.15331217430368366,0.0
24,0.10898956496178709,0.22266132667058555,0.027855526161081688,0.0010545267489711933,0.0596887615128356,0.012261365863217718,0.006666715657456395,0.15662066431510852,0.0
25,0.07755809743252123,0.08980837173579095,0.06057598200570555,0.00044190256747860766,0.04000224928681152,0.00573365152512618,0.008218729427254772,0.2857031490015359,0.0
26,0.14542570153061232,0.09910788690476188,0.10217570153061233,0.0365566539115646,0.06696991921768711,0.028921449829931972,0.0076138392857142845,0.19305218962585036,2.4234693877551024e-05
27,0.08509427552233727,0.065828662023668,0.03784327048298509,0.020372572334522387,0.016077798539154066,0.008544250042466454,0.009421890040201575,0.08639658003510559,0.0006256723854821359
28,0.00030234315948602644,0.11144044919555121,0.02406867508908324,0.012957563977972134,0.1293434834251161,0.02671417773458589,0.002057013281503078,0.22893316056581353,0.0
29,0.11661708415144487,0.07406272518725666,0.028527795958033366,0.008779080145177596,0.06949187838400667,0.004018167033577282,0.0026050653497550627,0.22172639707000388,0.00022014636758493507
30,0.2246592198920112,0.12539275901940192,0.04320579052145098,0.005944690195080031,0.0583836326540715,0.008933124003295535,0.002793247691888814,0.12713953332131092,0.0005664640549915666
31,0.27647611367127434,0.03263571428571417,0.017375345622119728,0.008081797235023029,0.017410983102918564,0.008912826420890922,0.0014622887864823375,0.15122557603686615,0.0
32,0.2205776643990929,0.04674497526283242,0.01841944959802103,0.003561456400742105,0.030061920222634535,0.005085600907029477,0.0029261750154607317,0.18418903318903307,0.0013027726242011957
33,0.09002839120771823,0.15504453216905523,0.06015751889841377,0.014890151536006549,0.007698935742640219,0.0061789875698998135,0.004343652904180131,0.22121384800885316,0.0006431608755576839
