,lt,rexp,la,ns,nd,fix,nuc,ld,ndev,sexp,age
0,0.021889149102263864,0.03303734061930781,0.32317069997397874,0.0013459536820192557,0.013155737704918034,0.0030379911527452516,0.04029989591465005,0.06331251626333596,0.003771792870153525,0.0693826437678897,0.018404241478011972
1,0.049099054255848706,0.03279409324705494,0.2229990044798406,0.0009606769537083119,0.018407997345279578,0.0022382611581217844,0.07533515845362529,0.11253442840550858,0.0020059731209556993,0.05273270283723243,0.0299170399867264
2,0.05317916438606092,0.014892355409596788,0.27563309615033754,0.0017615398649881413,0.019071337347199416,0.005031016237912789,0.10682722130997994,0.07942802408319648,0.0019339536580915899,0.04638478379857692,0.04643586936690384
3,0.0336965754043553,0.02826827505195628,0.33907382307761835,0.002881087919038582,0.016026023312550847,0.014142947501581278,0.04499367488931057,0.05878377157314534,0.0015573326104635417,0.03041203578205476,0.08044456492274328
4,0.04734816384180796,0.021425544794188872,0.2906643462469733,0.0018971953188054909,0.0167907586763519,0.013351997578692478,0.05590345036319609,0.05459493543179977,0.013078087167070228,0.035334947538337345,0.06327582728006463
5,0.04264938804895617,0.009865782165998146,0.2596888820322946,0.0016167849429188537,0.033257739380849555,0.009245603208886143,0.05837961534505808,0.06720045253522568,0.0035909698652679175,0.0696266584387535,0.058886146251157
6,0.028367588598494493,0.008619216780850873,0.31044489554258664,0.0014323775691448882,0.024562293834052257,0.006848515605176346,0.04363021229806309,0.0797449885815782,0.0023796836674278912,0.04263342637232518,0.04245496066988075
7,0.044739490822972156,0.011665397953142193,0.29367757760297764,0.0021699230313795095,0.020102342890975226,0.01352660069356339,0.058210268121458235,0.07624545377653721,0.004769939947559835,0.08390044827877875,0.06011291550367934
8,0.05813812204056106,0.013561601000625393,0.25270124184758297,0.0023586169927633325,0.029115518627713756,0.007640042883945311,0.04941436612168322,0.08872509604216912,0.003976145805414092,0.04830340391316004,0.05828062181720713
9,0.038487394957983215,0.029499962147020962,0.191570520099932,0.0016731016731016742,0.01453819365584071,0.010875539404951173,0.05473654326595506,0.08029941706412294,0.0028488152017563787,0.09560716178363246,0.10243811037928682
10,0.0497261072261072,0.03310314685314687,0.20292332667332666,0.0017507492507492517,0.01601273726273728,0.02361929736929735,0.09213411588411591,0.0704150016650017,0.0034885947385947373,0.09350441225441229,0.07959873459873454
11,0.039399630541871906,0.02393216338259443,0.254748050082102,0.002238813628899837,0.01838362068965516,0.013418513957307065,0.10450944170771757,0.05117713464696229,0.009873255336617407,0.062189552545156,0.06318606321839079
12,0.044880674880674806,0.02215562215562214,0.3005472305472306,0.0022627372627372637,0.017872127872127865,0.006570096570096558,0.04861416361416368,0.04343600843600843,0.007147297147297139,0.06171550671550668,0.04891774891774893
13,0.04559781209781209,0.012949806949806946,0.2469144144144143,0.003183397683397681,0.023678249678249687,0.004698198198198193,0.04546332046332047,0.1273815958815958,0.005126126126126124,0.06307657657657659,0.056379665379665364
14,0.04898748785228379,0.017868075801749282,0.18453049076773584,0.006099975704567533,0.023992346938775527,0.006407312925170058,0.06795189504373178,0.14411260932944608,0.00626822157434402,0.06377004373177841,0.07344569970845481
15,0.05065224397711714,0.01133188300700991,0.24858150028200765,0.0013761985335589413,0.01703851422125534,0.006310530980581736,0.05327129159616475,0.13724881153815166,0.005898396583675758,0.05960599468213691,0.05394448473128677
16,0.06182843472317155,0.021412622465254025,0.21861395914027465,0.0018322320953899907,0.0136709197235513,0.006432368800789845,0.061762740183792866,0.11879433432065004,0.019520012151591108,0.09766461608566862,0.06463697121591862
