,entrophy,rexp,age,fix
0,18.540123227191017,5.523621990415421,2.307091112049464,1.0877577607398903
1,1.748150883626138,0.642809966512254,0.4442473906938143,0.5366902343653654
2,1.2596104921338733,0.2263791972406738,0.40817226593940753,0.04383285688814085
3,12.996456464398168,3.442642059192988,2.7823442854429525,3.092454431543816
4,1.6947664305224721,0.2857928249027488,0.4580779356622208,0.7639754654962492
5,0.8878827771097767,0.6711691957875409,0.5891023474115267,0.5757994633615184
6,11.295160404697368,7.450316287381224,6.275234334163506,8.471855649487193
7,6.281069047952807,3.76219995749068,1.3791887396546811,0.9631524576122121
8,1.2425108699162413,1.0602598332546047,0.6129422373478729,0.6745720533571238
9,1.8150743176249866,1.3283460170716392,1.0813487024768933,0.8155649637624827
10,1.1925131773024977,0.6739027794951666,1.0772510868054208,0.13609302517233537
11,1.4267029483677862,0.2517636892202692,0.4913091125753226,0.049130299872058185
12,0.9546925208004098,0.7425661048392065,0.5736167851501006,0.3727531520438131
13,0.7796285393843968,0.8428381424016563,0.0,0.17478678728888314
14,0.691064925457895,0.7406427904075141,0.31765228104672605,0.3487355041486734
15,2.1990121686402944,1.5282002716686383,0.7993237562782818,0.43816781390272186
16,1.0724970237382407,1.0418115917252895,0.30388798670403366,0.27365991613439805
17,1.4564846386030095,0.8551313018473239,0.5897782692505646,0.947616039311585
18,1.2005124982595838,0.27193932295067774,0.573814341597067,0.3512738877228947
19,1.201289109320866,0.41350029846541103,0.5428093535497897,0.18257386824871302
20,6.432995645012333,2.8009339016992807,2.8815423777771305,1.0400638083946687
21,1.130862877877621,1.199192113654532,0.6411802191771827,0.3719051178779982
22,0.7542382508688615,1.1483760993067704,0.6170565835532175,0.5443275668191785
23,0.8765004280158915,0.7398056144123104,0.5459378357212706,0.5139357841706665
24,1.424776119076942,0.5663546241895088,0.41557242667725697,0.4804526481857195
25,1.0796416562721742,1.0989947740358323,0.3230096974447914,0.20278146343605358
26,1.2418635445729076,1.0015279777617903,0.562685441375403,0.16323908006577376
27,1.1656935908461619,0.7905061216774583,0.5310220398088434,0.1851471197670213
28,1.1693716516229267,1.0320319505205622,0.3374745615976752,0.2777948709523273
29,1.0905938684747745,0.9529276477867851,0.40496647564588767,0.21779437196052226
30,1.1401753052372716,0.892967128740936,0.34827581912094024,0.6028055619417477
31,0.8126376814622455,1.1149698319728283,0.27149632815919755,0.30264638395566945
32,1.2636554185705198,0.9855765065886861,0.6127528494973659,0.49420118549825026
33,1.1215043173865638,1.149345421266221,0.4313972697651465,0.10384583861726268
34,1.1861175872417027,0.8538015548730914,0.2989931333295237,0.12379041074921585
35,1.0274486169110473,0.8467314130049393,0.14576714277605346,0.006588003231685382
36,0.9983917564463197,1.021349012393236,0.30377727538525834,0.05375359350184181
37,1.02218816431438,0.9654280873067321,0.4153448224774579,0.26719557075887074
38,0.9240035288901851,0.655175400204805,0.2334827167257067,0.18281702358224824
39,0.8385083021819707,0.8734601489178723,0.3196504537842896,0.4957419998527037
40,0.6824414831415421,1.024330203080617,0.1940172443096582,0.3010570142346779
41,0.9090149097248739,1.2088731569388254,0.327442782316744,0.2163806819292741
42,1.3024588115242484,1.369501539242245,0.4656443419044304,0.15219260316345876
43,0.8493981251618252,1.078996195920893,0.10147652247995874,0.10822316238162623
44,0.8863432732463161,1.2430407399721295,0.1853856870207638,0.15317695303918724
45,1.1856385326678054,0.8144388879522316,0.2654394650520477,0.22362011328000536
46,8.49059681124882,4.6403599276347824,2.029455809579224,2.7075519633702236
47,0.9157374798719546,0.6732640898627593,0.26042444703902573,0.39777418684046023
48,4.474113065712424,3.8068881773582848,1.6796602991103238,1.7377855740280046
49,0.6578023974544189,0.9324700035149758,0.044679351415250465,0.07736197678348476
50,1.6422350829625958,1.7203152124213004,0.5936650135695339,0.20433120797992463
51,5.825660064128857,9.769576427011101,2.2899931383028145,0.7265223912140013
52,2.716948857243674,2.233041911076836,1.4353790392537338,1.5305850022005179
53,3.1457949449093885,1.2953733303340644,0.8352518174197802,0.3654649184808799
54,1.003063987432322,0.5790380727160113,0.24472189923478882,0.19128165238518643
