,entrophy,rexp,age,ndev,fix,sexp,ld
0,0.032854288499025205,0.04988937621832348,0.030852826510721403,0.18067897173489147,0.0,0.1170467836257318,0.05726815302144215
1,0.06356563876651981,0.044078267254038225,0.04820058737151259,0.14926167400881002,0.0,0.13508663729809126,0.09719162995594649
2,0.06132101977107136,0.03440790842872004,0.0536963232743671,0.13774349635795932,0.0,0.12939420742282381,0.09849566423864024
3,0.062423629242819544,0.03665622280243673,0.07723172323759833,0.13757985204525702,0.0,0.10147606614447369,0.10489273281114014
4,0.058392338177014246,0.03172853368560091,0.06500968736239528,0.13348040510788142,0.0,0.1600354469396735,0.09661074416556555
5,0.06574271844660222,0.026746185852982052,0.04013777161349984,0.17440614886731465,0.0,0.16815349052242182,0.06354507628294061
6,0.1156501536098306,0.026196620583717335,0.051572196620583766,0.14895084485407117,0.0,0.1183097158218124,0.09217876344086069
7,0.056671586715867514,0.03438929889298903,0.06342912054120553,0.16497878228782326,0.0,0.12571848093480917,0.09924231242312397
8,0.04634859521331974,0.03397953520638211,0.04733350676378772,0.1574795352063817,0.0,0.16138744363510352,0.09059625390218516
9,0.05703082756346828,0.026354599406528338,0.08129014177382153,0.1464615891856249,0.0,0.1123686119353772,0.14969732937685504
10,0.0666995000000003,0.04406666666666642,0.07728716666666682,0.16075333333333316,0.0,0.07869149999999964,0.14938650000000003
11,0.07681822836661531,0.01907578084997437,0.06540732206861267,0.17565156169994928,0.0,0.08993881208397303,0.12954045058883737
12,0.06735457006037897,0.05583947532791989,0.039998958983968574,0.20059244222361008,0.0,0.0967449510722468,0.08480834894857298
13,0.07750195537151988,0.04087876696572374,0.035528410397975684,0.19481895560156354,0.0,0.08907177363699158,0.08667770876466568
14,0.10464438063986883,0.02587886245556456,0.052071643423570686,0.178061662564944,0.0,0.08448263604047017,0.10490128520645292
15,0.11213994023904365,0.02958416334661368,0.0546009296148737,0.09347958167330697,0.0,0.12302058432934977,0.15600249003984074
16,0.07848814390842136,0.024107931316435113,0.05360002725538329,0.1332482965385667,0.0,0.1278416462251298,0.11838525483783036
17,0.0469800777453835,0.05825898931001014,0.04859037900874661,0.15645881924198266,0.0,0.1477303206997077,0.08075862487852284
18,0.05767107917297011,0.03697314674735229,0.043274205748865466,0.1576096822995453,0.0,0.13135287443267832,0.09084795763993969
19,0.07373968129571552,0.027966692789968734,0.06290935214211105,0.15586350574712687,0.0,0.11198236677116025,0.11915647857889244
20,0.06728932584269634,0.03862284644194767,0.06561254681647939,0.14259363295880173,0.0,0.12377977528089856,0.11220262172284659
21,0.039935656342182706,0.03654406342182888,0.04435932890855471,0.1701978244837763,0.0,0.1297951696165189,0.0863707595870209
22,0.054910737812911656,0.07495174571804986,0.06675263504611315,0.14482888669301744,0.0,0.11403507905138298,0.10051432806324083
23,0.03849122807017556,0.033737835153922584,0.04522310493214158,0.19171830519695338,0.0,0.12323502151605371,0.0818205892088713
24,0.04831192074145112,0.037093000958772604,0.06454506232022994,0.1745866091403,0.0,0.10741850431447708,0.10646676254394351
25,0.05725075757575778,0.051656439393939185,0.040729545454545456,0.1882492424242423,0.0,0.12795227272727314,0.08846022727272697
26,0.05275962732919239,0.04458509316770182,0.039178053830227794,0.17030393374741185,0.0,0.14639026915113917,0.07996066252588026
27,0.07765669515669552,0.028327024827024806,0.05021794871794879,0.15280402930402845,0.0,0.130470492470492,0.11147619047619053
28,0.06225114942528723,0.0347902298850577,0.054114367816091816,0.14553908045977043,0.0,0.15105996168582284,0.10000766283524841
29,0.08890197869101975,0.02120654490106547,0.07149482496194814,0.11380015220700108,0.0,0.1423812785388132,0.13007214611872112
30,0.0444212832550863,0.04854006259780927,0.037610172143974996,0.1530021909233172,0.0,0.1721308294209708,0.08585195618153389
31,0.030115487674169314,0.01785316184351555,0.04589844587352634,0.2233764737406217,0.0,0.14138879957127476,0.07500696677384762
32,0.03508730158730153,0.05696031746031737,0.05783297258297255,0.21389862914862948,0.0,0.08672222222222215,0.07299927849927863
33,0.05642072588347661,0.041697230181470785,0.06389923591212986,0.14823543457497626,0.0,0.1648557784145176,0.09922301814708691
34,0.03529945054945051,0.02853021978021977,0.10496703296703294,0.1350027472527473,0.0,0.15718864468864488,0.09647161172161159
35,0.08214405360134017,0.014522613065326645,0.05546398659966503,0.1876365159128975,0.0,0.135501675041876,0.09371273031825783
