,lt,nd,nuc,ns,rexp,ld,age,fix,entrophy,la,ndev
0,0.13528128979443338,0.033345915954156806,0.13307758777514997,0.0,0.064385573949427,0.08393942150263785,0.13474463343641974,0.03612379479716214,0.0025732217573221773,0.025392486810987856,0.06673139894487906
1,0.0601236302904395,0.05669825389150713,0.06680359777339732,0.001732249786142002,0.02956032035308262,0.0074218377796315144,0.011426366433061115,0.010335557810731684,0.016407628398925324,0.05820450492094779,0.039559248849240294
2,0.0395205178845732,0.021582839587447857,0.02300570550800967,2.8966425279789368e-05,0.07979899056396761,0.004160631994733362,0.02127013385999562,0.01435571648014044,0.004004169409699355,0.006231511959622572,0.03922141759929781
3,0.07977273774950465,0.0224178306366109,0.05772276771308721,0.04313903102383266,0.0826639929931315,0.06078919467109213,0.024533029087724152,0.04009680542110365,0.0314974876688333,0.015026045268058832,0.07707855068455269
4,0.057972930250938616,0.024779095040505808,0.09111282355265744,0.01790812092471847,0.0456733847065797,0.0144070341829678,0.08405176842521249,0.10095613515115592,0.06106816834617673,0.04948152539023915,0.05008713692946057
5,0.07601021287067797,0.046993509290020934,0.04361495631844474,3.3068783068783085e-05,0.10525978220745673,0.013320721053279196,0.13036483327181006,0.03260874246339365,0.10568398548049719,0.05208394856650668,0.030045988679709656
6,0.101331371908031,0.10003661327231111,0.10355813446660124,0.0033849841996295,0.12438879808216192,0.009111474338018986,0.06139304783698367,0.10495619483491336,0.042176637245287175,0.04023340961098395,0.0778214013294106
7,0.08500216621458707,0.08125518007836044,0.08166534810126565,0.0028163615129595996,0.1933218429776971,0.01920961422543706,0.05188865657022296,0.06644382911392409,0.035027972423146425,0.053092789330922346,0.040875244876431634
8,0.047792276681519225,0.07195947379588365,0.058108878178897275,0.016592100875996513,0.07458488678730547,0.025584401806553338,0.06343214816161966,0.09860795368433824,0.05586644842532815,0.12272604649752966,0.06533736473583707
9,0.14289915966386557,0.017692187986305643,0.06525573192239859,0.0008724971470069513,0.038821454507728996,0.032181761593526315,0.06412490922294847,0.2812527233115469,0.034737005913476504,0.06991596638655465,0.03554362485735036
10,0.05734584859584857,0.06712606837606841,0.10638736263736273,0.001952584452584451,0.06003663003663004,0.02327584452584453,0.06101800976800971,0.13191290191290178,0.142123015873016,0.060091066341066354,0.0375574888074888
11,0.0005697376315933019,0.16023754977363205,0.03957371952217311,0.0029790541646211714,0.008034691539846171,0.052090492554410055,0.13369988545246264,0.08068783068783064,0.07096819942180764,0.09042573501336378,0.04881525118638519
12,0.08418370006329343,0.04891581965076887,0.08173182173573111,0.0054478945604825284,0.08990152276704272,0.010613016121225668,0.014942105067202836,0.03285546744108128,0.02710395025875871,0.037154212740608365,0.054317547190885794
13,0.11280682174185479,0.1265501644736842,0.09712523496240608,0.003018679511278189,0.027304981203007558,0.005498316102756901,0.015773417919799523,0.1358519345238096,0.031399984335839605,0.05919740758145359,0.20307135025062664
14,0.07945813393069273,0.052776940569527815,0.08757405333242811,0.0015191256830601094,0.07419199221622585,0.03128652886671423,0.02118093880460237,0.03424104809421992,0.04901221871499854,0.08463976286641994,0.06849946260281253
15,0.005684809233196325,0.1077610329223233,0.003875949682401286,0.0019321625773238624,0.011129239838917284,6.704861543571221e-05,0.09196246938182424,0.1579266824428113,0.11842466890853982,0.07803711545647035,0.011576784157429342
16,0.07951265586804442,0.08084552727587369,0.09161416240689911,0.001893347381976761,0.031227283890761598,0.04403988211355736,0.06253959770487935,0.10131957991502089,0.09890736166730923,0.08976532784621818,0.06765128060256478
17,0.0795868040509092,0.1530115476591715,0.07167427415860173,0.001990586932447398,0.036723923475692914,0.06746142488002954,0.05738071966231724,0.03784214454234687,0.05678703034971995,0.07695043093071391,0.04957546503603134
18,0.08272023809523804,0.10401502267573698,0.07144217687074829,0.00467913832199545,0.04713860544217686,0.028387188208616805,0.07274744897959184,0.04089342403628115,0.08051899092970521,0.051762755102040814,0.038912131519274355
19,0.08549222912353345,0.054547591442374053,0.055694893029675646,0.000827936507936508,0.025399986197377503,0.059292022084196004,0.07384923395445131,0.021630559006211157,0.12878008281573503,0.07990008281573496,0.054248764665286386
20,0.07826463910901695,0.04273925894195758,0.08075315199543089,4.86042692939245e-05,0.028617819661597824,0.0329584493467552,0.10563950881701994,0.23412813593203438,0.0064146355393731634,0.05051312914971084,0.035897137145712896
21,0.10890649876972074,0.07787981859410434,0.08383388816519524,0.0008862835914507703,0.048124185844550534,0.024687846769913684,0.05918801563178466,0.18429970569788193,0.032154918705070666,0.052354658175326835,0.0358199449992763
22,0.0789687129389536,0.0463992040041006,0.08781334298176861,0.0006803051317614423,0.06215868660676605,0.030688435948461257,0.023990894289332428,0.06975164324911044,0.11768078755351866,0.10417632515226442,0.0663651430179501
23,0.007950670728448518,0.0568694885361552,0.005769333547111321,0.016186200630645062,0.02150392817059485,0.03544839933728823,0.17981909037464605,0.009512586179252849,0.10702955480733264,0.11782855005077236,0.0310501843835177
24,0.09527997518225516,0.14012538131430632,0.0881164365854918,0.008629078124192125,0.07398143839511927,0.024543715423194282,0.07959774572152427,0.04908070937386902,0.05844578873894838,0.056255364252106886,0.036582906778346524
25,0.07830571643071642,0.06060435435435435,0.11038261475761482,0.0063285607035607145,0.056176265551265654,0.009986861861861871,0.061081885456885435,0.1068481874731875,0.10394760832260821,0.04498364435864441,0.06056601244101242
26,0.08475306383757095,0.08031827327601974,0.10560148771416382,0.006907810499359791,0.08458569599414663,0.019806719102493764,0.03462776659959762,0.07600298762270599,0.07793183342479118,0.050751783427839745,0.055703005914273476
27,0.08770120772946859,0.06062902001380261,0.05641012192316542,0.0008378306878306878,0.07242317690361164,0.05163602484472048,0.07023877386703462,0.07177870945479646,0.05991574649183337,0.08335187485622274,0.04921429721647108
28,0.07817922011327397,0.0392679694337455,0.08759438217842398,0.0035967012503325363,0.022529494430757465,0.0832200014650828,0.02758789533139786,0.0686584756969746,0.1457559249106492,0.06925725119616302,0.03854937521928047
29,0.07512653898768823,0.042015341020129014,0.09115187935639371,0.005413816689466492,0.0401732786137712,0.054140284020584975,0.04116588495863462,0.06802407009315355,0.11799198749267174,0.0758745358608559,0.05939043059084109
30,0.11088643886673455,0.11954127244767619,0.11412463836109141,0.002558448666823026,0.06633395887090462,0.047831860713634065,0.011300596867099359,0.09348163786587443,0.03670120155341833,0.047111971225271713,0.05272942893632554
31,0.12017554516037839,0.030111501238902594,0.08438590058408062,0.0013828548712269645,0.05905752656510986,0.023832604312887418,0.02611369755960246,0.05743084182416847,0.2136553122195184,0.0612146739902049,0.08507754407147743
32,0.08222941954559602,0.0396874027388734,0.11016981792717101,0.0013731325863678772,0.07689523031434804,0.011573685029567404,0.01761632430750079,0.1640725178960474,0.14083800186741358,0.03750564114534706,0.046236383442265855
33,0.07187050630528886,0.04844729183859612,0.10648790340094695,0.001601398601398601,0.046620654707611266,0.02826838379012294,0.02731155800721016,0.11687581983234159,0.11250264228525109,0.0592675150936021,0.057883276144145665
34,0.10918796567009344,0.13866122795435237,0.10427567669527489,0.0,0.044800056587758194,0.021511364708101485,0.029868905026879198,0.16306988588135438,0.0612675657832689,0.038835706875412636,0.04122182401207206
35,0.08486425630986627,0.07716527297774124,0.09481088527442776,0.00014869371873262925,0.06914388831154183,0.014663198556363837,0.02769604289017249,0.07060359620078796,0.043071795119671935,0.039840692494219836,0.03664282089083305
36,0.017844172735477084,0.15773971197884248,0.09044716153411815,3.163503163503162e-05,0.05803937608285432,0.07607242998547341,0.03162568108220282,0.10961105319800968,0.1683808462069333,0.08041219649915302,0.03553697510219248
37,0.08685849533735292,0.018143038988935788,0.07920496326140945,0.00042630592950812523,0.12631276767837482,0.014171312265707427,0.010132548743273106,0.06367177540493896,0.038871465130067284,0.02180938742496483,0.054324451288928766
38,0.06653211953677789,0.021751283568053743,0.10796372450875559,0.0032127594627594626,0.0696467343905231,0.026681085477669342,0.01624625546985795,0.04968966850954426,0.12022307919823448,0.0718539216132382,0.10345418211877844
39,0.12422052910052919,0.02617925925925928,0.07396719576719571,0.009053756613756611,0.04503195767195765,0.01835682539682545,0.042401481481481526,0.03879343915343917,0.09627746031746028,0.1505942857142858,0.07042158730158728
40,0.09513982984498148,0.03331387337543708,0.07879087287088732,0.0016666666666666666,0.06570545609548167,0.0197953529237782,0.0588690954642727,0.11342250813368837,0.05422402874193152,0.09318382135462883,0.08413894253353517
41,0.054357249381340234,0.06255407696327739,0.06974366818349845,0.0009657829710600158,0.06690106542406644,0.03365925185415836,0.06265476509138324,0.08574914735118928,0.04867043234256726,0.07595954629796547,0.06426172357972298
42,0.06903260593757939,0.16527848261862468,0.04459274295863999,0.006525205108686481,0.033487270574304354,0.013059925568806564,0.10020383997293411,0.07166624376215851,0.06595280385688922,0.040036581239956036,0.06782183033071142
43,0.051678876678876724,0.11378567612942607,0.06363858363858373,0.00012038308913308835,0.03240518162393161,0.0018107066544566497,0.05434848137973141,0.08455090048840047,0.16176987942612947,0.027476915445665464,0.030461500305250314
44,0.04122562974465155,0.02538647342995166,0.08090709109730862,0.005192589717046226,0.013500043133195314,0.004139924085576248,0.053810817805383056,0.0610612922705314,0.1937674689440994,0.051690174258109026,0.0484575569358178
45,0.05469387755102043,0.10767587034813923,0.06965706282513011,0.005404161664665856,0.023069227691076426,0.014548219287715086,0.020470588235294136,0.14938735494197677,0.17408163265306123,0.034879951980792336,0.04302841136454582
46,0.09924392489609886,0.038107650281563335,0.19481745438267167,0.00015619515619515615,0.039808170677735885,0.013675584110366712,0.00967239967239968,0.18490014294362114,0.06035545144240802,0.029087678870287577,0.026976208280556087
47,0.17894018993736105,0.03736344042567523,0.10109213982622758,0.0005115511551155129,0.046834377315282526,0.015263352865898827,0.015407489728564691,0.04010002020610228,0.09400451269616765,0.03685896140634472,0.05128746548124206
48,0.07047418128981775,0.05637867441600537,0.016574270705264314,0.0,0.031555828769419925,0.008143791214932382,0.05184475243098246,0.07477897619313743,0.2997770202302445,0.05932463395551584,0.036956521739130416
49,0.05423692774354396,0.060303357637951166,0.18773154172019957,0.00012767425810904072,0.047557426820186675,0.040556905812104284,0.05438386020616642,0.09911119021705031,0.07835751520061536,0.06563704831190656,0.05638875931881601
50,0.04641600118308195,0.06722087332956905,0.24060087117851123,0.0004916512059369203,0.05331826248285871,0.06132626172998839,0.10269106773144032,0.20420845096932033,0.13321567045790636,0.012748850528353629,0.03806531150009416
51,0.06697603473863571,0.0798097482548233,0.07172316733542206,0.0003063105773282764,0.04942460699170005,0.001293869895014567,0.025066509096905415,0.31499849988090634,0.012995703475695789,0.011882580754502648,0.023517870884406045
52,0.10622831748885014,0.07676349901830182,0.08630605977926525,5.6601451950289146e-05,0.08173340609134325,0.005442388317346186,0.05674426629431687,0.201081267843991,0.022202222685876218,0.048369204102267804,0.04889837596275073
53,0.05174325396825404,0.03303313492063495,0.055315079365079345,0.0021670634920634823,0.026638293650793676,0.04375496031746033,0.012930753968253987,0.10876091269841277,0.1122843253968253,0.04308293650793653,0.06345793650793646
54,0.07242289520956398,0.056444273006612804,0.009674574705912185,0.00020701118162586889,0.0036302085972944077,0.00783133332957922,0.12496502105118922,0.22025951245333183,0.09883523009897725,0.05403187992844661,0.03984232724979298
55,0.044113342702996765,0.09265626936271178,0.10502818455214522,2.780674313521029e-05,0.021316528388569057,0.004937661513351761,0.05277804476281151,0.24693273488386147,0.040611657674812285,0.006962279548442665,0.03910808360157777
56,0.1278199863107462,0.08978683876014465,0.08872494377627857,0.0,0.0615820866334213,0.00019018284932042595,0.11418695609660712,0.25046934584922254,0.00430429255891268,0.034366383103549454,0.056799159088686824
57,0.07893822393822399,0.11592112520683952,0.08220077220077224,0.005424250781393634,0.04402601581173009,0.012386008457437026,0.02587332230189376,0.08763007905865056,0.07398510755653621,0.0807616289759147,0.10766868909726053
58,0.07418463611859835,0.1477532569631627,0.07291329739442945,0.006508872416891274,0.048098607367475316,0.019112196765498662,0.023198562443845463,0.13170709793351307,0.07734894429469905,0.08605402066486978,0.0656912623539982
59,0.06523933855526548,0.024564217331841363,0.11318662190724853,0.003999751336565956,0.042918065398483154,0.06934415019271421,0.033752331219694134,0.0922093746114634,0.13402959094865088,0.08711053089643171,0.03961767997016038
60,0.0731256332320162,0.04041388044579534,0.09526545086119555,0.010242147922998985,0.02966160081053697,0.016813576494427555,0.06567983789260388,0.05865602836879433,0.05561448834853085,0.11621681864235056,0.07134802431610944
61,0.07854273111891244,0.10774519758754166,0.09746450625618869,0.00030393374741200825,0.038605761094608,0.007052750022504281,0.008946601854352344,0.04555261499684941,0.033623296426321,0.03577798181654514,0.06957220271851643
62,0.015319448964095896,0.19949669161514266,0.1440248400043389,0.008364790107386907,0.0861828831760495,0.0015706692699858998,0.09788100661676964,0.15418483566547328,0.0790221282134723,0.08248562750840654,0.04032487254582929
63,0.037528735632183924,0.08879896786300727,0.06446575181796854,0.006255571193994834,0.026891860192352787,0.024503870513722714,0.01647607318789586,0.055986980999296235,0.04215751817968569,0.06474431151771054,0.05400598170302601
64,0.0768667736757624,0.0453520599250936,0.10486944890315682,0.0009518459069020877,0.039639379347244506,0.011260567148207598,0.013543606206527555,0.1687303370786517,0.05345211342964156,0.020851792402354203,0.0475361155698234
65,0.0755902886318641,0.01829738459935396,0.3868161925601745,4.68896530165677e-05,0.014679066374908846,0.0005491299364384687,0.00012608106700010439,0.038077003230176085,0.02014118995519434,0.001123788683963739,0.001977180368865271
66,0.0484197279389385,0.03193058328901556,0.0658882790314974,0.0023682590968536043,0.04378067543657201,0.04370202390150417,0.13799623382400641,0.11166772025941787,0.06976247336751652,0.08876274763610585,0.025164711666783718
67,0.04529452608190676,0.023767448654965717,0.1194556199998558,0.0018956363033018088,0.05658592493200882,0.0058042973286875615,0.03240993428124166,0.17483063532942344,0.02691646648054767,0.010771942923510863,0.09044468370593202
68,0.0410922619047619,0.15811160714285713,0.0733675595238095,0.013417410714285713,0.13128720238095232,0.0012403273809523808,0.004440476190476193,0.180533482142857,0.14530208333333344,0.011352678571428569,0.04553348214285714
69,0.08433007985803023,0.05358843537414965,0.10329118603963335,0.008345903578822825,0.05005989352262646,0.01764862466725821,0.02295104998521149,0.12343685300207034,0.0704991126885537,0.04438849452824606,0.06378512274475007
70,0.005819490586932434,0.025035236081747722,0.10601429578173766,0.004239907379442263,0.033735528037853624,0.00796436122017516,0.024989429175475673,0.37210711768851296,0.0973477297895902,0.0495253196415988,0.002031611799053662
71,0.08112516072790671,0.016858559442083483,0.08341231339217613,4.06015037593985e-05,0.05416981584395772,0.0043658494061240005,0.010401874250844509,0.07504472049689447,0.027067887109077055,0.010175046311430768,0.0732353492426719
72,0.04058545883634383,0.03138649360079878,0.053976581646546215,0.0,0.03224198965235545,0.0015067622764818054,0.0038790051738222743,0.06679722247435778,0.011964237088136511,0.006665607697195233,0.031701915221929736
73,0.07515452104216626,0.0221815796486481,0.12732365783162167,2.5459688826025473e-05,0.0682584506897895,0.003957813172621605,0.006036631613471908,0.043031260890064205,0.03157903367976549,0.0027309923538937748,0.06329426234548924
74,0.07522866542919018,0.08694066657147619,0.14123188405797102,0.000679392446633826,0.15811272934961085,0.021915976535541754,0.0435761583493967,0.01733639132814546,0.07076327907474829,0.02572285285928468,0.06055954165774262
