,entrophy,rexp,fix,age,ld,lt
0,0.2662822022615231,0.02297057406121674,0.09916827755742588,0.007011674550784437,0.5084961378998867,0.610149976187638
1,0.3379732107047285,0.1669457608377329,0.011972861739801156,0.13119267777606083,0.44036682259526577,0.750999608655114
2,0.16321253901135824,0.019417061628149296,0.0514399827653035,0.024327742812106087,0.6107768714783237,0.06384295259291607
3,0.047225467691807445,0.07394939002864254,0.04666131159186143,0.033513169283402464,0.3026671289015374,0.40320691765773714
4,0.17060185459315194,0.12628284436533813,0.06331955163804914,0.020090906688639533,0.3702751391698821,0.45449201783428195
5,0.3181609655030935,0.14547536962691462,0.10556719874190405,0.022566444234148803,0.42471446861019335,0.4630133822511306
6,0.6502621821007938,0.159423700203681,0.12872875254004137,0.04640291261340751,0.19186766506051187,0.5767171332115105
7,0.7531793768733461,0.0821321576447858,0.042036754192818264,0.05252605614188047,0.28327597770729296,0.5346704386597252
8,0.47931863119380347,0.09092014063965337,0.07058532491677595,0.013272639335991475,0.4435581634793311,0.5070933652115489
9,0.598080703176958,0.05943632813311145,0.07428191461873795,0.02838888749180432,0.2846994454069826,0.6541779252023563
10,0.40924064783419845,0.05761133575366488,0.008458874807959328,0.017675377534629434,0.2227875520067511,0.4925411330139589
11,0.26308236300960125,0.03690661380030913,0.035731921881267246,0.14375168918670414,0.3731762293684467,0.917047228364389
12,0.5845044725498754,0.08653131562290645,0.15053303858900394,0.17585278763832465,0.1881583375741948,1.09226584186178
13,0.1885301325928821,0.059234040744144935,0.057846293112523345,0.18514710202675286,0.18824009878042597,0.86634210578061
14,0.12715034441142462,0.0613392992484677,0.01924068185349219,0.07760261829878043,0.06867968826432498,0.8002173637620957
15,0.26855148586464256,0.00472066680919657,0.07439371662869768,0.0014713181735504764,0.06741126791953636,0.7443734635442127
16,0.2703625696159703,0.019125570581171328,0.07362684959509586,0.06620027120058108,0.2905468632749099,0.8585133904738553
17,0.0,0.0,0.0,0.0,0.07232483402712904,1.1400641038871473
18,0.20159522319757944,0.013524707156695107,0.04504531093772608,0.00786979520682979,0.05064628299987535,0.7882646922471134
19,0.27995347906470913,0.04907284942812042,0.09893776660053843,0.06386997148053494,0.2558530713552514,1.013778462654185
20,0.0,0.0,0.0,0.0,0.0,0.8773456873773777
21,0.38933666377408893,0.056678307752329495,0.06587026154168928,0.0907938343603429,0.125710222999893,0.9906699856623268
22,1.1480011490935478,0.13282478865547437,0.12034497340430383,0.004383329252068018,0.39912949993112384,1.0916031541390505
23,0.7912729049127912,0.03948847901384541,0.04033815179478855,0.025358997549059993,0.019265491848503406,0.8014148306434223
24,1.0045774912320926,0.08679468256070112,0.03661756001611217,0.01989083891781226,0.016684703817266246,0.7651505314150904
25,0.1880483024429305,0.0008075501759762813,0.030242316153728035,0.041990109694794754,0.058747140182843806,0.6155771293367088
26,0.04514377582651551,0.006897746787287151,0.01666171435291808,0.05007238920600429,0.038687464445325094,0.4247749903383625
27,0.017894984571026448,0.006917801556699863,0.004913471116880474,0.03205072793671996,0.0742487645521896,0.26750603160064673
28,0.07724135354082105,0.035746568782053165,0.014270019693260291,0.1669552564247217,0.17982225335949661,0.3100633536065652
29,0.0,0.0,0.0,0.0,0.02453035139059154,0.6960187662664197
30,0.0,0.0,0.0,0.0,0.0,0.6711492545576562
31,0.0914634708020202,0.06494230270002932,0.019285572416374436,0.04241242579321676,0.06398797484142901,0.5935210166253755
32,0.15502908970900506,0.09017773244631859,0.07754278587066359,0.060622207140854,0.0727646138248996,0.7574228301742364
33,0.17469091973356796,0.049894552992509465,0.08869933958436796,0.010585733695255834,0.11496504112779511,0.6570865837884211
34,0.7002357422756603,0.0940437221957024,0.10296848875335335,0.15807281002141893,0.1294925417896828,0.975661001750616
35,0.5080702036690848,0.06752242566846686,0.015310744007036425,0.11234392094941456,0.23625759686371686,0.6612273948429263
36,0.729844017602253,0.17970797309013742,0.10617068022484072,0.06658723225811848,0.18829698600016553,0.7744027537398191
37,0.026718844017696593,0.004141484185326718,0.005695533447735389,0.0008995115780726508,0.09088816172493655,0.16287632081398687
38,0.012357786812486744,0.005053355479910926,0.0015583519936603438,0.004772387580417328,0.062008475676071435,0.0411892355277863
39,0.5715749123826388,0.0,0.16831529482568364,0.004435921918002966,0.23222913998669806,1.018745749469374
40,0.431039368836587,0.031170237475427617,0.09882619125317488,0.05747458813781231,0.2818163317145435,1.0519320433760226
41,0.7153729252976364,0.0266025797191296,0.0291792580515946,0.07493231717546564,0.219383603457563,1.1801314799928466
42,0.8720039496818852,0.04906450639828136,0.0,0.14690603619694614,0.11387974763539989,0.9799442471222151
43,0.5723045711467762,0.0,0.0,0.18208250094762485,0.24453026333755556,0.45121598744234626
44,0.4427722400225283,0.0,0.0,0.2177606316133487,0.300154161238008,0.4847295590771296
45,0.4320315171850496,0.019724884223213227,0.22684116135130977,0.03749574152490244,0.139257725435486,1.3173436531583012
46,0.30315561543665054,0.027955136828287874,0.06173425492659355,0.1485931878235369,0.19227440574362129,0.7781006573243269
47,0.30520598839989305,0.1460819911338102,0.032065526165408136,0.06756224986260635,0.08733605588160952,0.9444950403245936
48,0.32040622235310495,0.02582778269133866,0.002947113316977757,0.0091165028527112,0.1374641862789598,1.5764605151999975
49,0.27998597457585567,0.06873614497146564,0.058704526634301285,0.1972343541673651,0.22168636968467134,0.8815160242411143
50,0.4083271905755448,0.12076527447119982,0.10004033305785547,0.19378329340444178,0.18443351115781934,1.0689705686898165
51,0.377484619780868,0.04504754447636387,0.021543299472273493,0.21987092008343512,0.23967330059055214,1.1946504497848145
52,0.229637319932233,0.14460366919926712,0.01979580570601907,0.2722982635903654,0.213547966140135,0.6193327259211517
