,entrophy,rexp,fix,age,ld,lt
0,0.32243636405193676,0.0048723572638297175,0.06959931286381585,0.018279029192799095,0.48394168805359933,0.667177767694415
1,0.19249363203086411,0.1394958915889441,0.0,0.0450279845554047,0.4937185328811539,0.6550510764260026
2,0.21190943330682965,0.034684114655812885,0.06476196021890375,0.029433059139636022,0.6339433150726599,0.05228663390108956
3,0.27126066922334363,0.10620747244764663,0.1565512351421443,0.04663001163729054,0.23910504677730218,0.5290365774363058
4,0.23179085403497865,0.06362411339399744,0.05298579763626199,0.039124923014853694,0.37871352135958103,0.38681740721486785
5,0.3449124765324529,0.16716570684377335,0.09633963342000926,0.03835097866443341,0.41954504689151856,0.5148540265792874
6,0.6736546808608973,0.1696696996806313,0.11837302797808531,0.044957565850708564,0.17534407495739932,0.5872680766761321
7,0.7517828679367652,0.0835382624610577,0.030702992809321886,0.05229882475199504,0.29539076197062514,0.5275127867877036
8,0.6546811069140147,0.0911417592510307,0.08424992658008071,0.020032310263829643,0.3640853071173179,0.5958080531255271
9,0.6069985430197135,0.055683401323305445,0.051423012435295956,0.03154186767597435,0.2918687924466929,0.6539783652334559
10,0.6137371029295207,0.029803744333358202,0.008597172976935246,0.023057204604373674,0.13406605583037287,0.5411933644359834
11,0.30162911544357324,0.04636001859353806,0.043790294618027095,0.13774398656509834,0.3706987357535767,0.9753445560288049
12,0.17134596539255317,0.0,0.0,0.0,0.18043006740408543,1.146260382559288
13,0.2101806004083379,0.06331533009032506,0.06315172596824022,0.19082004918235135,0.18049632231642426,0.9172331171539553
14,0.15048175605883313,0.07009086212443619,0.019595782651394677,0.06412480663743962,0.07349016865160853,0.8534354124493483
15,0.20617575676792532,0.0,0.0,0.0,0.0,0.9363082589551027
16,0.9991772559183948,0.015704860956337992,0.30474662792479085,0.02463788886434959,0.16544144496035762,1.3503487847008495
17,0.3474038718097775,0.011117381397882646,0.06416716408168863,0.007289115450259855,0.2272824882559284,1.063433870318254
18,0.27925490658087926,0.003982874727647752,0.06538280817808027,0.012679272850468123,0.023637367161464234,0.9416087989570874
