,ld,fix,rexp,sexp,ndev,ns,entrophy,age,nuc
0,0.007575765794996997,0.0,0.02848524813723122,0.015224533993990834,0.064009396596697,0.0,0.033964603149201016,0.01442422913971372,0.09396379239857265
1,0.03165339310888624,0.0,0.0020288327893988782,0.07526009537075225,0.05898120157096135,0.0,0.012391033079226994,0.005856618921177577,0.08209898206538582
2,0.07709552857986453,0.004464826431519203,0.013686586811154014,0.06789980417511882,0.038506408256627,0.00043674519195935574,0.07828744314690113,0.03342454799918874,0.09845198717592302
3,0.06295700875083295,0.01019413326320864,0.023761328775010016,0.04446651427392458,0.038133597172190725,0.0006527986769788259,0.09103625052274053,0.03601562073976525,0.11259901281070211
4,0.05647684198918998,0.012053542909962982,0.016359809340976642,0.04406233300848261,0.11765293853184755,4.149710533761711e-05,0.06595592621522406,0.018273113039729012,0.07524195063106809
5,0.044442123579658654,0.006368723253506228,0.03398602878494405,0.04482393321352651,0.14255656106182207,8.370161147894623e-05,0.078793881919495,0.06406743801953821,0.05873120530025009
6,0.03622864577899411,0.00011638801049953559,0.003035570301698065,0.005816163358797246,0.0355565519946315,0.0008378510162166127,0.1203750363752206,0.023325655150524045,0.06117882593329761
7,0.054341208314877,0.0022030865271076305,0.030089107522827927,0.01003693713953366,0.07569322666106126,0.0011313630406786007,0.11289945276258982,0.21625331630218847,0.043939924701478755
8,0.11359400540144839,0.014561732056071896,0.02881463452396224,0.05091420175394275,0.03092357001183973,0.0011605549213631904,0.10995451281262383,0.03084756012112275,0.04190402519693362
9,0.13205795145606988,0.025577507573542355,0.04418579948617129,0.04235260420192076,0.00826324402853036,9.099281752287652e-05,0.06358045691908776,0.0371715890354403,0.03874941342020498
10,0.01308521001505124,0.0031633929975396356,0.04896998738990744,0.14776883149798742,0.03413757790205781,0.0,0.021878653208542185,0.09876651408450932,0.018980678181808572
11,0.059590560089580726,0.001538780849807947,0.03850520557548469,0.033924145233510596,0.0018745062381935295,0.0,0.06827748452174982,0.08226069867837175,0.04979807432595797
12,0.046343709982608006,0.001506959709168369,0.02435301632753042,0.0022818861914846245,0.00022414799289004078,0.0,0.039111723819061604,0.07902723904271684,0.01200344531720844
13,0.053360557144290464,0.004641843507362073,0.03262117182437206,0.01110821599561779,0.01426574839600001,0.0001949733033321496,0.05502285121229428,0.1875828338176351,0.024303797534226075
14,0.02917669696732614,0.0037012420202891063,0.06976369335557735,0.08501617956797178,0.01692161052075431,0.0001502286432426152,0.0777299829899145,0.08531575708887439,0.10204048942947075
15,0.05390124188920708,0.008380730907983474,0.07618773125333902,0.05869923520172858,0.010617578561535293,0.0,0.13552233974613376,0.14994069140740243,0.046518590354879125
16,0.007599964173429315,0.0,0.04065569511513172,0.15697409831580736,0.015288674911135221,0.0,0.0014634146341463415,0.08295300883060948,0.029876382895077675
17,0.06029521299914874,0.0068193163867465816,0.07732771806437141,0.09899623653594042,0.0,0.0,0.0946067378773297,0.019548213213918225,0.03555236141888726
18,0.01809622498123106,0.0005781138366277694,0.10695920349641914,0.015364969831327764,0.0,0.0,0.05646235165524969,0.04875242708628173,0.003137277125028956
19,0.14363179183845795,0.005093374306888404,0.033918621181991314,0.039492586095868795,0.0009233004374990064,0.0,0.11931520525834852,0.021327526363525643,0.10468567538205079
20,0.06473682195688368,0.002181768578764249,0.04484546483882166,0.03814300009952846,0.0032086076242746073,0.0006066508250943592,0.11674413794592013,0.08583462979932861,0.06301449326766832
21,0.06349745619496927,0.0018112818173604776,0.022987059612733795,0.08125743919443157,0.002007881317782262,0.011867103690051296,0.0791400790350428,0.11276391083196388,0.03287832189005566
22,0.06311658759962657,0.005302592826864405,0.03569089252911116,0.08570161563411521,0.0037705553418477655,0.011438256160903063,0.12708121333477124,0.061340812698239905,0.062284353127805205
23,0.08175173077415933,0.0005236868645983569,0.012563232148722627,0.03682396961124693,0.035147453909725304,0.006272857653707388,0.12792514521035336,0.03888680982163355,0.052880919322951164
24,0.08292917826737349,0.005563970479102367,0.11788143005395048,0.04967331667007491,0.02858458366279609,0.018464767601877926,0.11199822559226129,0.0383095707757684,0.03188841241457154
25,0.028629360293688105,0.00168925107843683,0.0007753329789988932,0.016346166873954397,0.011782412158853579,0.0014001423519019412,0.0810255963726087,0.0006594142655763738,0.004520001505772735
26,0.0643951136840785,0.001482346530875672,0.00840991575800775,0.029652871202692773,0.042102512396138395,0.01745063624338626,0.09501857617842271,0.010977585837372556,0.01010160022788707
27,0.10468769719853165,0.005143119122102912,0.014206332435335478,0.027905726897496833,0.0150318002380102,0.012398100153826952,0.053797814150795875,0.04813335802410274,0.03129823547739344
28,0.07109906829676976,0.006806676919248349,0.02758999807060212,0.038477820907804786,0.06923658156062207,0.013761133873108797,0.09683231898194077,0.033283923587809704,0.03497256713668909
29,0.08619314004188024,0.011828428551719642,0.025199347423331343,0.03950870740634804,0.014508466107647767,0.008372079535761084,0.11704234971943762,0.028759911944201733,0.05591854617841621
30,0.08854375249113328,0.005730086763014798,0.020920769997860224,0.0702971866261741,0.036068822979371744,0.030348764447305776,0.06238570961363528,0.0481485228101528,0.042860089996562406
31,0.09366718369031433,0.0035571101677944004,0.02986710628531501,0.06263744200625347,0.03227473241675297,0.013837715445108449,0.057523706770083075,0.0404039310799773,0.027324265138047553
32,0.062192829391688874,0.004068811771349737,0.033151157812902794,0.08119366695457765,0.06042977494579494,0.016544313867872765,0.07924087277508728,0.0554956283087073,0.02906708952358205
33,0.0231238210138804,0.013851706902912252,0.027886471552276693,0.04813934771734077,0.051454255585594105,0.02200690637902583,0.12590027111817637,0.03056177379786442,0.01558934482222731
34,0.08599836266217578,0.0014848071574806141,0.006276530824093252,0.03317011022303307,0.02254097710729088,0.017791938083181524,0.021731399417286967,0.010502692152221214,0.017727042895771705
35,0.1586164562112827,0.006639553176490515,0.03518097184055035,0.05166827684494484,0.009381503679813623,0.010253642192033351,0.08621610032267078,0.03845114077858581,0.04233956063715189
36,0.11424107242653969,0.003949090462385714,0.02554798792942062,0.023298260885822458,0.0199754635817666,0.006124540114197134,0.10817344844945305,0.04350412699432309,0.03712466028437856
37,0.06633190637104967,0.009427229013185101,0.024660806284500233,0.012204698673556872,0.006002124473720243,0.012075899393888912,0.11371378844009411,0.05107759181622131,0.04679162891083898
38,0.07921526928404247,0.00968574506591728,0.03529863813975134,0.03039066964287859,0.05597653114824624,0.01212603324438227,0.08693283508157454,0.06743178048922939,0.04480589599101998
39,0.077780278533949,0.001965982683361581,0.020160048880845445,0.0503065014812029,0.018413819189277897,0.013253052406713412,0.0789497830993697,0.08150410439968257,0.021901121166357826
40,0.11716511036331181,0.0055618147942442225,0.029734569567937873,0.046809585034162264,0.01675236244730927,0.01630775003501896,0.05674982487145797,0.046244707067065044,0.0342470821430903
41,0.09527940801953638,0.0016211213225978617,0.010963060717717344,0.04940851385049303,0.006325255611230947,0.01306859130515692,0.022892010183335414,0.06431096682535639,0.013784175850808425
42,0.03994201798243873,0.002296749337627738,0.0038256653841290972,0.062316979799728375,0.02113981394750963,0.009908721219351917,0.06620475069636735,0.026727284006276834,0.012392759935282084
43,0.05524468291225098,0.011018122524122423,0.029867446737709864,0.05951182571314059,0.04148766350498258,0.02972603361787335,0.10851691615805155,0.032623780334817,0.029643292391285637
44,0.055272553032531896,0.002648328010673605,0.017005110766554414,0.08828086945542539,0.04810191367443317,0.02471412453634259,0.12483864762308522,0.02974694872932435,0.04104974472561242
45,0.11770633510162719,0.0012820161661528807,0.011239446184553383,0.04958921609394033,0.03666667963407014,0.017926493524274494,0.10572094396064047,0.038420008571703745,0.030775024195555056
46,0.11653231891987707,0.023301524906606606,0.027317055711495508,0.03238124972178142,0.020695882226088848,0.015169826105566537,0.08555381609767194,0.06973710980004647,0.039272541519652045
47,0.11122245413072054,0.009195234181489792,0.018639177110109664,0.025510754958814115,0.01035334179058404,0.00957929311344705,0.05575519372350954,0.06536634709289073,0.06350997321457547
48,0.10215203069715993,0.002435305084653991,0.018371174584293194,0.07329610651184137,0.01483137207751206,0.007061535828407041,0.012742672403912298,0.0686777775239588,0.06003425664656129
49,0.044190842963936904,0.0017591012576595934,0.02554759451141818,0.03436355226386715,0.03640879215875585,0.012461739075960774,0.03023142702781495,0.08394441720117153,0.06819626861985738
50,0.06098461365785179,0.009595990476642136,0.02442601714523177,0.03187294646495043,0.07263707892542405,0.01821177750033722,0.03519248940486275,0.07274589618924959,0.048146737533991485
51,0.0475561476237749,0.001300786857904468,0.01360166569985003,0.10786045039668937,0.004975824399467312,0.01751541312548132,0.08796281631978345,0.033327833564618436,0.024398415253431505
52,0.06121406541062983,0.0033081889101551783,0.02060405915308257,0.12595513292502242,0.016340986362545995,0.020985760503916845,0.10210757086678578,0.03372572268081336,0.0795490637341117
53,0.0653736764527004,0.006233430129855843,0.04454441641643241,0.10358453549432671,0.02144023952006673,0.031153467561682757,0.09851488244863436,0.03828710484361985,0.058713732328119446
54,0.07339634857915009,0.003948729289540001,0.013790858612947045,0.020009954282585084,0.08854353001367536,0.03584378556135778,0.10803858256862686,0.04344750169224674,0.04395889014430252
55,0.05976913850776559,0.00497434402656621,0.017607192298719487,0.039177408504529096,0.11729496972057162,0.028861668891495777,0.07750195500057262,0.06673408425227406,0.04325537526791675
56,0.08552403890340751,0.008799528790971381,0.027994566329067765,0.02297969448593581,0.05327105887223519,0.019287446342593374,0.13496616992119953,0.05347985922057573,0.03004400708467805
57,0.10177099883165867,0.011253197552200273,0.024363049896619728,0.01591923612907659,0.031226537193254657,0.011199022917373453,0.13152026818490378,0.06543740089391935,0.032084836615246325
58,0.012251005089683619,0.0010834245738362705,0.033854682406022484,0.008740527006319955,0.006428467650706562,0.008316127948283576,0.04816665104988117,0.08904163538480044,0.018952467940225454
59,0.04184656971161271,0.0038975739787592265,0.01578835779872707,0.08152894194123597,0.03527818344260299,0.018701487936696737,0.06202561524823247,0.03886702137387349,0.04995220216085559
60,0.06740557153115981,0.0033240656018475928,0.027977043225342675,0.07247700629627797,0.1590855305813029,0.0373423139597099,0.05303240675389685,0.025373679336127202,0.03456451513694343
61,0.09411949970875857,0.0005322466565852123,0.00202206677506908,0.02316419466507718,0.014115506935683237,0.01062570407330846,0.08633155778389165,0.025148609055618904,0.011567627774035109
62,0.039439479634039834,0.001324396769774959,0.01730123758755787,0.053626653669740516,0.07013871631214294,0.007697829351554367,0.1015317385627189,0.07175567052694325,0.05419279492750319
63,0.0750165297827239,0.0017251122631561176,0.022891980029673374,0.03901448836601025,0.03641421573057823,0.016733283412704972,0.03482511614248257,0.04482317486268001,0.06334027382449609
64,0.0635359373011002,0.0,0.0035817803541172855,0.014735407450107908,0.010231476669008213,0.010293117613362202,0.07144639482553576,0.008206347869718947,0.03157231775327823
