,la,nuc,rexp,fix,entrophy,ns,lt,ndev,age
0,0.044567948959317025,0.04881681161977898,0.12753069884121976,0.004498433860225731,0.08922121055893595,0.0,0.09762066611275355,0.021880176659236337,0.11829905344838426
1,0.0043512238420052255,0.043699361507629264,0.0,0.0,0.0,0.0,0.0,0.0,0.037590323140238975
2,0.061051613130649954,0.05131977662837336,0.06779766086584249,0.0,0.028268074989203057,0.06330000542323536,0.03651678945797501,0.0,0.02118667810852326
3,0.07026955849569551,0.037888581953717936,0.029096626765684037,0.0,0.03414461290340651,0.056645251689805706,0.0973965507576627,0.024171597984743266,0.03362363421302032
4,0.04868050532534567,0.0,0.0,0.0,0.0,0.030397779609927848,0.09618901698802303,0.0,0.0
5,0.09670350036185552,0.06668240001975939,0.0,0.0,0.0,0.015222999645108594,0.036978125753001335,0.01219038355232386,0.011970371472441935
6,0.150798243484458,0.007062091503267967,0.056980138176426914,0.0,0.0,0.0,0.1391454222450977,0.0,0.0
7,0.05558234406918621,0.10282740167882824,0.04397318550339205,0.0,0.17052012206711525,0.0,0.07586772799185659,0.04005113842580925,0.0
8,0.08422188130657754,0.08319748048273268,0.05556318118335497,0.0,0.09893881127245713,0.0,0.06791223459273443,0.11373465301723151,0.03497433672244857
9,0.09906071531430079,0.027415469391222396,0.012668768115781442,0.0,0.0,0.0,0.1022220283876778,0.014985319534816783,0.06976602269274401
10,0.05320233265177503,0.056602227535130674,0.05742670997133403,0.0,0.0,0.0,0.10560129917716925,0.0,0.0
11,0.057611079369635367,0.0,0.07583379842367725,0.0,0.0,0.0,0.0,0.1342494133844324,0.0
12,0.08833947301066405,0.010234614920709978,0.027700990467046435,0.0,0.045297023453023014,0.04342920230995177,0.03879305436322281,0.0,0.0
13,0.14813755316882823,0.03421203456732292,0.1653559273962492,0.0,0.07927627129241646,0.029368231693864055,0.024883419411912605,0.02637978225205715,0.0
14,0.12238215002227831,0.0,0.02411101826592277,0.0,0.14560137710101767,0.021632190846538543,0.037983935310748514,0.02988554593504868,0.0
15,0.0,0.0,0.0,0.0,0.19360189414967313,0.0,0.0,0.0,0.0
16,0.0,0.02101469352983829,0.1215824059361238,0.0,0.0,0.18725450161925844,0.024038668251773074,0.0,0.02241327169566586
17,0.0,0.024335186273232556,0.007985596429759568,0.0,0.0,0.17236536557636778,0.028244709788461716,0.0,0.08843245441326156
18,0.05265203472257515,0.047200550295911574,0.02382974522703951,0.0,0.2000289611730081,0.0,0.0,0.0,0.015012125675293624
19,0.08329203498439461,0.0,0.0,0.0,0.16257757671480816,0.0,0.030689205595534393,0.0,0.0
20,0.1922846702190446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.285424877054301,0.04524516477749567,0.14386658264264443,0.0,0.0,0.0,0.0,0.08668724588532822,0.018110476374648042
22,0.23538262729244025,0.07708254089505925,0.0455202928642253,0.0,0.029678157026002898,0.0,0.1531407555983508,0.0,0.0
23,0.19044355233885935,0.0678887676212017,0.08572154862433398,0.05768436814681587,0.022996016658439665,0.0,0.11471263874775038,0.0,0.02659121507715474
24,0.07532696459329827,0.05043411967554237,0.1469450638262664,0.005016400327449995,0.04013670324392263,0.011877486956686768,0.05074861643155517,0.02853618572012193,0.19654020735854696
25,0.10034285571128909,0.12987560340694757,0.0,0.0,0.025156650114728,0.0,0.005197220746052018,0.049533220552209926,0.039911701321479365
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10289433860153718
27,0.01979840290025467,0.07869789428964609,0.0,0.0,0.0,0.0,0.0,0.0,0.12675916842257948
28,0.05672114214532864,0.08304789733845648,0.03864357540743409,0.0,0.15598150987514423,0.0,0.12694917171337666,0.0,0.08483740236728143
29,0.06913092702722816,0.020883948213772645,0.0,0.049679064376211855,0.03397302865830641,0.0,0.12590585644484084,0.0568887904481901,0.16149138811074415
30,0.05899844215661969,0.06838520987313117,0.03747758426526254,0.04366458259959534,0.027736219181780063,0.0,0.08302391736775429,0.04206242271980835,0.16459162095487687
31,0.0,0.0,0.0,0.0,0.0,0.0,0.06862394080439164,0.045537747913403384,0.08826459778421561
32,0.06896431891080342,0.05651419245668119,0.03304783218522304,0.0,0.03729341575097128,0.0,0.1263298072546962,0.0,0.0
33,0.12021498990121288,0.16661873701999494,0.03208271491312066,0.0,0.0916981237369731,0.0,0.08945296502946118,0.03639182249042354,0.003980212138944596
34,0.085032638439178,0.1004872112785305,0.05067490711067458,0.028949845586720393,0.10698155347834055,0.0,0.047047863201170076,0.044312155265684425,0.059515659022006166
35,0.09035320143224528,0.052293444076491044,0.1134770053745844,0.017768519276984855,0.044492464975463795,0.05453977438267196,0.06711367670904514,0.10289877022944921,0.02113115308144363
36,0.05095845826970302,0.08087243596214941,0.05108624546214681,0.00517254448244469,0.026571855947062115,0.1153913284622286,0.04441183033606129,0.09122885687953848,0.0
37,0.06058821976041581,0.0,0.0,0.0,0.0,0.14520335091970452,0.0706400265247129,0.07132594124806588,0.023911751042058574
38,0.10041450469048101,0.028048391207234104,0.02517201323617481,0.0,0.18469605955365292,0.0,0.04644916676387599,0.035732590777416924,0.0
39,0.0,0.0,0.0,0.0,0.0,0.1303721239572038,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12009835835955289
41,0.14722779825986035,0.06149456133671461,0.02846019505997214,0.0,0.05681637035071207,0.1097681751904521,0.0697793106073735,0.008094740156752406,0.0
42,0.0760502855970976,0.10367221587604643,0.02567175275145957,0.016271565047664034,0.14222586492410444,0.0,0.025827767031056555,0.0,0.06442183600949478
43,0.0948724332505951,0.013144814128134851,0.013716861240575699,0.0,0.18425615347069224,0.0,0.049061003463079754,0.058864668755003575,0.026073392777239683
44,0.06970627888806402,0.129193110027764,0.025549079894269314,0.0,0.0,0.0,0.020145197017126845,0.040886785388473686,0.041752188035218935
45,0.059276251955715814,0.09298092052411429,0.041052608229790954,0.0,0.0,0.0,0.01490708838638124,0.06539615475047429,0.09753397541518116
46,0.10825720588602145,0.12062802357627651,0.018115855120484494,0.0,0.020158872325060282,0.0,0.013783587760553214,0.1377812405742489,0.0716639137324416
47,0.03782207216217774,0.04943655338658882,0.030045059492227917,0.017560004203679043,0.06622098676978817,0.0846396920503798,0.04287436079338799,0.07067396752569664,0.1743235921869813
48,0.04895042471291141,0.1232088776167641,0.07714870426443658,0.0,0.09531304848528713,0.03552442217508581,0.039969741503449556,0.02421656920282242,0.21516273010171255
49,0.10784995238834412,0.024670082234463486,0.07488962099586619,0.007658914341586138,0.11487957174125264,0.0,0.03436621862801385,0.028818328672349038,0.15779959357387685
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1425613087848916
51,0.1404314373841938,0.07074896960804042,0.03516169912830772,0.0,0.09386635878267066,0.010076472813704135,0.06999690951734647,0.1326041999952079,0.004910066195272344
52,0.15974661943581764,0.021914740555091433,0.0,0.0,0.0,0.0,0.06799221602424274,0.11804271859533426,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13336138159905234
54,0.0,0.0,0.0,0.0,0.20056507185761557,0.0,0.0,0.0,0.0
55,0.0837053098576754,0.008103957935030437,0.01814347827975187,0.0,0.11709943217116424,0.0,0.016191044613934426,0.07621279115185577,0.029226875691808978
56,0.08873499342354996,0.1859560058287578,0.10715240525315868,0.013234047074637705,0.007958947467876041,0.0,0.04440870427221479,0.0,0.0
57,0.0,0.13064761518350035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.13402106536185535,0.01821001912715859,0.04171223924268158,0.0,0.04606919382754381,0.09840641063101586,0.03500517809383824,0.04281573803358663,0.03641883216927859
59,0.1547810558025761,0.03825301764136347,0.06159925850230632,0.0,0.04072709193086552,0.0,0.06316448354891561,0.06619590482580828,0.16400611965183567
60,0.07947681981589111,0.04285935516592867,0.08917078221665022,0.0,0.05971256779570297,0.00707911861714274,0.09947951079262085,0.06462893408509097,0.21472800235361017
61,0.07503078587750057,0.04763648424959449,0.02918620133388406,0.005367403959940622,0.05071255692109364,0.04204192555637186,0.07521381243466577,0.06692210454953793,0.11424828241795872
62,0.12382226097992206,0.028053842129614936,0.0387830760763972,0.042201535467090205,0.018216583711212667,0.008080979274752514,0.0567650517789134,0.12091296649901705,0.027231937174763486
63,0.13065890585195974,0.044457726008185844,0.05875850566548798,0.0654502164717956,0.0576140421176739,0.0,0.09519841374863633,0.023733131037798928,0.13641467320110232
64,0.08910074184918404,0.19967902269564844,0.10301742233962745,0.018526071206126923,0.04380121402875114,0.0,0.02529563655915497,0.06386158274221326,0.07553876044304707
65,0.08669907877056879,0.09438245489241336,0.131714731218532,0.0,0.030750555763589493,0.0,0.01702757180069145,0.12777221244450054,0.0
66,0.051753686317767576,0.20944455176817212,0.02974797984431897,0.0200472906277338,0.07728167251288655,0.0,0.07867285369950826,0.06007294951177417,0.03836823064405667
67,0.0,0.0,0.0,0.0,0.28295048885167323,0.0,0.0,0.0,0.0
68,0.11044477346385063,0.030123360959980392,0.0,0.0,0.03741798660815063,0.0,0.05142979430128612,0.0,0.24703219081144162
69,0.1094809488290983,0.020693782993162303,0.040696809287209416,0.016574853843280973,0.0,0.04338216488049725,0.0670426287478776,0.08523541214845899,0.1597471537291687
70,0.07753477914095201,0.13050647189600187,0.05687718397298204,0.0,0.21919565710267006,0.007080662198289915,0.0553154161787818,0.05842990859508269,0.01141727888236228
71,0.10851527194161799,0.06339386310887651,7.44516513294767e-20,0.018875589086258335,0.03702051980516168,0.021529618041891452,0.051767943996324166,0.027707605697251985,0.16151213357282856
72,0.15121487648502951,0.04850177859573549,0.04689819093104075,0.0,0.010145571035262892,0.010909601754378637,0.11700208633007567,0.13961773060183272,0.011208847597751927
73,0.09432499605558528,0.0,0.02843751856053032,0.0,0.006158372171044577,0.040445587104652465,0.046356815424659005,0.1110412344335605,0.015321154319483091
74,0.049630127184730484,0.0,0.06462398281320664,0.013342739475289803,0.23199791543105183,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.1839806228285304,0.0,0.0,0.0,0.0
76,0.09598567544690445,0.04047071942957836,0.008175942750159336,0.0,0.030714844897250466,0.16982306992557913,0.058021900395169385,0.02911456427871723,0.008014900573913419
77,0.06760142426383292,0.05969233155905353,0.011412777048197695,0.028427153284105063,0.0,0.18960916701070005,0.026635882891394347,0.03849800722857895,0.005861804311724877
78,0.154158821736245,0.05522070844400285,0.02519526250042114,0.0,0.03005039976316873,0.13257793425741543,0.03299120104676226,0.03095128297804504,0.0
79,0.12608657380445215,0.07376936081516748,0.055675239451146226,0.0,0.197372621369678,0.0,0.009585801030245474,0.05349293640201851,0.0
