,age,ld,rexp,lt,sexp,ndev,la,nd,nuc,fix,ns
0,0.053177249396241126,0.033924833535309604,0.07610140355480198,0.4681834395778641,0.27377313894090705,0.024835521396263757,0.8236309497187307,0.18459127907345485,0.9099094948052988,0.011598784304649763,0.10906883009892773
1,0.13177028070329114,0.09257400475608094,0.1253837316346657,0.0968403186502554,0.2596433760277986,0.2080581680750214,0.7897858346502185,0.12266502108502347,0.5566591589022898,0.11274856499582234,0.0
2,0.16227237296078406,0.1410900101878219,0.0,0.2413660870782376,0.21307667576893946,0.12264527892208081,1.008506351122022,0.29601550598333004,0.8696161375366644,0.19545398962295113,0.10377408489696315
3,0.15165904817569423,0.10767653676668085,0.10216101340221197,0.2747021623390853,0.025125407562089006,0.23603913306274352,0.9422164837823419,0.3976480213989824,0.1832578740310307,0.02819739272005495,0.24344543171366181
4,0.06992597085042444,0.09699064691800795,0.10965791857024393,0.17995880546020618,0.05960544126946328,0.07744614879688712,0.6759049855547877,0.038554076375204464,0.05075638954966675,0.03519907417538446,0.018762767991410686
5,0.1456655977750862,0.11704430092563578,0.020777322570618973,0.1922443744831169,0.048104907987808504,0.02364376058950575,0.9247280566871571,0.11646021725543966,0.0,0.08988567508406221,0.0
6,0.1812245444118172,0.15961976093071822,0.08685720787529723,0.35309766663177145,0.01361434108775407,0.1752365257436102,1.32199697335334,0.3087511028392089,0.48936942753228607,0.30881898270333985,0.1217528317752752
7,0.12085959971196353,0.012198292331166743,0.06883088303459432,0.21132253757637393,0.27598492704188576,0.019740891924974354,1.25463168198964,0.23892052038031655,0.23772599101919747,0.3847039381185239,0.08581174824867328
8,0.38680872468669375,0.10091534083360233,0.0,0.0863608617903994,0.17886418667746942,0.04673582022383977,0.9755582412621471,0.43522165855559747,0.3742148522068323,0.19181056668584948,0.03849189768818331
9,0.48788110400099305,0.026925718399123527,0.007918297059069246,0.03581258472061791,0.35446592110339786,0.08724150049189408,0.8447252664962173,0.0731194144818875,0.010543991133536731,0.23648126499461478,0.07189361430796065
10,0.0,0.0,0.0,0.050582233869127635,0.0,0.0,0.18057271140081246,0.0,0.0,0.0,0.0
11,0.10777853649449531,0.03833989796903562,0.04185691379703373,0.011048970844039186,0.1676260717393379,0.021182171841167725,0.9471600761283446,0.04205660466937068,0.2841916643536552,0.1598873522810346,0.11672565601162498
12,0.2437081061620693,0.0,0.10507288953830964,0.32781830595641726,0.1690804798713103,0.02083300265131887,1.3803880558257982,0.038560827468486276,0.272866355108026,0.06589462290623539,0.1532541863331901
13,0.13162559749107075,0.23693859449408733,0.008060608932039899,0.45427032644299364,0.15671900890154167,0.016154102888192044,1.5453897849015008,0.0034451922855877355,0.6101382391243455,0.1898051994907596,0.0
14,0.10543282733001048,0.4889070566549016,0.051170761672904325,0.016666108648799433,0.1114529577980779,0.06706171134116695,1.1054679734440707,0.10293200409008997,0.14489992855555905,0.18792895578041474,0.08402326300890355
15,0.03428122099861062,0.32274616125021294,0.11007906094504923,0.13856703734219916,0.09880367935273102,0.03381568412294796,0.9275366152867505,0.011174376095603004,0.03300279077360176,0.2205129997069908,0.03192215784834163
16,0.022185851759178067,0.1360048539274966,0.0027637818410672092,0.08437478509987298,0.0916194989312684,0.028993497994646435,0.2834678532773642,0.011271383512433914,0.14102376047602727,0.002160267199246613,0.0029851393982334284
17,0.13109593880758263,0.2582398377273232,0.0,0.0,0.12542276378242195,0.10441860298920898,0.6924327875322853,0.04091153037939565,0.3769394399097094,0.0,0.0
18,0.12358984791406398,0.05064157256551259,0.0,0.17847724329749626,0.2742521049469959,0.0,0.7402141996506081,0.0,0.0,0.0,0.0
19,0.014536014229875077,0.3076043112975769,0.053480973474292634,0.07645055768659419,0.12035437718069926,0.01425875963234437,1.3239782095521762,0.05214869085194513,0.10217391272005012,0.011396313014109715,0.08410591168373889
20,0.030858750090601208,0.1964896167641341,0.07490727503305968,0.1065031079867169,0.01981172788546429,0.09191024128987865,1.115853768127913,0.19996905285228145,0.24770667781318756,0.09428036448287734,0.08842492526510046
21,0.10955947208309758,0.16177375343913222,0.335202262332843,0.6225057840091364,0.1762035946971873,0.15104491498676878,1.301348718121213,0.44592484078031647,0.7437249559013156,0.017427986885314273,0.20446484842410856
22,0.025005441265059058,0.015424267604130602,0.007233060846594631,0.02170918428908236,0.013691894183241106,0.002230488633168128,0.08063557995179797,0.004153256985402485,0.011735249833744198,0.00026430018637474124,8.648801742212244e-05
23,0.30757048200615683,0.0,0.010244488761586245,0.10196427399721764,0.186318393522594,0.10958223706174972,0.958969744774257,0.0,0.1472744284041524,0.0,0.0
24,0.2526167576016059,0.10138374395645379,0.004405300130998846,0.24622072708247425,0.27721914102618633,0.2541695252396197,1.2001790249701423,0.1702680210898215,0.26330710162186105,0.006467251005293277,0.09515138815665301
