,la,ndev,sexp,ns,rexp,exp,ld,lt,nuc,age,fix
0,0.26990331890331876,0.032050505050505065,0.03891919191919191,0.003057720057720058,0.039351370851370845,0.035073593073593055,0.08996176046176048,0.013155122655122642,0.05069480519480521,0.03411688311688314,0.015662337662337662
1,0.06304232804232804,0.007016995350328683,0.0823480840147506,0.0028459195125861794,0.01505050505050504,0.029240820907487572,0.01849126182459516,0.025254930254930252,0.026240981240981256,0.025740740740740762,0.0035056918390251723
2,0.1043364113706319,0.014983704508419344,0.07473746152453384,0.006085460800289702,0.021893898243708132,0.049974651457541146,0.03771410465326817,0.036443961615064295,0.03470124932102118,0.04335506065544091,0.0028227412638059026
3,0.14240079365079375,0.08766233766233768,0.13550865800865816,0.05326960076960077,0.034940476190476175,0.09362313612313612,0.04299603174603178,0.07471681096681095,0.046568662818662794,0.05114057239057239,0.017627465127465127
4,0.04135070028011203,0.007905322128851536,0.04246834733893558,0.00401792717086834,0.018655462184873958,0.05977647058823527,0.04461064425770309,0.02274173669467788,0.02898991596638657,0.02371652661064425,0.0058633053221288515
5,0.14930258206824962,0.00975152458803684,0.1105261450629298,0.0035915401582976543,0.031691319579602965,0.04192681977423121,0.03101206695212146,0.08771830803165953,0.09886207343973016,0.01728688205527443,0.0017808485792137037
6,0.30210931741117475,0.0024756744803184384,0.11061956361491974,0.00040947958130620546,0.03134859206840627,0.0018280996609169964,0.030320654577620506,0.09257445083296474,0.011076957098628918,0.009392230576441112,0.000870927318295741
7,0.1902784150156414,0.04062426138338548,0.07538303788668756,0.012369482099409105,0.034404240528328155,0.05776642335766432,0.05746332985749044,0.06499930483142162,0.05990823774765381,0.0436082725060827,0.021525199860966286
8,0.35472333641880066,0.09176283040213921,0.021166820940039077,0.010274092358325621,0.002014295999177209,0.03713822894168468,0.034941376118481964,0.19431039802530098,0.04719016764373138,0.046383317905996084,0.015378484006993745
9,0.30465498938428875,0.08218835304822567,0.10301258720048526,0.014040794661813773,0.03757279344858961,0.008389444949954498,0.03710342735820442,0.21231953290870495,0.09194267515923565,0.020642250530785555,0.0026296633303002736
10,0.16862336601307176,0.10431956115779648,0.08081932773109245,0.02322945845004667,0.039806839402427636,0.10432773109243698,0.04970063025210087,0.0943534080298787,0.045662931839402406,0.06629493464052287,0.02982843137254903
11,0.09114820213799808,0.047265306122449,0.07944703595724001,0.018113216715257566,0.056170553935860075,0.08666375121477159,0.043526724975704534,0.05866618075801747,0.07848639455782314,0.06690379008746347,0.018835276967930043
12,0.16054617604617613,0.021616883116883135,0.07637950937950937,0.03006709956709959,0.07173160173160173,0.06778282828282828,0.07480086580086584,0.058792929292929286,0.07330230880230884,0.07117460317460325,0.00876190476190476
13,0.396887755102041,0.010099355531686355,0.07121822413175795,0.009331364124597211,0.046024883637665596,0.017873254564983888,0.00034998209810239853,0.08004654493376298,0.045045649838882956,0.024861260293591113,0.016775868242033667
14,0.32721513605442154,0.0033180272108843533,0.10280952380952384,0.0023265306122448957,0.018448979591836723,0.01911734693877551,0.04115476190476191,0.05766326530612248,0.053203231292517014,0.06251275510204085,0.04413180272108843
15,0.14459959422365437,0.027171500179018974,0.08912161355770379,0.05265186776464975,0.03904582885785894,0.05596371882086171,0.04211898794605565,0.09659505907626202,0.10077455543620953,0.08733023033774912,0.0309810239885428
16,0.33230412292712624,0.051850753080785024,0.133899284953598,0.04261296211775446,0.015207667731629378,0.026535067701201898,0.035492925604746685,0.06994979461433137,0.00594097063745626,0.07334322227293479,0.011268827019625734
17,0.009347363945578228,3.8265306122448984e-05,0.007695578231292519,0.00015731292517006805,0.00365858843537415,0.007164115646258505,0.009379251700680269,0.007608418367346941,0.007803996598639456,0.011881377551020405,0.0034374999999999996
18,0.11805542012026655,0.048966357874207715,0.19576629286526914,0.03557695433122054,0.027265561514708273,0.0872891272549976,0.06340646838940357,0.0734657890459938,0.07130749228018858,0.0873581992523972,0.03221680481066146
19,0.36215120274914087,0.0020363279332351525,0.09695041728031416,0.0006116838487972494,0.015169857633775157,0.031025527736867942,0.01545213549337261,0.021873343151693668,0.04550662739322533,0.0555223367697595,0.0027746686303387292
20,0.25710955215419495,0.00911918934240363,0.06993055555555552,0.004229024943310654,0.01349206349206349,0.052507086167800476,0.08259708049886617,0.05915532879818594,0.17857071995464838,0.06844104308390031,0.012474489795918378
21,0.37990188383045576,0.00037938252223966497,0.11358712715855578,0.002494767137624279,0.07635400313971742,0.048860544217687076,0.009222919937205651,0.0029552590266875983,0.059086865515436945,0.008069073783359495,0.016843275771847195
22,0.28048764522991326,0.006875306823760431,0.11439126165930297,0.0006341024382261484,0.0252912780232368,0.025565373915889394,0.017508591065292085,0.07515709376534113,0.09169448535427921,0.05302650957290133,0.0032498772704958267
23,0.17389481946624813,0.0316117216117216,0.07580743066457366,0.033918367346938795,0.06389952904238619,0.08252851909994767,0.06342857142857147,0.03856462585034019,0.12676556776556777,0.059012558869701734,0.028199895342752513
24,0.16519179894179892,0.026326793062904145,0.07025058788947675,0.009904100529100538,0.057780717225161655,0.06125918577307465,0.07927946796002351,0.04087448559670781,0.09288102586713703,0.06671920928865373,0.03092151675485008
25,0.1957284348165494,0.00905737704918034,0.06993291373926623,0.000988729508196727,0.03489729703356756,0.0905108313817331,0.058733411397345774,0.06288617291178764,0.050401541764246674,0.036398321623731515,0.0022321428571428514
26,0.1974772666128596,0.017765402206080166,0.13180252892117306,0.001517621737960718,0.02817971482378261,0.04784153887543712,0.06787651331719124,0.07344901802528923,0.06537368845843425,0.032988162496637115,0.019657519504977117
27,0.38554948943484035,0.018360125366494794,0.0453862096855728,0.0019128500657163078,0.010057122636740466,0.030856334041047408,0.023110908907087255,0.04512384996461431,0.028419270043473888,0.022863714487918328,0.001957334950965525
