,fix,nuc,nd,entrophy,la,rexp,ns,ld,ndev,lt,age
0,0.006293120847817893,0.009392004994487037,0.06281225489219538,0.0008216591775418247,0.0024956672233072226,0.030178919904347273,0.0,0.0009268813740138907,0.0,0.01360797524546711,0.09975439247589468
1,0.0027699859098166716,0.04354011847564698,0.024652074259422996,0.04445351345305647,0.027259364338429196,0.10003402769919793,0.0,0.03953744312796661,0.013386033502343879,0.007675588897373911,0.12440141145426281
2,0.005206516296459549,0.021133261233509584,0.011428971886186438,0.033828188352072436,0.05280169053661323,0.06318213787464531,0.0,0.0245547501363327,0.07160364295370097,0.0022688782319779397,0.15066401404871949
3,0.001922867938833771,0.016744696529614213,0.14765245980571254,0.03984868922205829,0.017472545887534278,0.023004572237470693,0.0,0.028906605707301716,0.025505934243759194,0.02962484701733106,0.0906564070075557
4,0.0015711496780883621,0.014519961040969944,0.09886496344066346,0.0575231597464691,0.04191583690073103,0.0414318131167952,0.0,0.026233236115244557,0.021046638358215134,0.02124787940367544,0.10970793711897898
5,0.0004666076994891399,0.013995476010468914,0.0477257417178379,0.044989749707339315,0.034286509791712765,0.06651467826896505,0.00010159190219652869,0.017658665903255637,0.04963978059572644,0.02419463654226587,0.11956023685880335
6,0.012641708948644033,0.024487566906893573,0.06628490394898016,0.030927058810869195,0.04256905152002097,0.04651443241461322,0.0012592130957804802,0.02758026713940268,0.06266008548350867,0.03760874182538914,0.08011659750913341
7,0.01634137622593357,0.015337173086148953,0.0483732580780654,0.04234144372762265,0.056146267018347976,0.0717788855712348,0.004136530157377663,0.01509161104866134,0.019368566007963106,0.013749996939153927,0.06023337240454496
8,0.0345739463368917,0.024221015799479186,0.020666084054369704,0.05522411414150278,0.04529917793264716,0.19898854281455394,0.0083259713509467,0.019760466675064807,0.01935628198302042,0.013917924034910855,0.05814278354093511
9,0.024761698275984814,0.016154665026316437,0.015580409006432311,0.04001592650074656,0.03950815363225399,0.10043329491223656,0.0006654058848834359,0.020849376392045687,0.02180066864244651,0.015306682019764014,0.09544171547456708
10,0.007167617360629378,0.0076385092814664326,0.029733827766306925,0.019516110849084636,0.028599216101120047,0.08232185440981946,0.0010427836972701325,0.025325173249767376,0.01257121918639476,0.005778247994304759,0.08121237112714978
