,entrophy,age,fix,rexp
0,0.26590700149997576,0.14227996322639963,0.0964339284850244,0.035636521991580794
1,0.2876566416040099,0.19556390977443625,0.03424812030075188,0.050639097744360866
2,0.2973842592592592,0.1863657407407407,0.07531944444444452,0.011791666666666676
3,0.2298257698541331,0.13241896272285267,0.11532549972987588,0.09021204754186886
4,0.20333978078658965,0.15607672469374598,0.1494326241134744,0.017243713733075452
5,0.15810278902384228,0.22163630229419712,0.17075910931174082,0.02599752586594679
6,0.18902114427860636,0.16298880597014923,0.16137189054726456,0.02998383084577107
7,0.22886588818117498,0.10155520169851358,0.18231245576786945,0.032563694267515986
8,0.26399595687331595,0.13872192273135725,0.1107973944294696,0.03246406109613647
9,0.27569999999999983,0.14193809523809534,0.10793333333333338,0.03519523809523808
10,0.25541180285343623,0.15096303501945552,0.11062905317769182,0.033884565499351475
11,0.17720504009163873,0.12816151202749063,0.07392707140129783,0.17340397098128857
12,0.15654519471239792,0.22782779564129765,0.045814576634512064,0.08652911754197849
13,0.19125980392156938,0.18809803921568502,0.0486004901960782,0.09682598039215634
14,0.21907942708333322,0.10041015624999956,0.12048307291666642,0.18613932291666574
15,0.24537529137529202,0.10958741258741288,0.09810256410256438,0.1761165501165498
16,0.23708091366627929,0.1207336430507166,0.160942702284166,0.04656987998451392
17,0.21374382364120004,0.1475256556442409,0.15995819080197718,0.04829342455340186
18,0.2012686927158702,0.11930535455861006,0.12166666666666683,0.11293294741919901
19,0.25868715083798977,0.19135009310986875,0.08054702048417171,0.036012569832402044
20,0.19917261297995215,0.09366462793068263,0.10091233435270182,0.13989636425416221
21,0.17408399470899535,0.1354613095238099,0.02833002645502665,0.18701223544973497
22,0.12723129610115802,0.13141464699683766,0.05806375131717545,0.1889875307341079
23,0.16366219963031448,0.1198297905113996,0.10451863832409167,0.17016712877387496
24,0.2370280437756508,0.08423278613771124,0.11809735522115772,0.16086297309621445
25,0.24697475872308683,0.09863771343726845,0.10699517446176635,0.158149591685226
26,0.2389885057471269,0.08516235632183909,0.09194540229884976,0.160283045977012
27,0.2715836734693874,0.1362312925170056,0.08687346938775448,0.1658734693877567
28,0.25368641659562147,0.07761793123046362,0.09995950554134579,0.1569870701903939
29,0.24627808556478803,0.09181671283471848,0.11901431209602922,0.18781548168667522
30,0.23408757908757963,0.0846120546120545,0.11279387279387337,0.15387612387612418
31,0.1773076062639818,0.11260738255033483,0.10951118568232679,0.1612874720357938
32,0.28870716510903294,0.11698041833555856,0.08844904316866974,0.06552736982643556
33,0.3160702907208266,0.0943518518518513,0.07459478295499841,0.05484767025089574
34,0.2462441818832792,0.08264948084496987,0.09818116720372418,0.17557465091299534
35,0.39149434429126934,0.06836072817249854,0.021823082361258163,0.0398117709437965
36,0.2419708448117526,0.10990932047750246,0.11789830119375652,0.19871097337006474
37,0.22601330715532347,0.08673102094240781,0.10197753054101245,0.17170920593368122
38,0.20192151162790745,0.10025484496124068,0.03192151162790696,0.24209011627906962
39,0.19189401455026375,0.09245783730158688,0.06610201719576754,0.23965691137566209
40,0.21427836566725508,0.09134479717813075,0.08224573780129317,0.19126984126983904
41,0.1880315581854048,0.09442011834319518,0.09472978303747441,0.21031558185404323
42,0.2034416543574601,0.08771048744460923,0.10803791235844347,0.1676489414081743
43,0.14585352719439934,0.08306408185244989,0.01736402800215398,0.26140818524501935
44,0.13957727272727322,0.09912878787878766,0.10747121212121266,0.2557196969696974
45,0.24571699134199043,0.14049512987013044,0.12124729437229463,0.17843073593073508
46,0.1167362204724409,0.09148687664041917,0.17743700787401634,0.22928740157480224
47,0.11336097946287435,0.16512769878883607,0.12591495523959925,0.1533609794628761
48,0.21982604373757547,0.1247233267064274,0.03538933068257108,0.11995526838966267
49,0.2665865063460256,0.15609552438209737,0.050788243152972486,0.06491315965263889
50,0.15654591532498577,0.11745527728085838,0.04017740011926043,0.22376118067978404
51,0.29782861292665275,0.11178649237472783,0.08378358750907733,0.1713144517066086
52,0.2878476101800125,0.08381595282433214,0.16499224084419598,0.06173649906890118
53,0.3099886731391595,0.10455501618123024,0.08927022653721677,0.03422491909385122
54,0.23286612758310762,0.09592991913746618,0.08310871518418678,0.12545822102425905
