,la,nuc,rexp,fix,entrophy,ns,lt,ndev,age
0,0.04534436434419128,0.05156191634866892,0.10020886741091739,0.006826227686892851,0.05202954854208931,0.004977119804886259,0.13384423067731036,0.0,0.10370155581316068
1,0.27059926423301167,0.16789614063226502,0.11365263434288111,0.0,0.018973366768351405,0.013627901032023618,0.057098105949860756,0.0,0.031365987156794055
2,0.054651747316179354,0.13868438451100001,0.11597400741351704,0.0,0.03725971748967283,0.05586660958982208,0.0916267863299569,0.0,0.0
3,0.13576010002629044,0.06838419496853011,0.03395200926550779,0.0,0.021848302876240493,0.009371635073690803,0.12391843488463113,0.01847395858188779,0.0
4,0.09938117513417805,0.07818937331511944,0.029248686286481272,0.0,0.003126541167975926,0.0,0.185761174552949,0.0408250986128629,0.0
5,0.17635703565958963,0.07326946708956573,0.09778857862608634,0.03254132787081517,0.04204738246069917,0.010129358176100351,0.17295551857963548,0.03232650807544069,0.0
6,0.0,0.0,0.0,0.0,0.12720852239100458,0.0,0.0,0.0,0.0
7,0.11491295516060825,0.15742026857435987,0.021300148538369233,0.0,0.20984964076781099,0.0,0.08041798461700508,0.0,0.0
8,0.11442847509219069,0.02789808505175124,0.03628985270905528,0.0,0.16252543982981446,0.0,0.1277690986487664,0.056291679093258294,0.034071579277750855
9,0.13423901852686368,0.015380952492653354,0.023044278524862984,0.17652260924082888,0.0033717177044987195,0.017996501034130842,0.1535731523943006,0.025444643492265665,0.0827441357803557
10,0.15361182217482194,0.14627020719313094,0.0027801300405756375,0.0,0.012082313129793961,0.0,0.22886570029682987,0.0,0.0
11,0.1551771092817731,0.0,0.0729487262311276,0.0,0.0,0.0,0.24387269889378932,0.08779207698915756,0.0
12,0.1496854154576776,0.13338139197403304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.17651354665464877,0.025948142439271057,0.1499927854138434,0.0,0.056930688751533134,0.08077527009534088,0.03862269385426687,0.0921367344403441,0.0064196636910478656
14,0.15006684311610824,0.0566078718472262,0.13748446194935726,0.0,0.20626919463858462,0.0,0.04274748418583378,0.0,0.0
15,0.0,0.0,0.0,0.0,0.24141981207198546,0.0,0.0,0.0,0.0
16,0.01808685909302322,0.026165645250083972,0.18902450172228838,0.0041634776015763,0.011800688556227708,0.22137598610458203,0.060646661518504195,0.03181293280365224,0.020916255357203175
17,0.03526206987407803,0.0,0.0,0.0,0.0,0.13831991055892215,0.035147530172175284,0.020402248041952866,0.08611516871814205
18,0.08104403776118406,0.03636373037313426,0.0024635051519260763,0.0,0.19173148929339182,0.0,0.06884400546858568,0.10618626089422739,0.005094505669689917
19,0.09398750989142254,0.07533509014873983,0.040229039571296255,0.0,0.1561650999514039,0.0,0.0225932283721246,0.0,0.0
20,0.19650124867096894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.2911729477618875,0.043056429597022126,0.12992069131678047,0.0,0.0,0.0,0.0,0.09664210380681489,0.0
22,0.25866644899216074,0.07874292496003027,0.030816870168986873,0.0,0.0,0.0,0.09104728524192791,0.015793274231489334,0.0
23,0.19805856327715507,0.08638433149892552,0.08159124025991484,0.04212241716024267,0.011049593155194673,0.0,0.16398238046971894,0.04006544298053607,0.0104609996784348
24,0.10030245222350219,0.04648475090993476,0.12824692437455443,0.0,0.03293473676435201,0.0,0.04155191831916924,0.029656247589978618,0.14388758531261908
25,0.21780884995052477,0.15574495727957172,0.09864101066821707,0.025041630751198713,0.0,0.0,0.07803867966749357,0.007339664565189084,0.009687902866785229
26,0.11924802015487548,0.13624373740335446,0.049679449297202534,0.0,0.09862992676276794,0.0,0.09805760068619244,0.0221290308986261,0.04185019111561691
27,0.02117314358693669,0.0,0.09680135422122665,0.0,0.0,0.0,0.0,0.0,0.115816113191503
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21515735388567783
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21339197151734488
30,0.08012859516270229,0.060952077912428224,0.10347831995801988,0.0,0.0,0.0,0.05381111179756385,0.020009249881536774,0.1335792804449125
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10656387190370338
32,0.13893212537216862,0.04583561966868035,0.07766182781406429,0.0,0.037161156603436885,0.0,0.22604788052523195,0.03271755005286057,0.0
33,0.05624472971449699,0.1729108445671662,0.010208967492859235,0.0,0.12573789050829334,0.0,0.14597702196635584,0.0,0.04089193148478125
34,0.0,0.03723827880918842,0.0,0.0,0.0,0.1256425440490601,0.07414751052398534,0.0,0.0
35,0.049628651237578814,0.11707878772502592,0.10210512619881867,0.0,0.1686664285986684,0.0,0.08056608405767807,0.05168978103992143,0.039034896705459954
36,0.0,0.0,0.0,0.0,0.0,0.2127381112894632,0.0,0.0,0.0
37,0.1564792101342729,0.10429908801204751,0.07402698020386497,0.020883627096915592,0.015670086673483106,0.15565777591355093,0.09754487211170079,0.06165803765343405,0.016727888431905254
