,age,ndev,sexp,entrophy,rexp,ns,ld,fix,nuc
0,0.06099363643540489,0.21903545807962022,0.3792037031965348,0.0,0.030758684947413337,0.0,0.010488310557827627,0.0,0.0272291642351386
1,0.0,0.0,0.14741259490442035,0.0,0.0,0.0,0.12418134892830782,0.0,0.06003416238618634
2,0.006743839399055671,0.0460625128217011,0.055666149045677335,0.15346727161250517,0.020181832312982755,0.0,0.049446868682697286,0.0,0.05050304232306576
3,0.0,0.0,0.0,0.11529041378458746,0.0,0.0,0.0,0.0,0.16510357111005927
4,0.0403430325229274,0.10303082295876093,0.0,0.13593246080133234,0.0,0.0,0.0,0.06135749507371466,0.03829522291229253
5,0.024625690146206143,0.01594401397149231,0.02826772161482126,0.08236479077643652,0.0,0.0,0.04523838304890336,0.0,0.018350114559728816
6,0.0,0.0,0.024923659477403475,0.1623797387358645,0.0,0.0,0.0,0.0,0.0
7,0.14164932231801985,0.004494489281998828,0.031270379647892275,0.12055303369044205,0.016905144278902502,0.0,0.011454842678928302,0.003325968186119911,0.06531865709128255
8,0.010281818304763166,0.0,0.11420768636431637,0.13042954556346767,0.041598093139447116,0.0,0.034030413615093014,0.03531189545370627,0.0772161918490291
9,0.0687261052918921,0.0,0.06815517112277766,0.22247271213551598,0.015926695073370332,0.0,0.13239424806630518,0.029403745254884022,0.019370942236972406
10,0.14666502842603463,0.0,0.07525258342868409,0.0,0.13592021768122392,0.0,0.0,0.0,0.0
11,0.1494018783984183,0.0,0.056629122237130125,0.1435959089518159,0.0,0.0,0.0,0.0,0.0
12,0.20077284594374373,0.0,0.06794803851277563,0.176153533111781,0.0,0.0,0.018535343521801563,0.0,0.0
13,0.28097516418867197,0.0,0.0,0.04446553124113039,0.0,0.0,0.0,0.0,0.07056906419651512
14,0.21232154243541862,0.0,0.0,0.15941997373787728,0.0,0.0,0.0,0.0,0.1953989875181513
15,0.22923213762000533,0.0,0.08325679256745433,0.18407717790107497,0.10630801865618042,0.0,0.0,0.0,0.10011800243601712
16,0.0,0.0,0.06471357842556921,0.0,0.30376593296845733,0.0,0.039348626554593244,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.1944734245030311,0.0,0.0
18,0.14319363685804867,0.0,0.0,0.04434073667927633,0.20182662509652938,0.0,0.21496795918141837,0.0,0.025586035981735276
19,0.013544616402962017,0.0,0.06550863004450722,0.24869402463286222,0.01830710982170812,0.0,0.1529127036082686,0.012759492340298618,0.05723501499507022
20,0.026384936950442157,0.0,0.06771460261241691,0.15309290279299614,0.14176500016477472,0.0,0.11760258553513928,0.0,0.023033765686300455
21,0.032164590807123576,0.0,0.1553671036594516,0.10057748288831471,0.0,0.023575387214923367,0.13924174575190243,0.0,0.0
22,0.14195106449729267,0.0,0.09395800748364781,0.12720727182481878,0.009309988394762922,0.0,0.048663580090380125,0.010896999557669242,0.0
23,0.043361456858254294,0.0,0.04293077539414317,0.21091234327113523,0.026816515761676794,0.016505129885205836,0.06924177139764229,0.0,0.0
24,0.0,0.0,0.06137473463372145,0.23658796328773382,0.03599211793744634,0.0,0.08537679828813545,0.0,0.08247236541807623
25,0.0,0.0,0.0,0.20095157792160467,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.1606432941029261,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0485832375957472,0.19363903143551492,0.0,0.0
28,0.02963773360457713,0.03246405796084107,0.02776825985429906,0.1852484804368186,0.037244430850809425,0.0,0.08736456257142838,0.0,0.04452544767044165
29,0.036046496557326696,0.04190020708253723,0.044941166109710114,0.18417312392768834,0.05803710535756213,0.0,0.1552026400770907,0.004744532829054245,0.06263587803235403
30,0.06987192033386809,0.07556060377866784,0.11127762387207091,0.026731981342029847,0.03942870776259537,0.016113202048777496,0.16959861006662608,0.009073226114889813,0.10351696845959867
31,0.04028769696335114,0.03856338913709643,0.07552297780566185,0.11169471599638323,0.061392786975319566,0.02734319614370133,0.12568689066295746,0.03231874214527108,0.03375578265644375
32,0.08367620538284895,0.04987875649546479,0.10275718075775063,0.16715625076507645,0.027499920582955476,0.0,0.0648996561072293,0.0,0.05607075754004358
