,nd,age,lt,ndev,entrophy,rexp,la,ns,ld,fix,nuc
0,0.0,0.32307230982037294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.27925296403245237,0.06541790253123696,0.0,0.05014756339675288,0.11956180723601365,0.014772356845081143,0.0,0.0,0.0,0.06676376096683002
2,0.0,0.27209237068971837,0.012783021879930374,0.10948133755111145,0.012358903767227694,0.10332645700931262,0.07828835913399967,0.0,0.0,0.0,0.0
3,0.2810411747396043,0.06931681118882303,0.06794137311017036,0.0,0.02450783996690137,0.05349644355783767,0.0,0.0,0.0,0.0,0.0
4,0.21237838050063548,0.04281556944190925,0.03573871648148586,0.025144238207720382,0.04018422874383166,0.0787621580122475,0.030294225388411054,0.0,0.08066912424850715,0.0,0.034638929763702066
5,0.0,0.21817633857519936,0.0858268015239664,0.07197446868157417,0.007135028178482135,0.06696107469290424,0.06031537818310338,0.0,0.03618650388477938,0.0,0.018716546180164304
6,0.14495777337062787,0.06600705114465664,0.013142920393785147,0.011237883161075388,0.0,0.057074283453493704,0.05954348409010245,0.0,0.0008804273718261141,0.0,0.0007239095836929664
7,0.013598834011948096,0.14270726294183542,0.044475563654582044,0.0565167468145143,0.05276504213351941,0.12629832427171386,0.1247851047130412,0.004750389050557891,0.04255160307369823,0.007404168952880242,0.02396693669536139
8,0.0,0.09087749053087789,0.005393643658214094,0.0,0.06761757585894827,0.28903031254290207,0.0,0.0,0.00828450883924834,0.011403734033882217,0.007913210677855484
9,0.0,0.17252864570206392,0.0,0.0,0.0,0.14908359004536545,0.0,0.0,0.0,0.0,0.0
10,0.0,0.1843651844407098,0.0,0.0,0.0,0.1434071955475379,0.0,0.0,0.0,0.0,0.0
11,0.026402620679532567,0.18550612665254385,0.05911305507197695,0.042228029382948694,0.03906118574560691,0.12739541493477352,0.06300018522481426,0.0,0.0431842532918,0.012390163137963463,0.037296809947631446
12,0.11171190522881835,0.04660974036698055,0.049578100144622425,0.06284420654472521,0.02224532749936522,0.17944059017425282,0.08623540312634045,0.0,0.026228776248942008,0.011919589533885703,0.032708368132252454
13,0.11690288750337126,0.0,0.0177235935389498,0.16752393156584458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.12650232313092863,0.0,0.0,0.015958218351496016,0.0,0.0,0.0,0.0,0.0,0.10964461695679502
15,0.012287280157109157,0.16629843160468818,0.051401721957578535,0.03049941444506519,0.03972016366027647,0.0,0.11903435904575252,0.0,0.03186249782845681,0.0,0.0021244628090238463
16,0.1278189874988773,0.056976715122890466,0.0,0.0,0.016971064472373183,0.0,0.06877147068324202,0.0,0.0,0.0,0.0
17,0.13738986249374988,0.02450209987968859,0.0,0.0,0.09062374979936744,0.0,0.0,0.0,0.0,0.0,0.0
18,0.04251294899108122,0.05119743119619747,0.025232026186591816,0.04650725644879773,0.16021503514154709,0.04022308194748396,0.07486981076333861,0.0,0.03777501133690511,0.0,0.01897746432925597
19,0.0,0.1390727734878501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.1385207098313377,0.03188113500883968,0.04544347822979216,0.03830328086386795,0.0281849367125159,0.11382005343778914,0.0,0.041788642483827555,0.0005592478668041802,0.0011468953531449124
21,0.0,0.08883498084940941,0.0,0.0,0.0,0.028616626435081418,0.164678559751213,0.0,0.0,0.0,0.0
22,0.0,0.15042382843717672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.037423234118896864,0.1718858611186,0.04727403922628064,0.02501422927907011,0.0604845028413251,0.043335774740290975,0.121192824281808,0.0,0.03279897526013949,0.0,0.024705706398328735
24,0.0,0.1716405658979513,0.0,0.006053022311390832,0.09602412499566981,0.030338120505615306,0.0,0.0,0.0,0.0,0.02755089008062379
25,0.0,0.2177928823791349,0.025823145641173804,0.0,0.056659859906372734,0.10467273890204846,0.0,0.0,0.0,0.0,0.0
26,0.021685525705056958,0.1637729441006488,0.04045002713696264,0.0,0.014653650030256747,0.11832285789012682,0.09122969284265327,0.0,0.011292917069571544,0.0,0.0
27,0.020262105923179237,0.09656712443903341,0.035668079707502694,0.07296073689422052,0.00795537443447658,0.06360277544702114,0.17126763038828377,0.0,0.0849458971561415,0.015141326319482012,0.023437819747877585
28,0.0046324300290284705,0.04142473463813176,0.0614500309226265,0.03369793113398233,0.154145364879313,0.0866691430329115,0.09494752321394585,0.0,0.07875208788160022,0.0033757963557522292,0.04377247357789569
29,0.01123617182757294,0.13849758959749034,0.0,0.020893415104227417,0.0,0.11718212717238226,0.0821955810492437,0.0,0.007352756069640796,0.02236112297953805,0.02048182180743573
30,0.0,0.17725102984376132,0.017387351373322386,0.0,0.06022294943558674,0.0068208168043393455,0.10401698090597493,0.0,0.0,0.03938480138375551,0.0
31,0.014766206775030315,0.02652921063095276,0.03703955237107487,0.1125205203884786,0.19520258981357655,0.10392423618490454,0.07503692366454322,0.0,0.034942742869292054,0.0033207520786107717,0.03524399847992472
32,0.0,0.021741623209316177,0.0,0.0491088007139094,0.19016674143640022,0.056093799266603364,0.03590646224939836,0.0,0.0,0.07833143655681933,0.02288437490759635
