,rexp,la,entrophy,ndev,ld,ns,nuc,lt,age,nd,fix
0,0.400802397789963,0.0192120978485867,0.009011625160819483,0.10611714919431023,0.025793577140142177,5.522307393806347e-17,0.22887013062207323,0.2575729147316634,0.09200452108950088,0.2562581979979503,0.15173032629892966
1,0.28855352919546967,0.0,0.0,0.21494309752428684,0.0,0.0,0.19380644321192264,0.1628734980287147,0.21071890633902954,0.10640258476004957,0.14785405214276187
2,1.4469468319022745,0.04916474430311146,0.0,0.0,0.029347214010933025,0.0,0.1346194619409912,0.8637700067349935,0.4568879646744941,0.26642011467137855,0.6671236109773825
3,0.3038265005877855,0.017864361088867606,0.11413262673833001,0.3607946445748638,0.017557174890380244,0.0,0.19174851655326283,0.40483042234799826,0.29929498061504695,0.18841134290117986,0.3269651389874084
4,0.23108826903495824,0.1153401022493132,0.19146059308673716,0.2723100254338041,0.0,0.0,0.015870029511932355,0.3514817897153742,0.3102902284038525,0.06872932845039081,0.25115829948968754
5,0.4676167582565441,0.14766771810295728,0.27906310683804353,0.16353572011677373,0.019779179298865492,0.009141935348713737,0.16853932012628198,0.5068993480533976,0.33049608087836585,0.1201880712983624,0.12392445227954928
6,0.43602163432707247,0.2547527590484098,0.21829108907089081,0.09205538256034816,0.06473123390407114,0.011562356737559565,0.2636500874931594,0.45999963904665137,0.36774750021727487,0.24980353846016518,0.20956466337426136
7,0.1348564716073707,0.1039445584496796,0.05062663758136651,0.11735819361728815,0.03767350147206065,0.029912951272508412,0.2946332848329434,0.002024482321553343,0.2331943193618689,0.3958056620153501,0.3514966742256309
8,0.17060352353106428,0.0692586702322433,0.04288909512318786,0.0,0.040725808655174355,0.04158048983169459,0.276056736155072,0.049118108446942824,0.22062308235813463,0.3804596108830757,0.47276340067838435
9,0.17195642221701668,0.18813975089665433,0.06649456274235135,0.2930865254042523,0.06026487257813383,0.011651451890685073,0.007525372823538847,0.2272002877181246,0.17828722782434703,0.1959051141635902,0.4256952744532756
10,0.0168523582657023,0.15006081404831761,0.0474135569477164,0.18130908976396648,0.014057576587789333,0.015155697475397759,0.012375690790631083,0.16962154308598945,0.2904657138103179,0.25957684728292346,0.30332167803213894
11,0.07209790456680673,0.2630864437747785,0.19396271649638958,0.26121435418429845,0.21288736245050163,0.009347597503909622,0.1757974319534177,0.025002857845171117,0.23573593735161374,0.3553602416671383,0.29084110669755375
12,0.0008707343976777129,0.3345932561058345,0.30417766601546375,0.34772743550084295,0.29196517727176785,0.0,0.31751513429138045,0.11753910538723189,0.1260900264823239,0.6220693170187296,0.40963033972695717
13,0.06302459316506835,0.22880624178524442,0.024191302399676255,1.2288749744974887,0.05457003315542513,0.009156977479651938,0.3994672328784004,0.5365229925597874,0.12315667401652215,0.8068661819737928,0.3859222356661465
14,0.1450627751177672,0.20180377768650726,0.025524290149070487,0.15920540265395736,0.08901535002522704,0.0030489233768279333,0.3943499670498794,0.14979326946040214,0.22948100711035652,0.24561682618650904,0.039963355081472085
15,0.07845611636268728,0.09451527503899669,0.16152633877556166,0.24914460934891222,0.03586375006350314,0.004183969245690628,0.03953516270247202,0.05716743138980446,0.13740377683474975,0.23834139112442776,0.17644702630712208
16,0.08788258036013406,0.07488775416230031,0.1669399983396306,0.18790977103110762,0.011672784210947735,0.0006822445190733465,0.1445024631715066,0.23379385034643768,0.06434168331875133,0.2940609641167367,0.10319113813082283
17,0.1591341174176204,0.11362551525262578,0.0794348060879083,0.1401077272028242,0.05160190004669527,0.0032923431658379424,0.21715145174756664,0.32887458952512366,0.1116710971068331,0.41215824007748675,0.001652812227137998
18,0.19339201177471152,0.15341361832013273,0.1293745050536522,0.23468076635999036,0.11443663180147434,0.004345473591591533,0.06422959639660922,0.36265918187660556,0.12219705016629909,0.4032681035155504,0.09281984695705509
19,0.017623916276306124,0.0724683512422198,0.1535404108860355,0.21125340346103075,0.003285387462988061,0.0,0.053622220463301264,0.11194968253362257,0.19179752180300902,0.2755496644364875,0.05296245289541383
20,0.017860541595924474,0.13369405380425967,0.019774745000545012,0.08654826214140397,0.0059178918224722515,0.0019061746031303678,0.18758558662726646,0.19970935975016602,0.36655052541271643,0.19056027670318584,0.2048126672575989
21,0.08254470269934466,0.1548068987837068,0.05018820842355477,0.10365800969016943,0.047943397032578834,0.0,0.17990341526105405,0.3992868869071701,0.21399058645097177,0.17023113044028576,0.2658029000227424
22,0.09124322285022551,0.03406318536753534,0.14162577322207387,0.18309292442331754,0.0,0.0,0.06253015196973541,0.07338690980294142,0.05767669924120109,0.21959310547839556,0.025144349660106417
23,0.10506812593689281,0.1009923724502428,0.03638391399474773,0.3277682860090129,0.07344099867935727,0.02399534571050802,0.15113965927707834,0.13775521915193686,0.280370147458344,0.3301888556277728,0.31459548280154115
24,0.24523813926855204,0.014217413933239498,0.06523209826506585,0.2162041654916542,0.054243013208459805,0.0404327547937849,0.236549341744634,0.1830683987250462,0.29596151150349226,0.33438623045060295,0.11530194919564356
25,0.3979438811402097,0.06041501673899314,0.28609996376102514,0.06094510847115349,0.0009046958845346469,0.021034196792782744,0.08550480347655144,0.21362580130664413,0.1780819430891197,0.2722355608349553,0.04663391161631929
