,la,ndev,sexp,ns,rexp,exp,ld,lt,nuc,age,fix
0,0.2765281385281385,0.018324675324675303,0.04084415584415586,0.0030721500721500707,0.02917460317460317,0.04731673881673877,0.10096825396825392,0.014728715728715711,0.03704617604617602,0.03439177489177488,0.013935064935064936
1,0.1197282347282347,0.004761103094436426,0.13537758537758543,0.002369729036395706,0.014332210998877666,0.03018358185024853,0.014135802469135806,0.01949655282988618,0.018330126663459997,0.029377906044572705,0.005658970658970656
2,0.06381495564005066,0.013900054318305268,0.06356418613072604,0.0047827267789245,0.017885207314865096,0.04079576317218903,0.03111895708853883,0.026827810972297677,0.03282907839942058,0.03829168929929386,0.010375701611443057
3,0.19105940355940373,0.021350408850408845,0.0791155603655604,0.007509620009620012,0.04950156325156324,0.15859487734487743,0.035793049543049536,0.06203523328523325,0.027091750841750854,0.049582130832130804,0.0031583694083694084
4,0.16532605042016815,0.02192268907563025,0.13177198879551827,0.023379831932773085,0.03467058823529412,0.23622016806722676,0.03253949579831933,0.06664425770308124,0.09687955182072831,0.038872829131652686,0.00495686274509804
5,0.09998442973919809,0.006979369404437524,0.09539444660698072,0.003755027896717269,0.021915142078629813,0.04471973530556634,0.032851952770208935,0.06303555209549759,0.08180550149215,0.030174516673154274,0.00593551316984559
6,0.22662944125018422,0.015237358101135183,0.08108875128998967,0.011755491670352355,0.08384306354120598,0.04701938670204929,0.011439997051452157,0.22220440807902112,0.10082227627893257,0.020778048061329796,0.0006965944272445834
7,0.3447306221758778,0.1270938477580814,0.00028536670142509466,0.026376086200903728,0.023003475842891898,0.010293361140076477,0.009264859228362878,0.2201637122002085,0.003627737226277363,0.0020093847758081325,0.03614146680570041
8,0.18381415201069617,0.014186979327368105,0.1008135349172066,0.01604905893242826,0.01784840069937263,0.05992440604751619,0.04742980561555079,0.05745140388768899,0.052653502005553826,0.04701738146662559,0.014046590558469603
9,0.13202153472854106,0.07311722778283287,0.07636639369123445,0.026983621474067333,0.05257885956930542,0.050087200485289654,0.08059599636032758,0.1290559599636032,0.08273430391264788,0.06636942675159238,0.03472247497725205
10,0.2881973622782446,0.13209792250233415,0.15440767973856204,0.014878034547152202,0.05481676003734824,0.004978408029878618,0.01857551353874883,0.1550070028011206,0.04002392623716153,0.0422408963585434,0.05516398225957048
11,0.11648056365403303,0.015816326530612233,0.08083576287657923,0.0025932944606413978,0.049321671525753175,0.04137512147716233,0.03485762876579206,0.05525413022351797,0.03723080660835763,0.04580029154518949,0.008791059280855199
12,0.3561630591630591,0.07430808080808082,0.11593217893217901,0.005189754689754688,0.010093795093795089,0.05495887445887446,0.001542568542568541,0.03375829725829728,0.008025252525252527,0.00027994227994227946,0.007417748917748914
13,0.2376584317937701,0.004358216970998926,0.06679556032939496,0.002104368063014679,0.074562298603652,0.03917830290010739,0.06995882563551736,0.04468850698174011,0.04055048335123522,0.05514590046544936,0.003636770497672754
14,0.1804217687074831,0.015891156462585022,0.08709268707483002,0.05192006802721086,0.05994642857142859,0.03914795918367349,0.06582823129251704,0.11076615646258502,0.12633758503401363,0.10116411564625848,0.016517857142857147
15,0.3482545649838884,0.012340971476309815,0.11244062537295625,0.01370569280343717,0.029391335481561014,0.03776823009905718,0.03729741019214705,0.0844981501372479,0.02293412101682779,0.06894856188089274,0.024422962167323075
16,0.06512247071352507,0.006456716872052333,0.05096759470561386,0.0013935797961357062,0.01056366955727978,0.03605811653734977,0.04366651452913434,0.04002434200517266,0.046478776814240085,0.04557584055986612,0.02182717176327398
