,ld,nuc,entrophy,sexp,rexp,ndev,lt,age,ns,la,fix
0,0.07719875844397796,0.025817056713896315,0.02920059769521014,0.02929257113137467,0.026106759598952364,0.0,0.034067083150974606,0.057563763917754036,0.02821037571902123,0.057259328040208814,0.0
1,0.05356341586912864,0.05392448966860291,0.06719371314657918,0.06116443128226245,0.026614791446630152,0.00304765904094711,0.042336006367689166,0.009425606941686314,0.011656747325689111,0.1137456184403662,0.00013365299823633216
2,0.02554473796265534,0.01997409069900805,0.03263085411743621,0.06429728798139797,0.024450999692719314,0.021501836991907795,0.03282449949852547,0.01510790260228201,0.005659240508534281,0.17378078966054428,0.008359407654890648
3,0.03709338200756071,0.016222510095210196,0.025296823025858162,0.06876657443548856,0.008622404364335912,0.025228429105847827,0.045520300335431176,0.0036464498034186055,0.005874875496648972,0.1162165075643744,0.011267798346323092
4,0.07595811128456877,0.10707400395931103,0.016825222034261476,0.039326097984643614,0.009597427133260861,0.012701776799096022,0.0730424405766442,0.014243805804308328,0.01333987986170065,0.10591836384864733,0.008826391479569063
5,0.056865583607350195,0.057831325446855986,0.009701062029470513,0.043872922651086436,0.024680675952933946,0.015465791957235752,0.03914043367955045,0.01074659228342403,0.00885544992665279,0.17256122132778998,0.002831652782838396
6,0.018674055387891887,0.025904156861559727,0.0041852471200297305,0.08646920784375092,0.0,0.029760636884689336,0.01186567337998034,0.0,0.008097871627283374,0.04306943983440018,0.0
7,0.03511751328794195,0.0036085447388013326,0.011519465779403656,0.016812452114137306,0.0014761613024229605,0.0012922471759847095,0.015535427964030821,0.00028416374357623583,0.0027418316268366747,0.06043669780373037,0.0002609377155401316
8,0.01547362559300455,0.06520252648581153,0.025444057156415765,0.04758745516628642,0.023995594196656617,0.0031255844996253097,0.03901777300683393,0.0252375514087185,0.020289234594541836,0.1256042289800982,0.0029387403767590476
9,0.16854560141144231,0.021013473969957605,0.012826964612292555,0.03311668726828393,0.010936079591722735,0.010850517878608152,0.051268556807877626,0.010892688403490775,0.0017468334191381313,0.1119556591458281,0.0010726849378470537
10,0.11013113450578349,0.01904308787823083,0.01954569530379171,0.10254595706461214,0.006845160349550495,0.005836866467530826,0.06442987996101043,0.011946153309507266,0.0032669850910231942,0.08713373308733902,0.005494605973941475
11,0.03531224450317419,0.009878872912621253,0.004955118866140121,0.0124902604469928,0.003225851820623484,0.0,0.010580560740371562,0.0018735488379432337,0.0,0.07350256489881274,0.004855601674911345
12,0.066810058811887,0.010018586324437886,0.0029863829448286785,0.08081328609609922,0.00319556980598576,0.046737246059857844,0.03516305464368018,0.01486808285619551,0.001127048375439915,0.07601533150925054,0.0008742016068431026
13,0.03227677445383529,0.03401456255833952,0.017580184982774062,0.02821321902557,0.001384983488544972,0.001250990691306911,0.008865512009478613,0.008552252899101052,0.000751107423732176,0.0986407452402366,0.0019684390443437828
14,0.05078078749190347,0.05025371344630802,0.047313784324247286,0.05031418310996867,0.01656294877059079,0.005560166344586444,0.03444275358858132,0.014043850992315424,0.0014297800315259052,0.14030283618721887,0.0058679768805617784
15,0.04690853972124027,0.032246965252128036,0.05740005248687755,0.06788855463110116,0.016186354264086808,0.026996728434841657,0.024858161684383866,0.010213194087139478,0.0018091268692406455,0.10569291080550337,0.012295013030691925
16,0.06910915315965328,0.048425074868156594,0.016210021581388387,0.050048226176825444,0.019896171440794676,0.005556190894035166,0.03793847140648503,0.009477257434499573,0.0056703986643409756,0.0848227526297566,0.0020946614101499256
17,0.03723259271333126,0.017297666785150424,0.007441412175993167,0.004442409806060949,0.002064893067570487,0.0039772550264050984,0.01343990075878283,6.75044196774454e-05,0.0008475385900236273,0.0273110412433466,0.0
18,0.057772677531493635,0.03758845824634248,0.029620461806496527,0.028282992232771784,0.0007683654226304425,0.007276168047865415,0.058496446927326466,0.0007816819851328211,0.009110704954604441,0.04772128830300264,5.399345356031929e-05
19,0.050300297930745086,0.04203025213798719,0.03313739102626752,0.011806167731449374,0.0,0.0043322151139129055,0.02215262448734596,0.001730898964470131,0.0026940545492338767,0.012698842173121925,0.0
20,0.08111102207115793,0.04336653540006834,0.044079437555234885,0.12784822064908555,0.006123251371497942,0.008038034552754023,0.04695957628689364,0.007293998445638278,0.0022024674728070006,0.08249306386290627,0.0025801480270041454
21,0.0649049345548276,0.04491938253390105,0.03539299361940764,0.05832316178130343,0.006786491418291351,0.018493303443361045,0.03871218333625397,0.021099398513221044,0.007537772977899042,0.12008550578624519,0.011818116969120072
22,0.055831096099417415,0.08268939859575476,0.024816088502735895,0.07360100634764867,0.006696177045868162,0.006051331207585279,0.02553125033044641,0.009587651792092566,0.0030300592582786796,0.09123344118236375,0.036917625510138045
23,0.011687006060862525,0.013573495036845951,0.012222390849156025,0.013495257155225442,0.00047148163556110667,0.0,0.012934223950753557,0.002921533073523305,0.0030861602353084204,0.029215485691494746,0.0020724461502028306
24,0.07673800803887504,0.025104650934765264,0.07069338476586896,0.03887881549611627,0.012817462442441226,0.016050214654553314,0.06258776228588611,0.009300067881730786,0.0022363232580076774,0.0754299363937433,0.0017033302266789634
25,0.02719465968168911,0.0038611354675585755,0.011638580040203355,0.0455044097430797,0.0002507732585934175,0.0017983488509954477,0.012746153907108855,0.0001886507610875509,0.0008132312044927672,0.02807179513937297,0.00029242735849773193
26,0.03452588359159116,0.024963418839616097,0.029451653815429003,0.077541365798126,0.009064169864369009,0.05879357919173995,0.05325305469226712,0.007462604762546052,0.007068197631065193,0.05885304726526326,0.002366794690577594
27,0.024648577939238615,0.05244843017024919,0.0699496366260628,0.0383059577910751,0.012314787400850766,0.02219466511337222,0.05212750875664726,0.009772496042752257,0.003230636715220213,0.0967717560799019,0.0014687817224704473
28,0.04717498453118315,0.05267926032925899,0.07118375767569983,0.0904981894013896,0.019128957358159195,0.048053162757845956,0.06720657202312688,0.0094139982226718,0.002919211356347821,0.070104811941804,0.001049265507589431
29,0.07020616794415728,0.038522784434186316,0.019222246540467572,0.021671717226632647,0.0032416181749004166,0.007130825819710653,0.04391308564589048,0.0009237107644228082,0.0029576621435451274,0.022776221686568766,0.0012248403548599646
30,0.07005588454239174,0.013152134189951004,0.005379680715011944,0.05894366915105364,0.0055964417369461054,0.005858725323779526,0.033904658255779055,0.001006260620972385,0.0017045006257150202,0.031919985711893924,0.0
31,0.032806191893952855,0.07787976791816062,0.04225491072177414,0.00852384212553292,0.008461407293415582,0.03462261424886874,0.02532248837346787,0.007076634781204398,0.0059763634310881966,0.051490743483635214,0.001490238732644738
32,0.04743677639205179,0.0844325347733528,0.04112781158196338,0.038007969330485614,0.007189114799401674,0.02484908375309147,0.02116361162156719,0.00494857685798482,0.011346681347938715,0.07519562741258,0.0006526004425954061
33,0.04902621261358043,0.047514031552219366,0.021565421481375496,0.07233936735820111,0.0077624571636042035,0.03254935907956911,0.05202648009249576,0.005463886797161242,0.003385761294737419,0.11117874809378278,0.012387568995272978
34,0.015938171961157724,0.0010432756007971845,0.0017605124969922227,0.020388918237546606,0.0024908049234104554,0.00023285411590236169,0.025080548992430198,0.006915370328688078,0.0,0.035570363771654276,0.008034980926568966
35,0.049834941277826894,0.0288315343202637,0.00885766115703433,0.0779697249883669,0.012504759474302508,0.024414222180776563,0.05551809695839861,0.028177110531775983,0.00650481462667297,0.08683735741312931,0.0031168972998502514
36,0.0782517777455314,0.01676298877437636,0.029754680860482982,0.01145279999011337,0.006446315338144831,0.028445131893084296,0.01873603327618822,0.006139030685812805,0.009888626093037279,0.10441095144532343,0.0
37,0.07657227451564133,0.027964780354596694,0.027986870818846387,0.04336426569264474,0.010503749965654879,0.03999447952243735,0.03992594015068786,0.005043325546861643,0.007168851884651961,0.09696392728874154,0.018066277293227417
38,0.05794781054332651,0.0451381513650179,0.031481495593064346,0.028422669036009172,0.008135347309135657,0.014278835087742817,0.020474306268891088,0.0019147141655917685,0.0012337607856789169,0.09721954985029913,0.029243374049486234
39,0.06543975725671278,0.030459857068880075,0.019290931824432325,0.06610409893093269,0.014048912258728015,0.016698552674249176,0.06675926777776549,0.009376974150332337,0.0024788900436850834,0.12446906941779735,0.0018403624446443807
40,0.07046615063678188,0.023077992629919976,0.011916216748984366,0.060066208610914766,0.007824714887264125,0.011642481285444612,0.07811132312391157,0.005014219956303166,0.0017165046376518055,0.12582468856116186,0.0017082517730907351
41,0.09610653828604108,0.04038813668139852,0.03865328492677933,0.04024181215621703,0.00374880487595764,0.039091118196327976,0.07179743635182206,0.004927955766706031,0.00512900038358751,0.07953560547290633,0.0014926330913000042
