,ndev,entrophy,fix,sexp,ld,age,rexp
0,0.3930247319688135,0.007488304093567315,0.0,0.028188840155945295,0.05147417153996155,0.012156554580896789,0.06585575048732988
1,0.23458516886930883,0.05986431718061646,0.0,0.04057254038179145,0.24042584434654937,0.13508707782672558,0.11385271659324502
2,0.2145565383281308,0.10541727367325665,0.0,0.05924991328477313,0.16349271592091572,0.07701266042317031,0.054885189039195044
3,0.0742045256744996,0.10633768494342948,0.0,0.04190187119234129,0.29363489991296854,0.02993407310704959,0.02925587467362936
4,0.10659665345662729,0.11045090268604175,0.0,0.05138353148392792,0.2294214002642004,0.020003302509907433,0.025562087186261583
5,0.07117313915857588,0.10381460933888129,0.0,0.24515025427646708,0.12148220064724852,0.09264239482200637,0.10252658344891352
6,0.10841685867895515,0.08625211213517697,0.0,0.13115476190476136,0.17781509216589883,0.029060291858679005,0.07067453917050734
7,0.10993972939729368,0.015829182041820385,0.0,0.1288931426814262,0.21809471094710975,0.03664498769987675,0.035363314883148596
8,0.02726014568158173,0.06717533818938602,0.0,0.08476673603884842,0.34928182448837947,0.030624349635795925,0.08200745750953903
9,0.07086580942960753,0.10892136498516364,0.0,0.031248433893834564,0.33118067919551447,0.050106000659413306,0.04941328717441472
10,0.12094799999999976,0.06370716666666673,0.0,0.07285216666666607,0.27505500000000077,0.05497583333333346,0.04229650000000014
11,0.03528481822836667,0.08310432667690669,0.0,0.02574359959037382,0.3927092933947793,0.002199052739375311,0.04909485407066073
12,0.24851301270039666,0.025231417863835048,0.0,0.07491442848219829,0.21381969602331777,0.017814386841557478,0.08496606287736864
13,0.01920496894409941,0.041101564297216266,0.0,0.14022383252817955,0.12450851161720712,0.08191729928686368,0.06961985277202601
14,0.11373748974569327,0.03959789444900163,0.0,0.1111703582171172,0.09957396773311394,0.07747210828547993,0.02035356849876971
15,0.06606142098273585,0.077351261620186,0.0,0.13908183930942883,0.25389990039840704,0.05786254980079654,0.06111985391766291
16,0.09273862087762356,0.05907767784137351,0.0,0.18016966475879032,0.31847097301717237,0.025826519487598704,0.04141809757427105
17,0.07560459183673425,0.023662172011661934,0.0,0.1689715743440219,0.2873660106899914,0.03513070942662796,0.05443258017492708
18,0.065901538073626,0.04262834089763011,0.0,0.09468683812405512,0.31553630862329635,0.03184518406454887,0.01966502773575402
19,0.07614994775339615,0.024125391849529762,0.0,0.1072597962382446,0.23058254963427396,0.06387708986415869,0.05830642633228873
20,0.07780580524344585,0.020004681647939983,0.0,0.13162752808988828,0.2820007490636711,0.04893295880149825,0.05129906367041183
21,0.05437794985250707,0.09727710176991147,0.0,0.04479959439528009,0.21803853244837829,0.09270151179940997,0.053141224188790574
22,0.053640480895915395,0.062249505928854115,0.0,0.11356488801053993,0.2552692687747043,0.02919054677206853,0.024712779973649377
23,0.007884971863621196,0.029172128434293274,0.0,0.00020854021847071437,0.44036908308507267,2.995696789143342e-05,0.03500595829195645
24,0.053493448386066095,0.009984979226589986,0.0,0.06658932566315073,0.443188878235856,0.005196548418024963,0.011064237775647212
25,0.15419356060606046,0.06213825757575772,0.0,0.2150195075757575,0.21348049242424266,0.07719734848484833,0.034961742424242284
26,0.053878053830227854,0.03153271221532089,0.0,0.07818219461697688,0.27844202898550763,0.07796563146997877,0.03377204968944108
27,0.12115710215710158,0.05329609279609287,0.0,0.08111701261701275,0.2048201058201052,0.0710146520146522,0.06972242572242565
28,0.11819406130268227,0.049265517241379106,0.0,0.1968076628352491,0.1836791187739464,0.09318984674329492,0.06345344827586169
29,0.07898721461187216,0.054931811263318316,0.0,0.1519975646879755,0.3613365296803639,0.006336225266362272,0.004863013698630158
30,0.021035993740218948,0.029078873239436802,0.0,0.28687261345853066,0.2547128325508603,0.07760610328638518,0.05988012519561845
31,0.1817403536977497,0.04208574490889607,0.0,0.16830171489817738,0.14658011789924963,0.14201956055734183,0.10745578778135029
32,0.07197763347763327,0.019945165945165967,0.0,0.11102164502164487,0.1783676046176048,0.1446421356421353,0.037389249639249736
33,0.09753008595988534,0.09137249283667628,0.0,0.1901843361986627,0.17313992359121289,0.1098333333333332,0.07096179560649458
34,0.13602564102564116,0.04037454212454211,0.0,0.25575549450549456,0.12205311355311362,0.0725201465201465,0.055393772893772966
35,0.04433668341708552,0.03532830820770515,0.0,0.13014321608040216,0.15741792294807347,0.02405527638190957,0.0962680067001676
36,0.09035383244206764,0.12156862745098057,0.0,0.19134491978609672,0.10461586452762899,0.07289215686274511,0.06278966131907301
37,0.07955732484076446,0.048958067940552075,0.0,0.2237436305732479,0.12180042462845019,0.08139331210191078,0.09614065817409746
38,0.18550176366843005,0.002780423280423268,0.0,0.11944356261022919,0.17187213403880086,0.037194003527336886,0.03158024691358024
39,0.10098448448448459,0.013538538538538519,0.0,0.12384584584584603,0.12415115115115113,0.0953838838838841,0.03819719719719716
40,0.10281073446327718,0.041743502824858676,0.0,0.09628531073446343,0.09367231638418108,0.07459491525423737,0.007389265536723175
41,0.30824893162393124,0.08018482905982914,0.0,0.12514850427350419,0.17213247863247882,0.010994658119658135,0.02916025641025638
42,0.31521755725190864,0.09743511450381687,0.0,0.187030534351145,0.14194783715012732,0.022474554707379118,0.07982061068702292
43,0.08381435414402445,0.0660065209515758,0.0,0.19689651008332337,0.061932938856015744,0.13318439801956275,0.07945900253592557
44,0.08836633663366332,0.0773762376237624,0.0,0.032896039603960384,0.2878135313531353,0.04427722772277226,0.036858085808580854
45,0.06753095238095239,0.07124047619047616,0.0,0.10826904761904754,0.14082261904761903,0.14053571428571432,0.06665595238095241
46,0.08766666666666673,0.3126928374655649,0.0,0.04123691460055096,0.038610192837465585,0.0868829201101929,0.14546694214876038
47,0.04448148148148142,0.07242592592592595,0.0,0.20650925925925934,0.11438888888888889,0.06348148148148144,0.04433333333333333
48,0.10795231628187714,0.06532367587143505,0.0,0.07756149087068054,0.10289723856948843,0.10834465067149537,0.047412102006941306
49,0.05483885209713022,0.027161147902869706,0.0,0.22136423841059613,0.13734326710816763,0.1239415011037528,0.03856732891832233
50,0.11375452196382423,0.1254547803617572,0.0,0.29679586563307525,0.18504392764857866,0.12759948320413422,0.07407235142118868
51,0.005216503267973865,0.02266584967320261,0.0,0.013145424836601298,0.4679681372549017,0.006244281045751636,0.020361111111111097
52,0.08155583333333329,0.023314166666666705,0.0,0.15394749999999996,0.1506641666666665,0.11799416666666658,0.04641083333333329
53,0.14381864808632114,0.027468911791745283,0.0,0.1110611119175497,0.15525717327139882,0.10349833067208596,0.07903420912565923
54,0.04047001153402539,0.01933391003460208,0.0,0.07478373702422143,0.3252162629757786,0.07601643598615918,0.11508794694348329
55,0.1370109969352803,0.016369208581215048,0.0,0.0690283035875248,0.23212547322877225,0.04479899044528575,0.08736253830899583
56,0.06480034722222229,0.015842013888888885,0.0,0.04642650462962964,0.3453559027777779,0.05509259259259266,0.06027199074074072
57,0.3544951690821255,0.00039613526570050873,0.0,0.08576328502415444,0.06480193236714968,0.04689492753623191,0.05020893719806755
58,0.36362384259259256,0.07521643518518527,0.0,0.0359103009259259,0.04911516203703706,0.12078067129629631,0.06718807870370364
59,0.09811283643892339,0.002263975155279504,0.0,0.2364409937888201,0.060888198757764,0.03939337474120083,0.011635610766045548
60,0.136582251082251,0.0795779220779221,0.0,0.2507911255411255,0.06677380952380953,0.06711580086580088,0.07691233766233767
61,0.23779310344827592,0.03350574712643677,0.0,0.1333477011494252,0.0691048850574712,0.055336206896551735,0.07064224137931036
