,ndev,ld,lt,nd,fix,sexp,ns,nuc,la,entrophy,age,exp
0,0.06976354609929077,0.000517730496453908,0.0673010638297873,0.018551347517730427,0.015907092198581545,0.09142751773049639,0.0025325531914893898,0.19473468085106413,0.0010901418439716293,0.007955673758865333,0.005335177304964601,0.043858226950354566
1,0.04575167364016726,0.0011608786610878684,0.11116516736401658,0.012825104602510556,0.022578347280334702,0.08777667364016756,0.002361087866108799,0.2594533472803343,0.002349372384937253,0.01049571129707121,0.004289958158995832,0.07565669456066947
2,0.06398151894078682,0.0010673961015079062,0.0848572085325488,0.009659249724163368,0.03785316292754688,0.10124889665318121,0.0068238322912836,0.22951802133137197,0.0021308385435822156,0.01140373299006999,0.004318131666053731,0.06659681868333943
3,0.058071053469127935,0.0007408497772119687,0.07276400381922322,0.01522573201782307,0.02046873010821125,0.08070401018459565,0.0033986314449395527,0.2612792011457682,0.0022840547422024386,0.008826702737110188,0.005426639083386421,0.08095106619987257
4,0.0894805724336425,0.0005599616245602825,0.08808650463703233,0.026084585865046445,0.037737208186760546,0.11543484170131076,0.006684282059481969,0.15215022385673194,0.001977614326830839,0.0141212024304445,0.005511752478413844,0.09407563159577871
5,0.097274478961856,0.0006609319701140391,0.05430987023200931,0.009142154935116093,0.01795684231222961,0.07469651985843487,0.006258946126622148,0.3001007668108532,0.0026528706252457873,0.008086905230043302,0.003132127408572579,0.07956832481321285
6,0.10182637439109243,0.0017120737647877543,0.044085247042449545,0.007407967988865719,0.026484516353514315,0.07387265135699364,0.005453027139874727,0.21966579679888631,0.0019519832985386222,0.007087160751565794,0.0019897355601948504,0.1183649965205289
7,0.05962160940325489,0.0010235081374321904,0.10071955997588908,0.019700874020494318,0.015252863170584736,0.1126424050632907,0.0051176913803496265,0.17545283303194698,0.002360608800482217,0.01055952380952384,0.0040149186256781275,0.09076205545509326
8,0.052449842333464676,0.0011519511233740645,0.06354927079227414,0.017295723295230627,0.015604552621206158,0.09515717382735506,0.0021037642885297697,0.16240224674812773,0.001956444619629491,0.006024142688214453,0.0020432597556168785,0.11055547891210088
9,0.04826623672230646,0.0007283004552352078,0.08121836115326235,0.014063808801213908,0.015408497723823961,0.11444006069802717,0.002811380880121421,0.1750586494688921,0.0021008345978755848,0.007856297420333908,0.0036985584218513223,0.09409362670713207
10,0.0818738198003777,0.0008641084434852946,0.06537483140005401,0.018235432964661447,0.017854329646614417,0.06977508767197177,0.002287294308065845,0.17599952792015117,0.0028735500404639923,0.006727677367143312,0.0022661181548422147,0.0966122201240893
11,0.0509114923036784,0.0015206104878685244,0.04705387424993453,0.020116814505609096,0.016081659274719457,0.05330270023480302,0.00430348291155757,0.15484066005739616,0.0034536264022958603,0.007748891207931192,0.00315216540568749,0.1384748891207932
12,0.04894965332492911,0.0015881657737157348,0.09876355184368098,0.012785928143712617,0.01916892530728013,0.05876820044122287,0.0027324298770879563,0.16237716671919342,0.0039689568231957295,0.006143003466750739,0.0032524424834541672,0.10688890639773083
13,0.08745828233374127,0.0017814157486740125,0.11693186454508353,0.017774581803345582,0.022415442676458563,0.06763361893104855,0.0033808649530803958,0.11050999592003255,0.0050387596899225,0.008905446756425997,0.005763769889840912,0.09770787433700519
14,0.08171703406813635,0.0011913827655310597,0.11569308617234454,0.010096993987976007,0.044387575150300555,0.09998106212424838,0.0028870741482966205,0.12469599198396789,0.005698997995992002,0.012688877755511105,0.00620160320641288,0.10304729458917838
15,0.08336678625377639,0.000918712235649548,0.12947092145015104,0.018815332326283997,0.04268986027190329,0.09452860649546822,0.003317314954682803,0.111216672960725,0.0038773602719033517,0.014683817975830854,0.004858950151057428,0.18110743957703967
16,0.08024430997109819,0.0011692557803468194,0.09520131864161822,0.01913764450867051,0.02778513367052013,0.0854129335260118,0.0032607478323699673,0.16176697976878626,0.0025001806358381706,0.017229768786127156,0.00433643424855494,0.10563105130057816
17,0.1014174748563215,0.0017300646551724292,0.09146102729885044,0.009936242816092017,0.014876077586206873,0.10606196120689657,0.0030516343390804895,0.21558054956896616,0.0018999640804597865,0.00953053160919548,0.003713002873563253,0.09975691451149403
18,0.07935729943007455,0.0006483998246383177,0.11731521262604139,0.012387987724682237,0.024686650591845664,0.11482332310390178,0.0030685006576063292,0.14887878123630005,0.0018717667689609797,0.0119134151687857,0.0044905743095133895,0.10958483121437962
19,0.11127979556328846,0.0009475859069160509,0.11978403653762507,0.028776533275337073,0.022750217485863457,0.1350616572422793,0.004726076555023945,0.15244117007394514,0.001779469334493261,0.018899630274032225,0.005941931274467191,0.06971433231839912
20,0.134314577039275,0.0007559478851963796,0.06749556268882156,0.02472535876132927,0.025984611027190282,0.12447299848942595,0.002246412386706967,0.16115266238670664,0.0030685422960725246,0.011901623867069585,0.0050044373111782885,0.08347186555891241
21,0.0700056734992678,0.0008244875549048318,0.13445323938506576,0.025094619326500724,0.01818631039531477,0.10966791727672033,0.0032610724743777695,0.12726153001464124,0.0021016654465593134,0.00826619692532948,0.005170937042459763,0.0746126464128844
