,fix,age,rexp,entrophy
0,0.06140223544781534,0.08695021048047605,0.08719214206222477,0.3036967145691199
1,0.029768170426065152,0.06513157894736846,0.08340225563909769,0.37934210526315826
2,0.003453703703703705,0.007888888888888895,0.00430555555555556,0.44552777777777697
3,0.10962587790383593,0.05643571042679626,0.058323878984332986,0.33590626688276864
4,0.0911798839458416,0.08914248871695657,0.02822050290135404,0.33281108961960104
5,0.1471693657219967,0.07188146648672948,0.05355488079172273,0.28364484930274536
6,0.14616417910447707,0.18642039800994947,0.15839552238806026,0.07251990049751242
7,0.1851079263977351,0.19057855626326997,0.1187137296532204,0.05847310686482641
8,0.10351527403414225,0.1644451931716086,0.20801212938005417,0.07652515723270444
9,0.11280238095238095,0.17431666666666715,0.2114833333333334,0.06503095238095224
10,0.09646562905317801,0.1701621271076523,0.23400778210116782,0.05692931258106362
11,0.06587915234822472,0.10901966399389115,0.2674045437189782,0.09823501336387869
12,0.07409699892818884,0.12593336906037877,0.26629957127545756,0.05982761700607327
13,0.1565784313725486,0.13578921568627433,0.15989950980392126,0.13440441176470608
14,0.19586588541666697,0.12139453125000008,0.1196471354166666,0.13261848958333303
15,0.1773904428904434,0.1948846153846159,0.09351398601398579,0.09983333333333361
16,0.2565660085172289,0.15310878823073865,0.05277003484320534,0.11091560201316245
17,0.26727194982896463,0.09526510832383088,0.05270524515393403,0.170344925883695
18,0.1642619392185236,0.13536661842740044,0.11998311625663242,0.14147612156295292
19,0.11380237430167643,0.1304457635009307,0.109158519553073,0.20415619180633038
20,0.10918620455317744,0.07997621474685739,0.1003873598369012,0.24918280665986944
21,0.12809937169312144,0.11418733465608566,0.09768601190476157,0.2228910383597888
22,0.11371882683526492,0.09338514225500485,0.07845012293642432,0.2721663154197397
23,0.20849353049907451,0.07290049291435607,0.031919285274183765,0.23728743068391808
24,0.16536935704514405,0.10076835385316942,0.09367077063383483,0.1963862289101678
25,0.11998144023756453,0.06222160356347467,0.13093726800296882,0.22253711952487115
26,0.11322772988505683,0.11609985632183754,0.13736709770115021,0.18894468390804525
27,0.10583537414965868,0.09328299319727973,0.11177278911564616,0.23903537414966297
28,0.1072435350951962,0.05275078147200875,0.14478118783745436,0.2503779482807642
29,0.134848414896891,0.05243074792243793,0.04600415512465399,0.30538088642659306
30,0.22490842490842444,0.05812354312354288,0.027948717948718102,0.2546536796536776
31,0.19090380313199085,0.05955257270693534,0.05098210290827738,0.2624138702460832
32,0.14657543391188363,0.11884735202492185,0.03966399643969718,0.24410992434356815
33,0.08837714058144264,0.09001592990840354,0.05972919155714858,0.29628434886499555
34,0.09448442534908627,0.09239169351951351,0.06635159326888701,0.3098639455782319
35,0.07819017320607999,0.060531990102509856,0.09624248851184093,0.31658359844467854
36,0.10262396694214847,0.07307851239669415,0.17215564738291936,0.19734389348025572
37,0.14562500000000075,0.0832929755671899,0.05216513961605602,0.2689888743455487
38,0.08755523255814031,0.06730135658914746,0.07381879844961271,0.3162432170542627
39,0.09554398148148224,0.0657093253968258,0.15212797619047513,0.23691633597883474
40,0.11970532039976386,0.08828850676072836,0.1058987360376254,0.23207157554379648
41,0.11659664694280036,0.03849408284023655,0.16062031558185405,0.2157386587771218
42,0.06620507139340173,0.07085795174790765,0.20927252584933637,0.21596381093057537
43,0.07680129240710863,0.07696015078082921,0.09336025848142109,0.2514997307485187
44,0.0944878787878785,0.07590303030303039,0.07852727272727257,0.26553939393939474
45,0.16038419913419963,0.0643479437229434,0.1254491341991341,0.22891233766233876
46,0.15241338582677236,0.08699606299212645,0.0756102362204723,0.20782808398950206
47,0.11801211163770417,0.1454054765666128,0.07710373880989957,0.16675092153765025
48,0.07085155732273034,0.0864115308151096,0.19121935056328726,0.12468522200132572
49,0.08134101536406121,0.09212591850367362,0.17379258517034077,0.20675851703406736
50,0.0658005366726295,0.11841532498509201,0.08035927251043574,0.27252385211687585
51,0.09225853304284658,0.09409222948438613,0.03522512708787212,0.33435366739288347
52,0.14045158286778467,0.08644785847299787,0.061193358162631994,0.2918451272501552
53,0.04969093851132692,0.06163268608414264,0.2536003236245968,0.17181067961165084
54,0.04827044025157238,0.03952830188679257,0.26898023360287676,0.16914195867025966
