,la,entrophy,ndev,sexp,ns,nuc,lt,age,fix
0,0.059367892854109094,0.17537118076335348,0.18294024484077315,0.1261599053067538,0.0,0.6666985441348886,0.6660118456969282,1.1372857105430183,0.2805178498152281
1,0.0,0.0,0.0,0.0014909182788800034,0.0,0.0776233203505233,0.19522684323609346,0.1867856234955226,0.13632927985748783
2,0.18648747285932907,0.0,0.0,0.24739942503039752,0.0,0.1074432143003767,0.2347637746732884,0.37550923885214754,0.11382479502490575
3,0.0,0.07655727710233645,0.07745126304503248,0.003579532204309675,0.0,0.1747494005129502,0.37099381288893085,0.3819552035090424,0.16054361074788384
4,0.0,0.0,0.0,0.04518109542377503,0.0,0.15614402339496872,0.2281140657200696,0.3477947588916009,0.04135247250718562
5,0.1536378704968517,0.5204556087861368,0.12852746108274857,0.12604076522473293,0.0,0.06000347927745762,0.09107347165333689,0.0,0.08787062100201035
6,0.09478689247757364,0.35686709893954793,0.2696897382001977,0.1877983089620838,0.002760672999317354,0.17102227870801398,0.2615334758781845,0.11567333150548827,0.10917424795648488
7,0.049761311928164596,0.11279882420793737,0.22391649243040646,0.03691552351234135,0.011762381562750456,0.14052279698458356,0.23548693699411458,0.3174037386968838,0.2554682955971858
8,0.1322808147559599,0.17261953562545504,0.23161786703502843,0.15491202888288064,0.011890448774296418,0.13610110893747385,0.29137253434747507,0.4316339828667476,0.3227228583324916
9,0.618940185836714,0.5844314828127668,0.11507637466160572,0.13841763284167777,0.0,0.03493617907643463,0.9189452563834012,0.6207561964426682,0.20134503392886255
10,0.21045554245726614,0.580311595936519,0.05053697604813572,0.03788278075633686,0.0,0.05568624640579768,0.5156512478971168,0.522050330881585,0.04902827418231812
11,0.0,0.08897926584785694,0.0,0.10133057599301601,0.0,0.02202497080285949,0.0,0.18332250432498445,0.047744249497435144
12,0.06439264884519788,0.0,0.0,0.1291981190978822,0.0,0.0,0.0,0.17904702771345715,0.0
13,0.40611937650070146,0.0753532702364419,0.21025026931273788,0.010028636820322399,0.0,0.12246526295302891,0.46389300546490503,0.3376129576677119,0.446799039528659
14,0.5570832764977396,0.0,0.19817552030933094,0.15295628840933764,0.0,0.05613890092970289,0.48844209894559404,0.5847317539034,0.39241277660263385
15,0.40587139376688836,0.1383780985341405,0.22111914440084143,0.030494614132492666,0.009442074350164302,0.20432845036072753,0.4266087064229705,0.26289381116491284,0.019729511972020653
16,0.12759119958265802,0.32046746849164726,0.2397537884124833,0.033433359468605255,0.001220915109912604,0.2358731678218369,0.5531806146825966,0.5606873106065673,0.04222139762216869
17,0.12371374205723921,0.2037141430548356,0.16333790660677228,0.050228816767024106,0.001991029053913035,0.034642445511874294,0.46648636122787934,0.5361197635572191,0.06250099535027909
18,0.0634338733544294,0.05598496400760992,0.4586526160546987,0.03695078016117109,0.0007606407858406397,0.3183991264030399,0.03468317517584775,0.3178314091213495,0.28598157813244424
19,0.010756170904750168,0.03740647831872778,0.17102242726642403,0.044657021688217016,4.0432415971546227e-17,0.1535313888958318,0.11848991563896871,0.035348067120864524,0.13555937124269535
20,0.05471679467714407,0.013943333870465239,0.2164414946474212,0.023746917112363868,1.6870179595647694e-16,0.39133190831940806,0.5596440843697108,0.057335115131337745,0.40360465963107994
21,0.0,0.0,0.0,0.21758516189333485,0.0,0.28150125157794287,0.39264603305817897,0.02964067706044748,0.3196441150349302
22,0.02784069115265345,0.15786137537074504,0.14926601103686088,0.009181793352453756,0.019275455137511697,0.4169307002030035,1.0523576638333294,0.2988010730993643,0.23372868242752293
23,0.029966104988387712,0.31536445680955777,0.211170837914873,0.08270572425177675,0.012415007245658225,0.10115494428580594,0.9144383534557502,0.2397896654131541,0.07379108472804394
24,0.0,0.0,0.0,0.04996927723038118,0.0,0.24652681182290268,0.2162304022491145,0.0,0.3091174449993238
25,0.2550882123740183,0.0,0.6554573497778639,0.3696281738547444,0.0,0.15615103943363698,0.176619634851731,0.0,0.7121123887244688
26,0.15835031877484293,0.06036379021933852,0.2870744061680301,0.8902795357323663,0.07277544616809983,0.1263432452465288,0.3306756156628547,0.35192467427716295,1.2596938859912101
27,0.0,0.0,0.0,0.31284670739042,0.0,0.07601998012623477,0.42458119728018756,0.3088424138754975,0.5433911947545922
28,0.0299116276909626,0.05864105580454247,0.5705013063235608,5.8677616435864e-05,0.0,0.007556841149185735,0.31961779105793714,0.46777633210005365,0.450204634797543
29,0.24239873371124754,0.413643817461589,0.45976746065548063,0.0913955830072805,0.0,0.1303582898337689,0.3793439090739919,0.42818567160923166,0.6480533564211883
30,0.335050236777141,0.14869016840198127,0.1151136649784415,0.5647633298712308,0.008987897152853419,0.022051035157838714,0.4581166355661643,0.2714141167889435,0.8463573166207898
31,0.3170008903599512,0.0,0.286511119439106,0.4172448469036523,0.0,0.3405472371955709,0.05214185426967341,1.1366458179841505,0.04598333633639488
32,0.0,0.0,0.34964174882912624,0.44832267103487966,0.0,0.43035780286218356,0.00454486272734828,0.629395788801718,0.0
33,0.019955095030757722,0.01183776784249689,0.07870937181201411,0.010275502688036852,0.016199455773397656,0.4939718029053402,0.08166564933840478,0.026072989472195142,0.15109339728044144
