,nuc,fix,entrophy,lt,ndev,age,la,rexp,ns
0,0.07044779022720209,0.03932622678701115,0.1461246628280942,0.021539021164021177,0.06410795985060685,0.022740105301379803,0.026546646436352312,0.01304789137877375,0.11404891586264129
1,0.00014437731975045463,0.0016477927821211419,8.400458027323711e-05,0.0012874516307352136,0.019248025744294406,0.004739654900102656,0.0004656282081655216,0.013322218273710808,0.01288099186606647
2,0.004651537698412682,0.009413888888888888,0.01162621527777776,0.010185689484126988,0.03066540178571429,0.022861284722222208,0.004324231150793648,0.0013513392857142847,0.33542621527777744
3,0.007982989232989238,0.0031127483627483633,0.003883838383838382,0.016636974136974108,0.01443198468198467,0.017144716394716413,0.035652514152514136,0.002065490065490065,0.29295204795204804
4,0.011644132011779038,0.0013719923866982663,0.008237107663578247,0.02041142354377649,0.02113687782805429,0.009328736622854267,0.06936491776197652,0.005332507361919127,0.19113488472311996
5,0.0029025844525844492,0.004061599511599511,0.013262494912494904,0.03175868945868947,0.009754619454619456,0.005164122914122915,0.146372039072039,0.007132071632071625,0.0269960113960114
6,0.003009259259259263,0.018631349206349214,0.0215601851851852,0.020260529100529095,0.01182478835978836,0.0006733597883597878,0.005701031746031751,0.0111905291005291,0.027326005291005304
7,0.015754734057365622,0.00701893622946255,0.15537914230019492,0.049234683932052346,0.021114696463380666,0.002074248120300751,0.02871581732108047,0.04957400445558339,0.08167801448064607
8,0.025973943744164358,0.014464548319327733,0.05158327497665736,0.028888742997198888,0.01701403478057889,0.0470391573295985,0.07488115662931835,0.012372753267973852,0.25595518207282875
9,0.0014854122485701607,0.002940588651115026,0.005376293297345933,0.0016232247284878874,0.0029176306149990444,0.15345342522974123,0.0017666441745389121,0.0011315789473684218,0.23081497011760124
10,0.0036018275811853847,0.016648245230814068,0.0024929554390563566,0.008578291102373679,0.011405744866754048,0.2138547764671618,0.001217525848259794,0.007680519149555851,0.04052892456676861
11,0.0010890296979006947,0.0031754778972521345,0.0023821897934801117,0.09170483444273779,0.1016547832394606,0.2758749999999995,0.038737177846048784,0.004113905956647894,0.013623549240484714
12,0.025491716919664544,0.003054671795938167,0.05796206765093221,0.030275854300963478,0.0199639564705067,0.004938379427462392,0.006603590490053372,0.007014278782837736,0.15936395300478276
13,0.04198258559622194,0.009413862652499019,0.08196961498097853,0.012773448773448775,0.020005132493768858,0.10285506034369662,0.06306995277449817,0.030745146267873558,0.16047359963269045
14,0.04203373015873018,0.012017498897707216,0.07662520667989416,0.019087673611111102,0.029503802910052897,0.10737859623015855,0.03512243716931215,0.01096418926366843,0.21043681106701936
15,0.04174692841880353,0.02826217185592185,0.04960258318070811,0.006384157509157515,0.019398580586080596,0.17476274420024407,0.05823351648351639,0.01895112179487179,0.1547182539682539
16,0.04515851459038409,0.02967163551704062,0.12455655794836414,0.02529469989293439,0.019160253508374837,0.1599013235896441,0.02402500233532375,0.022253479632384107,0.11439592360257807
17,0.03897380181846195,0.017232701494837414,0.10806919402065032,0.037943635382955754,0.023048851903220837,0.14042036523347198,0.07768932038834955,0.02766169671752195,0.16937212975805185
18,0.08381058403004982,0.0016822973464194807,0.10901762995274443,0.03337407609354173,0.03950608869501998,0.11725181752090146,0.09425469526232884,0.011571913243668975,0.17033811947170713
19,0.08444804526748989,0.0018617724867724783,0.1308128306878307,0.03350083284342541,0.03812343229472858,0.10707253086419752,0.025007985498726248,0.033174039780521254,0.1638297080148931
20,0.14464747180923643,0.035103390073978294,0.11363817065287649,0.041210461107519934,0.10080200028729444,0.14699093227034404,0.03312414709473534,0.11461637218990155,0.0881853408029879
21,0.08477284031892329,0.058684514666081516,0.05947829346792478,0.016363214102845434,0.016223045132031294,0.07774210006583283,0.024711323238973,0.03148752834467119,0.2157081230341599
22,0.04762595883648508,0.0528656109971899,0.0521889192678666,0.018644679881522,0.02953220171641223,0.05013383838383838,0.008480728335991495,0.004630458722563985,0.21353556239082544
23,0.07848826670585919,0.025355060748579274,0.05551251714677639,0.08138141779345485,0.03538812953164804,0.07356839114246524,0.015026185577111505,0.19330834803057026,0.11032897315304721
