,age,ld,lt,nuc,ndev,fix,ns,rexp,entrophy,sexp,la
0,0.044311070788843124,0.03213823365203433,0.009976562681740983,0.022133057668597474,0.053851513248191346,0.0,0.005758804987554386,0.17193035103635976,0.011123130248679832,0.18298136645962718,0.05868666689929519
1,0.008760912698412693,0.0241547619047619,0.037766865079365074,0.022433531746031753,0.29917559523809534,0.009931547619047612,0.0308422619047619,0.0264375,0.053749007936507956,0.0037559523809523815,0.05008730158730158
2,0.000707597645799893,0.005731674692348847,0.05735821294810063,0.043471107544141276,0.042834403424291054,0.04362760834670948,0.09381219903691815,0.045666131621187815,0.05036383092562868,0.0013924558587479934,0.026824505082932038
3,0.001968795093795094,0.006581890331890327,0.018059163059163056,0.0025378787878787886,0.3345445526695531,0.004495851370851372,0.002859848484848484,0.0022240259740259746,0.004091810966810967,0.01542929292929293,0.010670093795093795
4,0.0052394795127353256,0.04157738095238097,0.0024702380952380952,0.0202733942414175,0.05587209302325582,0.10704526578073102,0.07867386489479507,0.0029374307862679964,0.0273013565891473,0.013125692137320025,0.023255121816168314
5,0.017339743589743578,0.07820970695970696,0.004068223443223445,0.039270833333333366,0.007430173992673995,0.06624313186813188,0.06980082417582417,0.010312499999999992,0.026023351648351678,0.00549679487179487,0.05891140109890108
6,0.0037817460317460323,0.009739417989417989,0.05818518518518517,0.01446164021164021,0.026366402116402135,0.11540476190476213,0.003242063492063491,0.01701455026455027,0.009227513227513227,0.051449735449735474,0.012981481481481481
7,0.0027397641299510456,0.06567145082331997,0.07688529149977744,0.0121779038718291,0.05425178015131287,0.05538440142412108,0.05220404984423678,0.019835892300845592,0.1394904316866934,0.041472518914107706,0.13472963951935918
8,0.0005481481481481459,0.0030523809523809483,0.0036544973544973517,0.008808994708994707,0.0007380952380952384,0.014158730158730181,0.19249100529100527,0.08057354497354499,0.11724338624338612,0.0018079365079365127,0.007624867724867715
9,0.0015461672473867584,0.09767857142857148,0.025711382113821138,0.011052555168408822,0.057829558652729374,0.02352206736353078,0.12961382113821138,0.06108304297328686,0.03699041811846689,0.0008914053426248544,0.06981271777003485
10,0.022613385425513843,0.13708878319460963,0.02774474831549742,0.018784327048298514,0.044108487628107124,0.010510446747069819,0.049614970839703273,0.01966196704603363,0.0539607043768756,0.012010928033520187,0.08113923333899555
11,0.010203373015873015,0.0922800925925926,0.016939484126984115,0.005955687830687832,0.0443535052910053,0.13432374338624334,0.01925429894179894,0.02700727513227512,0.04690806878306881,0.159036044973545,0.061284722222222206
12,0.0012816515495086913,0.06493622448979594,0.018485449735449754,0.007628023431594856,0.002429138321995465,0.1798634731670446,0.015342970521541962,0.022308201058201072,0.027385204081632652,0.02356575963718818,0.039998582766439916
13,0.020596179183135683,0.09437511763598716,0.0028035008469791014,0.03610201392810086,0.004698381328816107,0.1312916431394691,0.09495529832486362,0.029618859401468134,0.13892292490118577,0.01899256540560889,0.09456145303971387
14,0.013031692406692406,0.06339044401544398,0.024224581724581726,0.04234395109395111,0.020522039897039896,0.013674388674388676,0.06558638996139,0.036035231660231676,0.2254528635778637,0.014347651222651223,0.11480292792792791
15,0.0019680431750651894,0.030367711392361208,0.012638582083733994,0.017214606235435775,0.003523610280932454,0.0048416019127316195,0.11934269341718863,0.08322589377755836,0.25896081845508834,0.005934037613590094,0.053465288425721444
16,0.012301432291666671,0.11504557291666666,0.055671502976190466,0.05389508928571436,0.033055245535714275,0.011230003720238088,0.03994559151785715,0.03431919642857147,0.11789806547619057,0.024362909226190534,0.10919224330357138
17,0.010847641941391947,0.1121079441391942,0.03949805402930402,0.04515052655677657,0.03062156593406594,0.005691964285714285,0.03994963369963372,0.041709592490842495,0.11583333333333333,0.005120764652014645,0.12434809981684987
18,0.0016619362976978878,0.05734468621885846,0.017416430148218226,0.029668085777357307,0.03222327341532639,0.004416587827183854,0.0938260801009145,0.024109902239041324,0.05200961841690317,0.0071263008514664125,0.05564333017975402
19,0.013984644582470668,0.053611111111111075,0.040468426501035194,0.058078847481021385,0.0591709799861974,0.1017261904761905,0.018298826777087628,0.022107487922705307,0.07982746721877158,0.08777518978605935,0.05939354727398199
20,0.002699386503067483,0.06898480864738529,0.020745690914402565,0.04124598305579899,0.042604440549225825,0.06344726847794324,0.0334560327198364,0.012774612912649728,0.05578659070990364,0.06835524393806598,0.05941790826760156
21,0.0014892399267399277,0.06089915293040293,0.009601648351648347,0.029915865384615423,0.02848042582417582,0.17153502747252738,0.022010645604395616,0.008467834249084242,0.07374656593406599,0.03814331501831501,0.06003491300366301
22,0.01556423611111111,0.06117993551587306,0.02782242063492064,0.0209002976190476,0.0127077132936508,0.14195002480158794,0.04959201388888886,0.004380580357142858,0.10389880952380946,0.042819320436507935,0.0654470486111111
23,0.004945255474452553,0.08961244351755307,0.024327424400417092,0.022494786235662145,0.009118873826903021,0.08071167883211684,0.09870524852276676,0.016814389989572465,0.10738008342022942,0.004199687174139728,0.08607142857142858
