,ld,fix,rexp,sexp,nd,ndev,ns,nuc,age,la,lt
0,0.020142115584076928,0.0014334743649744943,0.011899533330731975,0.04031053714193364,0.050429340705032646,0.012848614751710372,0.0033478001559432424,0.04119221525256689,0.01972457598938485,0.16323786741790738,0.05644885139819977
1,0.008367997651225857,0.0012253232431572473,0.01516770026367275,0.02142059558547216,0.042022226379721445,0.022017812377073977,0.0037087978044051664,0.015237899334520032,0.004234939646726406,0.11679196833650445,0.027365353966235503
2,0.03767805046824879,0.004826378906398523,0.009679832520762561,0.0652302849286177,0.053091177248528555,0.0027274212415260854,0.013731187856383338,0.0453200608050357,0.020105444242034892,0.12433280790508541,0.03564039972496935
3,0.022260795297625424,0.0042551846816793835,0.011560102757607379,0.059182321447895835,0.03314073172791818,0.0023872114130425214,0.0183651408902736,0.017370969886939,0.02142428094845081,0.13034084686871755,0.029064112944711673
4,0.015055406517347464,0.006815120788594842,0.036604933246907,0.04418397457115469,0.04698988026663983,0.02014270074860911,0.00627446112933537,0.022659001110443912,0.024438241688012202,0.14067122040243638,0.0321999918419355
5,0.02666138359332587,0.0019186565504015585,0.019988290364150972,0.013745464483984764,0.07049401707432303,0.008102501077431682,0.004303168274829868,0.01252329376205065,0.008752160173066736,0.11177364228685803,0.02056112946831021
6,0.037572117667681926,0.00785057848363344,0.007928876898227117,0.01462756748744708,0.05888457366243317,0.036052972964488325,0.005614820712584319,0.009663448530349224,0.008779019712608143,0.1383135033000951,0.028160617345605956
7,0.04028002100907616,0.016960135159854308,0.015845169166192014,0.04127901660448078,0.07513898798809979,0.051412149212966926,0.006142542691581791,0.01817507139976965,0.012392568887340298,0.12783027757716217,0.030059347880770502
8,0.03001297811508197,0.005675932867489971,0.020804109699430893,0.04486893051703492,0.07969317710159696,0.03724575533175675,0.01164360196741402,0.021424362721382508,0.01743782794651849,0.11936124133895076,0.03843600098698786
9,0.015155810944020354,0.00048117252300014887,0.01169528062779746,0.02339794291727604,0.03346184596065847,0.001920838887192545,0.015105050151187373,0.005374589526384591,0.030932437184566116,0.08405794781045335,0.0033291953555677346
10,0.021977727919550605,0.008872508544806916,0.009361055141982497,0.04501102209395578,0.030869976913001917,0.005235588553023752,0.010769086686119455,0.02256419461395303,0.010957742043319021,0.09455864825577327,0.019880934926648382
11,0.014246277134975028,0.003731372102457952,0.01306798794399389,0.027526193819453836,0.03907347908750348,0.031961975977636205,0.0026805269129162286,0.029001580534671733,0.023846291147155682,0.12894994094823012,0.013409361291639624
12,0.015493495456431637,0.00016451407122540575,0.004515599577452478,0.00029367814575547975,0.03146011248801678,0.005201095619870259,0.003876352453419034,0.006654796724810022,0.01048718025406957,0.058036015587310086,0.0041411140916726916
13,0.04794984190416799,0.0012640832418292388,0.010762114299491454,0.006355849031560056,0.05035630085729732,0.01681905217720786,0.014059521149842817,0.003837049033457078,0.008716964579411882,0.12422576509705562,0.025232818153082884
14,0.06840468286508777,0.010016995497757822,0.017143694305115077,0.04345048465352548,0.055076477108390316,0.027783484065030267,0.03630136154257922,0.018297272538873022,0.021753150026540106,0.13347001750255028,0.03519496652964664
15,0.043051787868365554,0.003030953600596916,0.009737892528391714,0.0526310668504251,0.054644546788884044,0.028304760668773528,0.010330696340095426,0.018661035072117103,0.01579129495496427,0.12661533566141592,0.0235176043167429
16,0.053209386178247636,0.0011906879336856223,0.013846741632122645,0.03371647914136952,0.025125091009564473,0.11940533097087573,0.0025344943833953168,0.012541127011544102,0.011031429707583465,0.07473199998253632,0.028642685328503333
17,0.02122469493901478,0.00028917010866597726,0.00396023954586039,0.021239462810483542,0.04164625682229522,0.1016117362216223,0.003166994052114705,0.007027196773007783,0.01213267621829555,0.0519285450042782,0.03678975199950977
