,fix,nuc,rexp,la,ns,ld,ndev,lt,exp,sexp,age
0,0.0028325461536406176,0.09212911581733713,0.02307943083838259,0.08411509357380224,0.008141937607939626,0.041267742517562885,0.03271294167868327,0.012141239060239617,0.049064200175032456,0.009163283800557686,0.028080008933334004
1,0.0025327163784943573,0.025421615859290654,0.00953167278243019,0.13879579959548385,0.009970035049673505,0.018799535802183378,0.06815286534433328,0.02751645656770333,0.08314932306226179,0.040834141841099535,0.025770702436795412
2,0.0055589325235271955,0.012606209750821426,0.024075969223701407,0.14208072337798233,0.007108892956097153,0.012659134714900858,0.05544014516527371,0.03640606505405329,0.07553341500616476,0.04165919816070751,0.034651887130616406
3,0.002811216998783537,0.021478209833979446,0.010764912583766079,0.15584214464726254,0.011747381254006805,0.02374956696788192,0.02176150635785865,0.027600047374839464,0.05348205882112057,0.05689286347711024,0.03149328535459492
4,0.0,0.002571845173192796,0.01028861463191758,0.06782463819152548,0.002437296620775966,0.0028752399111319654,0.004805707331425259,0.013181777419511431,0.010964035897664858,0.028309916410555705,0.006011932725919936
5,0.005499498597384326,0.025363322699364983,0.017251296447975517,0.07799012082118455,0.008539037802479742,0.024396147219998162,0.008674366634655655,0.07052035356294258,0.01849054265949394,0.07055423586121612,0.016683700186937173
6,0.003951084340718447,0.03981044267979503,0.006756240378069085,0.10577478196053451,0.0033819814929098736,0.02711797008142075,0.007065377992758598,0.06712487023703555,0.012971043350176436,0.07620512549001553,0.011002863269682611
7,0.0,0.040533288978608466,0.0040246814782453275,0.08237453288449564,0.003658724477624352,0.023297002839319972,0.00161203926208891,0.020144034741487567,0.006051236172861874,0.011060511034681017,0.012259571506746263
8,0.0,0.04278625253005462,0.007813264934638712,0.07397274332905418,0.002155493314220568,0.006016700629492542,0.004154369750305611,0.0033648480113001858,0.004281048782074664,0.014407332384865416,0.03875314269008346
9,0.017313788534170354,0.012978740742314147,0.04134112923761627,0.10331438239069049,0.008016036985999786,0.005511008893114903,0.006080068769167441,0.049206809663968114,0.02346668083571548,0.056695612227229526,0.06253465297378209
10,0.001911369613768957,0.04419035578828963,0.007848596329125664,0.10727186441954761,0.006169208694405041,0.030130524782680527,0.023910016887250436,0.08608982819147386,0.060662499597563854,0.07780099176681758,0.01217818858648418
11,0.0025862435484089443,0.025440670076121646,0.020719676607940544,0.11305480915865454,0.00761408988315409,0.02014618000489651,0.012347140389035446,0.028310289372971448,0.07600679305018535,0.042267006199544044,0.014708045931037684
12,0.0018658346326683702,0.014487035817600361,0.006470948463492315,0.14796645039590378,0.0032115728233275387,0.03496257390290554,0.007719058901566557,0.021381712509750996,0.09611008829737926,0.06759408043071141,0.011252079837317807
13,0.0029175503970186797,0.024357920863758573,0.010934385480084541,0.16810305893095046,0.0023634958016263805,0.05127991902111132,0.019413482075400796,0.03236714285000067,0.0261286495642536,0.0736266302903445,0.03203595209192058
14,0.001992176200248953,0.049380944887442095,0.01045244243473712,0.13903650361598344,0.002726647646380652,0.039843201613638905,0.04450067107161881,0.022560142578337612,0.043846212981244755,0.027014630720706603,0.0439624863119046
15,0.0037792819117520074,0.048949845587112885,0.025309932835738843,0.15791704313177976,0.00231922048396666,0.03555187078219982,0.016526519822989773,0.04387061019502487,0.018365733557505915,0.05285057815047657,0.05417497851652246
16,0.0,0.0026182818479907445,0.008760074889941244,0.060040596207374765,0.0,0.03858660660398894,0.0,0.0178799332488544,0.0033765259056402776,0.010962224746738927,0.01954316201187572
17,0.0015569240870119158,0.021257265332347366,0.008637895288480937,0.12756185562711178,0.0020213970288272885,0.06422652135194233,0.009144764057422696,0.02662640837462472,0.06754878623953715,0.025665657349188475,0.014962232191859626
18,0.004161796483784914,0.016998768945489053,0.017445805398992043,0.13547294416038813,0.006092768230022116,0.05257643980493928,0.01430572216184166,0.023716856399261636,0.08094715484940393,0.05677673369876739,0.01160580848840766
19,0.0009025585160907647,0.02951014490314504,0.020289853986604187,0.11250448617442822,0.003353338569270273,0.041143070854854656,0.010517673948960716,0.022102879575522986,0.08967919818188103,0.018638910297937364,0.0369178538169294
20,0.008166130182937175,0.04985770607213625,0.01589296311772708,0.10842351383389992,0.004433665860707676,0.04354794415000113,0.012180536433642586,0.032569413892762696,0.04763931149484405,0.05139559700864052,0.03935618713866554
21,0.018330007147113195,0.03741596365436463,0.02581744429557256,0.15565923278597701,0.008206686112320937,0.04018825665907089,0.0009541623244086091,0.02772685332985099,0.030629802374625707,0.043469976502319464,0.01703950991095528
22,0.0012858899212907632,0.04376896793731582,0.007741016880469709,0.13758613470639855,0.0007124099539727365,0.011264984251172247,0.035071272404411574,0.034902295152141855,0.038380602189453224,0.07529300288412137,0.011944076338088772
23,0.0033985669654537825,0.04099014309695991,0.01695271848807945,0.1433557681655895,0.007965132757223095,0.02892367798645597,0.049724751895876676,0.040297223917815775,0.045119434008274915,0.08024262618832702,0.018231627160515407
24,0.00027278488867550236,0.014759458568063905,0.0007878612714292192,0.057332980706875314,0.00017674326060772375,0.03338139108557191,0.0002854042928994623,0.008610407403382803,0.02586426924603399,0.039946629959615655,0.0011272885025606456
25,0.003187223513296208,0.04499279939372972,0.014562859988283354,0.11391624428572307,0.011752107977984675,0.04020309669562572,0.08920699764787693,0.037191092769856604,0.05788504621111428,0.02398352339269543,0.02952585026288308
26,0.0019441299818766806,0.05587639945220477,0.014648341589635534,0.13268147384945553,0.0020356790165646723,0.055540610685162896,0.03649847233985832,0.05612076165369522,0.046002838786537055,0.04643756265533274,0.018868191923518383
27,0.0008198531688609188,0.012789311026689145,0.008971406297833983,0.12436247145893395,0.003521971984781795,0.013247284709220843,0.09318245041444112,0.036764262923886876,0.05724661751206137,0.02300728857446609,0.006258771153384113
28,0.00837632572324614,0.019378708216092496,0.020679940546377694,0.14766338292331327,0.002378234161122022,0.04812720641769472,0.017187355585266125,0.040145039857859506,0.062401191553062195,0.01819094860729426,0.019007458870462703
29,0.00818070648283301,0.021975919052510846,0.01610322235622608,0.14642422722601267,0.002277829326874607,0.05148057071361795,0.011838005038203769,0.03903655322851861,0.04671092432309735,0.02919923251271875,0.019540516224322582
30,0.0031093118576156036,0.034105436661160816,0.018115591489938396,0.11558287795295608,0.002248592962882463,0.05417447156589097,0.01607305508179661,0.080620856541989,0.08743357151689636,0.02054224581369372,0.026386764161820075
31,0.006887549777806173,0.034128992436759625,0.014724700183982992,0.08242706255564326,0.00899751868103574,0.09082662956571597,0.02644351210513606,0.0765898363135441,0.023446525212228654,0.015478227360351017,0.016180202570071186
32,0.00772346653286678,0.030912471062477766,0.016976557469368332,0.1249007455716867,0.015149438752433018,0.07608320655279138,0.031859597736843916,0.034389880377932745,0.08793616800158774,0.024599985424575328,0.01620833452715794
33,0.0008011339502921349,0.014711628226390099,0.0023531974043588424,0.10742294704146915,0.0017849869538421703,0.06227572176864208,0.036728993817877156,0.021136216164623828,0.05023576305386716,0.011135512697756405,0.004676708681755634
