,ld,ns,fix,rexp,exp,sexp,la,nuc,lt,ndev,age
0,0.10029118746615977,0.0184520399303416,0.0,0.400958420796542,0.6375446392517594,0.47766620816978744,0.013791306910561,0.458730064879712,0.7674785034261279,0.03626741257205516,0.4153793341696459
1,0.14949050390156723,0.24007345799673963,0.02288353455577029,0.33173147122681906,0.12816832213888726,0.0316434224302514,1.0740673483464305,0.10370804118234332,0.024139072881740064,0.011541051036335294,0.03887837841400808
2,0.23880291823446673,0.17292558214990306,0.2020030984507112,0.4313935292536454,0.1288186751510387,0.676290636751775,1.2543296602311773,0.297311494727917,0.10532326873745056,0.0,0.20697237590193185
3,0.28339464738597053,0.1761320793014328,0.10604471731928784,0.2658874056156505,1.1204029423606734,1.0966252905963279,1.6635253726577284,0.25847410961315714,0.15621937898337687,0.20071125705023463,0.06139259963235557
4,0.022465507498829033,0.18155762993135524,0.0,0.021177288309749697,1.1183436273565865,0.677414982622347,2.0473244057175672,0.2031597602689433,0.20081633175855848,0.010462327252671653,0.23357251109212165
5,0.5365146614524486,0.07274505605750706,0.03199386790847471,0.034650931975478985,0.3219855443019367,0.48065481273642213,1.5599157015477605,0.09382399942964349,0.1356784895445002,0.43280344463501746,0.011348595208337855
6,0.241569469056919,0.49937040781509207,0.10159175109669748,0.09738304056056478,0.389710685562403,0.06337065595347452,1.9014402561658157,0.21617134704394914,0.37355729631760054,0.0,0.3766473685149937
7,0.31285664040372313,0.05861369512054576,0.18144755394236903,0.14934687887487205,0.2713173026194532,0.9124400350159296,2.405882567861328,0.15032146176193964,0.3374485466333032,0.0,0.5087361436455913
8,0.6165359814079746,0.07372107890671988,0.015117202331919667,0.06924441026379831,0.22540538706324031,0.06932237985773287,1.2063131286987034,1.0263051181516702,0.4278700203356404,0.1958053229411077,0.4399218793331015
9,0.24532495148422992,0.06587818354209259,0.0,0.13568976182569661,0.179096839603159,0.13438151498366419,0.9072756500113935,0.22173242769418258,0.2777419048525464,0.1713173290679926,0.1401926922757365
10,0.0,0.0,0.0,0.0,0.46047489317859647,0.0,0.7049867418103364,0.030923500406447924,0.14207156074184019,0.0,0.14228378168799746
11,0.02675209771495422,0.010310659202341742,0.004204652623321972,0.02964046476036943,0.7261975347964017,0.16426767369652995,0.5399563610703085,0.1643283734642181,0.10339181111834325,0.02410585514612465,0.09663320721977724
12,0.08031588209228908,0.0,0.024165752454692224,0.16819468746884134,0.4754579939541851,0.10152888492111842,1.1203959314924115,0.05449701410479428,0.021306165535629352,0.24348485500838632,0.0747242467266908
13,0.5466491718346593,0.14005671281644988,0.0,0.005455967000448819,0.4275111552251134,0.44568727785781126,0.6550459067240465,0.06364774339224728,0.3687778090426608,0.1638183923859708,0.013463335438932496
14,0.2098225090091343,0.04273697025629014,0.010211207963161549,0.09479508951212444,1.4701495374453177,0.9285411938721226,1.1491551716796549,0.07328159374836418,0.34944458757353986,0.06403835373125008,0.19527058138990405
15,0.19574839296913044,0.10751413538553968,0.003732374758370656,0.0516339840747317,0.8920422212066594,0.7195264129026817,0.7627748906353812,0.03376712318945827,0.5894037089029778,0.006354483211284577,0.3715588348476854
16,0.0,0.392615581327162,0.0,0.0,0.19321896387890908,0.49281946106759134,0.44524595392425076,0.2083588291954209,1.2279131774125382,0.42259724751091926,0.39992699998309444
17,0.289589770555971,0.5391810368990779,0.01747613839710399,0.03867948099100721,0.24397163014579645,0.0646768651897985,0.47521477364057935,0.0846265300108763,1.1403654869128228,0.46202604160982935,0.20774190841393061
18,0.00684456362390642,0.2069144920098113,0.010803657957651827,0.10178301891549381,0.25755901179881263,0.5136288832225905,0.9588364690096164,0.298781772255559,0.24239663209092183,0.03130468492098047,0.1651372646276758
19,0.18034549976473072,0.11141977724515709,0.002929929502362834,0.188041016658471,0.6722610666209375,0.9362805374103239,0.892184640253303,0.22294627746785703,0.15899776457867884,0.022724869649756146,0.11048670994149513
20,0.32635910947992364,0.029996826076696962,0.0019405993855987833,0.3521566350980464,0.9430615738872489,1.0179746161475693,1.2244555904045076,0.4010070568195019,0.618413722516357,0.7979170497339265,0.21607877767388048
21,0.28565004819325446,0.0,0.0,2.214578231307176,1.0926112831180472,0.8150902032686405,1.615442506698417,0.1891955191615056,0.23848119111120214,0.0,0.3840666543942952
22,0.12052086540838279,0.04019609539770327,0.0783624929666367,0.36495662743184837,0.8844923763839425,1.2747614340648883,0.6853700393320246,0.3704895406032322,0.26338893889525616,0.46759733324659747,0.1764604544101009
23,0.05805134733222178,0.08916709082336087,0.1537260918568135,0.10933620114478057,1.2008112747502784,1.260700968164412,0.7693865149370678,0.3199315805390531,0.5174227370575918,0.8271759384623465,0.16280634283868003
24,0.0,0.11770687688686397,0.26744253752275465,0.15074617730099912,0.8622734120280702,0.9466544103616681,1.733173598607565,0.099477599784564,0.5973026874878943,0.8518902549603892,0.0
25,0.630234151672772,0.3889261013466275,0.0,0.0,0.29021241364369177,0.03950918950831829,1.442822713047628,0.4265871134132344,0.0644413080368588,1.049019582537142,0.7374707224283746
26,0.12453732892523356,0.0,0.0,0.0,0.20202071217918902,0.11093921263349142,0.5401217677217748,0.0,0.1090385404414451,0.05051375162707615,0.028229970156385828
27,0.2693748977294827,0.07230504866638077,0.012536696696628635,0.060796975825139814,0.32382086725789033,0.2018721145202273,0.70656411356544,0.1783378878429023,0.0537852569087611,0.15536820242750388,0.027346092815226705
28,0.28310522760459667,0.04902311685535888,0.0,0.3828559219043258,0.36861906256742677,0.36207912320514524,0.7195187408733184,0.11379403980253261,0.10805693782825634,0.0,0.13142996377148747
29,0.23432165368236413,0.12284002268934517,0.11384250012997879,0.2714085815167191,0.23344980934475654,0.375474658379586,1.0134163647542151,0.0,0.15932837628113444,0.24834356753056624,0.3088874913380411
30,0.0714917021351886,0.03738748897369642,0.13405147013101532,0.11570019932109772,0.18344656340273915,0.19089309001586224,1.2462690151325613,0.14807313886152287,0.03426282840822127,0.22364129562521382,0.14716625213030052
31,0.16709540757014651,0.05122716225710207,0.09307585495891402,0.022095256256785812,0.14142527465458143,0.11280229846613261,1.1188472382843886,0.27784079057867256,0.022890958597065983,0.14144215457677412,0.12262681010567057
32,0.07379173015304911,0.10924998793056619,0.08126545335846247,0.0010804523652581215,0.11765358013923788,0.15593416436261814,0.7264605099961201,0.37506576728607577,0.00237829915132727,0.05801852057867207,0.059724470544030815
33,0.08232086791310143,0.0051681502074557685,0.0006172018519786747,0.12618806577302186,0.10713674837810104,0.06450862694668738,0.2595430033658913,0.05053639128574595,0.0426613205562579,0.003482392444319948,0.051119909970807134
