,ndev,entrophy,fix,sexp,ld,age,rexp
0,0.13083345516569256,0.022306530214424875,0.0,0.09425475146198943,0.17059186159844006,0.05592799707602378,0.10565655458089646
1,0.2636440528634351,0.06591013215859062,0.0,0.03174375917767971,0.1978035242290743,0.13769368575624033,0.10670029368575709
2,0.18645959070412868,0.044659209157128,0.0,0.07043149497051708,0.20108272632674254,0.06669493583073201,0.049813215400624576
3,0.09014469103568311,0.13707027850304662,0.0,0.07646518711923433,0.18797171453437753,0.028590295909486557,0.04095147954743275
4,0.06701144870101279,0.1470462351387059,0.0,0.026270145310435932,0.28918582122413145,0.08166050198150561,0.07243791281373821
5,0.09770596393897331,0.13535922330097164,0.0,0.1283277854831256,0.16230212667591312,0.057443365695792996,0.06423370319001365
6,0.11658698156682082,0.04739708141321079,0.0,0.12361962365591422,0.0948421658986179,0.066219470046083,0.07107200460829477
7,0.07608533210332119,0.02501998769987684,0.0,0.19640236777367762,0.29311100861008527,0.042036592865928604,0.030982779827798172
8,0.116843739160597,0.10205879292403748,0.0,0.06394866458550141,0.11365678113076673,0.03499653139091214,0.08011602497398557
9,0.0434643916913944,0.13064589515331373,0.0,0.015157599736234853,0.33641872733267336,0.04834355423672958,0.015989614243323513
10,0.061020666666666966,0.08032233333333295,0.0,0.07119316666666659,0.2698591666666666,0.06046000000000031,0.06600200000000028
11,0.11754518689196054,0.06722862263184874,0.0,0.0918529185867901,0.25050678443420255,0.040743983614951455,0.050819380440347964
12,0.12608911097230974,0.027242764938580216,0.0,0.10825390381011783,0.22895252966895732,0.04954434728294788,0.08085842181969698
13,0.0792183114791818,0.1288019323671502,0.0,0.07842707614446665,0.10058580630319677,0.0361325051759835,0.03164780308258549
14,0.0376620180475798,0.12773133716160726,0.0,0.1612716707683904,0.23121246923707744,0.0417488378452282,0.039078616352201105
15,0.06318559096945575,0.08699833997343936,0.0,0.13363147410358528,0.3265713811420976,0.02912533200531213,0.025675464807436824
16,0.07571068411011186,0.0915370673207963,0.0,0.10541223766694019,0.23567348051240072,0.048315208503679624,0.0464183701281006
17,0.07015451895043698,0.023935131195335198,0.0,0.13861200194363496,0.23675619533527706,0.06084390184645288,0.08624927113702585
18,0.0751486384266259,0.04106013615733753,0.0,0.11899848714069572,0.21479412506303547,0.06688779626828,0.03829437720625301
19,0.07409299895506756,0.036109064785789104,0.0,0.13028892371995748,0.28070506792058414,0.03500078369905985,0.03248419540229878
20,0.10526779026217283,0.03194868913857659,0.0,0.16955449438202255,0.2863065543071152,0.04605468164794012,0.0924696629213482
21,0.09696183628318629,0.10817643805309798,0.0,0.05312002212389407,0.18780051622418745,0.052198377581121135,0.04988255899705028
22,0.0650914031620557,0.14629578392621928,0.0,0.06996327404479577,0.1420083992094866,0.05666781949934139,0.06590019762845817
23,0.08927805362462773,0.026411618669314803,0.0,0.08719563058589887,0.20877639854352936,0.0507489241972855,0.07923386295928493
24,0.10620198146372635,0.01187871524448714,0.0,0.1113451581975076,0.19854218600191678,0.05512847555129399,0.08211856823266259
25,0.13866496212121146,0.11014071969696922,0.0,0.09932575757575765,0.10666041666666677,0.046259280303030274,0.05195113636363619
26,0.12440993788819874,0.02682691511387147,0.0,0.09011656314699802,0.0974751552795029,0.029059213250517815,0.07233498964803292
27,0.1211339031339035,0.05046805046805062,0.0,0.06660765160765131,0.19643691493691445,0.06725234025234048,0.06655820105820115
28,0.1186498084291182,0.08797509578544052,0.0,0.1480574712643671,0.17857586206896658,0.12232203065134073,0.0472419540229887
29,0.12234946727549458,0.029434246575342524,0.0,0.12859269406392693,0.3530677321156771,0.05782237442922395,0.03335205479452075
30,0.09328998435054743,0.006070422535211278,0.0,0.14154882629107898,0.2310871674491408,0.02163599374021909,0.03607370892018772
31,0.15393354769560563,0.04648794212218653,0.0,0.07028349410503754,0.15254930332261538,0.08886548767416921,0.06473445873526257
32,0.1506129148629149,0.027332251082251062,0.0,0.08898737373737366,0.2619202741702737,0.08337878787878807,0.05135353535353547
33,0.0880596943648519,0.1106179560649474,0.0,0.19032712511938868,0.16053533906399237,0.09599761222540612,0.08188825214899692
34,0.09359432234432241,0.09070238095238094,0.0,0.1627344322344322,0.12279853479853478,0.06996062271062278,0.04540934065934065
35,0.037936348408710185,0.03526381909547732,0.0,0.14088693467336694,0.1631147403685091,0.0361959798994975,0.09206783919597993
36,0.12703698752228149,0.048720588235294154,0.0,0.16214126559714817,0.0648966131907308,0.1167455436720142,0.04537878787878787
37,0.21781369426751562,0.08054299363057313,0.0,0.060359341825902336,0.15370753715498955,0.06824363057324837,0.10734023354564756
38,0.19415432098765453,0.002170194003527333,0.0,0.2490714285714286,0.2415758377425045,0.09438183421516752,0.07709611992945327
39,0.09446496496496506,0.040615615615615545,0.0,0.08726276276276293,0.0812177177177179,0.05347197197197208,0.06210910910910901
40,0.10148757062146922,0.04294237288135594,0.0,0.09472485875706237,0.09211186440677989,0.07434067796610187,0.00787966101694914
41,0.1346666666666667,0.0837403846153847,0.0,0.11435897435897448,0.1698600427350429,0.09008440170940164,0.06051388888888884
42,0.06460305343511456,0.06498727735368952,0.0,0.15190839694656483,0.14901908396946575,0.16643002544529276,0.03446183206106875
43,0.10965261844382722,0.12820915348387882,0.0,0.07969246870345763,0.23528559352735187,0.009878034053858223,0.03317232218331118
44,0.004136963696369662,0.12021617161716175,0.0,0.007727722772277225,0.3572772277227724,0.020217821782178215,0.023328382838283826
45,0.09873928571428577,0.1386392857142856,0.0,0.07229880952380953,0.13509523809523796,0.22614880952380964,0.11693333333333332
46,0.09137190082644628,0.03579063360881542,0.0,0.08312947658402213,0.087801652892562,0.03402754820936641,0.08431955922865023
47,0.13634259259259246,0.03217592592592592,0.0,0.05787037037037035,0.13171296296296295,0.1085648148148148,0.023842592592592596
48,0.28827523766410135,0.12200090538705301,0.0,0.015829183642673918,0.04179870227855742,0.268477440772597,0.037135958955786925
49,0.18011037527593832,0.0885584988962473,0.0,0.16367439293598246,0.08475938189845486,0.1029315673289184,0.14503642384105947
50,0.1187790697674419,0.032877260981912126,0.0,0.13193023255813957,0.19650775193798437,0.09804780361757107,0.1243772609819121
51,0.06950735294117646,0.023719771241830053,0.0,0.1413611111111112,0.23661846405228745,0.07086192810457523,0.03343790849673203
52,0.08926833333333332,0.013151666666666659,0.0,0.22263416666666636,0.23023250000000023,0.06673083333333332,0.03178749999999995
53,0.08887598587119562,0.036981661586103456,0.0,0.10921759326462475,0.1534813954613635,0.14010741762229637,0.1708762761890938
54,0.14110438292964245,0.047498558246828165,0.0,0.09294261822376014,0.09467272202998848,0.13296568627450978,0.05244377162629758
55,0.11054624121146563,0.020155038759689915,0.0,0.05720209122047954,0.3013160266810889,0.06291689201370106,0.06100594916170903
56,0.0567418981481481,0.014062499999999997,0.0,0.04788773148148149,0.2880931712962964,0.06886574074074076,0.12316261574074068
57,0.35180434782608666,0.0004456521739130623,0.0,0.08888043478260857,0.06430917874396126,0.046632850241545905,0.05019565217391294
58,0.3684293981481481,0.0960306712962963,0.0,0.027015625000000022,0.12306828703703701,0.0330289351851852,0.06928124999999993
59,0.25202484472049697,0.00803726708074534,0.0,0.18056107660455498,0.027241200828157335,0.03186645962732919,0.03929399585921325
60,0.24360389610389607,0.02741017316017317,0.0,0.1952705627705627,0.04809090909090906,0.0526742424242424,0.017080086580086584
61,0.32297701149425284,0.02702873563218391,0.0,0.06209195402298852,0.07121695402298851,0.06136063218390804,0.018560344827586218
