,ndev,entrophy,nuc,lt,ld,fix,age,la,ns,exp
0,0.0,0.04288549543679421,0.625601595612403,1.1315693816145653,2.336048014211273,0.10231538208783528,0.6255504843901664,2.712761274612147,0.0,3.214122036464805
1,5.824078454704854,0.007422427218297492,2.2544835577005546,1.2384441712946137,3.8775289652528726,0.03772910685167149,0.06485065668435822,1.3865151447182924,0.0,2.6290824954409997
2,0.7050454542878891,0.2533384880726629,2.6614186632677646,7.526118556111835,1.2689242047292222,8.843280906568365,0.005628618479370421,2.7366360506456084,0.0,9.669833705303438
3,0.23792967417719565,0.5825362211798939,0.42749877106454753,0.4314233451442929,0.45320747504834663,0.24634051709856492,0.12003216515280375,0.47622828055398775,0.0,0.29104789093535094
4,0.0,1.1276101495472777,0.05945078837527269,0.0,0.25259228370288933,0.7199354593372168,0.0,0.18135205774602908,0.0,1.6113272218011487
5,0.0990301032733423,2.4500919230100124,1.8123293622370087,0.7803708931954869,0.2798314977379502,3.0498570691912006,0.08385135260077603,0.44940266622202935,0.0,6.904619072273265
6,5.729592509427115,2.7128959699784003,3.563967016418518,1.9180550987534444,6.84016219264431,3.124516307542261,1.2295987108380144,1.7165056610209546,0.0,7.852618416160057
7,0.4793642685987265,2.615166695592907,0.2530451360074178,0.93559440066247,2.0945073716671607,0.18417435177055813,1.8579114144820492,1.4108285763624406,0.0,0.9616684937094185
8,3.084523035077872,2.1409437982939705,2.9503896065227124,1.8965837279894495,3.9477326826455017,3.355183418397574,2.1945656958111086,2.3287504884239,0.0,4.901683191465047
9,4.5937370774767325,2.1108474462151348,4.043661488291828,2.0667522922501913,2.4648631944578896,2.654608134780662,4.083532163514618,3.850013548993343,0.0,4.511214679474405
10,0.5057635717404148,0.6605996961714554,1.0669039298523155,1.8176396672255473,0.33561550438504273,0.8447088059856791,0.289732687267795,3.2937466029140796,1.7550496843327605e-05,3.422686702137449
11,0.5543314931756231,1.2068351940191073,1.0925610365527723,0.7258491934921438,0.5904963786970243,0.8297143589370208,0.22145419710380965,0.4504984998922871,0.027540046630182027,1.24209239114403
12,0.7603198345306789,7.532272946014061,2.084787807645361,1.64024001083216,2.8580255284874307,0.5134890076178207,0.3531645020287086,9.522350726214842,0.0,2.2510649200843216
13,0.06063604147666319,0.32617580863822776,0.16542832535403273,0.3171712177351447,0.16706720833638458,0.13805675703911424,0.16023114857500642,0.306900999713186,0.0,0.314691339263478
