,lt,ns,ld,exp,la,rexp,ndev,age,entrophy,nuc
0,0.048169138750141643,0.006545907759672228,0.00948920247433033,0.13374806903439937,0.13817568566079796,0.0178044397369387,0.0,0.07097804388659502,0.010486103031288567,0.06476513723115075
1,0.014941834441971669,0.0005229915885095463,0.057675290674917855,0.007139950533859581,0.2036694573688598,0.029217930215900998,0.00018300787687500507,0.04493279869779735,0.08697412483730885,0.005417921455321667
2,0.03391897559216649,0.001980348921252115,0.03718057732668917,0.05369604548621534,0.1342799007043032,0.04239805770141961,0.011294095453496683,0.037278746332091904,0.02944037356156874,0.04286548816057271
3,0.05023311324168392,0.0022836292006414276,0.06123162697749813,0.06389508127787566,0.1521033814187292,0.018254970286903722,0.012202382085385054,0.020524306192159926,0.021556871400832765,0.03792652382154225
4,0.027682832011305086,0.02410610701385419,0.019041187900234152,0.025039802950704033,0.08573979647147824,0.0472125289512353,0.011368672187605063,0.0223073554845572,0.009267390858635479,0.04076270200134017
5,0.019461954271704038,0.023723974616169752,0.031525658949625425,0.09749720470043259,0.09482643613663146,0.02131084333180906,0.001243593986902285,0.018390518088987656,0.007510644761093334,0.026743753993633736
6,0.038914891734940324,0.005746155304843859,0.06008616433864263,0.08424690891721635,0.09304560245797326,0.022934777115339804,0.0025296264613307614,0.027315004336751905,0.008185484167042331,0.03236075051874487
7,0.03390985752120363,0.007843487910632614,0.035175771142636376,0.046129935759778105,0.11967837641339134,0.018205898733696393,0.0022383857542891336,0.024892001902972145,0.016135691946081485,0.026986276707681972
8,0.046150940409535685,0.00590884320484372,0.04383520991783843,0.05147384610058702,0.07891248560274385,0.020553392120070277,0.006001130700617018,0.028440647203829175,0.01669704725586863,0.02230209862748256
9,0.011622450656159527,0.0009203029561691977,0.03729583348191297,0.013746838250291028,0.07942570221901209,0.017795119494694003,0.004743187274576569,0.010266100039460586,0.006883648802355675,0.01317373340794082
10,0.031908245255515756,0.004897409249903946,0.04599102726221496,0.14040844424815,0.08337854872315281,0.022691852065728105,0.013333967434347697,0.019207244682255906,0.01129041480982566,0.02964830126110096
11,0.01967286930519465,0.001668675232029763,0.0577849941225585,0.10173726326790254,0.09340940377394641,0.020855619562978867,0.008665508101628918,0.020036893012166452,0.009996154040900799,0.018184212881380536
12,0.01877773539883516,0.0025192542266702783,0.051214585165159,0.03463299883325114,0.11861149612800646,0.05902641665931694,0.013330635552410671,0.02345198506097372,0.01056819914090314,0.019487325976235415
13,0.02200708790489157,0.0010448485012214343,0.021424674587803994,0.055558926896293166,0.14003888080473592,0.024468367365125827,0.004582260612143024,0.015413085271398225,0.018549742754787886,0.01806109561835422
14,0.04556303689027381,0.002099898048941375,0.027010869205014318,0.04782722238614778,0.13448793190965289,0.020743628766339166,0.004525173575062633,0.03176574596129215,0.013280926279896067,0.03240800892707046
15,0.047064528635311804,0.0029724840279788905,0.029576373263505474,0.15174012949284552,0.09868885248826603,0.01876940662139876,0.0047018980222168424,0.019592948594607713,0.015164123993400063,0.028201321369594835
16,0.021975392205135526,0.0,0.017784382113677458,0.032301959658778745,0.05063861227984873,0.0014786394031132961,0.004724797757790092,0.007162628073803396,0.0041797103047506905,0.00292086057530356
17,0.0633624262689919,0.0022716656562859643,0.039325468487546214,0.08800170415979784,0.11220534156115318,0.024060274469817414,0.06816200975940814,0.026182980573625718,0.03913557644462965,0.02720880239126989
18,0.09094769229923072,0.0025561005082649774,0.01926901857703638,0.062329865914866056,0.0874339094347099,0.020301485890856983,0.036755023401946474,0.020017615001336496,0.012650108173727486,0.03616957404384821
19,0.06940477313511825,0.0015788190608010569,0.015562046655621215,0.09302522072870978,0.0954429650930573,0.017863549710725415,0.015192652296286285,0.025319530625511327,0.008947761316605726,0.031294087576713245
20,0.05924165656614506,0.01518245637958935,0.019138382946683134,0.05771811239089381,0.06948844426944403,0.024415380623352474,0.014963084219736794,0.04042017971348712,0.020902984739757987,0.027245972296223397
21,0.06974495614624136,0.005897715070703772,0.030212747229135715,0.07661198746859205,0.09292234218099645,0.023215255882790376,0.01949268076026951,0.033604197499431596,0.019737460355875584,0.0429682594691062
