,la,nuc,exp,rexp,fix,sexp,ns,lt,ndev,age,ld
0,0.0,0.0,0.2555149396058494,0.0,0.0,0.0,0.0,0.0,0.0,0.21332077013895223,0.0
1,0.2459497784516118,0.0,0.0,0.0,0.0,0.031042989512269706,0.0,0.0,0.0,0.04066269883591912,0.0
2,0.21993237123409293,0.09767934671014543,0.024103925964963118,0.0,0.0,0.06630146133541442,0.0,0.03465823515495833,0.0,0.018372573323618538,0.0
3,0.24845896511325263,0.06095494100207258,0.08473236176176122,0.031734010483701884,0.0,0.1302621960391141,0.0,0.011490890271958487,0.0,0.01269951799438752,0.03942527889938701
4,0.289450664275737,0.0,0.0,0.039409121323955604,0.0,0.0,0.0,0.1127186422929745,0.0,0.0,0.0
5,0.17429213446728442,0.0027637927417663018,0.14754885847646235,0.028236622041688135,0.0,0.02211178122496764,0.0,0.03437140239849167,0.10956033927640776,0.024269282650170386,0.03642183886686573
6,0.13685476951347403,0.010911524976701456,0.01284190497203313,0.0795883455466733,0.0,0.03391463368627265,0.0,0.053881643667203015,0.0,0.06477416984051133,0.0
7,0.12900320747427926,0.014297661259735663,0.008687173868647844,0.017748798521347753,0.0,0.02276680112344716,0.0,0.03395631132569984,0.0,0.023984119697251404,0.03430391543790162
8,0.08043983169066511,0.031647917896295355,0.03449969986308124,0.0,0.0,0.07831357574852181,0.0,0.030170296930490628,0.0,0.022251772353545373,0.006207018743221376
9,0.11170774598238928,0.0,0.04489816465547859,0.029777854834430406,0.0,0.02337840009663237,0.0,0.04796438223401951,0.0,0.0432497438544957,0.049863805245420216
10,0.09909080251308325,0.009123464688660422,0.07236713795914711,0.03331547326904111,0.0,0.05220280576230357,0.0,0.09690093595342428,0.0,0.03897287595817664,0.015826403085095073
11,0.14456781206393127,0.031248165002148234,0.07939559111316692,0.093188124030863,0.0,0.04202008893179075,0.020501877278200527,0.032145105699513114,0.06591537298753927,0.03064161440949297,0.00989907105791473
12,0.16421508993654424,0.026254907196684607,0.07886968358180682,0.0,0.0,0.03248607982589691,0.005229153690806495,0.027139959915854134,0.0,0.024113040440787232,0.015026382880594071
13,0.09349465287954524,0.09703465295997937,0.12231166405305434,0.07778869993034043,0.0,0.02332702410003185,0.018127024514595663,0.0,0.0,0.0,0.0
14,0.21125320544623877,0.0,0.12723399342980737,0.1159536444853784,0.019480443575782297,0.05096454646891955,0.01681096952888425,0.0,0.0,0.061126451198397304,0.03331778207949265
15,0.10136667945188482,0.0,0.11110822602781666,0.06563284335397965,0.0,0.04525727219189669,0.0,0.05783083461602823,0.0,0.08448599206442521,0.028834370091680054
16,0.17988222194818923,0.0,0.026013521377839285,0.0,0.0,0.16641889156431858,0.0,0.19220779365007246,0.0,0.0,0.0
17,0.2264656272777989,0.02738497272393475,0.08773755339966055,0.0,0.0,0.09309838993710816,0.0,0.1259355717339915,0.0,0.033883132418470414,0.0
18,0.16924041739660606,0.02247669492650601,0.0028227667035806573,0.0035617806740994456,0.0,0.034206012142248825,0.0,0.04501451404340733,0.0797422844911209,0.04817324784309101,0.008062772659899067
19,0.1700211728594786,0.0,0.0,0.0,0.0,0.08370869778822125,0.0,0.043553496475805725,0.0,0.0,0.0
20,0.16179478243539064,0.0,0.053452745485687965,0.06595460543789272,0.0,0.19315465919497773,0.0,0.05840441174872471,0.0,0.0,0.0
21,0.24267850690817974,0.08125553642290079,0.07936276144348944,0.05129674263024155,0.0,0.04272901075563712,0.0,0.053693936794313696,0.0,0.04514718293286871,0.10384934179406885
22,0.16241610917358687,0.0,0.09732976966796343,0.013536203222267696,0.0,0.16413088858667643,0.0,0.007321078674207133,0.0,0.038919382946148155,0.0
23,0.25283586101892686,0.048107876237172637,0.06806547804655574,0.02890385354882127,0.050490723205691,0.0,0.0,0.10933335993180693,0.0,0.03058449394563857,0.019509995169129594
24,0.23656654643257286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.2551108801108807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.2568135199477931,0.05777304694184886,0.017817821463544246,0.0718526062542179,0.01501014219304656,0.038959233700981546,0.03113041204164372,0.03528122731513385,0.0,0.0073430786391145125,0.05639889633503602
27,0.19944326924451522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.22096533497436466,0.08239649236966992,0.002399844368409621,0.06260868205015732,0.0,0.04227308401570134,0.0,0.06353983245519323,0.0,0.048223315142404924,0.06142801206035791
29,0.22261522010595564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.26038538641311265,0.027934970251513085,0.055866665762515824,0.0,0.005256811594853287,0.07500166688310791,0.0,0.03387091040483046,0.0,0.007825392398601016,0.012937635419350314
31,0.2644660443147664,0.0,0.05662094625045658,0.0,0.0,0.011648932617893733,0.0,0.013287272569372273,0.04126283299541505,0.0,0.0
32,0.18529012373687412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.2185152164378014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.23403064508614585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.21807209787220191,0.07476630509970002,0.031731672850690465,0.04248590513924011,0.0,0.04156923034896363,0.008858258018900717,0.025856027264605997,0.03924855862804411,0.07941244059875646,0.04446065735542899
36,0.20964840103579152,0.02661161796718858,0.13978355299507206,0.0,0.0,0.04185939567611013,0.009833936077631012,0.08514873128566759,0.0,0.029400085254610273,0.02384227257113061
37,0.17815621092686854,0.06540796191801371,0.09920781240314851,0.07346968114414286,0.0,0.10339985234263073,0.00887083689649487,0.012470396853893522,0.0,0.02306499132989154,0.031237984328259298
38,0.2481232024719613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.1819433205725919,0.007393633265263163,0.013049761676400602,0.03505257401695966,0.0,0.09873684745612007,0.031298470543021775,0.03586821076712535,0.01199421116263357,0.011960503328942398,0.13015307389726524
