,ndev,entrophy,nuc,lt,ld,rexp,fix,age,nd,la,ns
0,0.16837461711229604,0.12429034344705599,0.40336796701634975,0.6718278807790317,0.42299097958591575,0.4367165900010407,0.036396386627920746,0.898488878141295,0.38880377919362547,0.1277963559246744,0.0
1,0.15878599255963577,0.20054158966743987,0.2782312080040318,0.21339289906499703,0.27317881455175985,0.7546989603680844,0.09042003686458631,0.8469999936936949,0.16365021909776972,0.40095403780295263,0.0
2,0.10608742298360076,0.17928164679846695,0.16183037287567512,0.17912328561807828,0.19894519505658348,0.654832117412965,0.02475123811752231,0.18511423882851963,0.0801673596468449,0.29227252839697254,0.0
3,0.311894109320941,0.4541532095201065,0.38901116741756403,0.9943236859658591,0.8437455543752703,0.7702263499721261,0.13677406584880564,0.3068481111628815,0.39162246063105266,0.4888954562946919,0.0
4,0.22368729127019182,0.33540795597312906,0.16505043491460714,0.3261249651624241,0.37917674023659353,0.4550261521014034,0.18662933784578875,0.3489555139911442,0.1772845474345222,0.2967013559449363,0.0
5,0.1020174625533599,0.4070343711201906,0.09800862186410741,0.4599542140943185,0.13609293749255724,1.231252012648865,0.044311578113475976,0.5061669938713845,0.1763951553068928,0.3084927330786004,0.0
6,0.352986181904983,0.13574741263977408,0.1530686485969548,0.3774065521651204,0.243412389157073,0.35219860378576007,0.1609494323279829,0.3062673620787678,0.20100847772318753,0.31828911811721206,0.014701133441906157
7,0.22899783964085996,0.2585340575572295,0.20316998807300227,0.48783783600775155,0.3288708265411035,1.124011055190792,0.23506315008031023,0.24920005425851882,0.2480480625436996,0.4448315374588725,0.017001072696183665
8,0.332775566796595,0.41959404935200734,0.3224218095259838,0.3237079786254524,0.44137949106265845,1.7688527391889775,0.4803363617889545,0.40472266971836257,0.30041193051731035,0.6436932264258836,0.19695216517646905
9,0.07816238899685758,0.06708947447812916,0.07869644764943008,0.07442861860930221,0.10994938289145666,0.6241644428965308,0.16833442038954824,0.15872045862902096,0.06834005473419429,0.08248165797277515,0.012127727048183292
