,age,lt,nuc,la,ndev,entrophy,ns,rexp,fix
0,0.007735488639900385,0.23606490559186605,0.13128645347027695,0.0015007910571636146,0.005704001971158835,0.028144893142442166,0.001089648822491962,0.10456674706919804,0.10475248988484279
1,0.004954315722972441,0.08869851141119801,0.17301295111742873,0.0007580944483929577,0.008928077864645032,0.024428966279712562,0.0021928650398799657,0.09100304035378663,0.09721479902076911
2,0.0105577380952381,0.10943013392857144,0.1659593501984127,0.008155704365079362,0.02549233630952381,0.03200089285714287,0.011671800595238103,0.0649103670634921,0.05334712301587301
3,0.004983766233766255,0.15891724941724933,0.19108852258852263,0.0021056443556443515,0.03976973026973029,0.012271811521811515,0.004397297147297147,0.10933047508047505,0.06355258630258633
4,0.001837840264310861,0.17593656180420875,0.20468866264454486,0.00470758816347051,0.02737263879910939,0.010716943187531427,0.0029642318465847857,0.1047508080155139,0.06205600445306331
5,0.00037169312169313564,0.2126663817663818,0.1644150997150996,0.0032815832315832324,0.023727818477818487,0.011861986161986155,0.0047467032967032936,0.14389403744403748,0.06089326414326412
6,5.650793650797061e-05,0.1679986507936508,0.13725817460317458,0.0017525396825396836,0.020416904761904765,0.029531349206349197,0.005025555555555558,0.19769436507936505,0.07029769841269842
7,0.0005249930381509507,0.11518400167084371,0.2712694235588972,0.0014464633806739046,0.017182887774993036,0.025595551378446112,0.011014167362851579,0.0904402325257588,0.032285749094959605
8,0.003546656162464997,0.10640578314659198,0.17270632002801126,0.01140190242763771,0.01795990896358544,0.016112745098039213,0.026929446778711497,0.10871332282913165,0.058108660130718935
9,0.00727967354283145,0.14330510571300045,0.10071925004819736,0.0030881209433841015,0.018296108861898346,0.012467000835421889,0.02445970695970697,0.10529456654456655,0.09659547908232109
10,0.0010353320227173598,0.15296111839231083,0.13076306975389532,0.0027363113441095095,0.019855595602155232,0.012695208970438318,0.006657000873743991,0.16376729284986158,0.11031543978447642
11,3.8317118962305175e-05,0.18430410479604012,0.14680877709506746,0.0016904548557774345,0.020903055128861564,0.012008533879501621,0.0047278119132957855,0.18336384195255157,0.03652270011947431
12,0.002606380397865099,0.21428100090108806,0.16082307479032346,0.002104820822069729,0.01795619324876966,0.011706921050807506,0.00504188327441603,0.10343914188674018,0.02482453039439939
13,0.007346992653810828,0.14677054637281894,0.1818123934146662,0.005144939656303292,0.028510986488259202,0.012418470418470426,0.010081070444706805,0.18495984192575096,0.033384576282303555
14,0.0038877865961199375,0.1681706211419752,0.20816681823192215,0.0007627177028218716,0.02650453317901234,0.028178612764550248,0.021100349977954146,0.07200989307760144,0.08501915233686075
15,0.009729681776556774,0.15937368360805865,0.19187770909645904,0.003316620879120878,0.042384539072039054,0.04466846001221002,0.010538556929181927,0.07596915064102565,0.09476652167277164
16,0.01250368262590982,0.15804132804472298,0.15250104191367192,0.005961632427227716,0.02617646424798982,0.0193760014946072,0.011449643234387465,0.1023972098270424,0.07880442202533647
17,0.009876098012020336,0.094402835567884,0.2179759207890275,0.0012175990137155215,0.018909346586531067,0.03172133610725844,0.016497341655108657,0.164396247495762,0.04533945908460471
18,0.011775293832545743,0.12837089543196414,0.23116978674421426,0.0057766569732218545,0.028626590330788796,0.03634608627165879,0.013628619895795467,0.0989282988004362,0.05317142251302554
19,0.008822408387223198,0.10347912992357441,0.34238683127571967,0.0008640260631001386,0.01941076327650402,0.01951361943954536,0.0032331961591220864,0.06005268959435626,0.03865145502645501
20,0.0059099870717517836,0.15419510881275575,0.26164328808446413,0.002396484234719532,0.0418850283703225,0.023034475328592974,0.007128276951806357,0.05171970839617897,0.05217282554047256
21,0.007641686782239789,0.1047233742959549,0.17476007607343988,0.003837411308609464,0.023770664179650357,0.010945614805061806,0.00803105113012947,0.10214183307731696,0.04902605881062102
22,0.0014088250930356196,0.08425155692260958,0.23137136401610092,0.0027401648059542823,0.01132532087795246,0.010755980861244015,0.004759797220323536,0.058161426293005254,0.04951769575453787
23,0.004941333529296472,0.08273277973740935,0.27434474818734067,0.0014239662943366642,0.012763790907309423,0.011086468743876145,0.01307718498922202,0.16940018126592196,0.03414587007642564
24,0.012419789227166305,0.15688807572209204,0.24101619828259171,0.001974661722612542,0.027403883684621388,0.015745186052563098,0.007327901379130886,0.09404384595368202,0.05620712984647412
25,0.004358864027538748,0.10230522088353405,0.21226125932300635,0.0005630139606043211,0.0218307993880283,0.0066151749856569134,0.00507709409064831,0.20932699847007052,0.04534879996175176
26,0.008941979061128001,0.11659687605538659,0.1959493414387031,0.0012906450523471808,0.03367006079027355,0.020449696048632216,0.015316295170550482,0.14412107396149956,0.08732333671057071
27,0.007766518644494822,0.09338046422272606,0.2590546107331821,0.0016510613504661113,0.017733276643990926,0.021468379944570425,0.013366071428571442,0.12844038170823877,0.052535493827160516
28,0.004774681163409488,0.0813447793375539,0.16764395816129912,0.001460638590696395,0.013261239563262693,0.020310395449123775,0.009532181851546006,0.10454277915405079,0.028931346912560777
29,0.005679655439411535,0.12557439024390238,0.1823720867208672,0.005987882307394505,0.02726871854432831,0.03764088269454122,0.010862969415408444,0.07925565234223765,0.06724216027874569
30,0.008375687963627658,0.10082577570391642,0.16188492063492063,0.008985024327989153,0.030911781127861516,0.019910584669378634,0.01003110792055516,0.07877426816622797,0.07166026561378319
31,0.011866310892172988,0.14032846586910622,0.2126408827898975,0.0018461764015951221,0.03475064508562046,0.03874700914848697,0.0253098170302604,0.07548883806396119,0.07289952302760185
32,0.00403389490573608,0.2016031746031745,0.1349288579451033,0.0016005816285599673,0.025092143716692442,0.045157512463469135,0.007811085324623229,0.10299472809581113,0.07696428571428567
33,0.0023666960611404796,0.0743050656476582,0.32506886472009916,0.001957035077405444,0.01822979946436738,0.05154641060813899,0.015931004637794753,0.06320621856424322,0.056141207786269506
34,0.0037944831591173126,0.1093234610917537,0.30654874177313185,0.0028313588850174096,0.020292721641502125,0.0157869918699187,0.012409291521486636,0.07662713898567558,0.05413072009291518
