,exp,age,fix,nuc,la,ns,nd,ndev,lt,entrophy,ld
0,0.11703450655624588,0.006602024384633082,0.01727582240625719,0.2849238555325511,0.003572348746261779,0.00045502645502645437,0.0303570278352887,0.023353347135955892,0.1222735219691742,0.01617207269381184,0.0017200368069933227
1,0.028759146902004113,0.001783783783783777,0.008248942820371426,0.040334068762640236,0.0009968744254458513,4.853833425261998e-05,0.01020573634859349,0.011330391616105913,0.02678268063982349,0.010493840779555081,0.0005795182938040111
2,0.09188644688644695,0.002848963334400211,0.020984921227639692,0.10157384686510895,0.008215974963547791,0.00034105053522529336,0.0155067747786195,0.02759699847078492,0.10847202958853443,0.031227995305665248,0.0037159927451189518
3,0.07949552831082682,0.003784203980099502,0.03338530561478317,0.08656227789623329,0.007135453683961176,0.00035714285714285687,0.013221837242359655,0.02827336531627571,0.0974338130774701,0.026142649846008066,0.0027982113243307212
4,0.10235917456776375,0.004864419833744989,0.0408237059464053,0.13584521817650644,0.014268451385015807,0.0010892890340743042,0.020872307651448787,0.049171779141104266,0.13926167901628025,0.02478248745119917,0.004609858444214267
5,0.12410960436806295,0.011293300214822813,0.05081856426781237,0.15282816416040107,0.013320466344432522,0.001189804869316133,0.035848326172574344,0.043209810239885564,0.17539227533118518,0.026859335839599048,0.006517297708557132
6,0.15619240987355387,0.007603325934893759,0.04883356873822986,0.12825237086359983,0.011948984396018318,0.0019222491256389376,0.05361001815980621,0.05801520043045477,0.16483403954802275,0.021976980764057078,0.0069362893462470215
7,0.09415179921378895,0.007501115958932749,0.09173715207280367,0.14051161317263527,0.007940875775771515,0.0018559477011245635,0.037612999841605904,0.06781581637795737,0.12303792820424196,0.045781171252897775,0.004480179129408078
8,0.08772826471629128,0.00544542094294367,0.1465022020368841,0.13027446816877053,0.011636781880382236,0.003521096299791604,0.03890763241712879,0.07635798828201797,0.11169320907553779,0.028274055286854678,0.004157327670952804
9,0.08238822573054386,0.00719633765455869,0.14736298292902064,0.12052047233987927,0.01161810636204171,0.0030567321268129798,0.03820647755957727,0.055220125786163546,0.11330124502631249,0.0379031360972061,0.0053863432165318975
10,0.08438531247328385,0.010722407454902971,0.05118684278020007,0.10492262973411993,0.012292681884243829,0.0007557493374369524,0.029380610412926434,0.07078289304949988,0.14049585363768496,0.057504274600324964,0.0056894930324014594
11,0.07577385332352211,0.010355828865762634,0.05622831914222651,0.09920196923508175,0.011088160061670014,0.0024373664108763367,0.03931952766389854,0.06853130803461922,0.12565489330390023,0.04153439153439154,0.0039642243946879634
12,0.07365451462484099,0.01167132965946025,0.08183566482972998,0.11294687014271604,0.010481983891479463,0.002664688427299704,0.05177024162780837,0.06800720644340838,0.13391705524939918,0.05358061325420381,0.005969761198247865
13,0.0677367243534909,0.004494308087122468,0.05706137176197057,0.1228028558268079,0.005215722401351168,0.0007759206861003251,0.035078414599372776,0.05661885021166464,0.13151411462788717,0.048120243030422706,0.002459257309556689
