,ld,fix,rexp,sexp,nd,ndev,ns,nuc,age,la,lt
0,0.02177199296599187,0.0021802590508678095,0.0144021565036736,0.04719094790127767,0.05269632794043345,0.011911745827556646,0.004529121694864732,0.05073400238948798,0.01951755437276738,0.15500060010043326,0.06016361971017461
1,0.02111324442014296,0.002723954433018019,0.015051765162878919,0.022053177143108147,0.041588980117453614,0.031449724695319335,0.010086219013753192,0.027099354536628806,0.02115458810838044,0.12289331342174169,0.05321082811542599
2,0.03790955233413654,0.007357103270577889,0.011188014937924477,0.055057452692655426,0.04495647740543292,0.0034950991420039145,0.01615633130063917,0.05164066721685027,0.02225709892421458,0.13359758614341105,0.03912241681451247
3,0.017520439344730344,0.0037199901366565826,0.010615153338561152,0.049102697305778105,0.026992076050058513,0.00209528940711543,0.017904975562952063,0.01767848126047391,0.022716197238167663,0.1447598863073109,0.03279941281906555
4,0.016305955333975934,0.006132103627232306,0.033790046118746135,0.04325708114428909,0.045290994898008405,0.021253197073517836,0.006022570567800482,0.022794231112673084,0.022912850358732324,0.14131220340761783,0.033538058017334386
5,0.03266246345664794,0.007697697502582866,0.024256034109285937,0.015077396977432107,0.04761797561284653,0.009837848074126356,0.0020927871423652923,0.02017046108528202,0.011897284602248315,0.1324445768090942,0.025347740466120566
6,0.04105221241936479,0.009263752806018708,0.009767332421195228,0.013531646833193363,0.042964467339048955,0.030392189503713606,0.006474012650765586,0.010383784611339684,0.01192166443189152,0.130400964556048,0.025484843461100262
7,0.03670172867298581,0.017050602229557704,0.014194058039105183,0.03321032593154505,0.06312705193654185,0.0427166798839886,0.004602349329966973,0.01680215958841239,0.014136470939386652,0.14338399987828918,0.03271298769109303
8,0.025247000358643877,0.009954304724609158,0.0213593130259179,0.038578240978414294,0.06994511573893834,0.022974612344723484,0.008185477092132618,0.017223031993660445,0.022664081116056892,0.1157918740756842,0.03850297642301219
9,0.025640827860432158,0.011321200929055156,0.03497026862217396,0.03723104389201729,0.03468889066932467,0.009352375062171495,0.011939362592196178,0.02018463160456916,0.03926367456394819,0.09557961526591993,0.03158159216488263
10,0.027786518996261094,0.02553204996921463,0.012568519612502436,0.0333003870933254,0.039020764492789704,0.009748470762218084,0.0054335470862078615,0.022132479290428997,0.01686797504796045,0.10103324309242463,0.027836249896981663
11,0.011777834645553016,0.005956025832362389,0.013028602206317595,0.027510523063044585,0.03965323957323052,0.02164408764178755,0.0017359463348429742,0.030802208107567793,0.023477547958478156,0.11904725150491742,0.01716548354645486
12,0.02550803195266446,0.0037387927100098633,0.02371582704546661,0.030388955803457397,0.05183074904499245,0.03786248974103531,0.0055806993876379996,0.02141660155166726,0.025268421373474195,0.1407311678435253,0.02719265827387343
13,0.04942403906972579,0.003566890708709257,0.008337162827521163,0.008800934093212979,0.045211813431386236,0.015908537631999425,0.011172715470928437,0.00599651252956071,0.011659451820778556,0.1299383830639962,0.029811643998360296
