,sexp,rexp,nuc,ld,fix,age,exp,lt,ns,la,ndev
0,0.07851154622657032,0.01711752801845256,0.0300678370602173,0.023527541699560117,0.0,0.038282448073048245,0.09459248023533239,0.05451797839947958,0.006798650600745733,0.03914149602106899,0.005238157645452496
1,0.023304540528423314,0.02434034244630112,0.04491239905112285,0.015410358850176008,7.184708404963535e-05,0.015254351716366125,0.03253399011685555,0.03795402849668071,0.0076579573119171926,0.14121941019938117,0.003148986578416443
2,0.05651874131446063,0.045301537982016644,0.05224922331433709,0.016088191008612758,0.0004557406890362374,0.023530691754877275,0.02809270296638734,0.021066387372889146,0.004761972863190768,0.1317583279043736,0.001007169525084315
3,0.08556013744320559,0.04076049021188621,0.04387516346799044,0.019820102195677106,0.0010826708153235391,0.022068508518006066,0.04575630203023272,0.013026030891464238,0.005654306257969413,0.14252348005990376,0.007212263481475722
4,0.06380189629583986,0.021202526705044366,0.04167396577623809,0.03790032423999223,0.004461395558260731,0.040612577002032836,0.04239831079222854,0.024557586526330725,0.0078004322815683055,0.17795491822784948,0.022462591950951395
5,0.03285972153223108,0.051788723642470155,0.007109379049898572,0.009425026533826736,0.00030518228394149356,0.0193178793967669,0.08944286771432397,0.044982931333881225,0.0037925818448017483,0.1038924303395065,0.06750248043837659
6,0.01637076518504101,0.03831696354791185,0.01209776147699252,0.00962639599010916,0.001839160837646423,0.009095730094889733,0.019733249767587335,0.023914396858673515,0.003052473833063712,0.06966202417916165,0.001392166237802339
7,0.009311108862406613,0.02494388878547267,0.021320732976548035,0.009586886222886039,0.007910336589316554,0.009341798771145556,0.04723780212822968,0.019426620715902856,0.0060082214334630695,0.06045875992563138,0.0015085328891738536
8,0.03174088153809135,0.010466860503661617,0.01848561035575842,0.01566671443552684,0.0034111228664043297,0.017364968769717146,0.02618857855781571,0.014880815504992567,0.005435570062709472,0.05098283214390996,0.0034110640430034278
9,0.02313984922041074,0.011676674359987725,0.013971186457561043,0.01444025353962778,6.77582887423472e-05,0.02073779643301292,0.052969939335812316,0.022228283117665074,0.006155901733612523,0.05642836576985088,0.0035610817896504945
10,0.02303638589928291,0.014446519537160144,0.015517873333291724,0.010011075094943249,0.00027878132689407206,0.022882952032606332,0.05069740416886976,0.020498857987968886,0.010556184605399843,0.07428728301014059,0.007857155234119324
11,0.010983605997634533,0.013677116400439053,0.014424198543658876,0.009180093682472218,0.0031627037881972243,0.008958432312353288,0.023335253013640082,0.008904692026584013,0.007740077347534111,0.06841175542609017,0.013542045726191672
12,0.025111083935840765,0.031173131370467816,0.022572635436228,0.020700159880136043,0.003554465341022889,0.018885524117716084,0.02881251290840908,0.02182299087367075,0.010934505947497127,0.09377870301434262,0.004192938606614753
13,0.009959475521713744,0.04692551448556779,0.05658180096314401,0.04016122448580718,0.0,0.0187569506121121,0.03588715943586638,0.009625105597431547,0.0074445114825948885,0.034994306583957004,0.0016766527237372303
14,0.06629298583436745,0.04213606827997567,0.049457516417090695,0.024072584265416506,0.0018815089527303517,0.02063824629425888,0.01831523689602684,0.016615523191413444,0.0017109683598406202,0.11211863652348757,0.003937601579086998
15,0.07132634570078956,0.03549974822665344,0.017436443855968098,0.02032286766417871,0.0010985100314329385,0.015729673536400087,0.04909486261309299,0.05262926734801186,0.003441511797801553,0.07531977459868977,0.010149732678133825
16,0.04281186485533326,0.013046725068785384,0.018178458590055208,0.015708265819466837,0.0,0.016967994610491387,0.03830238100697239,0.07747004106846893,0.003498822411266834,0.0555200818395771,0.009322077270313863
17,0.02253187211522202,0.04456836000906377,0.015535798176680809,0.013601686261100351,0.0020754056342636475,0.01108938521793052,0.017107911369297693,0.06506329917174926,0.0028332483027785392,0.09915789121140278,0.006847413536050403
18,0.04189862557787498,0.024049078665338623,0.007815314644049288,0.012345360821255286,0.002195789796692209,0.005532325778055543,0.021244976286171304,0.02053026180845181,0.0005647974826900842,0.10984021977012094,0.01502283877204119
