,age,fix,rexp,lt,entrophy,ld
0,0.04383516260162613,0.019224390243902365,0.13575853658536635,0.16006361788617804,0.07921463414634117,0.14782967479674725
1,0.05817576028622579,0.017470930232558298,0.07528115682766821,0.26998494335122086,0.08012104949314239,0.12568172331544297
2,0.037522750775594485,0.0275673043778009,0.11677163047225002,0.16476344364012596,0.05985255084453608,0.3052374181316792
3,0.048579577378770805,0.02737858800537439,0.13921723464028307,0.14440069622572255,0.07917002565042164,0.2379895566141471
4,0.060299118821424046,0.0653838634173212,0.05419303318188118,0.11821699022442662,0.030887925099820877,0.24678418009086917
5,0.04994186746987963,0.028481827309236717,0.156866666666666,0.12202791164658566,0.056539859437751576,0.16723564257028176
6,0.1149892879647139,0.03383837429111546,0.09443557025835021,0.12925055135475616,0.11915170132325198,0.19281261814744682
7,0.03926634768739999,0.022599391039582296,0.07274256923299936,0.14712070465419877,0.11859895606785625,0.18863302885312613
8,0.04156764886433346,0.0262379987722528,0.08583732351135753,0.15164782074892696,0.07753044812768478,0.23496414978514368
9,0.04878110236220525,0.019548884514435524,0.10763576115485542,0.1749019685039377,0.06988740157480373,0.13441784776902915
10,0.10746279125059384,0.034242154065620464,0.10849952448882552,0.14088326200665816,0.07864039467427536,0.11645542082739058
11,0.042577107607950394,0.012158213388165397,0.010557916381082947,0.44364005026273606,0.019835275302718593,0.04446264564770428
12,0.03548237733241209,0.013193503800967546,0.011542732089380501,0.4189471319972364,0.0271514627965908,0.0345346694310069
13,0.04634575202050041,0.013566232998225965,0.009844470727380393,0.41709865957027176,0.029887147644391533,0.03357510348905981
14,0.03164229677850139,0.011258721415456469,0.009030045067601423,0.43701560674344203,0.023529377399432488,0.03895092638958472
15,0.031859190556492355,0.01890345699831372,0.00670699831365933,0.3851500843170344,0.036999859471613133,0.06739446318156264
16,0.021357357357357245,0.007273873873873911,0.013913363363363346,0.39811966966967227,0.017309909909909917,0.04514984984984966
17,0.024725573837091334,0.011690635791184316,0.007743245988218588,0.43791377209019117,0.02721013609587666,0.04334998984359111
18,0.02289484025286167,0.009133008713480228,0.004449171365111956,0.4358194942764333,0.01697983939859881,0.03312139073979126
19,0.013727683049147142,0.007194918087595987,0.004248411902373812,0.44420912738215224,0.010778836509528579,0.027471414242727674
