,age,ld,rexp,lt,sexp,ndev,la,nd,nuc,fix,ns
0,0.036506866458893256,0.009844408990400868,0.04857947038174834,0.4834518497652128,0.25750779109238076,0.0037939940685171856,0.8548359396616185,0.1765857778325091,0.9546299638756609,0.007885465344798752,0.11733505873341768
1,0.15984185556418054,0.1289574008709623,0.11536999469132006,0.029504379365480844,0.2972723416055202,0.22014115977123666,0.9312713156549103,0.17331960437514127,0.5431348429637052,0.21416733613695613,0.0
2,0.21739867725141437,0.06638145438992088,0.0,0.1453355782084059,0.344256900631736,0.13637981433411317,1.434745446846414,0.48272935833604524,0.9989954537666352,0.36720186080800965,0.09496804376105722
3,0.12630688147245892,0.1074730782030741,0.08563636363964491,0.2653693866534231,0.01637798417460756,0.22284842359372797,0.9722803275668769,0.42027533193607747,0.16765155296119777,0.014561279310291091,0.25093164668097795
4,0.06756705749465654,0.09612387966558952,0.11283303437741544,0.17558547855996817,0.05842345932292774,0.08168308214487288,0.6923981111068995,0.03953812438901575,0.048608274614860426,0.039319878083439355,0.021290040311491818
5,0.1470347706909427,0.1159279496214238,0.0,0.1788537060867776,0.060726584903749374,0.03200371682583838,0.9426394101814852,0.10048872813234375,0.0,0.1061457756350172,0.008288598132881806
6,0.20923206871815306,0.11809888210630055,0.10319610357179228,0.3690900316892038,0.015828513887063193,0.1653533833855356,1.3308024671930894,0.2961227683188518,0.4667812316464353,0.32263319492233056,0.12681659883769786
7,0.16144094970462164,0.09128954924336156,0.08009331958206657,0.11193937458709427,0.05721270272936131,0.08807731782091917,1.0671652802286404,0.17589059673058352,0.1350346406448858,0.3194674956339201,0.148491732727441
8,0.41998718764700793,0.03951545249524579,0.027934674542995273,0.07654656517328591,0.08756669329469176,0.1224592410078006,0.9493619742443351,0.4270661079597123,0.22694102151446885,0.2706562698752262,0.14103570401705107
9,0.48267082099306663,0.007908715046606717,0.04957451555788566,0.020839779262700198,0.16685534906706212,0.11769756214597792,0.7595069906579514,0.11447196346130192,0.006736605615334744,0.1972109296458113,0.0
10,0.13280005192522945,0.00881597124495149,0.028725084400319807,0.13903044585046825,0.23350457345158002,0.0002116243677551166,0.8193868108874276,0.05151823265362982,0.324545279035409,0.4054053502697608,0.010823273177365724
11,0.0,0.0,0.08432250873307738,0.04989452207437002,0.05484037240665826,0.0,0.6023512152450898,0.0,0.04075143190896062,0.0,0.0
12,0.18955687426660142,0.0904188312582574,0.027327177323294684,0.18979320750715123,0.39032390945161544,0.037668087584178604,1.2297632081411922,0.0037809045272923373,0.15583360954260264,0.1070411671115111,0.1902448882740899
13,0.15664146911197346,0.23846640645510217,0.041880288867194464,0.3998413956341992,0.16433032688046853,0.05498801184177392,1.526457198975937,0.07295442055471071,0.42797017710271695,0.25695248259015596,0.012940651987358262
14,0.03266769318345172,0.4333120868248041,0.02002712813456741,0.004797990361411106,0.13875868649485842,0.07745714686398253,1.226387845300482,0.13773538466743065,0.08341145535118023,0.26145690221229473,0.10985440332641386
15,0.0,0.29546513449142514,0.05338432454185033,0.08873461777390751,0.003977060843220918,0.04917536125352,0.8739855483119193,0.0,0.008277857849190079,0.25559159073299853,0.0
16,0.17272903157391742,0.29724538508056925,0.1680862221264464,0.19411658862745154,0.2463115084486782,0.2884780152033329,0.9784462157286073,0.16376048520907444,0.14728876463500973,0.28496370783528696,0.04582468405433276
17,0.23314392335151532,0.2506824400664188,0.022419063091083356,0.12426591579197017,0.045395404603313996,0.2053013705902485,0.7664886517245943,0.006702788338153069,0.2224067412690451,0.15107910874427902,0.12447941104850013
