,rexp,nuc,entrophy,fix,age,lt,ns,la,ndev
0,0.022408817029486154,0.01997255242452505,0.027690879693397386,0.012537693821987408,0.07328597742067636,0.05300052280170366,0.004464611673269376,0.02145390493225274,0.010973680339672592
1,0.08309367736325235,0.045482424216146095,0.016434427466929403,0.02736652802118332,0.02643769012316673,0.005529817961379169,0.001636583990630438,0.04831356535881642,0.003410378551962145
2,0.013369507510559703,0.012990275189187347,0.014664243025126209,0.00511122115002422,0.009048374154475675,0.01193657138021806,0.012732867843550075,0.05563556770717657,0.013694230700962633
3,0.023176068047346655,0.03250929371102653,0.020654172925340813,0.009932484019817594,0.03676268890814978,0.048714631430250725,0.012997555180773387,0.07639960022571751,0.022846260528588035
4,0.05103831003565885,0.05542213502391253,0.024479284240396873,0.005757362473096226,0.004774934409515453,0.09735382988171251,0.005488576409144585,0.08545872105921602,0.05449825604737229
5,0.02072709441148516,0.016047548589509852,0.018898270120925414,0.024616782203813126,0.007547562080694185,0.03740154914615689,0.004065674670093438,0.07750779863306105,0.010466694475343033
6,0.018969233377845944,0.013548255291671255,0.019843657599630946,0.015494217580649696,0.009075233734794005,0.05540671905950868,0.0005920413232174893,0.050565939178188656,0.01592653476944959
7,0.005465049555416119,0.011880661151263655,0.053900813824923254,0.0005516795865633081,0.01705048332128877,0.017926524879270534,0.009212728596331578,0.018193203933437634,0.010263511967242985
8,0.015854102717924146,0.018249221911078507,0.022116586634963457,0.003270101447457817,0.043613755459521085,0.06696484263945847,0.008717663344023567,0.03917243368649336,0.01376277416983453
9,0.04676676566893332,0.02085169626754772,0.0305537602189139,0.10749738777170488,0.04680200358591499,0.044858646973423795,0.01665663748533871,0.044993249279050754,0.020765898781654243
10,0.013725506106143903,0.013427991336548904,0.005165089609005449,0.061610294695082835,0.00038466343203530183,0.07113833447019774,0.0006986584337874556,0.054916090596686805,0.02577690878889665
11,0.03384317709272045,0.02833644202076906,0.011501883088705641,0.030127520932640803,0.0,0.08750883316568298,0.0057529932676457785,0.11719009444491063,0.045533308887498826
12,0.06559079912479325,0.0565441379116329,0.024810689769404412,0.007384838907942883,0.028004827706202974,0.02404046463488614,0.024843569653941085,0.037509193298836487,0.05133046634927645
13,0.08158060405290693,0.008313311816473322,0.034462042887397196,0.0010374068042509777,0.007636432473660398,0.005864575214300586,0.05078011839611351,0.011990925862730685,0.021851160529771357
14,0.05037771719296571,0.006022732290284248,0.042397534106494654,0.0,0.02726234310340445,0.006631108056396218,0.024323005251876736,0.017489783440695447,0.0038785912344159548
15,0.04031021372663835,0.01738625258153091,0.08773850689535917,0.006871833608123772,0.06734260837911123,0.023292058257765355,0.0257393557266078,0.04954507598367021,0.0481774887304299
16,0.03530962522502992,0.01526698622147234,0.05660015791590191,0.0026772570535351925,0.058621059017255596,0.037222048312792556,0.07759422785335528,0.02042042875414997,0.013109732405048901
17,0.03897472472430697,0.029140256647245455,0.04117045634756391,0.0014866061106450822,0.03338521898352048,0.025587778411223176,0.056862526588844484,0.07398810206543124,0.01957822615755656
18,0.01165858134696886,0.052269500339045906,0.09656086416036527,0.0064767608839223206,0.02792915686743202,0.044813356817266316,0.024892954770022926,0.03198214055971055,0.048453973357949355
19,0.023914069040247423,0.06044294797101978,0.07892300399536024,0.008273506445798775,0.022660846512145685,0.021316945697268386,0.0036323339455214374,0.05178009475003945,0.01476598335188627
20,0.011284738136973477,0.0030546312098948527,0.0046110131028266185,0.0006825555034396485,0.007691138622435074,0.009530717232062507,0.0,0.03413897640094528,0.00979446563114887
21,0.009281440995863867,0.027018831281007752,0.010214783647690432,0.004155090826846936,0.016678216064752994,0.008075386265663183,0.00643399872477823,0.06323567393844041,0.0006178261924167931
22,0.037184256050875567,0.035241751445952874,0.030791078227196213,0.04656320263067952,0.012097551097386135,0.037121753670209805,0.0669532165583296,0.11531080610039221,0.027014696552929304
23,0.05511772925495054,0.07634351145092583,0.015009771544337787,0.0015943963862668639,0.03827227089476833,0.030062688654404573,0.008411607316142915,0.09488840377353827,0.00899347924693366
24,0.018519638528822824,0.03328792923555936,0.009517145972400378,0.001636564307615863,0.06465056117395873,0.01098596535295589,0.004258415946089492,0.0318616106016039,0.011048494110216994
25,0.017516622496461944,0.07245524169817041,0.030083866296963722,0.0013247517008298695,0.05339733958267116,0.010084448850426982,0.0128201295692364,0.05086091050584748,0.010122365877935371
26,0.008818658234644092,0.008909008013710022,0.010409574466169629,0.0011090048120459234,0.022737682803561893,0.01342433336221017,0.02827754479923195,0.0284717383282842,0.0072000797756960975
27,0.020713905512583515,0.031361953800321356,0.029357809716405905,0.041084626922051594,0.09668500502222793,0.012832624412174263,0.0020109904746124607,0.01684371240424551,0.0073736288310780225
28,0.010181202275705372,0.03648377201787634,0.08334957455440833,0.008404954554830764,0.07051899917490123,0.05134714542710867,0.00966075920693351,0.015022339301926903,0.038293487658417835
29,0.029733350872258018,0.0258672871484225,0.0627655017766474,0.011463819659959315,0.07236416864798297,0.08792581548005228,0.005950872433911222,0.03992613666575168,0.056110955351221806
30,0.026985435665603873,0.036582190185811894,0.02587014316432789,0.020327606098095457,0.07517160936394875,0.06001561697342824,0.025701665660436773,0.030125233392169083,0.060593526589183995
31,0.005652997316196037,0.0033620101456091284,0.016159823203830942,0.0,0.03126464185432477,0.015454655161667009,0.021380217742970508,0.006137458687025852,0.005743640824249262
32,0.039208258838356255,0.06380974654834991,0.027974873013553093,0.011477297240461638,0.008962186749906169,0.034727321350495104,0.012407967995312255,0.06230506459789724,0.034392200698968346
33,0.029611423643378893,0.06781467545265547,0.04349098397630666,0.009725025068846012,0.04108789022700399,0.05236789683687423,0.023109510759103283,0.04503078455794987,0.034541593607334595
34,0.03593629650506256,0.08914141871743102,0.04327919360287421,0.025246144532918843,0.04115601910184913,0.04366128572651309,0.02467273319043239,0.048068349499275874,0.032850139775349514
35,0.05056961310207367,0.021175678418901847,0.020977653343258622,0.009469584000255847,0.0603823559240783,0.048665892116733576,0.02536194902249664,0.038603549602052416,0.03638811756633833
36,0.046018140895963455,0.021357405452750982,0.005448731439258634,0.00017478231975218752,0.024745983388514123,0.013194532227481851,0.06955037295300659,0.03745435962655407,0.063808344399576
37,0.02860314170375807,0.0,0.02918814426743057,0.0033726824604586106,0.0064390303655657444,0.021432046924140875,0.07707971380484308,0.017850994532421484,0.03725183451030882
