,nuc,fix,entrophy,lt,ndev,age,la,rexp,ns
0,0.012440981948334867,0.04094252515821142,0.06718259155514063,0.0323455752671439,0.19459068627450968,0.011004266521423388,0.033937662101877784,0.018761411972196305,0.14092245046166615
1,0.00026658374792703176,0.0005054292031903971,0.000544953802416489,0.0001323541025033564,0.021073521282476516,0.00016542288557213936,0.010389856274184633,0.020156815130695737,0.018743820579641475
2,0.024544791666666645,0.0785128472222223,0.08715347222222229,0.04494305555555554,0.1926077628968255,0.025925000000000004,0.09125592757936499,0.007506274801587299,0.1643706597222219
3,0.01667513042513042,0.008535742035742044,0.022121406371406346,0.02283003108003107,0.024317321567321557,0.09297163947163944,0.07596081696081686,0.0006298978798978803,0.219356227106227
4,0.13894074552898078,2.3277477230810957e-17,0.0779079939668175,0.10820534367593182,0.10218067226890752,0.015645981469510878,0.04509847015729368,0.0760644257703081,0.08481674208144786
5,0.004698534798534808,0.046242653642653606,0.01448166463166464,0.0635035816035816,0.09802922262922256,0.12230221815221806,0.12243024013024002,0.015781868131868132,0.05295675620675621
6,0.025431507936507915,0.09090695767195772,0.05107555555555554,0.07439285714285714,0.10468333333333331,0.003605264550264547,0.1658652380952381,0.0390900529100529,0.01719203703703704
7,0.020463519910888274,0.0043690476190476205,0.17683611807296004,0.043772173489278726,0.02262705374547479,0.0008473962684489005,0.20329880256196026,0.03594176413255359,0.037515594541910315
8,0.020257031979458412,0.017580911531279164,0.045655841503267965,0.0257377159197012,0.017682043650793646,0.1215730917366945,0.0017980567226890743,0.015148721988795525,0.20053197945844992
9,0.003353190668980128,0.025083783175888462,0.03175859520596358,0.0030801362380309723,0.00557146070303965,0.15347888953152108,0.03627605873658498,0.0068824304350620135,0.20835299787931338
10,0.020792631425658962,0.1149134993446921,0.0390523154215815,0.06240731032474154,0.05170263579437891,0.08537347094801215,0.19770116135139043,0.06296264744429886,0.08488029707295754
11,0.03993631592421909,0.037341717869943634,0.017822132616487466,0.2049159626216075,0.18257994111623146,8.295895332695537e-18,0.017569444444444447,0.05300172811059907,0.0657980670762929
12,0.0621235703888542,1.709725277414696e-17,0.14550369099604912,0.05591500311915157,0.038601840299438535,0.07206357870659182,0.024042992306092748,0.02772899771262215,0.13329720316074026
13,0.030095746425291944,0.010522366522366511,0.02850578840351567,0.01568194936376753,0.020905647382920105,0.1514137478682933,0.06392711202938468,0.026906434474616287,0.2124092056932962
14,0.019072379298941792,1.8696464129972256e-17,0.19926963458994706,0.02569853670634918,0.017409019510582,0.12932915839947068,0.005603959986772484,0.013003678902116416,0.11915653935185169
15,0.03141609432234441,0.016091613247863228,0.06280019459706956,0.008542925824175825,0.03275829899267399,0.20209655448717936,0.07658295177045166,0.012937652625152622,0.14923025412087906
