,ld,fix,rexp,sexp,nd,ndev,ns,nuc,age,la,lt
0,0.025516648157467375,0.001396673513984385,0.012010833264890325,0.04520988540498486,0.05364311577580764,0.018170719613296592,0.003281799594692016,0.03916105957788832,0.017130282231006492,0.14879666942702438,0.058831757281689295
1,0.014536955077859837,0.0015209184837034534,0.01601925977823121,0.010127652836810084,0.041583334027414647,0.006143815880997278,0.0070180766462454676,0.023624654958401537,0.008134886007160252,0.13507355799915172,0.03977490586968844
2,0.035622827646140845,0.0073016284542962205,0.013792475825824964,0.054784193143730335,0.05216934839925345,0.0033289620947983462,0.012072435794838498,0.045614700102380466,0.021630890707112535,0.12622043242093453,0.042396859087778446
3,0.02450338652470715,0.003896633194869099,0.010028008489938475,0.05530746664498688,0.03137959493269468,0.002571812494043219,0.012598673466981687,0.016915989234308638,0.021291706854221916,0.13452513702741345,0.03135944434733937
4,0.016663382809217427,0.006428679895476063,0.03599674345504791,0.04341308171077179,0.05026509746042258,0.01929969806023795,0.0049406192575789385,0.02536790244273807,0.021384090144084728,0.13289025387966258,0.03998090882975937
5,0.032490483782256406,0.007905825894956997,0.0276113304195179,0.027559489326020543,0.053050267603789336,0.01924123132307839,0.00558591786395854,0.01717312158505392,0.014567375913699106,0.13789469683808234,0.0327841382703884
6,0.04451747200508939,0.014898179982030978,0.014762672167707568,0.019738045079470752,0.04637634521166335,0.04444540251269294,0.006455356543634841,0.014578089137015571,0.011131850886865406,0.14521450637692832,0.0351369436287407
7,0.03683834393659664,0.01878093386795587,0.021604036036309317,0.03796160830567325,0.06376358661544043,0.03916835923008375,0.005367584848941059,0.017604285625518173,0.011433469331144575,0.14173008243338106,0.036184042285808134
8,0.024330156023665197,0.01622843786734522,0.026257172002299746,0.047967077191287205,0.06247675511888116,0.02573332118751157,0.013406087457785747,0.019835699744024035,0.02714231425795549,0.11240234475391375,0.04400503721105073
9,0.014657182026945064,0.0,0.011709312455196283,0.00833995402657162,0.01642277749573292,0.0,0.00903558505653427,0.002317842079629481,0.021248730720579447,0.041504047856750236,0.006239032652387123
10,0.013737940243248693,0.0,0.0028390127688411246,0.008537726889276186,0.023147243485353745,0.00027859107443990424,0.0029147156498355773,0.0105909682061973,0.0037026358159028086,0.04418650714517509,0.003726460993055484
11,0.014446815094350172,0.005687546094832479,0.01365005010855607,0.03367635670702945,0.033037817404303324,0.02635707371712047,0.001767351065194462,0.028916373043510843,0.0184767566702802,0.1222218577696321,0.020137802012220627
12,0.02167446593127393,0.0,0.0047822586045399166,0.0028062479137736978,0.021165271637518624,0.0009077252938860118,0.0,0.0044492313146102715,0.008618322832423518,0.06664486010470258,0.00432905884472648
13,0.050445161776103704,0.0027383868135760804,0.010335686824919215,0.006442602140830327,0.05164676376017586,0.012493925502993337,0.00590305793532514,0.0041817170048099135,0.014067079017726053,0.12124222976889013,0.02574653034046569
14,0.07359657603904618,0.017349410058942805,0.01583867416458034,0.04682852714260942,0.048800184282332314,0.020564851031199153,0.022977252893159786,0.01479150063886834,0.01580976142644855,0.1402884729441505,0.041173269684761905
15,0.05869052462345127,0.009736957798408656,0.01507308941295248,0.04002758366978791,0.04154849904780487,0.023799042283678448,0.007121933758301418,0.019590160841838185,0.017533767324490735,0.1267309866470411,0.025516602994104496
