,ndev,entrophy,nuc,lt,ld,rexp,fix,age,nd,la,ns
0,1.0946986222769004,0.46065491892915517,2.6956050881019857,4.611918220421551,4.293095611505493,4.243389720213506,2.3203015838620153,10.17285071927276,5.289586431878062,1.6666885920466321,0.0
1,0.6150739183424508,1.0051385304315754,1.339474019819891,1.060370676720706,1.223653524607223,3.8148764383371314,0.6766602373779744,1.8353358704338347,1.2811395026779,2.716128662907046,0.0
2,0.28558513562366133,0.8005736830044915,0.27522712638660773,0.35647770887417907,0.39933403760123154,2.185898434382861,0.5737986439439311,1.0366698931662657,0.44856865702798887,0.8019344634585835,0.0
3,2.201961576148793,5.339514846255026,1.9754324580857148,6.058706657480387,2.7144714564225594,3.499653413274795,2.524946467374106,4.080047548051604,7.0302581938992725,2.288281689761327,0.0
4,0.15050766205448,0.3412353729823245,0.08413303250367264,0.24716884941888756,0.20783810661547228,0.3642044793617333,0.012163702058269148,0.2316301634377547,0.17546579051023914,0.28412982599663633,0.0
5,0.3500245165751078,0.15621144419606744,0.2251136444711284,0.397572235080464,0.23913828887701513,1.1176081811837006,0.3106337090120536,0.4077957065880633,0.24754318163827602,0.2520932904727629,0.0
6,0.26710348601247075,0.171769148876569,0.1517040608100515,0.25088606398926994,0.11215071548446631,0.11459174225300764,0.2207392116543521,0.37133291729095824,0.3049874200093209,0.280431606861485,0.03438204248417058
7,0.054785070769960184,0.26871083010633634,0.29261986245415267,0.22391328282885567,0.1173287936273985,0.9402747340514767,0.2450248322744086,0.20905456753418666,0.15943856306665247,0.4787560064344868,0.02551670710252801
8,1.1083697004635344,2.1534134566585412,1.0251611252648478,1.0968976455291395,2.3794479041240493,9.958006536725488,2.6720888835612007,2.2544170032052526,0.9646356528965643,2.8566132933175465,0.07669872415845559
9,0.751255538463121,0.9718510422148467,0.7927244435545445,1.0451542091364832,1.1478338334221918,3.203022524690589,2.188079217056323,2.054547683349015,0.7138850685872973,1.3269792654127217,0.1698257674834749
10,1.7648138656298504,2.2799172078168164,1.6927071346027758,1.8176962148382878,2.294038415084075,3.816072096956112,1.612798036804272,2.798154640411394,2.2410144790672963,2.36054141710519,0.5164434715970857
11,0.6786447733503219,0.8807473103483947,0.7244015448757904,1.6340911378044336,1.2180043229595225,3.893259582881071,2.276318055319708,1.1164355082600235,1.983133145887417,1.8498820539799046,0.009330636521605803
12,2.188114600901487,3.2034299039971743,1.4360821557182188,3.8321597317747447,1.7903269760008904,9.206518532221914,4.1863894404307,1.2166382083271305,3.7631803042266765,4.304779616522491,0.09259582243168328
13,1.261556606277842,0.6509145336078928,1.2865908803074888,1.490854574373285,1.7664974365186343,1.1507729810588432,1.0177629716090975,1.1152116389172135,0.9095912079568712,2.093602337381695,0.006057470445951983
14,1.173022993120342,1.873872483364006,1.489794821240953,1.6285133740798547,2.2103413752713665,3.25734033969091,0.5271763264805602,1.0122741663851107,0.5389726152142149,4.375790578100237,0.07001935079176379
15,0.12731714727669283,0.16023846134363837,0.07951661233294616,0.39964402759247863,0.2644010204088126,0.3509929305584998,0.04932933331760549,0.17888782369420828,0.21588033439703055,0.48495126376391556,0.004400179298138709
16,0.265233438528814,0.40596649575125476,0.25451884553858617,0.3819526017160098,0.26409313120848427,0.393648174406462,0.09277598366521637,0.11973036913696128,0.33693921314775416,0.4723090806854758,0.026249552287262543
17,0.3383530585670197,0.5273223146151971,0.45880050193213007,0.6805604411383234,0.6383769268698805,0.29490469003295605,0.2762745963367435,0.4971481030578933,0.9232770218645755,0.8286907598112794,0.06233450947844908
18,0.04820149719220057,0.05505610315767601,0.24865889989329454,0.2402363280514759,0.07578431275188328,0.21720475478479842,0.0,0.10473896483014769,0.031047902142549058,0.1494666810502031,0.0
19,0.1492321855902001,0.20184038565023957,0.13467443303491158,0.2715240531968612,0.29532253122111124,0.10084274137613641,0.11770908806100285,0.22837389518668674,0.17220270164676288,0.2925942235862027,0.015873460175311306
20,1.1807285151412716,1.1667943867027193,1.4307014923418946,1.5625709263475347,2.367032523620581,1.4123818689121759,1.7615990349455015,1.8988741576099952,0.8659529749435199,2.948859112696711,0.030384658800350038
21,2.2777454051998904,2.053069759209462,2.3132625579632506,3.7194027150069218,4.535249488031258,2.5580599778364874,5.799769977662766,2.9852393852220533,1.7918685639264134,4.537147314581689,0.16865281205368388
22,2.030633372002136,2.9650743054887885,2.5342163801135165,2.5664913091951687,3.94903383385079,2.7712465134381623,1.9834683131915238,2.6774652553830127,2.2763742747837994,6.606684053966332,0.08443863899475289
23,2.105199958874903,1.685679552655475,2.365021997790512,2.8794624915602283,2.764104495783033,4.990724051899915,1.3437413390906134,3.986008262626682,3.7853965456494465,8.009971758852314,0.004906730598494711
24,0.0763884971478781,0.03059220905641935,0.24646513611360066,0.08681963640074324,0.06975389574856991,0.24999146666716557,0.04043293723497608,0.15497622051925783,0.10902681889359142,0.10285265784913511,0.0
25,1.876292931233644,5.123410086415729,2.5411380185600914,3.361186628885778,3.144042792587295,5.362397554047072,0.8328483031470489,3.5271685871378815,2.521434377097074,2.9033980204294036,0.01651687467870558
26,0.09423324867456936,0.1887740366498553,0.22392892994089064,0.29442328497198317,0.1778098692995475,0.5050617530540983,0.11579125205839602,0.34995689261070606,0.23861506316727832,0.38737124276746077,0.0
27,1.0281753763273238,0.5732219912030042,0.6180608959419315,1.279343647038909,1.74340362233965,1.5212385089065474,0.5540306622238245,0.5829991053776645,1.1145594733109432,3.1239871178587357,3.471946651978648e-07
28,2.1276740340499107,4.84985478559958,2.8533124082106363,2.386967352989296,4.042827815723895,4.6423679602345675,2.330444202539437,1.857220284683201,3.3335458837581333,3.74650780054725,0.09887961237875541
29,1.8214671529066184,6.698485563024474,1.9439182493035587,3.4760945092175706,2.0373870357807338,4.966478304811806,1.91182591863335,2.745038250735224,1.2734918115039704,4.847319941240382,0.0922200303685101
30,0.4658843524372679,0.6287924939089528,0.6025950793257935,0.6059485813188401,0.4395657883105771,0.7033228932246772,0.6780700851349997,0.16560940271403649,0.37305469422427207,1.254899993253219,0.022956649386820866
31,3.6531433840425627,4.87270650286875,1.9851671080139268,3.1374764132157793,3.165319773686395,5.345625930573044,2.1823643873561895,1.8005971306571462,2.810016362741573,2.7986434503492674,0.05821307972018211
32,2.9870826049467616,4.440912215633478,2.0159117355054055,2.587325458617162,3.055749440407751,3.762138737464575,4.588680553486309,0.6711843479755637,2.016687478182913,6.558004501613338,0.035533468867173554
33,0.3012555902268742,0.151018610048301,0.41240479933877533,0.21465358420747602,0.18362622261694586,0.418219958730936,0.5035809739517487,0.32995119072802104,0.37588253818748685,0.531050176840386,0.036368631134461614
34,1.9989358008442217,4.124421443643103,2.808108117895301,2.6375599930108233,2.948621801813072,2.647316915261564,6.926809436229276,2.5876402057387233,4.183755542343519,6.146258250165554,0.1148218714336227
35,0.63756833440842,1.3233793761731774,1.0281606926287499,0.9395980203405463,0.8314521910939292,0.8066239859572649,1.4873471389200332,1.5490142341418736,1.359981462070058,2.0212429869845767,0.353264594104606
36,0.27571528283264524,0.34380051915395393,0.3339329279817516,0.4285312778196564,0.3880409515536748,0.4744085511865969,0.24381363075531726,0.22014861325112267,0.23857834470576053,0.6773829514711244,0.029436895941426566
37,0.04265075833340817,0.2482806769794311,0.030189675619672927,0.08788526178515403,0.141631376776549,0.1600191648353808,0.07490649833088332,0.1721689411230824,0.04601781520272011,0.2594350267765732,0.024592131739787353
38,2.7082674158969855,2.295354828700022,2.386108682566079,1.924032630267447,1.1345960455359079,0.9408169571408477,1.0004017637729576,2.020597802629375,0.8279799390546648,3.7871158427233165,0.0
39,1.6736012346644586,2.476478686598152,1.4970789114683367,2.7221074385133863,1.2155203177905571,1.7684344253532516,1.3350984461014515,0.4725627127329299,0.2531743038811165,3.9597824124006835,0.014944243964116326
40,2.851124411824068,4.5005971501043165,4.144648401055262,3.492439093480188,1.8557720054658549,3.4039772920684666,3.093702187693773,0.8647058156829535,0.5558301720510698,5.313367862806108,0.003748713473534183
41,1.733271387521204,2.3475840570347346,1.4428937732169655,1.4658177468454217,3.630993641538451,1.7034083813849477,4.460746426883274,2.2933896152280537,2.884525126175204,3.107580663931325,0.18595632078484245
42,0.13369641743800076,0.22455262914374358,0.0701625729481339,0.10049949430105742,0.1168904877081728,0.1097554311877267,0.24012376406104763,0.18615432560641254,0.25362103643003203,0.16929421266589179,0.007692577058463785
43,1.9475171819833337,3.701554064194967,1.7093204622776754,3.3426739937957155,2.7112763635512462,3.1007635578230426,1.3961889849448024,1.3305714921489356,6.257581316424622,4.828461291153876,0.02435085304915659
44,0.3255668373949823,0.702914304336718,0.524628565969155,0.38401668089995733,0.3928564084055984,0.30171679222176073,0.3790115134331231,0.42193643968343375,0.3586365401498748,0.5191523424304909,0.07614278292258585
45,0.19811732624590583,0.6004210740653362,0.1973661392581162,0.3588604571601964,0.5105561956189449,0.6203370899072165,0.1623579925601599,0.09116136108599969,0.3579954251400919,0.9154365173119235,0.002886395986694159
46,0.224179241052086,0.15991739564058996,0.146919167675494,0.2690690191348947,0.10604353807208877,0.18738008005416668,0.23697788270425355,0.11189007691437976,0.21213198219659585,0.4679962486854608,0.04233926115840276
47,2.5343446679308728,4.559010816732357,1.7946312708533247,6.232677612881261,4.479092717218341,2.3560938324041234,1.4016527690609637,1.7705853555276811,1.3763308830714127,8.89567793979099,0.02629612075636502
48,0.5472647118912898,0.5325422733015105,0.6204386011434257,0.4811812595408274,0.3549928344733637,0.33642132055842094,0.4397362969465774,0.2548696305519468,0.37729908624829994,0.9576898273252189,0.061331867034189295
49,0.1103488410595491,0.3809615983314257,0.4233983339926578,0.18972503474473426,0.26532055269276533,0.21697022370211716,0.5851831795435833,0.09080495865455424,0.08456775410405065,0.3535362393430958,0.002072464087670816
50,0.9900690014031065,5.3040288501475095,6.90413242034919,1.1472002405556487,3.7603882946557197,2.907677668866269,6.127306345564007,4.9664660125456495,0.8079382912256629,3.450539221814401,0.017273814451342823
51,2.204825740363281,3.2055996062075853,3.2216926892623556,3.5293813126264504,1.4836519433985544,3.9979711078857108,10.001255907838674,1.4502857922668944,2.061844654799127,3.20038729025018,0.35052139547420014
52,1.1023939142804617,1.372935956138995,1.5548023403063116,3.0874232337540524,1.726519708112564,1.584496413017525,3.7742765988340743,3.037768707446219,2.1123055231751984,3.8419343158348527,0.0
53,1.5315463752470526,3.3206882342302357,1.381854461933736,2.982114673935588,3.6406805370641435,4.149109827478135,9.051390795440764,7.344995775183555,2.8273972839567865,4.210147812582774,0.0
54,1.469368309224399,4.068836987465972,1.6338894325766056,2.4924203635726787,4.520448102360004,2.2001876225234045,6.895696461060334,4.659681674255953,2.733950551814725,2.7510544026611963,0.025855131623871437
55,0.1079313612658822,0.29030157733906214,0.1046433119867448,0.08309926982300739,0.047523117071400625,0.05527921283499077,0.3637923233557403,0.42768466536934635,0.0,0.05319673202285956,0.0
56,0.2482198664310361,0.22613251874244833,0.4842891172168035,0.6034122865447553,0.33180524592647603,0.6608077548392716,0.43810886847008457,0.3491280584875378,0.06149896625363081,0.546798847474375,0.0
57,0.1435638734508711,0.17686160433327303,0.15784377169808503,0.1627014059326144,0.08715712997649563,0.1667916495476965,0.18255203928012415,0.294282214611076,0.19837773142637793,0.2593692568412409,0.004453125249130073
58,0.6822591937267344,1.3089328722940523,0.9275759260639415,1.2530681000646438,1.115314556363196,1.0218484834178376,3.497287919744358,0.8842189775299872,1.764731331672887,1.7994911881786193,0.15410328491397027
59,1.732820713710847,3.5957819759306022,2.8435853718998967,3.7944788171590687,2.6803951275488993,3.862459597445847,2.350642493123278,0.9664007527202626,2.3827241617449766,6.50462800197799,0.0
60,0.32478776257800707,0.625758082818482,1.2107199869594059,1.15342322457811,1.9972874089240726,1.894795698038836,0.3020223333714535,2.2877381559836674,0.3120213871064817,2.045889243858225,0.005963453218344805
61,0.4101229302797063,0.45345531830880736,0.3282242653308698,0.40816425324600314,0.25235876704903765,0.4497969637686493,0.2225206859951527,0.27842940301160546,0.22483080796872762,0.7526055266933617,0.0
62,1.728681795483406,1.3202182095567203,0.6525182312297421,0.6787708996628077,2.0287992654768847,4.579160979650346,3.8734850699135097,0.006130387720395337,0.27924857244444184,2.120680398558781,0.0
63,1.3907734387397437,1.6294541504159124,3.3461327736096114,2.327141064666715,5.3424032173444855,1.8890547216684022,10.380543490481209,2.7465529987429353,3.4597625555217486,3.0118365911838496,0.31925147434061685
64,0.6142176612540031,2.629934523131754,0.6129286833278114,1.843783784765064,0.8313022650744994,1.1785790183287241,2.0112328670344755,0.24889854137653789,1.4595225896474913,1.7731710685804474,0.0
65,0.11004341312000548,0.6764559194121731,0.16418075419724423,0.5575221788631967,0.3913539175635684,0.22760061787595434,0.3336491166424869,0.09120256344508763,0.19501834681711053,0.5559448597838776,0.0
66,3.6103693312041782,9.70015510836802,2.609749000757107,3.8184894518457004,2.5813544019409203,2.4216804264700413,6.638421128391259,2.7228393843994443,0.35117365948356327,7.5537651572248,0.01086661739635907
67,0.287947454129098,0.15488697605645588,0.1041488348396729,0.13234022275912374,0.20601904883578392,0.21350153930583043,0.5680175241540553,0.3053680487189424,0.08738658424175086,0.1199872374288498,0.016359243965394055
68,0.5397807649387063,1.9817881175381824,0.4754249912027448,0.4465562480577569,0.41803855507690413,0.9124859959622744,1.3746629626538185,0.35300057621698644,0.7170707561849692,1.1450380492647618,0.05271125460604448
69,1.1553119738337303,3.8266592111966307,1.4658720963081795,0.975882059833659,1.6616299209662428,1.2402103001986655,3.159136033655534,0.5410206886038214,1.4394200768385619,2.3655677070120618,0.1169976639316645
70,0.18715147093398618,0.23982716588176017,0.20354112210502298,0.27117990662697716,0.6582012194610418,0.3306822743386028,0.6034292575637059,0.10973134077077003,0.3261929135333205,0.5553333780202195,0.03373991804501671
71,0.5717908773550484,0.5909495009512683,0.5692499143533924,0.6487582458410323,1.1749804936100348,0.8390021388368476,1.5782011111186391,0.3497480216667359,0.686802611840556,0.9804614902301136,0.0413393717168316
72,2.1122019088561066,2.732696009217916,2.7117796846695876,2.9883731762865637,5.084946027195771,1.3713545698024803,5.23670432014988,0.6773012326056366,1.6231859335355785,1.1405434893540416,0.10361341280173657
73,0.08894782110640792,0.184046168403161,0.1711436124653447,0.024288776494014678,0.0,0.25436844320685803,0.0,0.24863343549546285,0.10854851165199392,0.2520857976679459,0.0
74,0.10303560478894522,0.22539495566098022,0.4173012626947191,0.2908388103817724,0.19767034927410662,0.868994661281456,0.07873401905476515,0.3181887385447241,0.146182840747697,0.12000623535676957,0.0
