,ld,ns,fix,rexp,exp,la,nuc,lt,entrophy,ndev
0,0.11576646115296835,0.6322540624899481,1.025298407708981,0.27745129455357015,1.2680784438925865,0.7475332392961573,0.705422359958372,0.11242258548592449,0.14712242384150095,1.2540094860432973
1,0.05590042978171749,0.024225538503095376,0.04085657502496251,0.009138130326555841,0.18199233015065527,0.7834499443466247,0.08389798131956079,0.07708702859224559,0.3868802719440126,0.1127263481079047
2,0.061949543028648885,0.0,0.125001026562656,0.0,0.06557829040212278,0.9970147803190093,0.005805987177097097,0.13424193912028512,0.0,0.0
3,0.11679239055046074,0.8036779968787838,0.25294607374391426,0.004362040033076255,0.1956280558140244,1.240995209510806,0.36797204722980614,0.0,0.0,0.4552304563173879
4,0.016909968775595495,0.5210609663404964,0.32424304193820364,0.08496017636773588,0.14528571367679186,1.0601662378846481,0.28936144459250934,0.11990548420718514,0.18799846132199247,0.41142304602472146
5,0.03786860697202825,0.3503105623473864,0.07002909753312239,0.09222293764863802,0.02104024391301701,0.6500596350202068,0.11750220295651978,0.2908888429546649,0.0,0.10676453874111785
6,0.156111403491979,0.13603894719138507,0.009683795624095059,0.32895141128138095,0.20977671077485374,0.4989656822475619,0.47882484791850594,0.2763995400138464,0.031044902687010115,0.08220647396561809
7,0.09695828024942174,0.0,0.0,0.12258868846023165,0.09384682987825813,0.2893451042025255,0.0,0.20390163919171952,0.09068999238602982,0.0
8,0.029066776264944815,0.11578571478976041,0.018998696238549127,0.004045295922353079,0.10336889262568992,0.5671841446088172,0.08633767972112238,0.5733444113531041,0.15207800071985492,0.023032120150479656
9,0.22956360278457297,0.008388206708413677,0.19018493994865932,0.5683226130623964,0.675952445260099,0.5919700560001504,0.15263009375113698,0.7391647581543055,0.15896763073864456,0.005179012603016898
10,0.33051664655076557,0.08623703767641105,0.07885802569984487,0.07696612988572449,0.09844322025221842,0.8451204104579093,0.0,0.3243053155582061,0.02654245895461612,0.35548523353022343
11,0.3813877369025861,0.053958675188612366,0.08543227827482178,0.2239703156262161,0.02973775389127189,1.2212519590231439,0.10060569254959625,0.684429748738208,0.022345105517289448,0.5833539130087549
12,0.0,0.0,0.0,0.0,0.17115601319502466,0.8952951606735389,0.0,0.7577746197821936,0.21994669336565884,0.6786134349694406
13,0.09720896387730003,0.16393618258529014,0.054570514530306355,0.05268673010811601,0.046190959510069796,0.28221149166508186,0.1173919920229653,0.732395615900831,0.26390552387602856,0.4052037056263395
14,0.12460054776861763,0.1488723055708334,0.16685140974764343,0.153060467688286,0.0705490439002486,0.5899973916738608,0.08096908430386411,0.46145241525507985,0.07990464794047125,0.09300892935541742
15,0.04226161851002526,0.0,0.3465917551934543,0.06256177711454103,0.31466226006990294,0.6025019731495659,0.3967494726358995,0.49226280451759646,0.07220578767876253,0.03426051158669653
16,0.06155475538185871,0.3270008526073488,0.2629723899537805,0.14972987755596717,0.3008984369688793,0.45573649921219084,0.23960740945667522,0.6771739921073292,0.28074844572375274,0.07085667417015414
17,0.06811920317370132,0.05399746373958567,0.16021691869026197,0.0,0.09199875040159736,1.0630065121944914,0.5203396034294875,0.7017926984180306,1.0252969386092614,0.0
18,0.2746156459273812,0.0,0.04026615022868554,0.12973613092628872,0.018808645900697616,0.8549165256943483,0.12032700308609375,0.627635579088667,0.4706601573760407,0.0070414008221122435
19,0.09452759973006211,6.244318286452405e-17,0.16228717031152493,0.1427298279553832,0.08261087880897577,0.5501684392573535,0.12331896468333665,0.3875068809389424,0.015155532684727876,0.20133540771341282
20,0.043057388147253,0.013167248756024203,0.3302208947548587,0.12475155405692828,0.1092636282611069,0.5545120488210452,0.10308312304031804,0.2745956211511884,0.03658579494619091,0.09915588266198655
21,0.31386907092528776,0.0,0.38613608160434226,0.10793133162346515,0.18939314913833433,0.6393011396640746,0.17376595191085514,0.41977170438664146,0.36445746443357246,0.15050711678362008
22,0.000505970324338501,0.0,0.048322710058274675,0.0,0.0,0.7677630772995887,0.005476117076761935,0.007224439624514504,0.18620365217555668,0.13888304755563258
23,0.014740711542213635,0.0,0.2673836630332393,0.6755544162976651,0.10783620742339052,1.1780229047649977,0.4263711199285069,0.5012255938602801,0.0,0.9864257295622751
24,0.41953036381313,0.0,0.0783245189883635,0.0,0.14388626665358153,1.3181141711626265,0.6777296715959537,0.04114047373670209,0.3895850622737782,0.4725755159069116
25,0.048357605348208,0.0,0.0,0.04690822778531962,0.07220171730918472,0.43195611062796074,0.0,0.0,0.0,0.0
26,0.057280834521818626,0.042687579039345724,0.09246846352636266,0.199198522876022,0.31982752339838194,1.0911263584343234,0.5312603239858353,0.49228078147323,0.45623789843988843,0.09430675665274721
27,0.2911899377390262,0.0,0.022393671238729446,0.06449602608627017,0.1684618872140331,0.7152617851282967,0.04509479372874151,0.08337702204253992,0.0,0.0069332921095705685
28,0.07486037858100415,0.03321712063029143,0.40465652932433405,0.12375938539497931,0.22927105956367716,0.8569442307951529,0.2652864790850382,0.6182292440570347,0.5046508281161436,0.13366160975763874
29,0.24809033057132568,0.036642409393798515,0.25840139992707895,0.23608777633040037,0.17210934315143314,0.8002160584356236,0.17861384120768672,0.5339876499432021,0.45012255189176154,0.10536372399963802
30,0.14524185312464252,0.0,0.2102219945490229,0.06528570332173093,0.11288117301810299,1.0565248295222527,0.8428508895535602,0.3804755897733459,0.38685712762749347,0.10040783663015869
31,0.2321341805260211,0.0,0.06944302816984418,0.10641021901874537,0.014229197037370913,1.2911945426317262,0.49636439471318916,0.3294811530570633,0.6371338501877574,0.11788977514031995
32,0.22412696228198367,0.12229640982209468,0.07342820526907007,0.09387798036170188,0.27316869463976967,1.192071161764348,0.0,0.42172221796711545,0.6058581549063462,0.13260463625004382
33,0.25372097778155356,0.07958769146289274,0.1881903765686357,0.02247497844038252,0.19592444848767884,0.8954259944947336,0.4184782243233227,1.0293753124183567,0.542174687540871,0.2572284006229604
34,0.26556563120060805,0.0009207101779673332,0.08216017905596659,0.04348097753439356,0.2342750630281693,0.9066476361082977,0.06829724125199796,0.5223487952348808,0.09818209111667017,0.09113620910987663
35,0.24219664349594064,0.0,0.28818773164063743,0.32801662016412936,0.06307023463246562,0.8753432529138441,0.16059744838443016,0.30244202241457535,0.2028642135699272,0.19079914878937165
36,0.09635390830012507,0.02961957779407917,0.13145988386116167,0.04926705406232133,0.2148827267944064,1.2132656814511742,0.08840717225934307,0.3047884098466492,0.0680730479223812,0.138953674176041
37,0.19224949167415473,0.0,0.3132270102345739,0.10442234591750377,0.02704723388932771,0.7393976458725701,0.4742928191593353,0.3944923284180006,0.1283688228998578,0.381161200520563
38,0.0964326776692874,0.0,0.16552591132198177,0.28894202242536327,0.014954968742803814,0.7938528606111588,0.565425845248946,0.3835507725124946,0.4975726466024117,0.3174785318551838
39,0.37574591468564394,0.17234075769598556,0.02866450547502336,0.14624671088811086,0.03370685891503135,1.2041674394125133,0.9783109595467312,0.7844439994277326,0.5443680806615385,0.19364146465869786
40,0.04164185071253023,0.19099106906249014,0.004629480793001819,0.07865924339079114,0.07218329673943001,1.1383053333804038,0.6028441563814321,0.6014262964899565,0.11532305550095205,0.346966874962308
41,0.0,0.023479322381599194,0.10437683124367919,0.002232311958814363,0.0548508546300367,0.944525850238694,0.2695814041219912,0.427409581004608,0.10742745338883969,0.40412588423521784
42,0.1374068195203137,0.0,0.3068904018478762,0.05825269510466024,0.103756397675088,0.7612482038761156,0.7047813519191639,0.4950777302772347,0.5280782807198546,0.1834980111872348
43,0.010041489560642894,0.0,0.34111298788378164,0.20056888455826563,0.02346561079417305,0.7337573012877594,0.4027959924441928,0.20776746860883383,0.19128209337405544,0.195528234872371
