,lt,age,nd,fix,ndev,ld,entrophy,la,nuc,rexp,ns
33,0.016520479520479515,0.001604858909206739,0.015900809335591952,0.015852393982828752,0.009116057855188292,0.00031536579362666413,0.011913984566158473,0.0021767942202724835,0.023019835237226532,0.014934297586471523,0.00023576423576423568
34,0.039218617372441776,0.009307271526926345,0.027050834669433164,0.050456474582665264,0.020687069697255492,0.003378760728095821,0.019518060926152984,0.0035669150240497955,0.05041592002263514,0.034408186362350275,0.0
35,0.022239448646993887,0.0025398168064383565,0.014746074711393603,0.018089175951212816,0.010797544529569571,0.001343500012084015,0.008107845743609572,0.0018366080995077822,0.023331420032062893,0.0184518371720199,1.0190846766722253e-05
36,0.0320721428330124,0.0014910210562384485,0.011783228848446256,0.012565043652000162,0.020292509422944225,0.0006102351754525678,0.008551496812366374,0.0013980584632758534,0.034774826622652695,0.056122211122211156,1.720501720501721e-05
37,0.091340849637918,0.005777126794072579,0.026559358537957527,0.04674520144188784,0.04738879449309461,0.0018752971573290534,0.03196274428463456,0.0037861395403461485,0.09334621409723824,0.10496693621559375,0.0001511784951858145
38,0.08998858629293414,0.006092862451558109,0.017216193054702372,0.04286154149508186,0.03730338846798473,0.0031767171751643742,0.03332551247923914,0.005922111877080829,0.07989160770216672,0.08050931297825696,0.0
39,0.0376438095238096,0.001954497354497349,0.015100529100529097,0.025372275132275163,0.01776021164021167,0.0010452910052910053,0.0087794708994709,0.0016186243386243336,0.06613375661375656,0.03734984126984122,4.507936507936512e-05
40,0.006518737929954598,0.0007000104389581952,0.003890904187762061,0.003088626755049838,0.0038393618316891966,0.001445987090488368,0.0019075891226055504,0.0004333646502079119,0.03437060911321055,0.014810985263670653,0.0001168467386954781
41,0.021039494073794855,0.0014235911947280508,0.005817586871848655,0.030123640906020183,0.013217358527671716,0.0010978547665481272,0.008951592491227685,0.0022412691128992452,0.022094238406616524,0.021646208557990168,1.8637182225572727e-05
42,0.06283282584792363,0.006992726042459608,0.03982534043812903,0.03197602131438727,0.03374439651526683,0.0018927091262792761,0.024957709549183863,0.0029903577772138947,0.06726951704305179,0.061524782204178355,0.00020658885223716415
43,0.06227640415140419,0.005312499999999996,0.032737904456654476,0.04097393925518934,0.035535332722832706,0.00141369047619047,0.033736072954823004,0.0033970543345543257,0.06982657967032978,0.060055135836385796,1.659798534798535e-05
44,0.0071633454106280175,0.0006767598343685324,0.01839113181504486,0.006035628019323673,0.0056433316080055146,8.648205659075207e-05,0.0031323326432021984,0.00023831090407177278,0.02491157694962042,0.008420246721877174,9.273636991028296e-06
45,0.03146898759503804,0.0032428971588635397,0.02781552621048418,0.02648459383753505,0.011825930372148845,0.0004089635854341722,0.020258903561424603,0.0006406562625050035,0.05331372549019605,0.03014405762304922,0.00016366546618647453
46,0.0463947431338736,0.0023508630030369213,0.02838130338130337,0.03675762154023025,0.018536201362288326,0.002659031137292002,0.01226349443740747,0.0017246834638139014,0.11358089032002074,0.0414497331888637,8.54100854100854e-05
47,0.13726779820839224,0.0049868660335421235,0.033573112413282216,0.04361487169125076,0.049541321479086735,0.002085269751464936,0.028910217552367515,0.0036798679867986695,0.1281400282885431,0.06380615612581665,0.00010002020610224288
48,0.07550799150553249,0.0045783502850117305,0.026291494355649887,0.050871521180283874,0.035823460377780274,0.0035539845758354774,0.025284452889236607,0.0027017436012071027,0.08317648373756566,0.059472728288811824,0.0
49,0.06735145132120561,0.005257789889169851,0.0330132406975507,0.07770090862718468,0.03517651535609944,0.0025656101932094296,0.022136746891000182,0.0049978586840590585,0.09055634661494781,0.04939878122297785,4.3917435221783054e-06
50,0.04807024548950017,0.002968150896722319,0.008411578069963167,0.07704795515043958,0.02181718695383292,0.000876206609125868,0.013439756930440158,0.0014118200639939786,0.07769082573740947,0.032689319996773415,6.338899196042054e-05
51,0.01870488191428935,0.0011440755601971493,0.00253246440938822,0.018984774363766277,0.01352468440242585,0.0003988370069074193,0.002328917715604901,0.0006829435313948603,0.019699701350336243,0.013094837300060471,0.00014538558786346393
52,0.05529936889559395,0.004443267476634513,0.025415639048938687,0.06843319726872135,0.03562335603454573,0.0038932044375252902,0.015255241519144426,0.003953051467375698,0.0624115178783194,0.04901074072290783,0.0
53,0.018770238095238097,0.0019751984126984068,0.010519246031746038,0.02394503968253968,0.012250992063492082,0.00035119047619047716,0.006259523809523807,0.0005436507936507943,0.021527380952380968,0.016176984126984147,9.126984126984129e-06
54,0.009314367553951272,0.0022765035692230277,0.005812943806558072,0.01439765255307845,0.005837767879432906,0.0005295645791920796,0.0057120989434048764,0.0003246369303368014,0.011807520990184877,0.00751617553482034,0.0001474334067262444
55,0.004513684242341807,0.000621390034909554,0.004089132701636665,0.006030058484834734,0.003408532438681594,8.568708346556652e-05,0.0018301975185504192,0.00027007299270073026,0.00631107282646476,0.0023037282193105733,3.475842891901286e-07
56,0.03372543267820476,0.0019292070010755863,0.02075535347609271,0.029093575828688732,0.015063557250415572,0.000796421237899676,0.012135034712036776,0.0012657670871223234,0.05111665199960887,0.042260193605162776,0.00015742642026009594
57,0.004389134031991168,0.00032175032175032066,0.0034992645706931388,0.004682846111417532,0.0013959367530796138,0.0001374333517190659,0.0012267880125023003,0.00021649200220628747,0.004978856407427828,0.0061665747380033045,0.0004715940430226123
58,0.013799977538185085,0.0007608939802336019,0.006682389937106913,0.009364330637915533,0.006879492362982921,0.0007412398921832887,0.006763252470799631,0.0011618373764600187,0.015761455525606465,0.012545485175202153,4.7731356693620855e-05
59,0.004296282481661063,0.00017033445231878663,0.0011562849682954118,0.002805545194579136,0.0023044883749844614,0.000174686062414522,0.0021242073853039887,0.00039040159144597674,0.004553649135894565,0.00405570060922541,0.0
60,0.0546205673758865,0.0025430597771023303,0.023451874366767992,0.0351068895643364,0.03310992907801419,0.003790273556230996,0.012634245187436685,0.0027117527862208705,0.07799341438703136,0.03662006079027355,0.00029635258358662515
61,0.014140822756323702,0.0013274822216221111,0.005138230263750101,0.005057628949500402,0.007250823656494741,0.00028785669277162703,0.0023962012782428573,0.0006657664956341712,0.012827023134395538,0.008173823026375013,0.00034906832298136644
62,0.008459702787721003,0.00017897819720143172,0.002104892070723506,0.00948964095888923,0.004164226054886645,0.0004447337021368907,0.00363596919405575,0.00047402104349712466,0.011167154789022672,0.01252738908775355,0.0
63,0.04041813277034953,0.0006779263429509723,0.014064039408866993,0.05657811400422236,0.021658456486042706,0.0066232699976542225,0.010352451325357722,0.0062907576823832915,0.053391977480647425,0.033428336851982196,0.00030494956603331
64,0.0492964151952916,0.003896201177100049,0.023170679507758137,0.06301444622792937,0.033958266452648524,0.0012653825575173908,0.01704173354735154,0.0020171214553237025,0.05680684858212944,0.037963616907437145,0.00010968432316746928
65,0.012946233197874352,0.0003136396790663741,0.005603834531624457,0.008546941752631019,0.01015056788579765,0.0004100239658226519,0.0037345003646973,0.000800250078149421,0.015283942898822537,0.009648327602375724,8.856934458685007e-06
66,0.002025791281603596,0.0005189529629369488,0.0014303608638791636,0.002179682718068613,0.0012055776865779017,4.318057910809189e-05,0.0011154871444960682,9.131137177776235e-05,0.002127220488532559,0.0017706211514598117,3.0771597815216555e-06
67,0.009930403762777647,0.00018904062155084724,0.010439201131141744,0.00855658594296679,0.006206815706133993,0.00026325376385973287,0.0020317628642124884,0.00032599678259426825,0.01317181379444671,0.0064496540928142155,1.2029201924672308e-05
68,0.003032738095238097,9.15178571428572e-05,0.0010178571428571415,0.0008809523809523798,0.0011525297619047613,0.00043526785714285683,0.0014672619047619042,0.0006257440476190472,0.005057291666666668,0.00559375,0.0004635416666666661
69,0.0011520260278024249,0.00013383614315291338,0.0013598047914818111,0.0009117125110913933,0.0005198166223010939,1.4049097900029574e-05,0.0009545992309967472,7.172434191067732e-05,0.003115202602780243,0.0030005915409642135,1.6267376515823716e-05
70,0.022402597402597417,0.0004389409040571813,0.006247357293868914,0.016532266183428953,0.011145676029396954,0.00030001006745192726,0.006577066344508197,0.0013787375415282408,0.024064230343300116,0.01833786368670091,3.020235578375113e-05
71,0.0019493080527405481,5.4919908466819194e-05,0.000750920780211399,0.0012499509643674421,0.000731785986705896,2.1967963386727687e-05,0.0004144055791653048,8.375286041189933e-05,0.001910820529584833,0.001119232864770623,0.0
72,0.04477761641100121,0.002149405464282474,0.021942906417355013,0.04730507397658164,0.024104111827176172,0.0005432513388399755,0.008116093310338574,0.0010061722792048663,0.04930108014886083,0.029974584732685862,0.0
73,0.006084578644199826,0.0024050181415657067,0.005187114363610279,0.006554947420207857,0.004415821085214108,6.930693069306927e-05,0.003163315089272897,0.00014076625053809736,0.0071574113933132455,0.0048798761863764065,2.3573785950023578e-06
74,0.0013390626115513675,0.0004060469765117441,0.0007589955022488757,0.0006371814092953525,0.0035282953761214607,3.998000999500249e-05,0.0005715892053973014,7.308845577211394e-05,0.0018523773827372038,0.0011126877037671652,0.0
