,entrophy,lt,la,ns,fix,nuc,ld,ndev,exp,age
0,0.0021788653733098313,0.22854570840681943,0.000676072898295131,0.0,0.028034979423868303,0.2324368018812462,0.0002388300999412198,6.5293064165238155e-18,0.05037845385067603,4.4091710758377414e-05
1,0.026610119047619108,0.21937499999999957,0.011086309523809516,0.0,0.051354166666666666,0.18593749999999984,0.010306547619047625,7.19910242530375e-18,0.01173214285714286,0.00010119047619047625
2,0.0009595076125688658,0.033241982507288444,0.005116942014901207,0.0,0.030011661807580126,0.04519468739876901,0.00133333333333334,0.0007949465500485938,0.0641587301587303,0.00010625202461937175
3,0.05266853096923896,0.13279585886832868,0.0005989567838797472,0.0,0.07112115983419608,0.31198706888002986,2.9749509133110487e-05,0.04029273516986968,0.06635330517046473,0.0
4,0.007343915343915393,0.11917460317460307,1.1217878477983353e-17,9.830099697201907e-18,0.08139682539682531,0.26903703703703713,4.394632805807911e-18,0.022962962962962973,0.0917037037037037,8.465608465608501e-05
5,0.012159499432323306,0.027882287644217678,2.5052001882701047e-05,0.0,0.15135626645882774,0.16511521390360792,4.723609782599661e-06,0.07015471509041482,0.009152584405002297,0.00020159691750721613
6,0.007588309914129562,0.07629784673432213,0.00011621779859485325,0.0,0.09622635310954983,0.2281166081186572,2.0068956544369942e-05,0.10695742258652095,0.017633196721311476,0.0008336586000520432
7,0.0047696658028290526,0.09821631033365713,0.002169042220062608,1.418755985709603e-17,0.05353059874743549,0.29393626498218306,7.997246517655292e-05,0.11534189072454369,0.02901414534067594,0.0011972249217147176
8,0.006829388560157787,0.08006545923212552,0.002965363221773488,0.0,0.008196231593667488,0.3817886885194574,0.0002665069972762374,0.016719498450267666,0.011161986161986156,0.0001672354236456799
9,0.025312617758473686,0.10161291922016635,0.014349923642926534,1.4054800407403927e-17,0.031069643600880572,0.34449881993613696,0.0010109874853731584,0.05793477254847516,0.05052392191084404,0.0025101148331052557
10,0.010100002087181573,0.03963244732475495,0.0012116089039166005,0.0004084353443327951,0.041515346002525454,0.36005564947872576,0.0010141093474426888,0.037348157540465214,0.05241552132577771,0.0015241643446771652
