,la,nuc,exp,rexp,fix,entrophy,ns,lt,ndev,ld
0,0.36473429951690844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.14002771455601898,0.07679491110173661,0.11653888823485231,0.08248933045905149,0.0,0.12914355563467814,0.0,0.005211238651345626,0.0,0.0
2,0.352495330627532,0.08616813553118514,0.05892930125747091,0.10156976427532585,0.0,0.05786554356041924,0.0,0.04313434767358364,0.0,0.0
3,0.296419495471171,0.0,0.04434170476729223,0.121311053014853,0.0,0.05515281174651004,0.0,0.0,0.0,0.0
4,0.2564687414599824,0.04266129649948389,0.044856442234585875,0.058924423295822835,0.0,0.029095156244927256,0.0,0.0655431134431079,0.10270438060008971,0.06728933598289974
5,0.17986836086574887,0.0,0.12375446905005064,0.0,0.05027575807834522,0.0,0.0,0.10561491842265909,0.015214916971101966,0.0
6,0.12564032846697618,0.06991352866286514,0.04179377177827704,0.06890645648973014,0.02507305144955653,0.006518698144436575,0.005511941155091198,0.24214268994877167,0.032241286395716245,0.06549195415223294
7,0.08572970313959717,0.04957831363812144,0.0,0.0,0.0,0.0,0.0,0.22619214401720622,0.0,0.0
8,0.16008090102883296,0.024789908508848067,0.08133519024145039,0.037086231393325966,0.0,0.0,0.04828534454995905,0.1864470305808956,0.0,0.060641760313513135
9,0.12876687315007104,0.0,0.08983138717914338,0.0,0.0,0.0,0.0,0.0,0.0,0.11519812554509491
10,0.1923834458279111,0.022853326806984667,0.030220467641952315,0.11974680222568675,0.009834845991170231,0.0772368409917107,0.0,0.04386714019429328,0.0707777907641576,0.10260444459240624
11,0.2504231958303418,0.05296427762204699,0.0,0.06258259948831471,0.0,0.0,0.0,0.06024330370717895,0.0,0.0
12,0.1552561351010442,0.04142510643781154,0.08535493809789607,0.07936112681318636,0.003214474823644027,0.020367317008711642,0.0,0.16267464498388007,0.0,0.023028818148542782
13,0.12698440045130838,0.057067408932823416,0.12467421836176995,0.04530229732694499,0.020308649203624806,0.11967102805693922,0.0,0.12371129989118528,0.0,0.07109322758481221
14,0.18384046713625865,0.09236369994197144,0.0,0.0,0.0,0.0,0.0,0.05217201086731144,0.0,0.0
15,0.08652622160249399,0.0,0.1769273415638658,0.0,0.0,0.0,0.0,0.08402433090024317,0.0,0.0
16,0.1912034732141723,0.0,0.05350413546739859,0.07303353416728797,0.0,0.0,0.009427139340151526,0.19159874292572235,0.0,0.05268917481633404
17,0.23674960767567618,0.0,0.02741016192311705,0.08087043821162426,0.0477202904428604,0.0,0.0,0.2270510409665011,0.07532025961239208,0.045505424561188515
18,0.11865966334260877,0.07793357326108111,0.03829569739284894,0.05413323487089726,0.021905198167180846,0.05918873227834965,0.0,0.2610580839891066,0.029714458982755373,0.011789077755433182
19,0.12690558685784378,0.052043968762718745,0.1540105774176954,0.0,0.0,0.0,0.0,0.1457006996026093,0.0,0.011501253858024675
20,0.21180515391041732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.17803984786702748,0.11964744641412975,0.03339545699368049,0.035401489125254974,0.012945918033410433,0.10109136079817976,0.0,0.09576204714899174,0.0,0.0542167694348893
22,0.18393759577328989,0.0,0.14119657738641953,0.0,0.0,0.08178856426975936,0.0,0.0,0.0,0.01977262316245368
23,0.2595270245611468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.23878699032296474,0.07065147648710163,0.05379761558113205,0.01822177358065001,0.0,0.0,0.0,0.0,0.0,0.07503042583758145
25,0.2524490389621885,0.0,0.0,0.0,0.0,0.0,0.0,0.10591184103523428,0.0,0.0
26,0.1971319586826138,0.0,0.10160630612435333,0.0,0.0,0.0816256046899125,0.0,0.07085006658071043,0.0,0.03682543174938776
27,0.1878619731452538,0.04371445022754543,0.080995477360985,0.06796772809123722,0.0,0.041158650441388264,0.0,0.0645808088494125,0.06570817694719114,0.1253720950009396
28,0.22279335136633333,0.0,0.03299137720156566,0.0,0.0,0.0,0.0,0.04907211774355276,0.0,0.0
29,0.1945515664459766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.18937341115116466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
