,age,ld,rexp,lt,sexp,ndev,la,nd,nuc,fix,ns
0,0.053722530015501445,0.01005192951101251,0.06326956649380724,0.4403209670977655,0.2780189894814262,0.0131539225113453,0.914131949545048,0.1898329998909887,0.9094282018736977,0.02614711488383449,0.11763796652808682
1,0.16980354015041527,0.09519423059763152,0.11849955146096869,0.13949398974319951,0.24914923300368427,0.22023818684223004,0.7524166133146494,0.13309760700897033,0.6315557462613096,0.20941902099164447,0.014347876190004579
2,0.12777796712288408,0.198063233060153,0.028679094884003296,0.33095370704687804,0.2271445015752673,0.16969890015597294,1.0706220175510344,0.3978966352400048,1.0406871075651567,0.27092055904230467,0.16479940913512342
3,0.011390375027770456,0.13734003872540335,0.04862759808867252,0.10632708181178614,0.09100747360448125,0.0,0.789617123643253,0.22507786585350628,0.14809406048242926,0.0,0.0
4,0.06440798298279259,0.09738604819590103,0.11137368620103061,0.1803743272036922,0.05649421384025083,0.07890824118236003,0.6817063975332422,0.03750247999694015,0.05063260550082024,0.034988448868873964,0.019210983015346857
5,0.224398250009895,0.06918887372998556,0.021518936962048946,0.03800117127318049,0.05190451046223109,0.08317047779742515,1.168800061092076,0.4427798121042429,0.1485016100402152,0.24390715030111393,0.23610897215361304
6,0.21271596756837657,0.08738584287808351,0.10918060651936497,0.3620663305028784,0.014467109438745608,0.1527599412134227,1.3864059627647716,0.2808724401282882,0.4836118427507467,0.3347996184660747,0.12641056500427672
7,0.21323097859071066,0.0483117618746873,0.10831498101335747,0.25142831044645114,0.23595509041408133,0.036063704077555124,1.353255984933927,0.18399459208718072,0.2509588681513222,0.41031720788670384,0.07440900166441548
8,0.47709324102952105,0.01386114867733698,0.0456010496950375,0.06040502107986586,0.15139842938853068,0.11794203866646155,0.998182947852233,0.472087710562746,0.2157794601532023,0.31052371064306783,0.16339085634175513
9,0.0,0.0,0.0,0.037856280672829534,0.0,0.0,0.1405821118476619,0.0,0.0,0.0,0.0
10,0.016021672491376645,0.08166637657732273,0.055922781414308134,0.13693613864686174,0.03989078880179495,0.023872485487361112,0.34822603106564687,0.01012356626565345,0.13827101835503913,0.021676526436261546,0.0021374615129533705
11,0.0014859217860676431,0.03764327714607967,0.0829848278039772,0.1051958007108618,0.05382120570726325,0.031431375253948596,0.42391700105677577,0.004589002107695203,0.09878519150610353,0.008427964471446319,0.0095375208636074
12,0.2078972517059983,0.0,0.062412145184604424,0.2834502141086435,0.3064278466653056,0.0,1.3614083230619525,0.020956597528091533,0.17411344721215766,0.07034383243999455,0.20379826234786766
13,0.08480556638495652,0.29054186393863846,0.03365594064916566,0.08155760243935971,0.3109515581024472,0.06097279490645841,1.0907826242528509,0.060463977198216,0.23729395246121246,0.10457265050410287,0.045026628406770845
14,0.0643229900621691,0.5258267634971237,0.09808386190994066,0.19824836033335294,0.021475283600755474,0.007337466927270265,0.965651136593503,0.09078181531468647,0.09317508715285458,0.2164792743032089,0.020478054251522337
15,0.039394418850790903,0.3231819879508875,0.0721955520941561,0.139016413665768,0.00773904657316696,0.14178741495603922,0.8994797541545229,0.023060076431408814,0.09270113479410794,0.27995520279991115,0.015223128149305676
16,0.0,0.2007466077295164,0.0033308210086529485,0.0,0.07624971687866622,0.13587829379863794,0.5137705159842377,0.0,0.2580104820731378,0.0,0.0
17,0.22190864200065896,0.1802100466408107,0.0,0.0,0.040087917457670576,0.10546629490637878,0.6103095736308493,0.0,0.35042285994154787,0.031268615803287554,0.020949138474213164
18,0.2817812935317967,0.1940289973251578,0.0671792199739732,0.1126019156505132,0.369546449165501,0.07859171205196801,1.3887886329023076,0.041572798737741834,0.2752011569218923,0.015380040256550147,0.1762622399573166
