,age,ld,rexp,sexp,ndev,entrophy,nuc,fix,ns
0,0.4390981655723183,0.13525248318398758,0.3106315667044847,1.6772940061428856,1.5982254646023917,0.32474215405574813,0.012578437851212796,0.29086113551613724,0.0
1,0.4365171950326431,0.15882140716181778,0.34463460776740035,0.5928192376506022,1.0343991929205172,0.41507949189803434,0.49275883378847674,0.4619169065378907,0.0
2,0.5957750473244966,0.3393544907571499,0.2697417184451576,0.20752347243828792,0.08470638341099235,0.49595585003397735,0.5939528065006167,0.32144194170114654,0.0
3,0.396279407158063,0.4251274843534398,0.16143784984338183,0.16981131979147757,0.21174416545536112,0.26664456277444676,0.5132999907363431,0.17098254237295,0.03777790243550525
4,0.22936073192199644,0.3791107772324404,0.1710511108117981,0.13262292271092813,0.08479916659395884,0.06346298280079146,0.2129232128190894,0.04565339768680021,0.006780404765835884
5,0.36327232708144436,0.3636290200164281,0.22880480125728012,0.07650970568612751,0.043907949913233844,0.29115002470084883,0.23308456732675625,0.1568940531311229,0.007452049406642731
6,0.5185655915208727,0.3396180354326904,0.05350447403416666,0.12160256512002002,0.2262588013321165,0.5673271059409607,0.4409709788189853,0.019596217222212945,2.3193526745715953e-17
7,0.726658055327801,0.23983432866475468,0.031909854900328896,0.0382017726517527,0.03834683096823036,0.4645391560583131,0.11057703918987366,0.033834024669496574,0.0
8,0.26778246602045186,0.38456542215086864,0.14382486813553882,0.07287992284401625,0.09624414347971129,0.6897085104329832,0.23722138838945883,0.09846433439488209,0.0
9,0.3663432282740196,0.3556807301367007,0.7145651846387229,0.29948726548119814,0.1439208623997865,0.7036961467637967,0.3013994507388233,0.16614360862921723,3.844497565703042e-16
10,0.20959857169460944,0.46293949717324057,0.2797505587918534,0.0,0.0,0.0,0.0,0.0,0.0
11,0.4850773445357339,0.21853109716976207,1.4409175073127976,0.03290564828159951,0.0,0.43110834043525276,0.2819391695758566,0.0,0.0
12,0.9560432897493422,0.5640383863439955,0.6959051208280292,0.031741733209686006,0.0174591771149886,0.0,0.0,0.3073097245649005,0.0
13,0.8840882834726745,0.3239959848121989,0.0,0.0,0.11127717596095084,2.516724353179522,2.0843923572007466,0.5075121323111557,0.0
14,0.5417218043636457,0.14348089248879442,0.27105066375966325,0.0,0.0,1.4660684043400234,2.345446261641073,0.0,0.0
15,0.1613124872542522,0.8359262620469752,0.17759159285275508,4.340838257100952e-05,0.0,1.3040418415173178,2.5004245908049487,0.0,0.0
16,0.1808961346534282,0.05991435393150436,0.05774136687065815,9.535494450175541e-05,0.0,0.011525202564071177,0.09326301147993646,0.0,0.0
17,0.08728826164902417,0.4460943633818607,0.16016351043637478,0.1370384895251749,0.0015502913650459501,0.1428974500758567,0.4237896890214131,0.031117174713710054,6.014867876966355e-05
18,0.19630349455376697,0.43959902461145023,0.3269144023557234,0.8247503158811181,0.0,0.09038215843979741,0.0,0.0,0.0
19,0.5171680805123633,1.1633661008417877,0.4533114826738644,0.43240523656477564,0.11093311350350893,1.2067836709761006,0.5378860121147652,0.06654826712290646,0.2880973529955159
20,0.0,0.30552344536970283,0.2434807298992185,0.0,0.18531991285614346,0.563397274119312,0.18971402807505625,0.0,0.0
21,0.31349981876873373,0.1498399595495763,0.09878980868649748,0.06881013709111808,0.9114924354740201,1.173453910298938,0.5759597494895603,0.011405259972502467,0.5448697835722806
22,0.29596209948089713,0.3664677516992629,0.5934358876535187,0.04862500690521609,1.6667396609608989,0.9527434343028554,0.0,0.2454111923327028,0.48832077302556726
23,0.6613049195444869,0.40267356235247215,0.6975958055619031,0.44373902624506084,0.8692665858234114,0.8329188336984322,0.1338729837592561,0.08417332523576114,0.18771100637673685
24,0.3414557876757209,0.6219761575412767,0.8110660236653461,0.07528757801775242,0.4090249348715575,1.0103892303850848,1.0140560038212532,0.03399101444364432,0.08855416412683491
25,0.10057189203861498,0.49941609698645933,0.018967715701462474,0.15620094030112808,0.0,1.0272732964910265,0.9622697415523092,0.0,0.0
26,0.0007802914625226558,0.6065980081169389,0.02705295584410561,0.0,0.03813246191344685,0.5768609748568346,0.6635042451558629,0.0,0.05604507577210865
27,0.01960049242679251,0.39580654555897693,0.00793222945026825,0.2613577061937728,0.039835664923156204,0.2360586960386264,0.11585068454831607,0.17608186329273487,0.006190352514382431
28,0.09319216876860352,0.2944781659927783,0.08591343393929221,0.12703446157940906,0.07814515948069885,0.4116388762753612,0.1497498601417876,0.01627228092049204,0.008791781082436213
29,0.19695975482461475,0.4480247495443287,0.07352982508366684,0.057575097877657314,0.12897147016575172,0.5097637744815144,0.13481802236522242,0.07881331615767084,0.05699414911773135
30,0.14247561340667234,0.5241788001862642,0.04006279303891259,0.045614798410284,0.15478859681878207,0.3422694962135776,0.14048938449463533,0.07161025278970055,0.08173672851445271
31,0.14624034745338543,0.36035125904549664,0.09646281325091907,0.023947451001151837,0.012287598278151804,0.1460785534328043,0.0,0.04770173941511455,0.0
32,0.10170574033755317,0.29242900400627775,0.186063362334708,0.06195929922270735,0.2667993401067374,0.8842783276991215,0.755973494416417,0.14424858411976083,0.027867018563842366
33,0.06269733241460905,0.19319884954171873,0.2195855876343922,0.3055268900121381,0.07419366179864918,0.6508223515145009,0.5048427146388265,0.04672397365955351,0.049512191376426457
34,0.13856762582300705,0.4709938625385299,0.11108408362208841,0.14323929097844854,0.23481761537998155,0.6869045326771694,0.715320603829175,0.043485980212703675,0.06151681174772653
35,0.0,0.5778077723489102,0.0946959627785149,0.19191167781258586,0.1431079610851013,0.41094488736322604,0.2139322612973872,0.03011801160226972,0.08390891199560072
36,0.08170522151248624,0.4690226037778361,0.16485258709062367,0.05613176868635872,0.13027403783126343,0.5991315735690992,0.08070817104578064,0.027353845274383528,0.1862329578839114
37,0.16130155322711798,0.4006557472632102,0.11723632585966298,0.2572964854477727,0.04369617797705667,0.6309668286412793,0.09368855164117137,0.09836601631896247,0.20154435958462638
38,0.038325059658983106,0.48917037890431425,0.04491875509560947,0.32726137432286784,0.0,0.4709741787340797,0.22327383029524142,0.12629112796890593,0.08538022837867268
39,0.20069875872772608,0.7719130614954167,0.02586206701273024,0.3862798594936756,0.06563052892837201,0.5036748359278921,0.4145158880584977,0.053690757637430066,0.06953227559005815
40,0.11800099355138238,0.5858642922605326,0.024274701468058026,0.31156205148941624,0.16749662127956794,0.11499561618470908,0.2682447706579862,0.06924400623928097,0.015733292330672447
41,0.0,0.3710426568442544,0.06856259392323091,0.13308208985510198,0.0,0.0,0.0,0.0,0.0
42,0.037822865393747226,0.37756292529772917,0.12281993804824119,0.5291922468866217,0.10379522763577387,0.441068887422867,0.22818405656536533,0.08011670991856079,0.14613364940535856
43,0.009374408641466206,0.21025226834068625,0.07814238200000904,0.05038338449875041,0.017210998750896257,0.05117915221607102,0.04440474183772613,0.0057040944071078984,0.0020994721346635067
44,0.009454601889945813,0.32268565190079396,0.12608224132560755,0.23074590832804842,0.20780827203610772,0.5847019655130156,0.4569900458789912,0.035847984178659885,0.06712372074838417
45,0.0,0.5686649286321807,0.19569843460728129,0.1325948701931354,0.295023481700075,0.533450315569905,0.3171154143175981,0.16410501396214613,0.10710301506480865
46,0.01504055678914984,0.6264148086379202,0.2924722786493335,0.2098822779734032,0.07361704780530064,0.23139635946221085,0.3621954991451648,0.1741650514176021,0.000998605216303371
47,0.1601595004434815,0.6192490518414855,0.12081891949065489,0.09477243279556777,0.8182868077052375,0.4621276862497852,0.42640417984287743,0.1491297230772236,0.17334699237323362
48,0.024542730750762257,0.5428080365674419,0.08737080122376333,0.369991386621425,0.5485035308424095,0.13028960398737338,0.016792916777317167,0.0,0.0976397359877475
49,0.06972723131877898,0.28498437277175914,0.08386895002835139,0.36322354391525047,0.5465551577598504,0.2382696101162054,0.09144060116296061,0.11318705679980387,0.17222378071243216
50,0.0,0.48243069485815476,0.05117776893476266,0.42876952411355185,0.0,0.0,0.3244960424964737,0.26857327810791054,0.0
51,0.21443091349251509,0.5319376022514728,0.2435159726240752,0.6658634993076671,0.20897554846366304,0.46400618353992096,0.1517952910038688,0.3022237598346303,0.5192391221985166
52,0.13947330423161972,0.30901287898439384,0.008845143190681326,0.879784144245926,0.13885011538901862,0.5838393459651118,0.17570389069492412,0.13920801073807976,0.3220731998826243
53,0.009229915615611262,0.33233132817089706,0.0,0.41493292542339005,0.039315603243423675,0.40219289119359547,0.0,0.0,0.0
54,0.13802138460605973,0.46218249253382504,0.0028794065903610918,0.12427527393484825,0.07303935582510428,0.1550218746408416,0.2382914112500474,0.017716628691240577,0.03323013290087196
55,0.14366339928524122,0.7147263368818475,0.15158968924072805,0.08576439455873631,0.4004920926794735,0.5442075700377108,0.9911681365292307,0.07456580848094674,0.0
56,0.09481353125669839,0.883401188918153,0.058965192880252565,0.10184832149434196,0.0891821240989908,0.269903392218908,0.5607352254787581,0.0,0.0
57,0.04089184312438644,0.7585070352919441,0.21566689000213407,0.15894976030116875,0.37272873045500177,0.7140896844186757,0.8574372198824229,0.006149537663763961,0.11903769590161868
58,0.0862561357725759,0.23420184931937904,0.3524755892790365,0.215011027319238,0.4885998656597527,0.46343435819486006,0.23915569903169762,0.03346986385079715,0.26553550554453753
59,0.1158373121629316,0.1756102754930235,0.2183691788310311,0.3424175059408097,0.5066985464540449,0.40284437261311634,0.2813653251106945,0.17489153415123834,0.1402711679060265
60,0.0,0.47391166115278704,0.04250628446328695,0.0,0.0,0.0,0.24925477320708783,0.0,0.0
61,0.015292085096945003,0.4464076759301121,0.11359964584523147,0.0,0.0,0.02472175042093432,0.03233135214432112,0.0,0.0
62,0.29183782911624445,0.34733119861429845,0.037206146934494824,0.535496764286996,0.0,0.215916724741397,0.1596288561184113,0.12799976430001497,0.015890851527957373
63,0.354816598362895,0.6206299338742783,0.05264019633283537,0.5151753655687699,0.033796339579293636,0.0,0.057380363146729514,0.09344873565378739,0.06817249022497747
64,0.13166280572848452,0.6162648692561605,0.16793811334741504,0.36502814302684594,0.08335219712092097,0.025442464573670942,0.3852746025172079,0.0044447834540625114,0.08218673044517656
65,0.21681878327021864,0.5149641295951185,0.14360345586398848,0.5242482965439715,0.20453797125575865,0.14399841549563597,0.4358296500826595,0.012952938429715446,0.17995876491915969
66,0.00029586558517287915,0.3784229465749623,0.06698929546401088,0.7010054172348561,0.057165496623693295,0.32256076483952384,0.2389039492153726,0.04971257727294345,0.2630283163113104
67,0.07788690209386831,0.30669916396052116,0.018416791421980383,0.24950732323086044,0.30602697553131114,0.38013194754131063,0.2709218222533834,0.05304812520956167,0.11861057548891746
68,0.08277348634716819,0.5538297105658728,0.05877618893612596,0.03797771137645389,0.1833016926962956,0.23200241215155995,0.21406063314136614,0.003928529534377013,0.009004113660618596
69,0.17087073674355738,0.5439040110211195,0.05879279677727974,0.4891343299473534,0.5748231127486703,0.30774841689224997,0.3167664715752476,0.010515397841782431,0.08519011138158047
70,0.1798662522957638,0.5472824902570884,0.11899720268553646,0.5902366383469602,0.5036467272135194,0.3274980397023132,0.08639440249262179,0.035712127429436163,0.09295407003378363
71,0.10163550964529162,0.38213622767316113,0.14444292854982896,0.1592393934266972,0.2534116142072897,0.04734475563696325,0.13617252807962604,0.005445687547185912,0.017273621581943115
72,0.027871547536910308,0.4160823310220193,0.029640382660573217,0.17730912108674113,0.09885885759240591,0.15671575408980384,0.18758095253816934,0.06761752991002166,0.10302453345792839
73,0.7576398519586665,0.35238764197043837,0.008925371775800146,0.0010445249798676755,0.22856899040462794,0.07748295430129339,0.17964402065466045,0.05160984115641604,0.10416500267748868
74,0.6710046563663261,0.4714755259386057,0.051260184791303856,0.40112241904957713,0.0679070877487473,0.3109305429494444,0.3056353945542176,0.11161961923033716,0.028557655480550417
75,0.06614684385583483,0.5607814346649662,0.1551749064575229,0.7351223494357432,0.16047678654608385,0.8633176151844364,0.3335859186302551,0.19847713770773479,0.1252028803005777
76,0.20125589661842933,0.4709514925831401,0.25267879294104406,0.20166467712979308,0.07326341605934102,0.31947752747576913,0.04054018364881791,0.024253430842962224,0.02659867778362098
77,0.07615281034926003,0.31562113985544615,0.1615234024628614,0.10586837623642313,0.08701138293895584,0.182780793427918,0.09544311180465843,0.011232577956999773,0.05372110759553524
78,0.16377970312453471,0.3064372401453342,0.09428302277317574,0.257107997080063,0.08375987109759449,0.475326113306434,0.021714795119510008,0.0725919116638964,0.014950346518203006
79,0.3320700002478683,0.4060803296692386,0.15937625603809633,0.16194506501530032,0.6787679825713605,0.3816621592703318,0.13314956383194948,0.01551457925141413,0.3374083588140221
80,0.0,0.32784983819383207,0.19657943879035777,0.15293170072156656,0.7416555359708371,0.19418880080922707,0.4302848139094401,0.002750670921120033,0.369151107936214
81,0.3873000202213964,0.060645232604634836,0.605692964303875,0.5628907538380981,0.6165108105388791,0.07053179126281638,0.23040374352496248,0.10274641300552942,0.25041598855562575
82,0.12202764713711912,0.16446303294785933,0.17552398319015072,0.917189775782162,0.26961383091608937,0.1942387339697422,0.0,0.0,0.1756263562208593
83,0.0,0.24672512057338145,0.05246104970947117,0.5998948822144359,0.03198974363847167,0.0,0.1962198782017714,0.0,0.0
84,0.07473452637616114,0.3361066217985624,0.10001888318130223,0.3893145261542743,0.48201560644836217,0.0,0.0,0.0,0.0159051655792
