,ld,fix,rexp,sexp,nd,ndev,ns,nuc,age,la,lt
0,0.023387113921554938,0.0026811822659307634,0.014761434460703,0.042573826223783466,0.05113975920817107,0.00932907600244589,0.003773880097669542,0.04013554543651303,0.020542588441854612,0.16474988005684033,0.0581941248226054
1,0.008814193491871595,0.0,0.011350503532422281,0.0026101903654402914,0.036057393908659946,0.0038755747490826524,0.007694692635793869,0.010863735689609253,0.0005022998165888389,0.07528543472402531,0.02059069748977211
2,0.04053904682350417,0.006429073896697699,0.011173022336323642,0.05833635963702353,0.05019515490095297,0.002456887340003163,0.013018248241570453,0.045873401480124136,0.0187434187526545,0.12871897282187242,0.03769325929540106
3,0.023281888681444884,0.00395408525575681,0.010278425095528686,0.05362637785017955,0.028825179864698108,0.0022276962936297767,0.015538519086956073,0.016071185883293596,0.018835142658920983,0.1429470071451937,0.03126216865299733
4,0.010413250547409745,0.0011522154890822693,0.031748922066366196,0.021521473207273347,0.042002133358733026,0.014621056075991186,0.0037129233573838607,0.016652979820989202,0.012939399893585118,0.11943884636581246,0.026295263806513407
5,0.029294796327212293,0.0050929200550766185,0.0219497908106593,0.016362075499790168,0.052443600331321526,0.00291972790798024,0.002413246498163317,0.01438924347961021,0.006218329933526856,0.14004560867470509,0.019718542160464373
6,0.047302600185804844,0.01425934482624166,0.011474851538425535,0.018045493978171036,0.039226961535107185,0.04086200243464193,0.006357920211416758,0.014345148520390464,0.013378220620354063,0.14525151759312724,0.029692681841292215
7,0.03500426705537772,0.017435832493311088,0.02036506815770116,0.04052755237764431,0.06894101924084912,0.04119048663854436,0.006896615821633372,0.016607200023105482,0.017360201777307464,0.1413774971589435,0.032960188404555245
8,0.0312691447337806,0.012107472446163605,0.022089695642688586,0.040925660438562605,0.07432956728678702,0.024225150880172984,0.005672090567806845,0.020718701605024464,0.030507844654225957,0.12005388814885352,0.03381493051859782
9,0.022872884090372934,0.0,0.008806897268319392,0.005208830636817874,0.02219351297716819,0.0,0.004590962950519759,0.002067107050496461,0.01676029976315895,0.053971944543712194,0.005631045809435188
10,0.031131571549180684,0.01694903446733075,0.00845699179286317,0.03253425789875941,0.03325318218304561,0.0023798723270564755,0.009100235930439715,0.021553828186842143,0.014826428586966844,0.10209232415187376,0.020489323989787575
11,0.009525699196009192,0.005836510503821177,0.020543024507387497,0.033693260108481414,0.03392487691718109,0.026133530727361107,0.0018006186203083925,0.025091614913393238,0.028903696513398688,0.13418562494416975,0.015050054534811381
12,0.02106841820591311,0.0002186197989869574,0.00955548016398563,0.0019120325993811779,0.044332894886743156,0.006285369828578525,0.0012713312866494153,0.010829620854956638,0.016409532552233604,0.09451952829474747,0.005560527627624652
13,0.050706280317975694,0.005272566745791335,0.00978667154519506,0.009469222149246,0.04415192094096252,0.012654213539210583,0.011008443819655201,0.007338259132783094,0.012715484422969369,0.13650825698577834,0.0339900819001038
