,nd,ld,nuc,entrophy,sexp,ndev,lt,age,ns,exp,la,fix
0,0.03978533060045743,0.028746179808708316,0.03644488275388019,0.03893807492605612,0.016001967098376275,0.04168922841953669,0.033085564142754056,0.07268381997170298,0.00566273937352193,0.012198807523960744,0.054491029730311086,0.005869225414762749
1,0.02058211568003133,0.03361424668733048,0.04259228651459411,0.03436793307743899,0.023520027162989454,0.032939266015453286,0.05410478102780884,0.03947393291975363,0.003008370656604748,0.02520674548345225,0.11469197443433841,0.006635799195128341
2,0.009397370981396425,0.02844917421112309,0.04464773766603627,0.0675158117987241,0.02704089229088102,0.015552641248611627,0.013817993745578046,0.048604147112719535,0.0072469758446835255,0.010364356401268126,0.046887488211244915,0.004709556032385623
3,0.021499881631842254,0.05922569429102886,0.037354279925344805,0.09091821235352623,0.01997927381167853,0.020298218340473496,0.018331536789725454,0.038543315516301094,0.005415408584184501,0.010844079706654445,0.05010898944333723,0.0035438951724079733
4,0.036393517070410324,0.06130352538289979,0.02024026030469791,0.07995142374815534,0.034569356920699706,0.031349372553850195,0.019504255064322507,0.03368838586133987,0.00780028962238545,0.0196966997116183,0.06348884826962267,0.007914036764495726
5,0.014324829372849911,0.027431501181975383,0.05949597671480967,0.05726311833719083,0.01583280998791718,0.029833363387883043,0.02627586072034375,0.021519065746449437,0.005255959970508102,0.02582133401593607,0.0730799976984335,0.010749409752415822
6,0.004373903078409524,0.055260316639360305,0.04400827589492916,0.03945164989138719,0.024190063350363413,0.050653696436646495,0.02761519030052864,0.010665189104564462,0.005940547140348838,0.05529678712815473,0.06794780254075453,0.021812311219155923
7,0.031146386914400363,0.0276741881477585,0.025495878656785164,0.043174985372931844,0.009335593827234418,0.026862773055111266,0.027008617937482448,0.04184712693723273,0.005153285439222795,0.032020930558647014,0.032944480674278104,0.010062906954926197
8,0.0207998545178993,0.021763285468994312,0.03568221466063579,0.023643079902377424,0.0429123034895058,0.02474526411993433,0.017785545167167696,0.04557638490930024,0.005460238488169142,0.030355958640947887,0.03648593955804697,0.0060415165386886035
9,0.02029783174212668,0.06879426549788052,0.044097159384960914,0.012966082447781479,0.03538394835503717,0.02611099460387254,0.0291662963625435,0.008761210898704658,0.003606245240881192,0.050996769625909204,0.03481111684025076,0.0192059310532234
10,0.030626152273363506,0.038942413199071255,0.012502500891391464,0.021863092281760945,0.0059217035272181645,0.01973817648168703,0.047203478959027816,0.04046502667980599,0.001399080015446559,0.024376118032200148,0.059188019602210415,0.0016864743464143626
11,0.008747363889489636,0.03224506135330545,0.018884148959880557,0.013176634413420658,0.0041717321103780566,0.0105063813697853,0.011430815743332457,0.04397458879512214,0.003441219095654866,0.019931978077571782,0.034426872617643114,0.00041567366556185897
12,0.025949395438635788,0.04276611429965778,0.03377006999885006,0.024700491817582517,0.017837635729861773,0.03648918788017781,0.0387600170768841,0.0775777091371102,0.012765977247050454,0.04118891848867337,0.06577860232597976,0.009077982438668282
