,lt,age,exp,ndev,entrophy,la,ns,ld,fix,nuc
0,0.08550003237503237,0.04924647112147112,0.0,0.0,0.0,0.26815444393569393,0.0,0.23288492146999096,0.030721477596477594,0.040387636090761084
1,0.06598537457912455,0.0,0.0,0.0,0.0,0.216645622895623,0.0,0.18128419612794608,0.0,0.09015151515151512
2,0.28265275883666585,0.0,0.03788938752529388,0.0,0.0,0.21406094374541906,0.0,0.0705789946102346,0.07065406122253666,0.0
3,0.0,0.0,0.3373205741626795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.17691985276119881,0.0,0.29078152082959785,0.0,0.0,0.010429710069133144,0.12501517801998574,0.03423191391941391
5,0.0,0.0,0.3636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.34639639639639624,0.0,0.0,0.0,0.22297297297297303,0.0,0.0
7,0.035666185666185665,0.0,0.05560185185185185,0.14212121212121215,0.0,0.1263620330286997,0.0,0.26182259098925764,0.07324074074074075,0.0
8,0.10246043767781429,0.0,0.0,0.05893657806765319,0.0,0.13896407327023175,0.0,0.2719774893890758,0.0,0.0
9,0.053769307498815665,0.0,0.030797735272150194,0.06647524421112269,0.06002687829019789,0.2494108117932066,0.0,0.1516613237286941,5.261046607470645e-19,0.047938211869965316
10,0.1185522058414445,0.0,0.0,0.05382416595829448,0.0,0.20550750203509088,0.0,0.0,0.0,0.11780991126453562
11,0.0,0.0,0.35526620370370415,0.0,0.0,0.0,0.0,0.08027906378600819,0.11558641975308635,0.0
12,0.0,0.0,0.0,0.0,0.2435661764705883,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.20023661638568452,0.0,0.0,0.0,0.0,0.0
14,0.02977029998999875,0.0,0.05291985425561975,0.024438715329666485,0.09876382486533355,0.23059279763929078,0.0,0.0403788870932235,0.04040339826619738,0.2022366334861917
15,0.04631277350671997,0.0,0.04857647881676556,0.0,0.1821900140581133,0.2371574671183396,0.0,0.07536003517517505,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30351458885941635,0.0
17,0.11332224280821071,0.0,0.08929398618606225,0.03157464368625463,0.0,0.14773555392876617,0.0,0.18264607916771514,0.04449942346041601,0.11251367486119163
18,0.17186584284246312,0.0,0.1661606215728724,0.0,0.0,0.10747396527870523,0.0,0.0,0.03751143326505401,0.03619165391599647
19,0.0,0.0,0.0938048324926883,0.0,0.1311141508608302,0.2135125025770187,0.0,0.0,0.0,0.0
