,ns,entrophy,ndev,la,lt,ld,age,exp,nd,nuc,fix
0,0.10239814389312854,0.5688926931345142,1.1342423363256193,0.6465124541745826,0.585205586062643,0.5460507651530186,0.2383591370530368,0.42197290675551163,0.5128568458081242,1.1896571610697408,0.7767593485295904
1,0.33320847242627033,0.5855831371414115,0.8817882493113978,1.5093235077449494,0.7478792685860816,0.6675283787584362,1.1774130305894466,0.4377507443282062,1.2625608300520967,0.9820188931141627,2.3806382566737785
2,0.00048722249749009056,0.5391347323892376,0.8881541494718359,1.9991787751614447,0.9775644080369398,0.7721221539503128,0.3146802024302643,3.2847682479246436,1.173158047549495,0.9003430629194141,0.12727761511620314
3,0.002307466991013658,0.4552039851792565,0.24509255025327276,0.5025625681773368,0.424612261542051,0.4056571223062557,0.12134589248544908,0.29167493772645237,0.19675004736264443,0.37480668108680915,0.04883344717626235
4,0.04533166951223226,0.49462846489512385,0.6153731239469044,0.6906635578156833,0.7242831749777869,1.012867827605935,0.16717928225728065,0.5756769824165604,0.1421311739661864,0.30979574773606333,0.031680783246478814
5,0.10576119807333183,0.4186603286959559,0.4097803970287624,0.6044485894368609,0.4822605821956639,0.4543848790582681,0.28021277061982736,0.5777360791855549,0.40502617860922313,0.38375335291473844,0.7533532880977216
6,0.05139349506251423,0.338965367461615,0.1964219848044259,0.2646445927451216,0.5417220556080479,0.22377786797535085,0.12437519939517934,0.6381218279083005,0.11971143576026394,0.18341830418063598,0.10937734101217934
7,0.07592308118880738,0.217446285980328,0.20813134841426056,0.17145146050316468,0.41460935905608165,0.16097854773903733,0.11169512503794274,0.3130150537665707,0.06748674002618744,0.11155749370316874,0.257385463754212
8,0.14279915719850253,0.5102397141353053,0.7739453514306888,1.0764595972862574,1.3414676160149157,0.5082581267780469,0.45464934567649046,0.741917388020066,0.32304510136891545,0.4967452158981476,1.2655247815057904
9,0.058649911675508946,0.2580577113366591,0.3061454546119652,0.6979491075270855,0.765352319299764,0.4001026441871763,0.11221357459709991,0.5783944977285754,0.321184522338691,0.3114983038229205,0.496381952320401
10,0.02059239908411481,0.14936840756677444,0.20620524572560694,0.4283657544977217,0.8228455026168344,0.23574150565512658,0.124701917600003,0.4851096798009476,0.10236348095560382,0.14634304742538565,0.2507142919520238
11,0.012625195580772321,0.18388014924939505,0.17517292449761585,0.3752515670918304,0.721214780892872,0.26365067360772326,0.2353107941874859,0.31673044058534194,0.13722754816759125,0.33157205339508833,0.253818453492156
12,0.0055232909664546985,0.18417498742475905,0.18654290380040375,0.32860615357322076,0.47987514576731216,0.20322339841165027,0.1824830804465922,0.2389256300519014,0.11326542497211924,0.22515778776318268,0.272477923769718
13,0.008237862188640485,0.079039862252387,0.28161809163436635,0.6595552749880171,0.859316382513846,0.2181975913444104,0.15569376498643628,0.32621228735705254,0.05082293907531937,0.30022793639011885,0.25839292937694724
14,0.04169388944098736,0.4371100696514162,0.16058307639152405,0.5807868269076486,0.25638033071499655,0.24715927843894428,0.15781451040772643,0.7297976942012636,0.05218307035027016,0.34648269810144056,0.1047124676035628
15,0.06161181405280861,0.3319918475180092,0.24064747353866664,0.6721807163514351,0.5889981282951128,0.37181299150395236,0.23891394054527684,1.0291556412415426,0.3444143527354942,0.3878527937363686,0.31223362722001696
16,0.18268823892740824,0.3837659312113763,0.7708566579060261,0.8543121883789981,0.706250530323661,0.49747995690002766,0.3003363611310031,0.664670998105248,0.40318371419777527,0.6814083205996927,0.8472592669522258
17,0.04572146071380218,0.22808721963758835,0.2579717019616649,0.3010343541638277,0.2560215193496324,0.10531948725561821,0.12865611672474933,0.2848568457446258,0.12293001983949121,0.1352369423512013,0.5022632915578262
18,0.023073716660187333,0.2602651606823889,0.2059126193808266,0.3440880317136311,0.27522208119326097,0.11509602907363534,0.17491148761896674,0.25736708676513603,0.1881022624757541,0.1974660934094007,0.5043505485718713
19,0.01179155544030345,0.17399408930120866,0.20283209682460407,0.36712621440997895,0.30634948947595675,0.14023921610256296,0.1421197254633499,0.18158443995972745,0.14242985300470995,0.12268482892428925,0.3855720601907986
20,0.012340207961380502,0.2420999872585218,0.2283189908068926,0.6686958498379929,0.4635136990007322,0.3101590685659221,0.15245724526234433,0.48816522281470714,0.3433703897178145,0.16103407102872355,0.4860053727355356
21,0.01442779865945267,0.19669387783548847,0.18460522644924984,0.3751723462522981,0.4931803576757576,0.1601834435805721,0.05396878815919978,0.291418222768836,0.13940955410422395,0.20716927246324332,0.2942520943030083
22,0.00722764780706745,0.23785699314472955,0.13776583461369982,0.4211993581412499,0.4481489404304353,0.1564161788130965,0.057686641577337154,0.21886469066730874,0.05706870173262684,0.16148843387845002,0.28740185866351997
23,0.03737241424325559,1.1681982428252915,0.9358534016995486,1.327651975590862,1.0919472190385633,0.7693435118822207,0.364607583878318,0.5684400638021203,0.2387883504844569,1.2304205644282433,1.2571689739873764
24,0.07774890353792215,0.25015455820407356,0.5812223772157324,0.5165120237509623,0.38208735726926935,0.19528067746930863,0.11322610143277688,0.27341919439395,0.28929511778151923,0.226273050416731,0.2891290629972284
25,0.11009581402577161,0.2777838598063002,0.3236836645406898,0.5438003159897543,0.7207644515266721,0.33590577900611435,0.20845971454834605,0.3865262084805751,0.2816593390589483,0.3884931840319657,0.31126881974845194
26,0.06101888418062308,0.47712556672320044,0.42720809749309774,0.8800628093927498,1.1785839712734452,0.6549048246433867,0.48479908121909754,1.5553327004673052,0.5389863012557662,0.47188215369758524,0.7300557137813406
27,0.08428259472228233,0.1400031527887482,0.19142145270979974,0.46558364713695555,0.5837156251956288,0.3138196946139899,0.21220678860006362,0.5621171348184691,0.2018923279333337,0.26089201997589395,0.5206777693591245
28,0.11305929228261494,0.23015040989197333,0.16174429046845246,0.4629003059319788,0.6420778546348849,0.406765566075008,0.19056880918274738,0.6172274258353599,0.30050975038118033,0.37563641616748433,0.7165526046718654
29,0.011789492523444167,0.2180103738836349,0.17418125924042327,0.18823156120610074,0.566539533992097,0.23457856158140714,0.10969689291876743,0.3595769104298263,0.2144033575751133,0.21950802279066645,0.43567830228308435
30,0.03802665238693074,0.24451343988107818,0.16822881164339606,0.3467026341190475,0.4429856875036496,0.20504533484499077,0.11231230205335262,0.3749298558854058,0.15179106994234542,0.21511500938104666,0.32318652751588905
31,0.029823538624511363,0.17013298828962795,0.09250721901573498,0.31364492125978255,0.42876204074688307,0.2066862281918034,0.22618267746141726,0.4290745270074414,0.20114285861362446,0.24577289372578312,0.4286916227439423
32,0.015949239180064263,0.22885170494417056,0.15931690895471284,0.34618167810825035,0.5537279709908342,0.19967329912298576,0.19127396696435797,0.7038009233236198,0.11898333679985587,0.18231288345092977,0.3094105864298526
33,0.02417704698342163,0.25630197603426536,0.13561795531239468,0.3151954853207792,0.2993779120923153,0.17716101541207796,0.11388422708303692,0.25771500337912584,0.10860491720648874,0.1594585148191497,0.33722921043288356
34,0.015448245475453209,0.28605535585971065,0.17613950865047234,0.3705069061433447,0.39644178389342083,0.19553311418415048,0.11230004442698317,0.13458677110038664,0.14256559404062885,0.08640821033517822,0.31932969621241825
35,0.012765522707715847,0.2251369455700892,0.15581156701764734,0.49811974198890624,0.6739934127473178,0.2802448099810366,0.13533646565572652,0.3252314264374284,0.28816877458394313,0.19386778639553653,0.2660836096725239
36,0.011907238153740146,0.1667069684807166,0.10237464841517939,0.47572385231420566,0.6237942183835328,0.25107068624437034,0.10372265676293979,0.5077539240072247,0.24624814571744144,0.18651596985427205,0.23311040266607586
37,0.0015012781333977438,0.10280665543115554,0.04497981048215458,0.40921993622401553,0.4613207242675291,0.17605954496734186,0.03462207656769107,0.08367755453522219,0.25209156566356955,0.09734326529032777,0.1220738673879382
38,0.011421589341926797,0.17269604984023906,0.38514471363157665,0.9997065125339082,0.652717376655526,1.0276673299338472,1.1620462228375479,0.7153932348396779,1.1049234385067481,0.7843384126425303,0.8056790409810417
39,0.34560702489531475,0.8134897077724352,1.2223318139320776,1.2969771013821896,1.5712609757067404,1.1888512599355658,0.5963992826481472,0.7292733656907014,1.673315209606621,0.8882977234378472,3.2062162079752397
40,0.019557009967758575,0.08510429070240991,0.09608260644817067,0.24876837648679004,0.36754336991541053,0.1557960723312802,0.1482964147645444,0.20247319070359673,0.14259925903792683,0.05960910107842481,0.5967599546216075
41,0.0840926237181172,0.47547710513785246,0.5350616725173677,1.632804683622852,1.641015688789273,1.1273587489882264,0.4564831482591954,1.4930759943252099,0.8727118313585593,0.7513377250146293,2.882593149227085
42,0.12359647697279576,0.42979046143546396,0.3446919676103462,0.8284431376706568,0.7572776780137573,0.4798412347380376,0.23201867887630467,1.24347623157166,0.6344911458146727,0.3336606790348426,1.4215688923182015
43,0.02572667060261107,0.15409646001581487,0.18586920512411628,0.41784349219829364,0.3984560227460427,0.11711507241573814,0.2531076283651598,0.3027486057582553,0.27934090035073655,0.10489212258473143,0.5793128807904915
44,0.010417952167003879,0.21781341208203647,0.2243244128799196,0.6960008724585052,0.5545496005656858,0.24514719578179292,0.22549501087625365,0.3555971381666259,0.2850728632758646,0.27144959371990274,0.5319806275293415
45,0.044169831104166495,1.1938249858661034,1.2702881939391273,2.022977538610244,1.9222455185966656,1.2416109625567298,1.4567346394432372,2.1733864372495866,0.5392037855010187,0.8762823040485751,1.6613451508280206
46,0.012491223616859004,0.6721163146474505,0.4016245427916145,0.9077582523367427,0.709990092746127,0.36900504408385876,0.3345805944035956,0.5274367800569786,0.21725309374195473,0.37260038996459605,0.981311830870376
47,0.10466798522262018,0.4694912761262144,0.5073025976159545,1.1101004195640085,1.055155318764002,0.5584507768423442,0.31025751226729054,0.34965434630541775,0.3101410383880424,0.574337238744557,1.6147741570562226
48,0.05562556489899327,0.16115024883438966,0.25217189855478983,0.4745036075195868,0.39391141142203084,0.18674929780559202,0.14174264012077953,0.3060660902126152,0.13210401836552044,0.3556970456955723,0.33028198528369623
49,0.26303830542787443,1.2199394627416624,0.7632611096658641,1.8405865867193356,1.512080874053679,2.144975641005507,0.7254628253019829,3.0796957744968845,0.5781491870322197,0.6583634244008043,1.2021428257343238
50,0.20667301551133793,0.4894263592572706,0.517951739203438,0.5052123532145504,0.6965450540183512,0.508970785751701,0.6648870146836297,0.5628379161159194,0.32350668885037975,0.5248417436569306,1.8941541462958886
51,0.10042826437345331,0.12227737033056116,0.28646968500531184,0.36963983315385085,0.5978288148639347,0.16125977021556354,0.14620426663727434,0.27134962364407483,0.11876093614581638,0.24079450323403145,0.8549220303164676
52,0.0415090103917779,0.16995777172136467,0.1653278741542352,0.34578406066319217,0.6575339329571199,0.2276354966177018,0.17144643254242575,0.44824531793929767,0.128842749228896,0.28357698530020164,0.5668777183954723
53,0.05863967256517951,0.14471190912724013,0.21205414504204356,0.21076657730827056,0.6185999767026511,0.1692240732942911,0.3344559759357173,0.2882830584177247,0.19141777671867746,0.09779197632746371,0.5130952943344085
54,0.03393729398789609,0.1275267281818683,0.18618317597492468,0.28133467501391285,0.7952008900012221,0.19150487323562157,0.3805628222699335,0.28935351026805506,0.20719811933291427,0.1622821886638074,0.3713272443554155
55,0.2859075418492612,0.8729208137785527,1.0372860278644362,1.3230136963236356,2.307385966563788,0.8724914677655934,1.2142458719661107,0.6815231280567099,0.973998374548151,0.9364289424601988,3.4679659660803988
56,0.02651880596253126,0.19652994419959868,0.29321621427462846,0.5835075242805999,1.2553540908691223,0.4522222243626324,0.3651363928616503,0.5608495047080305,0.20801073908044793,0.3430291515166703,0.550076671312057
57,0.062264518114931805,0.2748485028976323,0.29125948560926107,0.6803500672305545,0.9705140233785157,0.45547218310086923,0.1456658977712572,0.2360003775412576,0.3989948007788339,0.4551487509231892,0.5385948291307654
58,0.014105063267412921,0.320816263176842,0.26465281495167015,0.5011250206576939,0.7592229023037984,0.25743321629140475,0.07675999079099981,0.320845188207782,0.23302203097120988,0.24097581157766518,0.4015916037719052
59,0.0515506897961949,0.34752506768048813,0.19885323258501772,0.3919306558534218,0.7627769938107697,0.24649527400480314,0.11375860998152348,0.29572289129110707,0.11053759607000734,0.24169678031838657,0.7006469989482906
60,0.05174649861770221,0.48565710119777467,0.5213787344786045,1.2152348965018982,1.2295841027978536,0.49335228300543205,0.23037736960644886,0.6176132217753764,0.2802420425871689,0.5288092803169562,1.4345857378972626
61,0.01375455066635316,0.22383755872657796,0.1206742595016087,0.6027618707329637,0.5527838202373724,0.1584464075911314,0.09723866658731489,0.26649935495222843,0.1651557429970877,0.40029818463168154,0.6291021148762715
62,0.0007328001520573476,0.1035918221127207,0.23072900402896296,0.3170201722411806,0.3195226030241408,0.14477640298308006,0.23511176315705598,0.13000606071109994,0.15167303687688108,0.11143732823686422,0.23132405488346716
63,0.301676729644382,0.3247389136915415,0.6050328245475443,0.9372054635693957,1.1769534833754647,1.1998770120481903,0.60275840740375,2.2073599720997654,0.820947209344925,0.5498406379995451,1.5432277044183735
64,0.348091910579316,0.7291087281842435,0.6156169795396002,1.2792172605640098,1.518834109136136,0.8680224920105498,0.6940459578662334,2.1899773520207177,0.7922790920636615,0.752674498248243,3.1844773733856138
65,0.11032866724839305,0.14271932947788743,0.20236625405289577,0.401045652549435,0.5837525658368367,0.19340123546057325,0.16489081209385398,0.3337087591456169,0.16386170309746234,0.2682365645176982,0.8716224089915233
66,0.08929646707214078,0.36075694956952103,0.5398297931369275,0.9431627668334283,0.8619054721345024,0.4752067780429396,0.2774988387595641,0.5448203692143861,0.5569012385659333,0.5342020239624876,1.2520523781020698
67,0.00972604552653825,0.1906988752446842,0.3675734721016733,0.78024274669192,0.5686046715444607,0.4411944745181589,0.2305316643525283,0.3145140646965638,0.4319156647633664,0.2924708072654554,0.7552521823087064
