,la,ld,exp,lt,rexp,fix,sexp,nuc,ndev,age,ns
0,0.15136002886002883,0.09614141414141412,0.023107503607503594,0.04143145743145744,0.01146031746031746,0.07609018759018762,0.06844011544011536,0.07607359307359303,0.03825036075036078,0.03740331890331887,0.012277777777777759
1,0.16602292768959442,0.07031104697771369,0.041608946608946616,0.04310966810966811,0.027279140612473954,0.005974025974025969,0.11917588584255252,0.07697691197691199,0.043039121372454706,0.08486451819785153,0.02094516594516594
2,0.16374072062285,0.05350353068984248,0.05678254571790695,0.056651276480173776,0.06755024443237367,0.021739091073691836,0.06191290965055221,0.060538656527249705,0.04417888828535218,0.020631902951294596,0.029764620677168216
3,0.10480759980759978,0.018496873496873494,0.07677849927849925,0.02348845598845597,0.038312289562289596,0.013372414622414628,0.05340848965848966,0.02233465608465607,0.017253487253487267,0.07980519480519475,0.04113155363155364
4,0.030797759103641485,0.004447619047619049,0.31132997198879564,0.017792717086834744,0.022387675070028024,0.01588851540616247,0.014071708683473395,0.00670308123249299,0.039602801120448235,0.006763025210084032,0.08702633053221293
5,0.08755417153237317,0.05932918126378619,0.0335312053976904,0.0711989100817439,0.009214999351239131,0.024239652264175432,0.018769949396652406,0.024333073828986636,0.08714155962112356,0.01936226806799015,0.031152199299338296
6,0.06165118679050569,0.042596196373286155,0.05727185611086542,0.08055727554179572,0.09047324192835042,0.016620227038183718,0.06630768096712368,0.04727885891198583,0.05660327288810259,0.0170392893999705,0.039103641456582634
7,0.08729648939867919,0.0343986791797011,0.057881126173096896,0.061808133472367015,0.04938651372957942,0.01747445255474452,0.05254987834549884,0.05349565519638515,0.06333819951338206,0.022088286409454292,0.024161626694473415
8,0.09068548801810149,0.028174946004319693,0.04214234289828242,0.0694682711097398,0.07760310603723129,0.016093283965854164,0.04441787514141725,0.047661729918749306,0.03597346497994445,0.0331368919057904,0.01730432993931913
9,0.04957461328480439,0.016380800727934495,0.07076357294510162,0.0967713072490142,0.14280330603579017,0.00864573855019714,0.027585683955110733,0.013178647255080375,0.04830148619957538,0.027213375796178337,0.007609190172884434
10,0.043491479925303465,0.014074463118580773,0.07105100373482727,0.07110060690943049,0.10713176937441654,0.0005695611577964509,0.04208741830065362,0.019644024276377205,0.06392215219421105,0.017348272642390285,0.019143907563025184
11,0.07840184645286685,0.02844023323615159,0.08640136054421764,0.08795238095238102,0.050783770651117624,0.006803206997084541,0.07160058309037898,0.044847424684159365,0.07357968901846457,0.0159310009718173,0.014639455782312934
12,0.10655411255411268,0.05075901875901879,0.0686356421356422,0.04801298701298701,0.19503030303030308,0.01044083694083693,0.05678860028860026,0.0390411255411255,0.033359307359307366,0.024406926406926405,0.010027417027417022
13,0.12463659147869686,0.059087003222341554,0.020339240959541725,0.06918188327962764,0.19110096670247043,0.0,0.029934658073755806,0.04557286072323668,0.02708557107053348,0.023308270676691733,0.025767991407089144
14,0.0730348639455782,0.037329081632653076,0.012276360544217676,0.06698299319727895,0.0587304421768708,0.04210714285714283,0.035828231292517,0.08900680272108843,0.05646088435374146,0.026011054421768695,0.05719472789115642
15,0.09612841627879212,0.05506146318176387,0.06270557345745313,0.10506026972192385,0.010863468194295256,0.024726100966702486,0.06858097625014925,0.094733858455663,0.05207184628237259,0.044610932092135146,0.02133249791144528
16,0.22716263502206002,0.08712764338962425,0.07708884831888023,0.05164917085044882,0.03855241137988739,0.020525635174197476,0.051088544043815604,0.045275368933515886,0.03678685531720677,0.02877225011410315,0.006833257264567167
17,0.20998724489795909,0.12306547619047623,0.08403061224489795,0.039572704081632645,0.07873511904761907,0.07542091836734692,0.07414115646258503,0.08706632653061223,0.0034034863945578238,0.023756377551020412,0.0023894557823129258
18,0.19629449049244274,0.11238907849829356,0.09466682918901352,0.05577279375914188,0.0792215179587193,0.058044856167723057,0.02389078498293517,0.04903380464813913,0.0632130667966846,0.045582642613359335,0.03071022265561517
19,0.0687039764359352,0.027823269513991156,0.055174275895925336,0.06318507609229264,0.14581443298969066,0.023262150220913113,0.05381443298969075,0.042286696121747666,0.03098870888561611,0.05845704467353955,0.02297790868924892
20,0.07581632653061221,0.03312074829931972,0.030802862811791364,0.1668367346938775,0.017989654195011334,0.035678146258503365,0.03850765306122452,0.06642715419501136,0.021875708616780048,0.037180413832199555,0.07057610544217685
21,0.08744374672946095,0.04913396127681839,0.022222658294086876,0.10035845107273683,0.015155677655677649,0.01988487702773417,0.031499215070643634,0.04068419675562532,0.04159471480900055,0.015618785975928832,0.0797632129774987
22,0.10213222058582887,0.03033300605465553,0.04221731304205534,0.09661593847160854,0.11454180985108821,0.014151530027818679,0.047044673539518925,0.04864261168384882,0.05340860742922599,0.01803714612992963,0.014632629684176062
23,0.19953270538984827,0.06689115646258506,0.05299843014128733,0.05087755102040819,0.08044583987441134,0.03342700156985869,0.038364207221350054,0.04781214024071166,0.05203296703296701,0.020295656724228162,0.014992673992674017
24,0.14607363315696648,0.10812610229276903,0.09946097883597883,0.035523589065255726,0.05866071428571428,0.022584141681363912,0.04997832157554382,0.07492614638447959,0.052264109347442696,0.014196061140505587,0.023915343915343924
25,0.07660201990632316,0.06390759172521472,0.166417837626854,0.07112924473067911,0.08754659445745515,0.004889246682279462,0.03285689890710382,0.057583674863388036,0.09589407689305231,0.024590651834504276,0.026882318501170996
26,0.07764514393327944,0.04714985203120791,0.07452461662631149,0.09055501748722085,0.13242507398439607,0.008519774011299452,0.06256927629808991,0.04460102232983593,0.04280710250201776,0.03295184288404632,0.016755986010223312
27,0.10027600849256901,0.05524668890910926,0.08415731473056318,0.09515367505813374,0.0783778182185826,0.015591952279850357,0.05917854615306845,0.04941209180062686,0.05811293094732579,0.022219189161864328,0.09916085330098066
28,0.17538615804744828,0.09027735108380273,0.09275473630312338,0.05470515446321897,0.035930192865676745,0.04107014848950331,0.04752133469875405,0.029365932753029525,0.08624210616146091,0.01806366274108211,0.02019969278033791
29,0.12212359642652247,0.07101057290386045,0.10956028194410287,0.06805917547741992,0.04822965330710595,0.027658798459142715,0.07227522334234901,0.03254159495123352,0.10686460126219167,0.020494221785099565,0.020313498893533326
30,0.07535813990587861,0.05432878679109834,0.09798755683177791,0.16457007258514803,0.09733429050011964,0.0007278455770918089,0.030554757916566953,0.016740049453617317,0.05814349525404801,0.04035335407194703,0.038920395628938405
31,0.1457149630833844,0.11839124839124829,0.1005219128903339,0.08124534308744842,0.09392874077084606,0.012990245884982729,0.023572783309625433,0.03204260651629073,0.02365948655422345,0.02549651154914312,0.029299261667682715
32,0.18818710359408022,0.14977423739051646,0.1025465619651666,0.04750931239303333,0.022527685492801822,0.018428974126648564,0.026677237491190994,0.03317401590657403,0.03820094634048126,0.013349441256418012,0.019632538004631037
33,0.1986441798941799,0.10918919477513228,0.06419911541005285,0.04815434854497359,0.024577339616402186,0.03924582506613762,0.017809193121693146,0.02097511574074075,0.02422143683862432,0.009054852843915351,0.04012194113756613
34,0.1788233797081778,0.09328667571541681,0.014537099875579707,0.09183463409116623,0.09913103721298493,0.11137229951362967,0.04171417260490894,0.03247766089808845,0.022787297816989047,0.021329883497341943,0.02058958262639972
35,0.1249294297158117,0.07604615678046928,0.007346620891347183,0.05558935723822235,0.027378091423485323,0.006571937186089377,0.03726365312480137,0.024241846271218774,0.21044249475491142,0.016113548223027532,0.026051560811240368
36,0.13227762254045883,0.07159884736290609,0.03680084992432182,0.08373530096635239,0.045992839678658796,0.0287649901036209,0.013230876702759362,0.038595296309232786,0.12180579811386653,0.040362964256607264,0.0650130981487949
37,0.12135788083585804,0.09506292239571193,0.040502990755845576,0.07376912918511615,0.0944927367358036,0.011966907480773729,0.020297133535306457,0.05169773945467257,0.02914083741163677,0.03027111007535154,0.12704225899168783
38,0.09118159983291566,0.06184993734335835,0.029802631578947393,0.04336309523809527,0.1105947159565582,0.0036163324979114446,0.012255116959064342,0.033847639933166286,0.0014123851294903919,0.010052736006683358,0.18903299916457814
39,0.1042391304347826,0.0767073351079562,0.003348861283643891,0.061150547175391916,0.1338886424134871,0.002486690328305236,0.003507098491570542,0.07191807157645667,0.009506063294883165,0.01881691807157646,0.1301552795031056
40,0.17347913758337208,0.08301147820691795,0.006801613153404682,0.023662944004963556,0.14999457111834968,0.01745463006049325,0.00968357375523498,0.04949976733364358,0.003362028850628199,0.013528773072747002,0.13084147665580895
41,0.23124319314100356,0.06526937782412236,0.033792144595064307,0.01750492411076353,0.1447798632835129,0.03418549414899778,0.010100220136716482,0.05563549994206927,0.027712895377128947,0.07680627968949137,0.04642625419997686
42,0.23535948631421072,0.07888404574428197,0.038379733783277054,0.0013268653918260213,0.12231252343457064,0.02235376827896514,0.028347394075740547,0.06774746906636668,0.029947506561679802,0.03298462692163483,0.08637232845894259
43,0.056476440226440286,0.00946803196803197,0.16127331002331005,0.04652222777222778,0.05269480519480523,0.0032392607392607415,0.04811854811854814,0.15260489510489525,0.004515068265068254,0.026573426573426585,0.09382034632034635
44,0.044141702330004806,0.002751851097072206,0.14983017458053127,0.03178962027036208,0.05130154201480876,0.020956456762448193,0.10257998777256991,0.11931798111541332,0.019902520209224943,0.008377148291556278,0.09710074043882887
45,0.07947540983606564,0.017311865729898505,0.15044730679156904,0.02851639344262294,0.09953122560499618,0.03878024980483996,0.05598282591725218,0.1000753317720531,0.00982630757220921,0.030176034348165504,0.1544078844652615
46,0.07571090367965373,0.01234780844155844,0.16167343073593085,0.04055735930735929,0.06132913961038961,0.006452245670995665,0.028430059523809535,0.10957995129870134,0.02034496753246753,0.011703192640692632,0.14118371212121208
47,0.07920589826839822,0.02027665043290043,0.1491605790043289,0.042152326839826865,0.04772321428571431,0.031225649350649344,0.05280708874458873,0.06676812770562764,0.02076298701298701,0.009379058441558437,0.09962121212121215
48,0.10720202874049027,0.030860453648915175,0.12119646379261761,0.04088722175260634,0.06522682445759366,0.041193646097492244,0.037630670611439834,0.08481579318117781,0.014661524373062859,0.01764652014652016,0.1379483657368273
49,0.11830293819655505,0.024628745115067272,0.07250398031553038,0.03560898827616152,0.10278730641192639,0.04068497611810676,0.03435735996526268,0.10135294543349264,0.010592343320306823,0.026602981618179183,0.1563891301201333
50,0.10013752989780385,0.03127419004131334,0.04986627527723419,0.01860458795390302,0.11670906718851913,0.020159817351598167,0.05003750815394652,0.06520928462709284,0.0009050880626223086,0.015956186127419017,0.1792204827136332
51,0.041845238095238074,0.016248029012929693,0.11323438978240294,0.028840271207820883,0.15333845789971606,0.025769473352254817,0.06108877325764742,0.03593188268684958,0.016765610217596965,0.01653185115105646,0.1604659413434248
52,0.05390086206896555,0.017599548440065668,0.0952170566502463,0.045961617405582966,0.08420155993431847,0.03470186781609194,0.06440219622331697,0.10877770935960591,0.014108169129720861,0.025618842364532036,0.07661381362889987
53,0.041640211640211644,0.015358024691358024,0.06680599647266314,0.036793650793650816,0.013021164021164017,0.024580246913580243,0.05251851851851852,0.1427654320987655,0.01889241622574956,0.016165784832451503,0.11865432098765433
54,0.012882205513784455,0.0014500537056928023,0.31128177586824196,0.004434300035803795,0.029411027568922315,0.01945041174364482,0.015631936985320435,0.02129072681704261,0.0988113139992839,0.004804869316147512,0.09672753311851051
55,0.0821443268665491,0.01894767783656672,0.18948706643151086,0.02982657260435037,0.08759994121105229,0.03670194003527338,0.06425631981187536,0.06334362139917699,0.12997207524985294,0.018662551440329227,0.006571134626690182
56,0.07987109493478917,0.05418410676372461,0.19073096754625407,0.055462541704579954,0.12168486502881395,0.012835911434637552,0.036202608431907785,0.027885956930542917,0.07918562329390356,0.022226266302699416,0.010900818926296635
57,0.02281128747795414,0.006853615520282187,0.26143738977072317,0.010488536155202819,0.09836331569664905,0.00952733686067019,0.06902821869488532,0.024246913580246904,0.017952380952380945,0.005470899470899471,0.006620811287477953
58,0.014102891156462582,0.008533163265306126,0.16309948979591832,0.028348214285714275,0.06596088435374148,0.004132653061224491,0.11122661564625853,0.011133078231292526,0.02964923469387754,0.004730017006802719,0.0013924319727891144
59,0.002206451749779885,0.0008168114650627457,0.07119519672426781,0.032990696835651166,0.02395273101443742,0.0019889889571333094,0.056264519619387075,0.0019041254282956218,0.04384792455632284,0.00029171838037955213,0.0006948201423585693
60,0.006867496056149102,0.00020781968808154087,0.016181596621985428,0.003910788675716271,0.001407506069279528,0.001530308612236802,0.01163790253256629,0.0002408819111854223,0.015987946458091262,0.0003022831826640594,0.006574659222943295
61,0.0010395782282616763,0.000604652642968526,0.0029490076271096533,0.0054896095216879345,0.0001272952932565318,0.0009759305816334102,0.0015169355779736712,0.0008751551411386562,0.015121620044765501,5.303970552355489e-05,0.0006736042601491475
62,0.0005410540487829429,0.00022019641520236056,0.0008682030085121646,0.04502387558273408,3.774795689183327e-05,0.00021075942597940237,0.0004278101781074431,0.0010789624344915668,0.28552554592982643,0.00016357447986461063,0.049591378366645913
63,0.07786686103012634,0.045462827988338186,0.07817055393586005,0.046343537414965996,0.10565476190476189,0.03620019436345967,0.10234450923226435,0.03993561710398443,0.08357628765792033,0.057033527696793,0.0317966472303207
