,lt,exp,nuc,la,ndev,entrophy,ns,rexp,ld,fix
0,0.04681764403292168,0.08088723544973545,0.07608406819517934,0.2462092886537327,0.000977807172251619,0.011559303350970022,0.0002799823633156969,0.01876870223398,0.0881268371546149,0.023063234861845965
1,0.02159970238095247,0.02521846282372594,0.0380859701336675,0.3304296418128648,0.000275663116123646,0.007018170426065165,4.5108516702620596e-18,0.0022025375939849615,0.10618478487886379,0.010580618212197171
2,0.036286825396825304,0.026325361552028168,0.021910846560846554,0.2583248500881829,0.0004885537918871258,0.01467014109347443,5.78433905711822e-18,0.008766525573192243,0.1385375308641975,0.006995643738977073
3,0.02735869101003614,0.045152074880774315,0.05867061712577414,0.21011481244216668,0.0018962559612783817,0.020335628870382243,0.0001378034023773984,0.015718147199088907,0.1911846038863976,0.0033361983059292484
4,0.04681462585034014,0.028116272824919318,0.07385060866451844,0.22671404702231748,0.003946443489676575,0.020796067549826942,0.0009866929227831474,0.0165610454708199,0.1788435374149659,0.011749462943071966
5,0.11163435875825245,0.07344325045652472,0.08889566652619746,0.12290163646579567,0.010917017839584214,0.02263636044388255,0.007268963337547407,0.034796776232616934,0.10485756426464382,0.05620016856300042
6,0.17764774114774073,0.05674647574647567,0.07600333000332997,0.13558308358308352,0.008713286713286717,0.013153540903540907,0.002148046398046398,0.10210545010545,0.056051753801753805,0.02094203019203019
7,0.22272278674370705,0.04380356312678482,0.07887399548382795,0.07042513448894194,0.004258484425848438,0.02206513581722787,0.0023235870359301306,0.08844952513780958,0.06689232582851826,0.027695125190941108
8,0.11037065557325773,0.06891201982651789,0.08704556853720419,0.15044811766094288,0.0037206290198855277,0.023071753112645293,0.0012470053696819496,0.07557678350150472,0.09341679943352797,0.020302162624653324
9,0.08993704811767626,0.049501059586138076,0.07846574004820075,0.12052376797141191,0.004203959943488738,0.017995720103049943,0.002651520817751183,0.07505555555555554,0.10508169201362914,0.04148342059336822
10,0.0510228505291005,0.05899494047619047,0.03889844576719577,0.09901253306878295,0.0011505952380952385,0.009158697089947094,0.003224437830687832,0.05726557539682544,0.13593482142857136,0.016315211640211644
11,0.053503725749559146,0.0630949294532627,0.04704510582010579,0.1862545634920634,0.0028844797178130496,0.009271208112874782,0.001088646384479718,0.09406397707231046,0.16564005731922388,0.005731040564373896
12,0.13537122071050628,0.08114370748299307,0.07002097505668933,0.15398955971277392,0.01124066987906273,0.028544973544973547,0.0037517715419501147,0.08063199168556313,0.09781386999244142,0.022560468631897198
13,0.09363172743055546,0.09371664186507932,0.08364502728174597,0.08451723710317455,0.0026445622519841294,0.026147910466269835,0.003092788938492063,0.08938554067460316,0.06350840153769839,0.028473245287698422
14,0.07380009157509149,0.0978710927960927,0.07661333943833938,0.07859108669108665,0.0011905372405372396,0.01900399877899878,0.004769536019536016,0.20746697191697172,0.0731215811965812,0.027010714285714287
15,0.06066406249999991,0.08204836309523811,0.10114682539682543,0.1317767857142857,0.002841641865079369,0.012379216269841266,0.0006083829365079349,0.0648235367063492,0.1282032490079365,0.018311755952380954
16,0.1011308945346846,0.05803286329108905,0.11280030476719355,0.1481660253994698,0.0037365383471172743,0.01418530969239007,0.0029018993408830955,0.03467049113134078,0.1151455577371862,0.03504682242187448
17,0.16404132457580717,0.08589983579638742,0.08628585112205786,0.11533531746031739,0.002547516420361249,0.013499452654625077,0.0032182881773399024,0.06252969348659003,0.13044831007115476,0.018364155719759183
18,0.15459113540972716,0.06195541460890051,0.058807605980689535,0.15438907516604355,0.000736941787930339,0.007250035328425893,0.0007975048037483014,0.10515886780194793,0.06614811878426166,0.013242286932886996
19,0.08123978542034092,0.02714388594944151,0.03677965167548501,0.14764201205173422,0.006841931216931218,0.008229644326866545,0.0,0.04792893885949442,0.19739168136390345,0.014027777777777787
20,0.10911260293591112,0.03204645542427487,0.04562725265544819,0.2136810776942354,0.002198830409356731,0.015706677407805222,0.0008621255519751802,0.05494241556271632,0.15955272108843518,0.018525420694593623
21,0.12625018449194286,0.028771734109253665,0.0933428598263764,0.13656994496868913,0.0013127200725316884,0.0175114001644614,0.0007421847296258597,0.09347693994475789,0.10296404275996116,0.024330509887809725
22,0.039413689751527384,0.06411107052998945,0.0406985170498684,0.33686577504145054,0.004015646921052321,0.014697612670585645,8.122725465215725e-18,0.017813083353623898,0.08134282931580232,0.025601904993796897
23,0.07305353399221302,0.036208610362383827,0.09789728960766679,0.24694257262653443,0.002319706498951791,0.0159439053608865,0.0013473794549266264,0.015847933513027854,0.12338680742737333,0.013881880802635518
24,0.046410010612772126,0.05922105712440003,0.06019213732004422,0.2679440753045401,0.0038088547434477664,0.014082179771133277,0.0006105458656330757,0.03450949381690663,0.11387350036913983,0.022836471022517537
25,0.04777361904761894,0.01560753968253972,0.03127346031746032,0.25987322222222187,0.002983793650793647,0.02505265079365079,0.00047036507936507987,0.04890039682539682,0.15136619047619035,0.01751644444444444
26,0.05503074220465524,0.04306513896731286,0.03695096932053453,0.2335981554677201,0.005950075287031807,0.03582669866365518,0.0003911318150448597,0.09356005709266578,0.12680696718740178,0.010714850367024286
27,0.059565506253006086,0.02781804152637485,0.03586336580086576,0.19291872093955414,0.0026514750681417344,0.034921797338464004,0.0003194143819143829,0.028961429773929757,0.22712507014590308,0.013366562449895779
28,0.03311433191998237,0.027384703196346994,0.05563030006523153,0.31248034898891025,0.0022900086975429458,0.03543540715372908,0.000475266362252664,0.044473594803218074,0.06738437703848667,0.019589054685801254
29,0.07970373744735972,0.04126050777453844,0.04666417638483961,0.2744191569484932,0.0023832604470359624,0.02121193715581469,0.0014068067703271753,0.06285623177842566,0.06759708049886619,0.024156077907353423
30,0.07650106760132157,0.03964219240995895,0.08204528241076461,0.33721015631294776,0.0020050358552896634,0.013549170091048276,0.0018262831359278058,0.04563524292965919,0.10093942873257586,0.02605698573845783
31,0.036908193658193575,0.04452939652939642,0.031094609094609055,0.3322169959669958,0.0042415177415177415,0.020972111222111216,0.0006832149332149333,0.0262905427905428,0.08862044437044438,0.0117570485070485
32,0.03579188298126274,0.0272234380594343,0.07168042129132336,0.33939455782312916,0.0020330737558181136,0.036523652882205555,0.000389933166248958,0.02106599087003224,0.04419234097147628,0.01083816684568564
33,0.10705083580776388,0.07268712196194861,0.060635488837567295,0.2884379101140071,0.00391970930019429,0.0323753986583086,0.00199265918838667,0.03451150152131677,0.04807949338318856,0.01564193152241651
34,0.08680415705195431,0.05412928291727839,0.04786563876651978,0.2917612841759313,0.003600132857842112,0.01872446856863158,0.001915652751555832,0.05954031186630304,0.05628456052024332,0.029146432067687546
35,0.0419891718271763,0.06479849989323078,0.036848752580254794,0.26778402377393357,0.003845140223503443,0.017429203146131386,0.0006548953662182365,0.10197183073528364,0.08921459712435045,0.01855161399387859
36,0.043346641407053924,0.046130172763276835,0.06213459319549692,0.320987292231889,0.0022696853463061695,0.008116669785137377,0.0036693953285308863,0.03199414507125706,0.08295163251941243,0.026708345027598463
37,0.07202245880734247,0.06737116178395246,0.10099344776670341,0.16527349072116526,0.00923715560924864,0.03048052787006276,0.0037581881942347047,0.05880775361589312,0.09239713580992641,0.050358367730460755
38,0.04141094168004278,0.0313440074906367,0.0708983324415909,0.24356653290529653,0.006326083467094696,0.04121548956661314,0.005236953807740323,0.10977964151952917,0.0942268236133405,0.032678482254324945
